META; english/championship/barnsley-v-wolves; 2017-12-30 22:21:12 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/barnsley-v-wolves; 2017-12-31 02:21:02 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/barnsley-v-wolves; 2017-12-31 10:21:06 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/barnsley-v-wolves; 2017-12-31 14:21:21 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/barnsley-v-wolves; 2017-12-31 18:21:07 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Wolves; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; 37/13; ; ; ; ; ; ; ; 
