META; english/championship/burton-v-bristol-city; 2018-03-03 22:21:10 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 5/6; 17/20; 17/20; 17/20; 8/11; 11/13; 4/5; 5/6; 17/20; 5/6; 5/6; 5/6; 4/5; 11/13; 5/6; 5/6; 5/6; 4/5
Draw; 11/4; 5/2; 13/5; 13/5; 12/5; 5/2; 13/5; 5/2; 5/2; 23/10; 13/5; 28/11; 11/4; 27/11; 13/5; 11/4; 13/5; 5/2
Burton; 3; 10/3; 7/2; 3; 16/5; 13/4; 10/3; 10/3; 10/3; 7/2; 16/5; 58/19; 3; 16/5; 7/2; 3; 31/10; 3
META; english/championship/burton-v-bristol-city; 2018-03-05 18:21:24 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 5/6; 17/20; 4/5; 17/20; 8/11; 11/13; 4/5; 5/6; 17/20; 5/6; 5/6; 5/6; 4/5; 11/13; 5/6; 5/6; 5/6; 8/11
Draw; 11/4; 5/2; 11/4; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 23/10; 13/5; 13/5; 11/4; 27/11; 13/5; 11/4; 13/5; 5/2
Burton; 3; 10/3; 7/2; 3; 16/5; 13/4; 10/3; 10/3; 10/3; 7/2; 16/5; 58/19; 3; 16/5; 17/5; 3; 58/19; 3
META; english/championship/burton-v-bristol-city; 2018-03-05 22:21:28 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 5/6; 17/20; 4/5; 17/20; 5/6; 11/13; 4/5; 5/6; 17/20; 17/20; 5/6; 5/6; 5/6; 4/5; 11/13; 5/6; 5/6; 5/6; 4/5
Draw; 11/4; 5/2; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 49/20; 23/10; 13/5; 28/11; 11/4; 27/11; 13/5; 53/20; 13/5; 12/5
Burton; 3; 10/3; 7/2; 16/5; 16/5; 13/4; 10/3; 10/3; 10/3; 7/2; 7/2; 16/5; 3; 16/5; 17/5; 16/5; 58/19; 3; 
META; english/championship/burton-v-bristol-city; 2018-03-06 02:21:22 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 17/20; 17/20; 17/20; 5/6; 4/5; 11/13; 4/5; 5/6; 17/20; 17/20; 5/6; 5/6; 5/6; 4/5; 11/13; 5/6; 5/6; 5/6; 4/5
Draw; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 49/20; 23/10; 5/2; 27/11; 11/4; 27/11; 13/5; 51/20; 5/2; 12/5
Burton; 3; 10/3; 7/2; 10/3; 10/3; 13/4; 7/2; 10/3; 10/3; 10/3; 7/2; 10/3; 13/4; 3; 16/5; 17/5; 10/3; 13/4; 3
META; english/championship/burton-v-bristol-city; 2018-03-06 10:21:16 GMT+2; 2018-03-07 19:45; Nothing; Xlenovo
Wolves; 21/20; 21/20; 21/20; 1; 27/25; 21/20; 21/20; 10/11; 1; 21/20; 1; 11/10; 11/10; 1; 1; 11/10; 42/41; 28/29; 21/20; 1; 1; 21/20; 21/20; ; ; 
Draw; 5/2; 12/5; 11/5; 11/5; 63/25; 12/5; 23/10; 9/4; 12/5; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 23/10; 23/10; 23/10; 40/17; 5/2; 23/10; 40/17; 9/4; 23/10; 12/5
Leeds; 3; 29/10; 14/5; 3; 73/25; 16/5; 11/4; 3; 56/19; 29/10; 3; 14/5; 12/5; 29/10; 14/5; 14/5; 45/17; 12/5; 56/19; 29/10; 3; 29/10; 27/10; 14/5; 3; 14/5
META; english/championship/burton-v-bristol-city; 2018-03-06 14:21:21 GMT+2; 2018-03-07 19:45; Nothing; Xlenovo
Wolves; 21/20; 21/20; 21/20; 1; 27/25; 21/20; 21/20; 10/11; 1; 21/20; 1; 21/20; 11/10; 11/10; 1; 1; 11/10; 13/12; 28/29; 1; 1; 21/20; 21/20; ; 
Draw; 5/2; 12/5; 11/5; 11/5; 63/25; 12/5; 23/10; 9/4; 12/5; 11/5; 23/10; 21/10; 9/4; 23/10; 5/2; 9/4; 23/10; 23/10; 12/5; 40/17; 23/10; 40/17; 23/10; 12/5; 12/5
Leeds; 3; 29/10; 14/5; 3; 73/25; 16/5; 11/4; 3; 56/19; 14/5; 3; 14/5; 12/5; 29/10; 14/5; 14/5; 45/17; 12/5; 45/17; 29/10; 59/20; 27/10; 14/5; 3; 14/5
META; english/championship/burton-v-bristol-city; 2018-03-06 18:21:28 GMT+2; 2018-03-07 19:45; Nothing; Xlenovo
Wolves; 21/20; 1; 1; 27/25; 21/20; 1; 1; 21/20; 1; 11/10; 21/20; 21/20; 1; 1; 13/12; 28/29; 21/20; 1; 1; 21/20; ; ; ; ; ; 
Draw; 5/2; 12/5; 11/5; 11/5; 63/25; 5/2; 23/10; 23/10; 12/5; 11/5; 12/5; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 5/2; 23/10; 40/17; 23/10; 23/10; 12/5
Leeds; 3; 29/10; 3; 73/25; 3; 11/4; 11/4; 56/19; 29/10; 3; 12/5; 3; 14/5; 27/10; 11/4; 45/17; 29/10; 3; 59/20; 27/10; 14/5; 3; 14/5; ; ; 
META; english/championship/burton-v-bristol-city; 2018-03-07 10:53:19 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 17/20; 17/20; 17/20; 17/20; 5/6; 5/6; 4/5; 4/5; 17/20; 5/6; 17/20; 17/20; 5/6; 5/6; 4/5; 4/5; 11/13; 4/5; 5/6; 4/5; 4/5; 8/11; 4/5
Draw; 13/5; 12/5; 5/2; 131/50; 5/2; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 11/4; 5/2; 27/11; 13/5; 5/2; 12/5; 23/10; 5/2
Burton; 3; 7/2; 10/3; 39/10; 18/5; 7/2; 7/2; 7/2; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 38/11; 3; 29/10; 17/5; 7/2; 7/2; 7/2; 3; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-07 14:20:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 17/20; 17/20; 17/20; 87/00; 20/23; 5/6; 5/6; 4/5; 5/6; 5/6; 17/20; 17/20; 5/6; 5/6; 5/6; 5/6; 11/13; 4/5; 5/6; 4/5; 5/6; 4/5; 5/6
Draw; 13/5; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 12/5; 5/2; 49/20; 5/2; 5/2; 12/5; 13/5; 5/2; 27/11; 5/2; 5/2; 12/5; 23/10; 5/2
Burton; 3; 7/2; 10/3; 19/5; 7/2; 7/2; 10/3; 7/2; 18/5; 7/2; 10/3; 7/2; 7/2; 10/3; 57/17; 31/10; 29/10; 17/5; 7/2; 7/2; 17/5; 3; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-07 18:21:02 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 17/20; 17/20; 17/20; 93/00; 20/23; 20/23; 5/6; 4/5; 9/10; 20/23; 17/20; 5/6; 17/20; 13/15; 5/6; 11/13; 4/5; 5/6; 5/6; 10/11; 5/6; 5/6; 10/11; 10/11
Draw; 13/5; 12/5; 5/2; 129/0; 5/2; 12/5; 12/5; 5/2; 5/2; 12/5; 49/20; 5/2; 5/2; 27/11; 13/5; 5/2; 27/11; 13/5; 5/2; 27/11; 23/10; 23/10; 5/2; 5/2
Burton; 3; 7/2; 10/3; 7/2; 7/2; 10/3; 10/3; 7/2; 7/2; 7/2; 7/2; 7/2; 10/3; 57/17; 31/10; 29/10; 17/5; 17/5; 10/3; 57/17; 3; 7/2; 7/2; 
META; english/championship/burton-v-bristol-city; 2018-03-07 22:20:40 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 17/20; 17/20; 17/20; 23/25; 20/23; 20/23; 5/6; 4/5; 9/10; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 11/13; 4/5; 5/6; 10/11; 4/5; 4/5; 10/11; 10/11; 
Draw; 13/5; 12/5; 5/2; 127/0; 5/2; 12/5; 12/5; 5/2; 13/5; 11/5; 47/20; 5/2; 12/5; 12/5; 13/5; 5/2; 27/11; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; 
Burton; 3; 7/2; 10/3; 18/5; 7/2; 10/3; 10/3; 7/2; 10/3; 7/2; 18/5; 7/2; 10/3; 17/5; 31/10; 29/10; 17/5; 18/5; 10/3; 17/5; 3; 10/3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-08 02:20:31 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 17/20; 17/20; 17/20; 23/25; 20/23; 20/23; 5/6; 4/5; 9/10; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 11/13; 4/5; 5/6; 10/11; 4/5; 4/5; 10/11; 10/11
Draw; 13/5; 12/5; 5/2; 127/0; 5/2; 12/5; 12/5; 5/2; 13/5; 11/5; 47/20; 5/2; 12/5; 12/5; 13/5; 5/2; 27/11; 5/2; 12/5; 23/10; 11/5; 12/5; 12/5
Burton; 3; 7/2; 10/3; 18/5; 7/2; 10/3; 10/3; 7/2; 10/3; 7/2; 18/5; 7/2; 10/3; 17/5; 31/10; 29/10; 17/5; 18/5; 10/3; 17/5; 3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-08 10:20:31 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 17/20; 17/20; 17/20; 23/25; 20/23; 20/23; 5/6; 4/5; 9/10; 10/11; 17/20; 10/11; 17/20; 13/15; 5/6; 11/13; 4/5; 5/6; 5/6; 13/15; 4/5; 4/5; 10/11; 10/11
Draw; 13/5; 12/5; 5/2; 127/0; 5/2; 12/5; 12/5; 5/2; 13/5; 11/5; 47/20; 12/5; 12/5; 12/5; 13/5; 5/2; 27/11; 5/2; 27/11; 23/10; 9/4; 12/5; 12/5; 
Burton; 3; 7/2; 10/3; 18/5; 7/2; 10/3; 10/3; 7/2; 10/3; 7/2; 18/5; 100/0; 10/3; 17/5; 31/10; 29/10; 17/5; 18/5; 10/3; 38/11; 3; 7/2; 7/2; 
META; english/championship/burton-v-bristol-city; 2018-03-08 14:20:45 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 5/6; 17/20; 17/20; 23/25; 10/11; 20/23; 5/6; 4/5; 9/10; 10/11; 17/20; 10/11; 17/20; 13/15; 5/6; 11/13; 4/5; 5/6; 5/6; 13/15; 5/6; 5/6; 10/11; 9/10
Draw; 13/5; 12/5; 5/2; 63/25; 5/2; 12/5; 12/5; 5/2; 5/2; 11/5; 47/20; 12/5; 12/5; 12/5; 13/5; 5/2; 27/11; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; 
Burton; 16/5; 7/2; 10/3; 73/20; 18/5; 10/3; 10/3; 7/2; 7/2; 7/2; 18/5; 100/0; 10/3; 17/5; 31/10; 29/10; 17/5; 7/2; 10/3; 38/11; 3; 10/3; 7/2; 10/3
META; english/championship/burton-v-bristol-city; 2018-03-08 18:20:45 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 5/6; 17/20; 17/20; 23/25; 10/11; 20/23; 5/6; 11/13; 9/10; 10/11; 17/20; 10/11; 17/20; 13/15; 11/13; 7/8; 11/13; 20/23; 9/10; 5/6; 9/10; 10/11; 10/11
Draw; 13/5; 12/5; 5/2; 62/25; 5/2; 12/5; 12/5; 27/11; 12/5; 11/5; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 13/5; 49/20; 9/4; 12/5; 12/5; 12/5
Burton; 16/5; 7/2; 10/3; 37/10; 18/5; 7/2; 10/3; 7/2; 18/5; 7/2; 18/5; 100/0; 7/2; 17/5; 13/4; 7/2; 17/5; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-08 22:20:25 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 5/6; 17/20; 20/23; 17/20; 23/25; 10/11; 20/23; 5/6; 11/13; 20/23; 17/20; 10/11; 17/20; 10/11; 17/20; 13/15; 11/13; 7/8; 11/13; 20/23; 9/10; 5/6; 9/10; 10/11; 10/11
Draw; 13/5; 12/5; 9/4; 5/2; 62/25; 5/2; 12/5; 12/5; 27/11; 23/10; 12/5; 11/5; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 13/5; 49/20; 23/10; 12/5; 12/5; 12/5
Burton; 16/5; 7/2; 7/2; 10/3; 37/10; 18/5; 7/2; 10/3; 7/2; 7/2; 19/5; 7/2; 18/5; 100/0; 7/2; 17/5; 13/4; 7/2; 17/5; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-09 02:20:36 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 5/6; 17/20; 20/23; 17/20; 93/00; 10/11; 20/23; 5/6; 11/13; 20/23; 17/20; 20/23; 9/10; 10/11; 17/20; 13/15; 11/13; 7/8; 11/13; 9/10; 9/10; 5/6; 5/6; 10/11; 10/11
Draw; 13/5; 12/5; 9/4; 5/2; 62/25; 5/2; 12/5; 12/5; 27/11; 23/10; 5/2; 23/10; 47/20; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 13/5; 49/20; 9/4; 21/10; 12/5; 12/5
Burton; 16/5; 7/2; 17/5; 10/3; 73/20; 18/5; 10/3; 10/3; 7/2; 17/5; 18/5; 7/2; 7/2; 100/0; 7/2; 17/5; 13/4; 7/2; 17/5; 18/5; 7/2; 10/3; 10/3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-09 10:20:31 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 10/11; 17/20; 20/23; 17/20; 23/25; 10/11; 20/23; 5/6; 11/13; 20/23; 9/10; 20/23; 10/11; 10/11; 17/20; 13/15; 11/13; 7/8; 11/13; 9/10; 9/10; 5/6; 5/6; 10/11; 10/11
Draw; 13/5; 12/5; 9/4; 5/2; 123/0; 5/2; 23/10; 12/5; 27/11; 23/10; 5/2; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 13/5; 49/20; 23/10; 21/10; 12/5; 12/5
Burton; 7/2; 7/2; 17/5; 10/3; 15/4; 18/5; 7/2; 10/3; 7/2; 17/5; 7/2; 7/2; 17/5; 100/0; 7/2; 17/5; 13/4; 7/2; 17/5; 18/5; 7/2; 7/2; 10/3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-09 14:20:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 10/11; 10/11; 20/23; 10/11; 23/25; 9/10; 20/23; 5/6; 11/13; 10/11; 9/10; 20/23; 97/00; 10/11; 10/11; 10/11; 13/15; 11/13; 7/8; 11/13; 10/11; 9/10; 13/15; 5/6; 5/6; 9/10; 9/10
Draw; 13/5; 23/10; 9/4; 23/10; 62/25; 13/5; 23/10; 12/5; 27/11; 23/10; 5/2; 23/10; 5/2; 23/10; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 13/5; 49/20; 12/5; 12/5; 23/10; 12/5; 12/5
Burton; 7/2; 10/3; 10/3; 10/3; 37/10; 15/4; 7/2; 7/2; 7/2; 17/5; 7/2; 7/2; 14/5; 17/5; 100/0; 10/3; 17/5; 13/4; 7/2; 17/5; 7/2; 7/2; 38/11; 7/2; 10/3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-09 18:21:00 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 10/11; 10/11; 20/23; 10/11; 23/25; 10/11; 9/10; 5/6; 11/13; 10/11; 9/10; 20/23; 97/00; 10/11; 10/11; 10/11; 13/15; 11/13; 9/10; 9/11; 10/11; 9/10; 13/15; 5/6; 10/11; 9/10; 10/11
Draw; 13/5; 23/10; 9/4; 23/10; 62/25; 13/5; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 40/17; 5/2; 49/20; 12/5; 12/5; 12/5; 12/5; 12/5
Burton; 7/2; 10/3; 17/5; 10/3; 37/10; 18/5; 7/2; 10/3; 37/10; 17/5; 18/5; 7/2; 14/5; 17/5; 100/0; 10/3; 17/5; 13/4; 33/10; 18/5; 18/5; 7/2; 38/11; 7/2; 7/2; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-09 22:20:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 10/11; 10/11; 10/11; 10/11; 23/25; 10/11; 10/11; 5/6; 7/8; 10/11; 9/10; 10/11; 97/00; 10/11; 10/11; 10/11; 13/15; 11/13; 9/10; 11/13; 10/11; 9/10; 13/15; 10/11; 10/11; 20/21; 10/11
Draw; 13/5; 23/10; 9/4; 23/10; 127/0; 13/5; 12/5; 12/5; 27/11; 23/10; 12/5; 23/10; 5/2; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 12/5; 23/10; 5/2; 12/5
Burton; 7/2; 10/3; 17/5; 10/3; 18/5; 18/5; 10/3; 10/3; 17/5; 7/2; 7/2; 10/3; 14/5; 17/5; 100/0; 10/3; 17/5; 13/4; 33/10; 57/17; 18/5; 7/2; 38/11; 10/3; 3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-10 02:20:22 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 10/11; 10/11; 10/11; 10/11; 23/25; 10/11; 10/11; 5/6; 7/8; 10/11; 9/10; 10/11; 97/100; 10/11; 10/11; 10/11; 13/15; 11/13; 11/12; 11/13; 37/40; 9/10; 13/15; 10/11; 10/11; 20/21; 10/11
Draw; 13/5; 23/10; 9/4; 23/10; 127/50; 13/5; 12/5; 12/5; 27/11; 23/10; 12/5; 23/10; 5/2; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 12/5; 9/4; 5/2; 12/5
Burton; 7/2; 10/3; 17/5; 10/3; 18/5; 18/5; 10/3; 10/3; 17/5; 17/5; 7/2; 10/3; 14/5; 17/5; 100/30; 10/3; 17/5; 13/4; 33/10; 57/17; 18/5; 7/2; 38/11; 10/3; 3; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-10 10:20:31 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 10/11; 17/20; 20/23; 10/11; 89/100; 10/11; 9/10; 5/6; 7/8; 20/23; 17/20; 20/23; 17/20; 17/20; 10/11; 17/20; 13/15; 11/13; 7/8; 11/13; 20/23; 17/20; 13/15; 5/6; 5/6; 10/11; 9/10
Draw; 13/5; 23/10; 23/10; 23/10; 64/25; 5/2; 12/5; 23/10; 27/11; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 12/5; 12/5; 5/2; 5/2
Burton; 7/2; 18/5; 19/5; 10/3; 15/4; 15/4; 7/2; 7/2; 17/5; 19/5; 19/5; 7/2; 7/2; 37/10; 100/30; 7/2; 17/5; 13/4; 38/11; 57/17; 19/5; 15/4; 38/11; 7/2; 7/2; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-10 14:20:56 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Bristol City; 10/11; 17/20; 20/23; 17/20; 10/11; 10/11; 20/23; 5/6; 7/8; 10/11; 17/20; 20/23; 10/11; 9/10; 10/11; 17/20; 13/15; 11/13; 9/10; 11/13; 9/10; 17/20; 13/15; 5/6; 9/10; 10/11; 10/11
Draw; 13/5; 23/10; 23/10; 12/5; 5/2; 5/2; 12/5; 23/10; 27/11; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 12/5; 5/2; 5/2; 5/2
Burton; 7/2; 18/5; 19/5; 7/2; 15/4; 15/4; 7/2; 7/2; 17/5; 18/5; 19/5; 7/2; 7/2; 18/5; 100/0; 15/4; 17/5; 13/4; 57/17; 57/17; 15/4; 15/4; 38/11; 7/2; 7/2; 7/2; 7/2
META; english/championship/burton-v-bristol-city; 2018-03-10 18:20:39 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Draw; 20/21; 1; 5/4; 23/20; 173/00; 11/10; 13/10; 5/6; 6/5; 6/4; 1; 5/4; 13/10; 1; 21/20; 10/11; 13/11; 1; 6/5; 11/10; 7/5; 13/10; 23/20; 13/10
Bristol City; 11/5; 2; 6/4; 19/10; 73/50; 13/8; 9/5; 7/4; 28/17; 6/4; 15/8; 7/4; 6/4; 15/8; 37/19; 17/10; 21/10; 7/4; 2; 6/4; 7/4; 17/10; 17/10; 
Burton; 10/3; 3; 3; 67/25; 4; 14/5; 4; 16/5; 3; 11/4; 29/10; 11/4; 10/3; 58/19; 10/3; 3; 31/10; 10/3; 3; 3; 3; ; ; 
