META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-14 02:20:56 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; ; 8/5; ; ; ; 31/20; 6/4; 6/4; 7/5; ; 8/5; ; ; ; ; 6/4; ; 7/5; ; ; 7/5; ; 6/4; 6/4; 7/5; ; 21/20; ; 
Cardiff; ; 8/5; ; ; ; 9/5; 7/4; 7/4; 24/13; ; 7/4; ; ; ; ; 17/10; ; 7/4; ; ; 24/13; ; 7/4; 7/4; 9/5; ; 5/4; ; 
Draw; ; 12/5; ; ; ; 13/5; 12/5; 12/5; 12/5; ; 5/2; ; ; ; ; 5/2; ; 40/17; ; ; 40/17; ; 5/2; 12/5; 40/17; ; 2; ; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-14 10:20:56 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; 6/4; 8/5; 6/4; ; ; 8/5; 6/4; 6/4; 7/5; 6/4; 6/4; ; ; ; ; 6/4; 6/4; 16/11; 6/4; ; 7/5; ; 31/20; 6/4; 16/11; ; 10/9; ; 
Cardiff; 9/5; 8/5; 9/5; ; ; 15/8; 7/4; 7/4; 24/13; 9/5; 7/4; ; ; ; ; 9/5; 7/4; 9/5; 7/4; ; 24/13; ; 7/4; 7/4; 9/5; ; 8/5; ; 
Draw; 9/4; 12/5; 11/5; ; ; 5/2; 23/10; 12/5; 12/5; 11/5; 12/5; ; ; ; ; 23/10; 9/4; 9/4; 9/4; ; 40/17; ; 12/5; 47/20; 23/10; ; 2; ; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-14 14:21:10 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; 8/5; 13/8; 28/17; ; ; 13/8; 8/5; 6/4; 6/4; 33/20; 6/4; 17/10; ; 33/20; 17/10; 8/5; 6/4; 17/11; 6/4; ; 6/4; 13/8; 13/8; 33/20; 8/5; ; 7/5; ; 
Cardiff; 17/10; 13/8; 17/10; ; ; 15/8; 7/4; 7/4; 17/10; 17/10; 7/4; 7/4; ; 7/4; 9/5; 17/10; 7/4; 17/10; 7/4; ; 17/10; 9/5; 17/10; 7/4; 17/10; ; 17/10; ; 
Draw; 9/4; 23/10; 21/10; ; ; 12/5; 11/5; 23/10; 12/5; 21/10; 12/5; 21/10; ; 11/5; 21/10; 9/4; 9/4; 28/13; 9/4; ; 40/17; 9/4; 23/10; 21/10; 11/5; ; 2; ; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-14 18:20:58 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; 8/5; 13/8; 28/17; 13/8; 89/50; 7/4; 13/8; 13/8; 6/4; 33/20; 6/4; 17/10; ; 17/10; 17/10; 8/5; 6/4; 17/11; 6/4; 17/11; 6/4; 13/8; 13/8; 33/20; 8/5; ; 6/4; ; 
Cardiff; 17/10; 13/8; 17/10; 7/4; 183/100; 7/4; 7/4; 17/10; 17/10; 17/10; 7/4; 7/4; ; 7/4; 9/5; 7/4; 7/4; 17/10; 7/4; 19/12; 17/10; 9/5; 17/10; 7/4; 17/10; ; 5/4; ; 
Draw; 9/4; 23/10; 21/10; 11/5; 113/50; 12/5; 11/5; 9/4; 12/5; 21/10; 12/5; 21/10; ; 11/5; 21/10; 11/5; 9/4; 28/13; 9/4; 23/10; 40/17; 9/4; 23/10; 21/10; 11/5; ; 2; ; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-14 22:20:50 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; 8/5; 8/5; 28/17; 13/8; 7/4; 17/10; 13/8; 13/8; 6/4; 33/20; 6/4; 17/10; ; 33/20; 17/10; 8/5; 6/4; 8/5; 6/4; 17/11; 6/4; 13/8; 13/8; 33/20; 28/17; ; 6/4; ; 
Cardiff; 17/10; 17/10; 17/10; 7/4; 181/100; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 7/4; ; 7/4; 9/5; 7/4; 7/4; 17/10; 7/4; 19/12; 17/10; 9/5; 7/4; 7/4; 17/10; ; 6/4; ; 
Draw; 9/4; 23/10; 21/10; 11/5; 58/25; 23/10; 11/5; 9/4; 12/5; 21/10; 12/5; 21/10; ; 11/5; 21/10; 11/5; 9/4; 11/5; 9/4; 23/10; 40/17; 9/4; 23/10; 21/10; 11/5; ; 21/10; ; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-15 02:20:45 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; 8/5; 13/8; 17/10; 13/8; 177/100; 17/10; 13/8; 13/8; 6/4; 33/20; 13/8; 17/10; ; 17/10; 17/10; 8/5; 6/4; 28/17; 6/4; 17/11; 6/4; 13/8; 17/10; 33/20; 28/17; ; 6/4; ; 
Cardiff; 17/10; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 17/10; 17/10; 33/20; 17/10; 7/4; ; 17/10; 9/5; 17/10; 7/4; 17/10; 7/4; 19/12; 17/10; 9/5; 17/10; 7/4; 17/10; ; 6/4; ; 
Draw; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 9/4; 12/5; 21/10; 11/5; 21/10; ; 11/5; 21/10; 11/5; 9/4; 11/5; 9/4; 23/10; 40/17; 9/4; 23/10; 21/10; 11/5; ; 21/10; ; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-15 10:20:51 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; 8/5; 13/8; 17/10; 13/8; 177/100; 17/10; 13/8; 13/8; 6/4; 33/20; 13/8; 17/10; ; 17/10; 17/10; 8/5; 6/4; 28/17; 6/4; 17/11; 6/4; 13/8; 17/10; 33/20; 28/17; ; 4/11; ; 
Cardiff; 17/10; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 17/10; 17/10; 33/20; 17/10; 7/4; ; 17/10; 9/5; 17/10; 7/4; 17/10; 7/4; 19/12; 17/10; 9/5; 17/10; 7/4; 17/10; ; 7/5; ; 
Draw; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 9/4; 12/5; 21/10; 11/5; 21/10; ; 11/5; 21/10; 11/5; 9/4; 11/5; 9/4; 23/10; 40/17; 9/4; 23/10; 21/10; 11/5; ; 21/10; ; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-15 14:16:33 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; 13/8; 13/8; 17/10; 13/8; 177/100; 17/10; 13/8; 13/8; 6/4; 33/20; 13/8; 17/10; 13/8; 17/10; 17/10; 8/5; 6/4; 28/17; 6/4; 17/11; 6/4; 13/8; 17/10; 33/20; 28/17; ; 8/15; 6/4; 
Cardiff; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 17/10; 17/10; 33/20; 17/10; 7/4; 13/8; 17/10; 9/5; 17/10; 7/4; 17/10; 7/4; 19/12; 17/10; 9/5; 17/10; 7/4; 17/10; ; 7/5; 6/4; 
Draw; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 9/4; 12/5; 21/10; 9/4; 21/10; 23/10; 11/5; 21/10; 11/5; 9/4; 11/5; 9/4; 23/10; 40/17; 9/4; 23/10; 21/10; 11/5; ; 21/10; 15/8; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-15 14:20:32 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Sheffield Wednesday; 13/8; 13/8; 17/10; 13/8; 177/100; 17/10; 13/8; 13/8; 6/4; 33/20; 13/8; 17/10; 13/8; 17/10; 17/10; 8/5; 6/4; 28/17; 6/4; 17/11; 6/4; 13/8; 17/10; 33/20; 28/17; ; 8/15; 6/4; 
Cardiff; 13/8; 13/8; 17/10; 7/4; 181/100; 17/10; 17/10; 17/10; 17/10; 33/20; 17/10; 7/4; 13/8; 17/10; 9/5; 17/10; 7/4; 17/10; 7/4; 19/12; 17/10; 9/5; 17/10; 7/4; 17/10; ; 7/5; 6/4; 
Draw; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 9/4; 12/5; 21/10; 9/4; 21/10; 23/10; 11/5; 21/10; 11/5; 9/4; 11/5; 9/4; 23/10; 40/17; 9/4; 23/10; 21/10; 11/5; ; 21/10; 15/8; 
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-15 18:23:36 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Cardiff; 13/8; 13/8; 28/17; 7/4; 87/50; 17/10; 17/10; 17/10; 7/4; 33/20; 13/8; 13/8; 17/10; 17/10; 17/10; 8/5; 7/4; 28/17; 7/4; 19/12; 17/10; 13/8; 13/8; 33/20; 28/17; ; 6/4; 6/4; 17/10
Sheffield Wednesday; 13/8; 13/8; 17/10; 13/8; 46/25; 17/10; 17/10; 13/8; 17/10; 17/10; 17/10; 7/4; 17/10; 17/10; 9/5; 17/10; 6/4; 17/10; 6/4; 17/11; 28/17; 9/5; 17/10; 7/4; 17/10; ; 11/8; 6/4; 9/5
Draw; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 9/4; 9/4; 21/10; 9/4; 21/10; 9/4; 11/5; 21/10; 11/5; 9/4; 28/13; 9/4; 23/10; 11/5; 9/4; 23/10; 21/10; 11/5; ; 21/10; 15/8; 9/4
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-15 22:21:45 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Cardiff; 13/8; 13/8; 28/17; 7/4; 87/50; 17/10; 17/10; 17/10; 7/4; 33/20; 13/8; 13/8; 17/10; 33/20; 17/10; 8/5; 7/4; 28/17; 7/4; 19/12; 17/10; 13/8; 13/8; 33/20; 28/17; ; 6/4; 6/4; 17/10
Sheffield Wednesday; 13/8; 13/8; 17/10; 13/8; 46/25; 17/10; 17/10; 13/8; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 9/5; 17/10; 6/4; 17/10; 6/4; 17/11; 28/17; 9/5; 17/10; 7/4; 17/10; ; 6/4; 8/5; 9/5
Draw; 9/4; 23/10; 21/10; 11/5; 23/10; 23/10; 11/5; 9/4; 9/4; 21/10; 9/4; 21/10; 11/5; 11/5; 21/10; 11/5; 9/4; 28/13; 9/4; 23/10; 11/5; 9/4; 23/10; 21/10; 11/5; ; 21/10; 15/8; 9/4
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-16 02:21:13 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Cardiff; 6/4; 13/8; 17/11; 7/4; 167/100; 13/8; 8/5; 13/8; 7/4; 31/20; 6/4; 8/5; 8/5; 8/5; 17/10; 8/5; 8/5; 17/11; 8/5; 16/11; 17/10; 13/8; 31/20; 8/5; 8/5; ; 6/4; 7/5; 13/8
Sheffield Wednesday; 7/4; 17/10; 9/5; 13/8; 19/10; 9/5; 9/5; 7/4; 17/10; 9/5; 9/5; 9/5; 9/5; 37/20; 9/5; 7/4; 28/17; 9/5; 28/17; 17/10; 28/17; 9/5; 9/5; 9/5; 9/5; ; 6/4; 17/10; 15/8
Draw; 23/10; 9/4; 21/10; 11/5; 58/25; 9/4; 11/5; 11/5; 9/4; 21/10; 9/4; 21/10; 9/4; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; 23/10; 21/10; 11/5; ; 21/10; 19/10; 23/10
META; english/championship/sheffield-wednesday-v-cardiff; 2018-01-16 10:21:55 GMT+2; 2018-01-20 17:30; Nothing; Xlenovo
Cardiff; 6/4; 6/4; 17/11; 7/4; 167/100; 13/8; 8/5; 13/8; 7/4; 31/20; 6/4; 8/5; 8/5; 8/5; 17/10; 6/4; 8/5; 17/11; 8/5; 16/11; 17/10; 13/8; 31/20; 8/5; 8/5; ; 6/4; 7/5; 13/8
Sheffield Wednesday; 7/4; 9/5; 9/5; 13/8; 19/10; 9/5; 9/5; 7/4; 17/10; 9/5; 9/5; 9/5; 9/5; 37/20; 9/5; 9/5; 28/17; 9/5; 28/17; 17/10; 28/17; 9/5; 9/5; 9/5; 9/5; ; 13/8; 17/10; 15/8
Draw; 23/10; 23/10; 21/10; 11/5; 58/25; 9/4; 11/5; 11/5; 9/4; 21/10; 9/4; 21/10; 9/4; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; 23/10; 21/10; 11/5; ; 21/10; 19/10; 23/10
