META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-27 18:20:00 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; 57/ 100; ; ; ; ; ; ; ; ; ; ; ; 6/11; ; 6/11; ; ; 8/15; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; 63/20; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; 11/4; ; ; 14/5; ; 14/5; ; ; ; ; 
Malaga; ; ; ; ; 63/10; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; 11/2; ; ; 11/2; ; 6; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-27 22:19:36 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; 57/ 100; ; ; ; ; ; ; ; ; ; ; ; 6/11; ; 6/11; ; ; 8/15; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; 63/20; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; 11/4; ; ; 14/5; ; 14/5; ; ; ; ; 
Malaga; ; ; ; ; 63/10; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; 11/2; ; ; 11/2; ; 6; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-28 02:19:38 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; 3/5; ; ; ; ; ; ; ; ; ; ; ; 6/11; ; 6/11; ; ; 8/15; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; 31/10; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; 11/4; ; ; 14/5; ; 14/5; ; ; ; ; 
Malaga; ; ; ; ; 59/10; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; 11/2; ; ; 11/2; ; 6; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-28 10:19:32 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; 61/ 100; ; ; ; ; ; ; ; ; ; ; ; 6/11; ; 6/11; ; ; 8/15; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; 61/20; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; 11/4; ; ; 14/5; ; 14/5; ; ; ; ; 
Malaga; ; ; ; ; 29/5; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; 11/2; ; ; 11/2; ; 6; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-28 14:19:56 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; 61/ 100; ; 8/15; ; ; ; ; ; ; ; ; ; 6/11; ; 6/11; ; ; 8/15; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; 61/20; ; 14/5; ; ; ; ; ; ; ; ; ; 11/4; ; 11/4; ; ; 14/5; ; 14/5; ; ; ; ; 
Malaga; ; ; ; ; 29/5; ; 11/2; ; ; ; ; ; ; ; ; ; 11/2; ; 11/2; ; ; 11/2; ; 6; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-28 18:19:15 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; 61/ 100; ; 8/15; ; ; ; ; ; ; ; ; ; 6/11; ; 6/11; ; ; 8/15; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; 61/20; ; 14/5; ; ; ; ; ; ; ; ; ; 11/4; ; 11/4; ; ; 14/5; ; 14/5; ; ; ; ; 
Malaga; ; ; ; ; 29/5; ; 11/2; ; ; ; ; ; ; ; ; ; 11/2; ; 11/2; ; ; 11/2; ; 6; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-28 22:21:32 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; 8/15; ; 8/15; ; 61/ 100; 11/20; 8/15; 1/2; ; 8/15; ; ; ; ; ; 4/7; 6/11; 5/9; 6/11; 6/11; ; 8/15; 8/15; 8/15; 5/9; ; 2/5; ; 
Draw; 11/4; ; 13/5; ; 61/20; 29/10; 11/4; 11/4; ; 13/5; ; ; ; ; ; 14/5; 11/4; 11/4; 11/4; 27/10; ; 14/5; 11/4; 14/5; 14/5; ; 11/5; ; 
Malaga; 6; ; 6; ; 29/5; 13/2; 11/2; 6; ; 6; ; ; ; ; ; 11/2; 11/2; 96/19; 11/2; 5; ; 11/2; 13/2; 6; 51/10; ; 23/5; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-29 02:18:41 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; 8/15; ; 8/15; ; 61/ 100; 11/20; 8/15; 1/2; ; 8/15; ; ; ; ; ; 4/7; 6/11; 5/9; 6/11; 6/11; ; 8/15; 8/15; 8/15; 5/9; ; 2/5; ; 
Draw; 11/4; ; 13/5; ; 61/20; 29/10; 11/4; 11/4; ; 13/5; ; ; ; ; ; 14/5; 11/4; 11/4; 11/4; 27/10; ; 14/5; 11/4; 14/5; 14/5; ; 11/5; ; 
Malaga; 6; ; 6; ; 29/5; 13/2; 11/2; 6; ; 6; ; ; ; ; ; 11/2; 11/2; 96/19; 11/2; 5; ; 11/2; 13/2; 6; 51/10; ; 9/2; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-29 10:18:38 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; 8/15; ; 8/15; ; 61/ 100; 11/20; 8/15; 1/2; ; 8/15; ; ; ; ; 11/20; 4/7; 6/11; ; 6/11; 6/11; ; 8/15; 8/15; 8/15; 5/9; ; 2/5; ; 
Draw; 11/4; ; 13/5; ; 61/20; 29/10; 11/4; 11/4; ; 13/5; ; ; ; ; 14/5; 14/5; 11/4; ; 11/4; 27/10; ; 14/5; 11/4; 14/5; 14/5; ; 2; ; 
Malaga; 6; ; 6; ; 29/5; 13/2; 11/2; 6; ; 6; ; ; ; ; 6; 11/2; 11/2; 96/19; 11/2; 5; ; 11/2; 13/2; 6; 51/10; ; 22/5; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-29 18:19:06 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; 8/15; ; 8/15; 4/7; 14/25; 4/7; 8/15; 8/15; ; 8/15; ; 11/20; ; 4/7; 11/20; 8/15; 6/11; 18/35; 6/11; 6/11; ; 8/15; 8/15; 1/2; ; ; 2/5; ; 
Draw; 11/4; ; 27/10; 13/5; 61/20; 14/5; 11/4; 13/5; ; 13/5; ; 13/5; ; 27/10; 14/5; 11/4; 11/4; 11/4; 11/4; 27/10; ; 14/5; 14/5; 14/5; ; ; 2; ; 
Malaga; 6; ; 6; 6; 69/10; 13/2; 6; 6; ; 6; ; 6; ; 6; 6; 13/2; 11/2; 96/17; 11/2; 5; ; 6; 13/2; 13/2; 59/10; ; 14/5; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-29 22:19:12 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; 8/15; ; 8/15; 4/7; 11/20; 4/7; 1/2; 8/15; 1/2; 8/15; ; 11/20; ; 11/20; 11/20; 8/15; 6/11; ; 6/11; 6/11; 1/2; 8/15; 8/15; 1/2; 1/2; ; ; ; 
Draw; 11/4; ; 27/10; 13/5; 31/10; 14/5; 11/4; 13/5; 14/5; 13/5; ; 13/5; ; 27/10; 14/5; 11/4; 11/4; 14/5; 11/4; 27/10; 14/5; 14/5; 14/5; 14/5; 37/13; ; 21/10; ; 
Malaga; 6; ; 13/2; 6; 7; 13/2; 6; 6; 6; 6; ; 6; ; 13/2; 6; 13/2; 11/2; 113/19; 11/2; 5; 6; 6; 13/2; 13/2; 6; ; 3; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-30 02:18:58 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; 8/15; ; 8/15; 4/7; 11/20; 11/20; 1/2; 1/2; 1/2; 8/15; ; 11/20; ; 11/20; 11/20; 8/15; 6/11; 1/2; 6/11; 6/11; 1/2; 8/15; 8/15; 1/2; 1/2; ; ; ; 
Draw; 11/4; ; 27/10; 13/5; 31/10; 29/10; 14/5; 11/4; 14/5; 13/5; ; 13/5; ; 27/10; 14/5; 11/4; 11/4; 14/5; 11/4; 27/10; 14/5; 14/5; 14/5; 14/5; 14/5; ; 21/10; ; 
Malaga; 6; ; 13/2; 6; 7; 13/2; 6; 6; 6; 6; ; 6; ; 13/2; 6; 13/2; 11/2; 113/19; 11/2; 5; 6; 6; 13/2; 13/2; 6; ; 3; ; 
META; spain/la-liga-primera/malaga-v-atletico-madrid; 2018-01-30 10:18:59 GMT+2; 2018-02-10 15:15; Nothing; Xlenovo
Atletico Madrid; 8/15; ; 8/15; 4/7; 11/20; 11/20; 1/2; 1/2; 1/2; 8/15; ; 11/20; ; 11/20; 11/20; 8/15; 6/11; 1/2; 6/11; 6/11; 1/2; 8/15; 8/15; 1/2; 1/2; ; 2/5; ; 
Draw; 11/4; ; 27/10; 13/5; 31/10; 29/10; 14/5; 11/4; 14/5; 13/5; ; 13/5; ; 27/10; 14/5; 11/4; 11/4; 14/5; 11/4; 27/10; 14/5; 14/5; 14/5; 14/5; 14/5; ; 21/10; ; 
