META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-27 22:19:48 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; 1/5; ; 1/5; ; ; ; ; 
Draw; ; ; ; ; 31/5; ; ; ; ; ; ; ; ; ; ; ; 6; ; 6; ; ; 6; ; 11/2; ; ; ; ; 
Real Sociedad; ; ; ; ; 12; ; ; ; ; ; ; ; ; ; ; ; 11; ; 11; ; ; 11; ; 14; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-28 02:19:43 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; ; ; ; ; 23/ 100; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; 1/5; ; 1/5; ; ; ; ; 
Draw; ; ; ; ; 32/5; ; ; ; ; ; ; ; ; ; ; ; 6; ; 6; ; ; 6; ; 11/2; ; ; ; ; 
Real Sociedad; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; ; 11; ; 11; ; ; 11; ; 14; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-28 10:19:37 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; ; ; ; ; 23/ 100; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; 1/5; ; 1/5; ; ; ; ; 
Draw; ; ; ; ; 32/5; ; ; ; ; ; ; ; ; ; ; ; 6; ; 6; ; ; 6; ; 11/2; ; ; ; ; 
Real Sociedad; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; ; 11; ; 11; ; ; 11; ; 14; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-28 14:20:01 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; ; ; ; ; 23/ 100; ; 1/6; ; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; 1/5; ; 1/5; ; ; ; ; 
Draw; ; ; ; ; 32/5; ; 6; ; ; ; ; ; ; ; ; ; 6; ; 6; ; ; 6; ; 11/2; ; ; ; ; 
Real Sociedad; ; ; ; ; 14; ; 12; ; ; ; ; ; ; ; ; ; 11; ; 11; ; ; 11; ; 14; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-28 18:19:20 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; ; ; ; ; 23/ 100; ; 1/6; ; ; ; ; ; ; ; ; ; 2/11; ; 2/11; ; ; 1/5; ; 1/5; ; ; ; ; 
Draw; ; ; ; ; 32/5; ; 6; ; ; ; ; ; ; ; ; ; 6; ; 6; ; ; 6; ; 11/2; ; ; ; ; 
Real Sociedad; ; ; ; ; 14; ; 12; ; ; ; ; ; ; ; ; ; 11; ; 11; ; ; 11; ; 14; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-28 22:21:38 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; ; 23/ 100; 1/5; 2/11; 1/6; ; 1/5; ; ; ; ; ; 1/5; 2/11; 1/5; 2/11; 3/16; ; 1/5; 2/11; 1/5; 3/14; ; 1/20; ; 
Draw; 13/2; ; 6; ; 32/5; 13/2; 6; 6; ; 6; ; ; ; ; ; 6; 6; 60/11; 6; 31/5; ; 13/2; 13/2; 13/2; 60/11; ; 2/11; ; 
Real Sociedad; 12; ; 12; ; 14; 14; 11; 13; ; 12; ; ; ; ; ; 12; 11; 10; 11; 17/2; ; 10; 12; 10; 10; ; 10/3; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-29 02:18:46 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; ; 23/ 100; 1/5; 2/11; 1/6; ; 1/5; ; ; ; ; ; 1/5; 2/11; 1/5; 2/11; 3/16; ; 1/5; 2/11; 1/5; ; ; 1/20; ; 
Draw; 13/2; ; 6; ; 32/5; 13/2; 6; 6; ; 6; ; ; ; ; ; 6; 6; 60/11; 6; 31/5; ; 13/2; 13/2; 13/2; 60/11; ; 2/11; ; 
Real Sociedad; 12; ; 12; ; 14; 14; 11; 13; ; 12; ; ; ; ; ; 12; 11; 10; 11; 17/2; ; 10; 12; 10; ; ; 10/3; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-29 10:18:43 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; ; 23/ 100; 1/5; 2/11; 1/6; ; 1/5; ; ; ; ; 2/9; 1/5; 2/11; 1/5; 2/11; 3/16; ; 1/5; 2/11; 1/5; 1/5; ; 1/20; ; 
Draw; 13/2; ; 6; ; 32/5; 13/2; 6; 6; ; 6; ; ; ; ; 13/2; 6; 6; 61/11; 6; 31/5; ; 13/2; 13/2; 13/2; 28/5; ; 2/11; ; 
Real Sociedad; 12; ; 12; ; 14; 14; 11; 13; ; 12; ; ; ; ; 9; 12; 11; 10; 11; 17/2; ; 10; 12; 10; ; ; 7/2; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-29 14:19:22 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; 1/5; 23/100; 1/5; 1/6; 1/6; ; 1/5; ; 1/5; ; 2/9; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; ; 1/5; 2/11; 1/5; 2/11; ; 1/20; ; 
Draw; 13/2; ; 6; 13/2; 32/5; 7; 13/2; 13/2; ; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; ; 13/2; 13/2; 13/2; 25/4; ; 4/11; ; 
Real Sociedad; 12; ; 12; 10; 14; 12; 11; 11; ; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; ; 9; 12; 10; 10; ; 7/2; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-29 18:19:11 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; 1/5; 23/100; 1/5; 1/6; 1/6; ; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; ; 1/5; 2/11; 1/5; 2/11; ; 1/20; ; 
Draw; 13/2; ; 6; 13/2; 32/5; 7; 13/2; 13/2; ; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; ; 13/2; 13/2; 13/2; 25/4; ; 4/11; ; 
Real Sociedad; 12; ; 12; 10; 14; 12; 11; 11; ; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; ; 9; 12; 10; 10; ; 7/2; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-29 22:19:16 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; 1/5; 23/100; 1/5; 1/6; 1/6; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; 2/11; 1/5; 2/11; 1/5; 2/11; ; 1/8; ; 
Draw; 13/2; ; 6; 13/2; 32/5; 7; 13/2; 13/2; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 25/4; ; 21/10; ; 
Real Sociedad; 12; ; 12; 10; 14; 12; 11; 11; 21/2; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; 21/2; 9; 12; 10; 10; ; 4; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-30 02:19:03 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; 1/5; 23/100; 1/5; 1/6; 1/6; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; 2/11; 1/5; 2/11; 1/5; 2/11; ; 1/6; ; 
Draw; 13/2; ; 6; 13/2; 32/5; 13/2; 13/2; 13/2; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 25/4; ; 21/10; ; 
Real Sociedad; 12; ; 12; 10; 14; 11; 11; 11; 21/2; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; 21/2; 9; 12; 10; 10; ; 22/5; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-30 10:19:04 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; 1/5; 23/100; 1/5; 1/6; 1/6; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 1/6; 2/11; 3/16; 2/11; 1/5; 2/11; 1/5; 2/11; ; 1/6; ; 
Draw; 13/2; ; 6; 13/2; 32/5; 13/2; 13/2; 13/2; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 13/2; ; 21/10; ; 
Real Sociedad; 12; ; 12; 10; 14; 11; 11; 11; 21/2; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; 21/2; 9; 12; 10; 41/4; ; 22/5; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-30 14:19:16 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; 1/5; 11/50; 1/5; 1/6; 1/6; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; 2/11; 1/5; 2/11; 1/5; 2/11; ; 2/11; ; 
Draw; 13/2; ; 6; 13/2; 34/5; 13/2; 13/2; 13/2; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 25/4; ; 29/5; ; 
Real Sociedad; 12; ; 12; 10; 14; 11; 11; 11; 21/2; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; 21/2; 9; 12; 10; 10; ; 10; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-30 18:19:13 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; ; 1/5; 1/5; 11/50; 1/5; 1/6; 1/6; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; 2/11; 1/5; 2/11; 1/5; 2/11; ; 2/11; ; 
Draw; 13/2; ; 6; 13/2; 34/5; 13/2; 13/2; 13/2; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 25/4; ; 29/5; ; 
Real Sociedad; 12; ; 12; 10; 14; 11; 11; 11; 21/2; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; 21/2; 9; 12; 10; 10; ; 10; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-30 22:19:22 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 1/5; 1/5; 2/9; 1/5; 1/6; 1/6; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; 2/11; 1/5; 1/5; 1/5; 2/11; ; 2/11; ; 
Draw; 13/2; 6; 6; 13/2; 38/5; 13/2; 13/2; 13/2; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 25/4; ; 29/5; ; 
Real Sociedad; 12; 9; 12; 10; 23/2; 11; 10; 11; 21/2; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; 21/2; 9; 12; 10; 10; ; 10; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-31 02:18:59 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 1/5; 1/5; 2/9; 1/5; ; 1/6; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; 2/11; 1/5; 1/5; 1/5; 2/11; ; 2/11; ; 
Draw; 13/2; 6; 6; 13/2; 38/5; 13/2; ; 13/2; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 25/4; ; 29/5; ; 
Real Sociedad; 12; 9; 12; 10; 23/2; 11; ; 11; 21/2; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; 21/2; 9; 12; 10; 10; ; 10; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-31 10:19:08 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 1/5; 1/5; 2/9; 1/5; ; ; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 2/11; 2/11; 3/16; 2/11; 1/5; 1/5; 1/5; 2/11; ; 2/11; ; 
Draw; 13/2; 6; 6; 13/2; 38/5; 13/2; ; ; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 25/4; ; 29/5; ; 
Real Sociedad; 12; 9; 12; 10; 23/2; 11; ; ; 21/2; 12; ; 10; ; 11; 9; 11; 11; 10; 11; 17/2; 21/2; 9; 12; 10; 10; ; 10; ; 
META; spain/la-liga-primera/real-madrid-v-real-sociedad; 2018-01-31 14:19:18 GMT+2; 2018-02-10 19:45; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 1/5; 1/5; 2/9; 1/5; ; ; 2/11; 1/5; ; 1/5; ; 1/5; 2/9; 1/5; 2/11; 1/6; 2/11; 3/16; 2/11; 1/5; 1/5; 1/5; 2/11; ; 2/11; ; 
Draw; 13/2; 6; 6; 13/2; 38/5; 13/2; ; ; 7; 6; ; 6; ; 6; 13/2; 13/2; 6; 25/4; 6; 31/5; 7; 13/2; 13/2; 13/2; 13/2; ; 29/5; ; 
