META; spain/la-liga-primera/getafe-v-leganes; 2018-01-21 02:20:19 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 
Draw; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; 21/10; ; ; ; 
Leganes; ; ; ; ; 63/20; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; 14/5; ; 14/5; ; ; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-21 10:20:14 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 
Draw; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; 21/10; ; ; ; 
Leganes; ; ; ; ; 63/20; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; 14/5; ; 14/5; ; ; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-21 14:20:21 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; ; ; ; ; 23/20; ; 21/20; ; ; ; ; ; ; ; ; ; 11/10; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 
Draw; ; ; ; ; 9/4; ; 21/10; ; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; 21/10; ; ; ; 
Leganes; ; ; ; ; 63/20; ; 14/5; ; ; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; 14/5; ; 14/5; ; ; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-21 18:19:51 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; ; ; ; ; 23/20; ; 21/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; 11/10; ; ; 11/10; ; 11/10; ; 4/7; ; 
Draw; ; ; ; ; 9/4; ; 21/10; 21/10; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; 21/10; ; 10/9; ; 
Leganes; ; ; ; ; 63/20; ; 14/5; 11/4; ; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; 14/5; ; 14/5; ; 7/5; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-21 22:19:29 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; ; ; ; 23/20; 11/10; 21/20; 11/10; ; ; ; ; ; ; ; 11/10; 21/20; 11/10; 21/20; 13/12; ; 11/10; 11/10; 11/10; 11/10; 4/5; ; 
Draw; 11/5; ; ; ; 9/4; 11/5; 21/10; 21/10; ; ; ; ; ; ; ; 9/4; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; 21/10; 11/5; 13/8; ; 
Leganes; 11/4; ; ; ; 63/20; 29/10; 11/4; 11/4; ; ; ; ; ; ; ; 14/5; 27/10; 28/11; 27/10; 27/11; ; 14/5; 29/10; 14/5; 28/11; 21/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-22 02:19:25 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; ; ; ; 23/20; 11/10; 21/20; 11/10; ; ; ; ; ; ; ; 11/10; 21/20; 11/10; 21/20; 13/12; ; 11/10; 11/10; 11/10; 11/10; 5/6; ; 
Draw; 11/5; ; ; ; 9/4; 11/5; 21/10; 21/10; ; ; ; ; ; ; ; 9/4; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; 21/10; 11/5; 8/5; ; 
Leganes; 11/4; ; ; ; 63/20; 29/10; 11/4; 11/4; ; ; ; ; ; ; ; 14/5; 27/10; 28/11; 27/10; 27/11; ; 14/5; 29/10; 14/5; 28/11; 2; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-22 10:19:38 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; ; ; ; 57/50; 11/10; 21/20; 1; ; ; ; ; ; ; ; 11/10; 21/20; 21/20; 21/20; 13/12; ; 21/20; 11/10; 21/20; 11/10; 4/5; ; 
Draw; 11/5; ; ; ; 113/ 50; 23/10; 21/10; 9/4; ; ; ; ; ; ; ; 9/4; 11/5; 11/5; 11/5; 11/5; ; 85/40; 11/5; 21/10; 11/5; 13/8; ; 
Leganes; 11/4; ; ; ; 63/20; 29/10; 11/4; 11/4; ; ; ; ; ; ; ; 14/5; 11/4; 28/11; 11/4; 27/11; ; 3; 29/10; 3; 28/11; 21/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-22 14:19:36 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 57/50; 11/10; 21/20; 11/10; ; ; ; 11/10; ; 23/20; 11/10; 11/10; 21/20; 21/20; 21/20; 13/12; ; 21/20; 21/20; 21/20; 11/10; 5/6; ; 
Draw; 11/5; 2; ; 21/10; 113/ 50; 9/4; 21/10; 11/5; ; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 11/5; 11/5; 28/13; ; 2; 11/5; 21/10; 11/5; 17/10; ; 
Leganes; 11/4; 16/5; ; 3; 63/20; 29/10; 14/5; 11/4; ; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 28/11; 11/4; 28/11; ; 3; 3; 3; 13/5; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-22 18:19:38 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 57/50; 11/10; 21/20; 11/10; ; ; ; 11/10; ; 23/20; 11/10; 11/10; 21/20; 1; 21/20; 13/12; ; 21/20; 21/20; 21/20; 1; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 113/ 50; 9/4; 21/10; 11/5; ; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 21/10; 11/5; 28/13; ; 2; 11/5; 21/10; 21/10; 6/4; ; 
Leganes; 11/4; 16/5; ; 3; 63/20; 29/10; 29/10; 11/4; ; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 29/10; 11/4; 28/11; ; 3; 3; 3; 56/19; 2; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-22 22:19:39 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 57/50; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 23/20; 11/10; 11/10; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 113/ 50; 11/5; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 63/20; 31/10; 29/10; 3; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-23 02:19:28 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 23/20; 11/10; 11/10; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; 4/5; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 11/5; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 29/10; 3; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; 11/5; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-23 10:19:30 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 23/20; 11/10; 11/10; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; 4/5; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 11/5; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 14/5; 3; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-23 14:19:30 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 14/5; 3; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; 21/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-23 18:19:31 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 29/10; 3; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; 21/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-23 22:19:33 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; ; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 29/10; 3; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; ; 21/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-24 02:19:29 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; ; 4/5; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 29/10; 3; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; ; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-24 10:19:27 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; ; 21/20; ; ; 11/10; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 21/20; ; 5/6; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; ; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 29/10; ; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; ; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-24 14:19:28 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; ; 21/20; ; ; 11/10; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; ; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; ; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 29/10; ; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; ; 21/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-24 18:19:26 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; ; 21/20; ; ; 11/10; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; ; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; ; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 29/10; ; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; ; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-24 22:19:24 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; ; 21/20; ; ; 11/10; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 13/12; 21/20; 21/20; 21/20; 21/20; 1; ; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; ; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 11/5; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 29/10; ; 16/5; ; ; 14/5; ; 29/10; 11/4; 3; 11/4; 56/19; 11/4; 28/11; 16/5; 3; 3; 3; 56/19; ; 11/5; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-25 02:19:21 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; ; 21/20; ; ; 11/10; ; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 17/16; 21/20; 21/20; 21/20; 21/20; 1; ; 8/11; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; ; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 85/40; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 3; ; 16/5; ; ; 14/5; ; 3; 11/4; 3; 11/4; 56/19; 11/4; 13/5; 16/5; 3; 31/10; 3; 56/19; ; 21/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-25 10:19:17 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; ; 21/20; ; ; 11/10; ; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 17/16; 21/20; 21/20; 21/20; 21/20; 1; ; 5/6; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; ; 2; ; ; 21/10; ; 41/20; 9/4; 21/10; 11/5; 39/19; 11/5; 28/13; 2; 2; 85/40; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 3; ; 16/5; ; ; 14/5; ; 3; 11/4; 3; 11/4; 56/19; 11/4; 13/5; 16/5; 3; 31/10; 3; 3; ; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-25 14:19:29 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; ; 21/20; ; ; 11/10; ; 11/10; 11/10; 1; 21/20; 1; 21/20; 17/16; 21/20; 21/20; 21/20; 21/20; 1; ; 5/6; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; ; 2; ; ; 21/10; ; 41/20; 9/4; 2; 11/5; 39/19; 11/5; 28/13; 2; 2; 85/40; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 3; ; 16/5; ; ; 14/5; ; 3; 11/4; 14/5; 11/4; 29/10; 11/4; 13/5; 16/5; 3; 31/10; 3; 3; ; 12/5; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-25 18:19:18 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; ; 21/20; ; ; 11/10; ; 11/10; 11/10; 1; 21/20; 1; 21/20; 17/16; 21/20; 21/20; 21/20; 21/20; 21/20; ; 5/6; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; ; 2; ; ; 21/10; ; 41/20; 9/4; 2; 11/5; 39/19; 11/5; 28/13; 2; 2; 85/40; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 3; ; 16/5; ; ; 14/5; ; 3; 11/4; 14/5; 11/4; 29/10; 11/4; 13/5; 16/5; 3; 31/10; 3; 56/19; ; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-25 22:19:19 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; 28/25; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 11/10; 11/10; 1; 21/20; 1; 21/20; 17/16; 21/20; 21/20; 21/20; 21/20; 21/20; ; 5/6; ; 
Draw; 11/5; 2; ; 21/10; 11/5; 21/10; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 2; 11/5; 39/19; 11/5; 28/13; 2; 2; 85/40; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; 10/3; 31/10; 3; 3; 16/5; ; ; 14/5; ; 3; 11/4; 14/5; 11/4; 29/10; 11/4; 13/5; 16/5; 3; 31/10; 3; 56/19; ; 23/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-26 02:19:20 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; ; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 11/10; 11/10; 1; 21/20; 1; 21/20; 17/16; 21/20; 21/20; 21/20; 21/20; 21/20; ; 5/6; ; 
Draw; 11/5; 2; ; 21/10; ; 21/10; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 2; 11/5; 39/19; 11/5; 28/13; 2; 2; 85/40; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; ; 31/10; 3; 3; 16/5; ; ; 14/5; ; 3; 11/4; 14/5; 11/4; 29/10; 11/4; 13/5; 16/5; 3; 31/10; 3; 56/19; ; 9/4; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-26 10:19:25 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; ; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 11/10; 11/10; 1; 21/20; 1; 21/20; 17/16; 21/20; 21/20; 21/20; 21/20; 21/20; ; 5/6; ; 
Draw; 11/5; 2; ; 21/10; ; 21/10; 21/10; 21/10; 2; ; ; 21/10; ; 41/20; 9/4; 2; 11/5; 39/19; 11/5; 28/13; 2; 2; 85/40; 21/10; 21/10; ; 9/5; ; 
Leganes; 11/4; 16/5; ; 3; ; 31/10; 3; 3; 16/5; ; ; 14/5; ; 3; 11/4; 14/5; 11/4; 29/10; 11/4; 13/5; 16/5; 3; 31/10; 3; 56/19; ; 21/10; ; 
META; spain/la-liga-primera/getafe-v-leganes; 2018-01-26 14:19:45 GMT+2; 2018-02-04 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; ; 21/20; ; 11/10; 21/20; 1; 21/20; ; ; 11/10; ; 11/10; 11/10; 1; 21/20; 1; 21/20; 17/16; 21/20; 21/20; 21/20; 21/20; 21/20; ; 5/6; ; 
