META; spain/la-liga-primera/levante-v-malaga; 2018-04-10 02:19:48 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 4/6; 4/6
Draw; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 23/10; 17/10; 2/11
Malaga; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 16/5; 7/2; 100/30; 10/3; 13/4; 3; 16/5; 7/2; 13/4; 5/2; 2/11
META; spain/la-liga-primera/levante-v-malaga; 2018-04-13 14:19:54 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 19/20; 8/11; 5/6; 
Draw; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 40/17; 11/5; 12/5; 40/17; 21/10; 23/10
Malaga; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 10/3; 58/19; 3; 16/5; 7/2; 58/19; 14/5; 3
META; spain/la-liga-primera/levante-v-malaga; 2018-04-13 18:20:01 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 10/11; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 40/17; 11/5; 12/5; 40/17; 21/10; 23/10
Malaga; 7/2; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 10/3; 16/5; 3; 16/5; 7/2; 13/4; 14/5; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-13 22:19:25 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 23/10; 21/10; 23/10
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 10/3; 33/10; 3; 16/5; 7/2; 57/17; 14/5; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-14 02:19:14 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 23/10; 21/10; 23/10
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 10/3; 33/10; 3; 16/5; 7/2; 57/17; 14/5; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-14 10:19:22 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 23/10; 21/10; 23/10
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 10/3; 33/10; 3; 16/5; 7/2; 57/17; 14/5; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-14 14:19:55 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 23/10; 21/10; 23/10
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 7/2; 33/10; 3; 16/5; 7/2; 57/17; 14/5; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-14 18:19:26 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 5/6
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 23/10; 21/10; 9/4
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 7/2; 33/10; 3; 16/5; 7/2; 57/17; 14/5; 
META; spain/la-liga-primera/levante-v-malaga; 2018-04-14 22:18:32 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 23/10; 21/10; 23/10
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 7/2; 33/10; 3; 16/5; 7/2; 57/17; 14/5; 
META; spain/la-liga-primera/levante-v-malaga; 2018-04-15 02:18:20 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 40/17; 21/10; 23/10
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 7/2; 57/17; 3; 16/5; 7/2; 17/5; 14/5; 
META; spain/la-liga-primera/levante-v-malaga; 2018-04-15 10:18:21 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 40/17; 21/10; 23/10
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 7/2; 57/17; 3; 16/5; 7/2; 17/5; 14/5; 
META; spain/la-liga-primera/levante-v-malaga; 2018-04-15 14:18:25 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 10/11; 10/11; 49/50; 4/5; 9/10; 4/5; 19/20; 10/11; 17/20; 10/11; 10/11; 10/11; 10/11; 10/11; 13/15; 19/20; 20/23; 10/11; 8/11; 10/11
Draw; 9/4; 23/10; 9/4; 9/4; 119/50; 23/10; 23/10; 23/10; 11/5; 11/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 40/17; 21/10; 23/10
Malaga; 15/4; 18/5; 10/3; 17/5; 73/20; 3; 16/5; 3; 13/4; 10/3; 10/3; 16/5; 7/2; 100/30; 7/2; 57/17; 3; 16/5; 7/2; 17/5; 14/5; 
META; spain/la-liga-primera/levante-v-malaga; 2018-04-15 18:18:05 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 17/20; 10/11; 89/100; 20/23; 5/6; 5/6; 19/20; 17/20; 17/20; 5/6; 9/10; 10/11; 17/20; 13/15; 19/20; 5/6; 13/15; 8/11; 5/6
Draw; 9/4; 23/10; 9/4; 9/4; 5/2; 12/5; 23/10; 23/10; 11/5; 9/4; 12/5; 9/4; 23/10; 23/10; 23/10; 40/17; 11/5; 12/5; 40/17; 21/10; 12/5
Malaga; 15/4; 18/5; 7/2; 17/5; 4; 18/5; 7/2; 7/2; 13/4; 7/2; 10/3; 15/4; 18/5; 7/2; 15/4; 18/5; 16/5; 15/4; 18/5; 14/5; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-15 22:18:18 GMT+3; 2018-04-17 15:00; Nothing; Xlenovo
Levante; 5/6; 17/20; 17/20; 10/11; 89/100; 17/20; 5/6; 4/5; 11/13; 5/6; 5/6; 5/6; 9/10; 10/11; 17/20; 13/15; 11/13; 5/6; 13/15; 8/11; 5/6
Draw; 9/4; 23/10; 9/4; 9/4; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 40/17; 12/5; 12/5; 12/5; 11/5; 12/5
Malaga; 15/4; 18/5; 18/5; 17/5; 4; 15/4; 7/2; 7/2; 7/2; 7/2; 19/5; 15/4; 18/5; 7/2; 15/4; 62/17; 17/5; 15/4; 62/17; 14/5; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-16 02:18:34 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 5/6; 17/20; 5/6; 4/5; 43/50; 17/20; 4/5; 4/5; 5/6; 5/6; 5/6; 5/6; 5/6; 10/11; 5/6; 4/5; 4/5; 11/13; 5/6; 5/6; 5/6; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 9/4; 23/10; 23/10; 12/5; 5/2; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 40/17; 40/17; 12/5; 27/11; 12/5; 23/10; 21/10; 12/5; 5/2
Malaga; 15/4; 18/5; 15/4; 15/4; 21/5; 15/4; 15/4; 7/2; 37/10; 15/4; 19/5; 15/4; 19/5; 7/2; 15/4; 19/5; 7/2; 41/13; 37/10; 19/5; 50/13; 4; 7/2; 14/5; 4; 
META; spain/la-liga-primera/levante-v-malaga; 2018-04-16 10:18:34 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 17/20; 4/5; 10/11; 4/5; 19/20; 17/20; 20/23; 4/5; 5/6; 10/11; 17/20; 10/11; 9/10; 10/11; 17/20; 10/11; 4/5; 7/8; 5/6; 20/23; 10/11; 10/11; 5/6; 5/6; 10/11; 10/11
Draw; 5/2; 12/5; 9/4; 12/5; 49/20; 12/5; 23/10; 23/10; 12/5; 9/4; 12/5; 11/5; 23/10; 23/10; 12/5; 40/17; 12/5; 13/5; 40/17; 12/5; 12/5; 12/5; 21/10; 11/5; 23/10; 12/5
Malaga; 7/2; 19/5; 17/5; 15/4; 37/10; 15/4; 10/3; 7/2; 37/10; 17/5; 7/2; 7/2; 18/5; 7/2; 15/4; 38/11; 7/2; 57/17; 37/10; 7/2; 38/11; 7/2; 10/3; 11/4; 7/2; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-16 14:19:01 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 17/20; 10/11; 17/20; 17/20; 23/25; 17/20; 17/20; 4/5; 5/6; 20/23; 5/6; 20/23; 9/10; 10/11; 17/20; 13/15; 4/5; 7/8; 5/6; 17/20; 13/15; 5/6; 5/6; 5/6; 5/6; 5/6
Draw; 5/2; 23/10; 9/4; 12/5; 123/50; 12/5; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 13/5; 40/17; 12/5; 12/5; 12/5; 9/4; 9/4; 12/5; 12/5
Malaga; 7/2; 10/3; 7/2; 7/2; 77/20; 15/4; 7/2; 7/2; 37/10; 18/5; 18/5; 7/2; 18/5; 7/2; 7/2; 18/5; 7/2; 57/17; 37/10; 18/5; 18/5; 15/4; 10/3; 7/2; 7/2; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-16 18:19:12 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 17/20; 10/11; 17/20; 17/20; 23/25; 17/20; 17/20; 4/5; 7/8; 20/23; 17/20; 20/23; 9/10; 10/11; 17/20; 13/15; 4/5; 7/8; 13/15; 17/20; 13/15; 5/6; 5/6; 5/6; 5/6; 9/10
Draw; 5/2; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 21/10; 9/4; 12/5; 12/5
Malaga; 7/2; 10/3; 18/5; 7/2; 19/5; 15/4; 10/3; 7/2; 37/10; 18/5; 7/2; 7/2; 37/10; 7/2; 7/2; 39/11; 7/2; 18/5; 18/5; 18/5; 18/5; 7/2; 3; 7/2; 7/2; 
META; spain/la-liga-primera/levante-v-malaga; 2018-04-16 22:19:09 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 17/20; 17/20; 17/20; 17/20; 23/25; 17/20; 17/20; 4/5; 7/8; 20/23; 17/20; 20/23; 9/10; 10/11; 17/20; 13/15; 4/5; 7/8; 13/15; 17/20; 13/15; 5/6; 5/6; 5/6; 5/6; 9/10
Draw; 5/2; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 11/5; 21/10; 12/5; 12/5
Malaga; 7/2; 18/5; 7/2; 7/2; 19/5; 15/4; 10/3; 7/2; 37/10; 18/5; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 7/2; 18/5; 18/5; 18/5; 39/11; 7/2; 7/2; 7/2; 7/2; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-17 02:19:04 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 17/20; 17/20; 17/20; 17/20; 23/25; 17/20; 20/23; 4/5; 7/8; 20/23; 17/20; 20/23; 9/10; 10/11; 17/20; 13/15; 4/5; 7/8; 13/15; 17/20; 13/15; 5/6; 5/6; 5/6; 5/6; 9/10
Draw; 5/2; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 11/5; 2; 12/5; 12/5
Malaga; 7/2; 18/5; 7/2; 7/2; 19/5; 15/4; 10/3; 7/2; 37/10; 18/5; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 7/2; 18/5; 18/5; 18/5; 39/11; 7/2; 7/2; 3; 7/2; 7/2
META; spain/la-liga-primera/levante-v-malaga; 2018-04-17 10:19:04 GMT+3; 2018-04-19 20:30; Nothing; Xlenovo
Levante; 17/20; 17/20; 17/20; 17/20; 23/25; 17/20; 20/23; 4/5; 7/8; 20/23; 17/20; 20/23; 9/10; 10/11; 17/20; 13/15; 5/6; 7/8; 13/15; 17/20; 13/15; 5/6; 5/6; 5/6; 9/10
Draw; 5/2; 23/10; 9/4; 12/5; 5/2; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 11/5; 9/4; 12/5
Malaga; 7/2; 18/5; 7/2; 7/2; 19/5; 15/4; 10/3; 7/2; 37/10; 18/5; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 15/4; 18/5; 18/5; 18/5; 39/11; 7/2; 7/2; 7/2; 7/2
