META; spain/la-liga-primera/getafe-v-girona; 2018-04-18 02:19:38 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Girona; 62/25; 23/10; 23/10; 1/25
META; spain/la-liga-primera/getafe-v-girona; 2018-04-20 02:18:36 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 27/20; 6/5; 6/5; 1/25
Draw; 23/10; 15/8; 15/8; 9/5
Girona; 62/25; 23/10; 23/10; 1/25
META; spain/la-liga-primera/getafe-v-girona; 2018-04-20 10:18:39 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 27/20; 13/10; 6/5; 1/25
Draw; 23/10; 21/10; 2; 9/5
Girona; 62/25; 12/5; 11/5; 1/25
META; spain/la-liga-primera/getafe-v-girona; 2018-04-20 14:18:48 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 27/20; 13/10; 6/5; 13/10; 13/10; 1/16
Draw; 23/10; 21/10; 2; 21/10; 21/10; 9/5
Girona; 62/25; 12/5; 11/5; 23/10; 23/10; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-20 18:18:48 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 27/20; 13/10; 11/8; 6/5; 13/10; 13/10; 1/16
Draw; 23/10; 21/10; 11/5; 2; 21/10; 21/10; 9/5
Girona; 62/25; 12/5; 2; 11/5; 23/10; 23/10; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-20 22:18:55 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 27/20; 13/10; 11/8; 6/5; 13/10; 13/10; 1/16
Draw; 23/10; 21/10; 11/5; 2; 21/10; 21/10; 9/5
Girona; 62/25; 12/5; 2; 11/5; 23/10; 23/10; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-21 02:18:41 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 27/20; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; 13/10; 1/16
Draw; 23/10; 21/10; 11/5; 2; 21/10; 2; 21/10; 21/10; 9/5
Girona; 62/25; 12/5; 2; 11/5; 23/10; 23/10; 12/5; 23/10; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-21 10:18:48 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 27/20; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; 13/10; 1/20
Draw; 23/10; 21/10; 11/5; 2; 21/10; 2; 21/10; 21/10; 9/5
Girona; 62/25; 12/5; 2; 11/5; 23/10; 23/10; 12/5; 23/10; 1/12
META; spain/la-liga-primera/getafe-v-girona; 2018-04-21 14:19:00 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 27/20; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 1/20
Draw; 23/10; 21/10; 11/5; 2; 21/10; 2; 21/10; 39/19; 21/10; 21/10; 9/5
Girona; 62/25; 12/5; 2; 11/5; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 1/12
META; spain/la-liga-primera/getafe-v-girona; 2018-04-21 18:18:43 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 13/10; 5/4; 5/4; 11/10; 13/10; 6/5; 6/5; 5/4; 13/10; 23/20; 1/16
Draw; 47/20; 11/5; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 9/5
Girona; 51/20; 5/2; 23/10; 23/10; 23/10; 5/2; 5/2; 5/2; 23/10; 27/10; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-21 22:18:59 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 13/10; 6/5; 6/5; 11/10; 13/10; 23/20; 6/5; 6/5; 15/13; 13/10; 23/20; 15/13; 1/16
Draw; 9/4; 47/20; 11/5; 11/5; 2; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 21/10; 11/5; 9/5
Girona; 11/4; 51/20; 13/5; 12/5; 12/5; 23/10; 13/5; 5/2; 13/5; 12/5; 23/10; 27/10; 12/5; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-22 02:18:50 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 117/00; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 1/14
Draw; 9/4; 47/20; 9/4; 9/4; 21/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 9/5
Girona; 11/4; 73/25; 29/10; 13/5; 13/5; 11/4; 11/4; 14/5; 3; 14/5; 13/5; 11/4; 29/10; 45/17; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-22 02:24:53 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 117/00; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 1/14
Draw; 9/4; 47/20; 9/4; 9/4; 21/10; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 9/5
Girona; 11/4; 73/25; 29/10; 13/5; 13/5; 11/4; 11/4; 14/5; 3; 14/5; 13/5; 11/4; 29/10; 45/17; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-22 10:18:50 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 117/00; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 1/14
Draw; 9/4; 47/20; 9/4; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 9/4; 9/4; 9/4; 9/4; 23/10; 9/5
Girona; 11/4; 73/25; 29/10; 11/4; 13/5; 11/4; 11/4; 14/5; 3; 14/5; 13/5; 11/4; 29/10; 45/17; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-22 10:24:54 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 117/00; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 1/14
Draw; 9/4; 47/20; 9/4; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 9/4; 9/4; 9/4; 9/4; 23/10; 9/5
Girona; 11/4; 73/25; 29/10; 11/4; 13/5; 11/4; 11/4; 14/5; 3; 14/5; 13/5; 11/4; 29/10; 45/17; 1/8
META; spain/la-liga-primera/getafe-v-girona; 2018-04-22 14:18:58 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 117/00; 21/20; 1; 10/11; 21/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 1/14; 
Draw; 23/10; 47/20; 9/4; 11/5; 21/10; 9/4; 9/4; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 23/10; 9/5
Girona; 16/5; 73/25; 3; 29/10; 11/4; 11/4; 3; 3; 11/4; 11/4; 31/10; 14/5; 1/8; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-22 14:26:46 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 117/00; 21/20; 1; 10/11; 21/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 1/14; 
Draw; 23/10; 47/20; 9/4; 11/5; 21/10; 9/4; 9/4; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 23/10; 9/5
Girona; 16/5; 73/25; 3; 29/10; 11/4; 11/4; 3; 3; 11/4; 11/4; 31/10; 14/5; 1/8; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-22 18:18:26 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 1; 117/00; 21/20; 1; 10/11; 21/20; 1; 1; 21/20; 1; 21/20; 1; 66/67; 21/20; 1; 21/20; 1/8; ; 
Draw; 23/10; 9/4; 21/10; 47/20; 9/4; 11/5; 21/10; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 9/4; 23/10; 28/13; 9/4; 23/10; 23/10; 9/5
Girona; 16/5; 3; 73/25; 3; 29/10; 11/4; 11/4; 3; 3; 3; 11/4; 28/11; 11/4; 31/10; 14/5; 1/4; ; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-22 22:18:04 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 1; 117/00; 21/20; 1; 10/11; 1; 1; 21/20; 1; 21/20; 1; 66/67; 1; 1; 8/11; ; ; ; 
Draw; 23/10; 9/4; 21/10; 47/20; 9/4; 11/5; 21/10; 40/17; 21/10; 9/4; 11/5; 11/5; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 40/17; 9/5
Girona; 16/5; 3; 73/25; 3; 29/10; 11/4; 3; 3; 3; 3; 14/5; 28/11; 56/19; 31/10; 37/13; 23/10; ; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-23 02:17:53 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 1; 1; 103/00; 1; 10/11; 1; 1; 20/21; 21/20; 1; 1; 66/67; 1; 21/20; 8/11; 10/11; ; ; ; ; 
Draw; 23/10; 9/4; 21/10; 63/25; 23/10; 9/4; 21/10; 40/17; 21/10; 23/10; 23/10; 43/20; 23/10; 23/10; 23/10; 28/13; 23/10; 23/10; 23/10; 9/5; 12/5
Girona; 11/4; 3; 16/5; 3; 14/5; 11/4; 3; 3; 31/10; 3; 11/4; 28/11; 56/19; 31/10; 14/5; 23/10; 13/5; ; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-23 10:17:54 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 1; 19/20; 19/20; 103/00; 1; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 1; 1; 19/20; 28/29; 1; 37/40; 1; 4/6; 10/11; 10/11; ; 
Draw; 11/5; 11/5; 11/5; 63/25; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 23/10; 11/5; 23/10; 9/4; 23/10; 21/10; 27/11; 23/10; 23/10; 23/10; 9/5; 23/10; 23/10
Girona; 3; 10/3; 13/4; 16/5; 16/5; 29/10; 3; 16/5; 16/5; 3; 10/3; 3; 16/5; 56/19; 13/4; 31/10; 56/19; 10/3; 56/19; 13/5; 14/5; 14/5; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-23 14:18:02 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 1; 19/20; 19/20; 49/50; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 19/20; 1; 19/20; 19/20; 28/29; 1; 37/40; 19/20; 4/6; 5/6; 20/21; 1; 
Draw; 11/5; 11/5; 11/5; 62/25; 23/10; 11/5; 21/10; 40/17; 11/5; 9/4; 23/10; 12/5; 11/5; 23/10; 9/4; 23/10; 21/10; 27/11; 23/10; 12/5; 23/10; 9/5; 21/10; 23/10; 12/5
Girona; 3; 10/3; 13/4; 7/2; 16/5; 3; 3; 16/5; 16/5; 3; 10/3; 3; 16/5; 58/19; 13/4; 31/10; 56/19; 33/10; 31/10; 13/5; 12/5; 3; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-23 18:18:05 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 1; 10/11; 19/20; 101/00; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 1; 19/20; 19/20; 19/20; 22/23; 1; 37/40; 19/20; 4/6; 5/6; 20/21; 
Draw; 11/5; 23/10; 11/5; 62/25; 23/10; 9/4; 21/10; 40/17; 21/10; 9/4; 11/5; 12/5; 11/5; 23/10; 9/4; 9/4; 21/10; 27/11; 23/10; 12/5; 23/10; 19/10; 2; 12/5
Girona; 3; 10/3; 13/4; 17/5; 16/5; 16/5; 3; 16/5; 16/5; 10/3; 16/5; 16/5; 3; 10/3; 58/19; 13/4; 41/13; 56/19; 33/10; 31/10; 13/5; 12/5; 10/3; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-23 22:18:06 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 1; 10/11; 19/20; 101/00; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 1; 19/20; 19/20; 19/20; 22/23; 1; 37/40; 19/20; 20/21; 10/11; 20/21; 20/21; 
Draw; 11/5; 23/10; 11/5; 62/25; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 11/5; 12/5; 11/5; 23/10; 9/4; 9/4; 21/10; 27/11; 23/10; 12/5; 23/10; 9/5; 2; 23/10; 12/5
Girona; 3; 10/3; 13/4; 17/5; 16/5; 3; 3; 16/5; 16/5; 10/3; 16/5; 16/5; 3; 10/3; 58/19; 13/4; 41/13; 56/19; 33/10; 31/10; 12/5; 12/5; 3; 10/3; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-24 02:17:49 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 1; 10/11; 19/20; 101/00; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 1; 19/20; 19/20; 19/20; 22/23; 1; 37/40; 19/20; 20/21; 10/11; 20/21; 20/21; 
Draw; 11/5; 23/10; 11/5; 62/25; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 11/5; 12/5; 11/5; 23/10; 9/4; 9/4; 21/10; 27/11; 23/10; 12/5; 23/10; 19/10; 2; 23/10; 12/5
Girona; 3; 10/3; 13/4; 17/5; 16/5; 16/5; 3; 16/5; 16/5; 10/3; 16/5; 16/5; 3; 10/3; 58/19; 13/4; 41/13; 56/19; 33/10; 31/10; 14/5; 27/10; 3; 10/3; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-24 10:17:46 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 10/11; 19/20; 101/00; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 1; 19/20; 19/20; 19/20; 22/23; 1; 37/40; 19/20; 20/21; 5/6; 20/21; 
Draw; 11/5; 23/10; 11/5; 62/25; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 11/5; 12/5; 11/5; 23/10; 9/4; 23/10; 21/10; 27/11; 23/10; 12/5; 23/10; 9/5; 2; 12/5
Girona; 16/5; 10/3; 13/4; 17/5; 16/5; 3; 3; 16/5; 16/5; 10/3; 16/5; 16/5; 3; 10/3; 31/10; 13/4; 41/13; 56/19; 33/10; 31/10; 14/5; 12/5; 10/3; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-24 14:17:55 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 10/11; 19/20; 101/00; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 19/20; 1; 19/20; 19/20; 19/20; 22/23; 1; 37/40; 19/20; 20/21; 20/21; 20/21; 20/21
Draw; 11/5; 23/10; 11/5; 62/25; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 11/5; 12/5; 11/5; 23/10; 9/4; 40/17; 21/10; 27/11; 23/10; 12/5; 40/17; 21/10; 9/4; 23/10; 12/5
Girona; 16/5; 10/3; 13/4; 17/5; 16/5; 3; 3; 16/5; 16/5; 10/3; 16/5; 10/3; 3; 10/3; 41/13; 13/4; 41/13; 56/19; 33/10; 16/5; 3; 14/5; 3; 10/3; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-24 18:17:50 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 19/20; 19/20; 101/00; 1; 20/21; 10/11; 1; 19/20; 19/20; 1; 1; 1; 19/20; 19/20; 1; 20/21; 1; 20/21; 20/21; 20/21; 20/21; ; ; 
Draw; 11/5; 9/4; 11/5; 62/25; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 11/5; 23/10; 9/4; 23/10; 21/10; 27/11; 23/10; 23/10; 23/10; 21/10; 9/4; 23/10; 12/5
Girona; 16/5; 16/5; 16/5; 17/5; 16/5; 3; 3; 16/5; 16/5; 16/5; 3; 31/10; 3; 16/5; 31/10; 13/4; 3; 56/19; 16/5; 41/13; 3; 14/5; 3; 10/3; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-24 22:17:49 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 19/20; 19/20; 1; 1; 20/21; 10/11; 1; 19/20; 19/20; 1; 1; 1; 19/20; 19/20; 1; 20/21; 1; 20/21; 10/11; 20/21; 20/21; ; ; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 119/0; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 11/5; 23/10; 9/4; 23/10; 21/10; 27/11; 23/10; 23/10; 23/10; 21/10; 2; 23/10; 9/4
Girona; 16/5; 16/5; 16/5; 3; 71/20; 16/5; 3; 3; 16/5; 16/5; 16/5; 3; 31/10; 3; 16/5; 41/13; 13/4; 3; 56/19; 16/5; 41/13; 3; 11/4; 10/3; 3; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-25 02:17:53 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 19/20; 19/20; 1; 1; 20/21; 10/11; 1; 19/20; 19/20; 1; 1; 1; 19/20; 19/20; 1; 20/21; 1; 20/21; 10/11; 20/21; 20/21; ; ; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 119/0; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 11/5; 23/10; 9/4; 23/10; 21/10; 27/11; 23/10; 23/10; 23/10; 21/10; 2; 23/10; 9/4
Girona; 16/5; 16/5; 16/5; 3; 71/20; 16/5; 3; 3; 16/5; 16/5; 16/5; 3; 31/10; 3; 16/5; 41/13; 13/4; 3; 56/19; 16/5; 16/5; 3; 14/5; 10/3; 3; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-25 10:17:46 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 19/20; 1; 103/00; 1; 20/21; 10/11; 1; 19/20; 19/20; 1; 1; 1; 19/20; 1; 20/21; 1; 20/21; 10/11; 1; ; ; ; ; 
Draw; 11/5; 11/5; 21/10; 9/4; 121/0; 23/10; 11/5; 21/10; 40/17; 21/10; 9/4; 21/10; 23/10; 11/5; 23/10; 9/4; 23/10; 21/10; 27/11; 23/10; 23/10; 23/10; 21/10; 2; 9/4
Girona; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 3; 3; 16/5; 16/5; 3; 31/10; 3; 16/5; 31/10; 13/4; 3; 56/19; 16/5; 41/13; 3; 14/5; 3; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-25 14:17:52 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 19/20; 21/20; 1; 111/00; 1; 10/11; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 20/21; 20/21; 21/20; 21/20; ; 
Draw; 21/10; 11/5; 21/10; 9/4; 59/25; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 11/5; 23/10; 43/20; 23/10; 11/5; 9/4; 21/10; 27/11; 23/10; 23/10; 23/10; 21/10; 9/4; 23/10; 11/5
Girona; 10/3; 10/3; 29/10; 3; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 56/19; 13/4; 14/5; 56/19; 3; 56/19; 3; 14/5; 3; 14/5; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-25 18:17:55 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 19/20; 19/20; 21/20; 1; 111/00; 1; 10/11; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 20/21; 10/11; 21/20; 21/20; ; 
Draw; 21/10; 11/5; 21/10; 9/4; 59/25; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 11/5; 23/10; 43/20; 23/10; 11/5; 23/10; 21/10; 27/11; 23/10; 23/10; 23/10; 21/10; 19/10; 23/10; 11/5
Girona; 10/3; 10/3; 29/10; 3; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 29/10; 13/4; 14/5; 56/19; 3; 29/10; 3; 23/10; 3; 14/5; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-25 22:17:47 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 1; 21/20; 1; 11/10; 1; 10/11; 1; 21/20; 1; 21/20; 11/10; 11/10; 1; 21/20; 21/20; 19/20; 12/11; 1; 21/20; 21/20; 20/21; 20/21; 21/20; 21/20; ; 
Draw; 21/10; 11/5; 21/10; 9/4; 119/0; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 11/5; 9/4; 43/20; 23/10; 9/4; 9/4; 21/10; 9/4; 23/10; 9/4; 9/4; 21/10; 9/4; 23/10; 11/5
Girona; 16/5; 3; 29/10; 3; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 29/10; 13/4; 56/19; 56/19; 29/10; 29/10; 3; 3; 14/5; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-26 02:17:46 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 1; 21/20; 21/20; 1; 11/10; 1; 10/11; 1; 21/20; 1; 21/20; 11/10; 11/10; 1; 21/20; 21/20; 19/20; 12/11; 1; 21/20; 21/20; 20/21; 20/21; 21/20; 21/20; 
Draw; 21/10; 21/10; 21/10; 9/4; 119/0; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 11/5; 9/4; 43/20; 23/10; 11/5; 9/4; 21/10; 9/4; 23/10; 9/4; 9/4; 21/10; 9/4; 23/10; 11/5
Girona; 16/5; 3; 29/10; 3; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 29/10; 13/4; 56/19; 56/19; 29/10; 29/10; 3; 3; 14/5; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-26 10:17:48 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; 21/20; 1; 11/10; 1; 10/11; 1; 21/20; 1; 21/20; 11/10; 11/10; 1; 21/20; 21/20; 19/20; 12/11; 1; 21/20; 21/20; 20/21; 20/21; 21/20; 21/20; 
Draw; 21/10; 21/10; 21/10; 9/4; 119/0; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 11/5; 9/4; 43/20; 23/10; 11/5; 9/4; 21/10; 9/4; 23/10; 9/4; 9/4; 21/10; 9/4; 23/10; 11/5
Girona; 3; 29/10; 3; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 56/19; 13/4; 56/19; 56/19; 3; 56/19; 3; 3; 14/5; ; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-26 14:18:02 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; 21/20; 1; 28/25; 1; 10/11; 1; 21/20; 1; 21/20; 11/10; 11/10; 1; 21/20; 21/20; 19/20; 12/11; 1; 21/20; 21/20; 20/21; 20/21; 21/20; 21/20; 
Draw; 21/10; 21/10; 21/10; 9/4; 117/0; 23/10; 11/5; 11/5; 40/17; 21/10; 11/5; 11/5; 9/4; 43/20; 23/10; 11/5; 9/4; 21/10; 9/4; 23/10; 9/4; 23/10; 21/10; 21/10; 23/10; 11/5
Girona; 3; 29/10; 3; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 37/13; 13/4; 56/19; 56/19; 29/10; 29/10; 3; 3; 14/5; ; ; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-26 18:17:54 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; 21/20; 1; 28/25; 1; 10/11; 21/20; 21/20; 1; 21/20; 11/10; 11/10; 1; 21/20; 1; 10/9; 24/23; 21/20; 20/21; 20/21; 21/20; 21/20; 
Draw; 21/10; 21/10; 21/10; 9/4; 117/0; 23/10; 11/5; 11/5; 23/10; 21/10; 11/5; 11/5; 9/4; 43/20; 23/10; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 21/10; 23/10; 11/5
Girona; 3; 29/10; 3; 31/10; 3; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 37/13; 29/10; 29/10; 56/19; 29/10; 29/10; 3; 3; 14/5; ; 
META; spain/la-liga-primera/getafe-v-girona; 2018-04-26 22:17:52 GMT+3; 2018-04-29 11:00; Nothing; Xlenovo
Getafe; 21/20; 21/20; 21/20; 1; 28/25; 1; 21/20; 10/11; 21/20; 21/20; 1; 21/20; 11/10; 11/10; 1; 21/20; 1; 10/9; 24/23; 21/20; 21/20; 20/21; 20/21; 21/20; 21/20
