META; spain/la-liga-primera/girona-v-espanyol; 2018-04-14 22:19:13 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Draw; 23/10; 12/5; 9/4; 23/10; 123/50; 12/5; 23/10; 11/5; 23/10; 11/5; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 19/10; 12/5
Espanyol; 13/5; 13/5; 13/5; 13/5; 57/20; 29/10; 13/5; 13/5; 27/10; 5/2; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 40/17; 27/10; 13/5; 13/5; 9/5; 11/4
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-17 02:19:18 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 21/20; 11/10; 11/10; 57/50; 1; 21/20; 10/11; 21/20; 11/10; 21/20; 21/20; 23/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 11/10; 8/11; 10/9
Draw; 23/10; 12/5; 9/4; 23/10; 123/50; 12/5; 23/10; 11/5; 23/10; 11/5; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 19/10; 12/5
Espanyol; 13/5; 13/5; 13/5; 13/5; 57/20; 29/10; 13/5; 13/5; 27/10; 5/2; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 40/17; 27/10; 13/5; 13/5; 9/5; 11/4
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-17 10:19:17 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 11/10; 11/10; 11/10; 57/50; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 23/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 11/10; 8/11; 10/9
Draw; 23/10; 23/10; 9/4; 23/10; 123/50; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 12/5; 9/4; 5/2; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 19/10; 12/5
Espanyol; 13/5; 13/5; 13/5; 13/5; 57/20; 27/10; 13/5; 5/2; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 40/17; 27/10; 13/5; 13/5; 9/5; 11/4
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-17 14:19:25 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 11/10; 11/10; 11/10; 57/50; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 23/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 11/10; 11/10; 20/21; 10/9
Draw; 23/10; 23/10; 9/4; 23/10; 123/50; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 12/5; 9/4; 5/2; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; 40/17; 9/4; 12/5
Espanyol; 13/5; 13/5; 13/5; 13/5; 57/20; 27/10; 13/5; 5/2; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 40/17; 27/10; 13/5; 45/17; 5/2; 11/4
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-17 18:19:27 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 11/10; 6/5; 11/10; 31/25; 11/10; 11/10; 1; 21/20; 23/20; 11/10; 23/20; 5/4; 23/20; 11/10; 15/13; 21/20; 10/9; 21/20; 23/20; 15/13; 20/21; 6/5
Draw; 23/10; 23/10; 11/5; 23/10; 119/50; 23/10; 9/4; 9/4; 23/10; 11/5; 23/10; 9/4; 11/5; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 23/10
Espanyol; 13/5; 13/5; 12/5; 13/5; 133/50; 27/10; 12/5; 5/2; 27/10; 12/5; 13/5; 5/2; 12/5; 5/2; 13/5; 5/2; 13/5; 11/5; 27/10; 12/5; 5/2; 5/2; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-17 22:19:31 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 11/10; 6/5; 11/10; 31/25; 11/10; 11/10; 1; 21/20; 23/20; 11/10; 23/20; 5/4; 6/5; 11/10; 15/13; 21/20; 10/9; 21/20; 23/20; 15/13; 20/21; 6/5
Draw; 23/10; 23/10; 11/5; 23/10; 119/50; 23/10; 9/4; 9/4; 23/10; 11/5; 23/10; 11/5; 11/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 23/10
Espanyol; 13/5; 13/5; 12/5; 13/5; 133/50; 27/10; 12/5; 5/2; 27/10; 12/5; 13/5; 5/2; 12/5; 23/10; 5/2; 5/2; 13/5; 11/5; 27/10; 12/5; 5/2; 5/2; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-18 02:19:04 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 11/10; 6/5; 11/10; 31/25; 11/10; 11/10; 11/10; 21/20; 23/20; 11/10; 11/10; 5/4; 23/20; 11/10; 15/13; 21/20; 10/9; 21/20; 23/20; 15/13; 20/21; 6/5
Draw; 23/10; 23/10; 11/5; 23/10; 117/50; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 23/10; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4
Espanyol; 13/5; 13/5; 12/5; 13/5; 68/25; 5/2; 12/5; 12/5; 27/10; 12/5; 13/5; 5/2; 49/20; 13/5; 13/5; 5/2; 13/5; 11/5; 27/10; 12/5; 28/11; 5/2; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-18 10:19:08 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 11/10; 23/20; 6/5; 11/10; 31/25; 11/10; 11/10; 11/10; 21/20; 23/20; 11/10; 11/10; 5/4; 23/20; 11/10; 15/13; 21/20; 10/9; 21/20; 23/20; 15/13; 20/21; 6/5
Draw; 23/10; 9/4; 11/5; 23/10; 117/50; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 23/10; 11/5; 9/4; 23/10; 9/4; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4
Espanyol; 5/2; 5/2; 12/5; 13/5; 68/25; 5/2; 12/5; 12/5; 27/10; 12/5; 5/2; 5/2; 49/20; 13/5; 5/2; 5/2; 13/5; 11/5; 27/10; 12/5; 28/11; 5/2; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-18 14:19:17 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 11/10; 23/20; 6/5; 11/10; 31/25; 11/10; 11/10; 1; 21/20; 23/20; 11/10; 23/20; 5/4; 23/20; 11/10; 6/5; 21/20; 10/9; 21/20; 23/20; 6/5; 1; 6/5
Draw; 23/10; 9/4; 11/5; 23/10; 117/50; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 40/17; 9/4; 9/4
Espanyol; 5/2; 5/2; 12/5; 13/5; 68/25; 27/10; 12/5; 5/2; 27/10; 12/5; 5/2; 5/2; 49/20; 13/5; 5/2; 12/5; 13/5; 11/5; 27/10; 12/5; 12/5; 5/2; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-18 18:19:17 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 11/10; 23/20; 6/5; 11/10; 31/25; 11/10; 11/10; 1; 21/20; 23/20; 11/10; 23/20; 5/4; 23/20; 11/10; 6/5; 21/20; 22/19; 21/20; 23/20; 6/5; 1; 23/20; 6/5; 
Draw; 23/10; 9/4; 11/5; 23/10; 117/50; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 9/4; 19/10; 9/4; 9/4
Espanyol; 5/2; 5/2; 12/5; 13/5; 68/25; 27/10; 12/5; 5/2; 27/10; 12/5; 13/5; 5/2; 49/20; 13/5; 5/2; 12/5; 13/5; 28/13; 27/10; 5/2; 12/5; 5/2; 9/5; 13/5; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-18 22:19:09 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 11/10; 23/20; 6/5; 11/10; 31/25; 11/10; 11/10; 1; 21/20; 23/20; 11/10; 11/10; 5/4; 23/20; 11/10; 15/13; 21/20; 21/20; 6/5; 15/13; 11/10; 1; 23/20; 6/5
Draw; 23/10; 9/4; 11/5; 23/10; 117/50; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 23/10; 11/5; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 2; 19/10; 9/4; 9/4
Espanyol; 5/2; 5/2; 12/5; 13/5; 68/25; 27/10; 12/5; 5/2; 27/10; 12/5; 5/2; 5/2; 49/20; 13/5; 5/2; 5/2; 13/5; 27/10; 12/5; 28/11; 5/2; 9/5; 13/5; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-19 02:18:24 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 11/10; 23/20; 6/5; 11/10; 31/25; 11/10; 11/10; 1; 21/20; 23/20; 11/10; 23/20; 5/4; 23/20; 11/10; 15/13; 21/20; 22/19; 21/20; 23/20; 15/13; 21/20; 23/20; 6/5
Draw; 23/10; 9/4; 11/5; 23/10; 117/50; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 19/10; 9/4; 9/4
Espanyol; 5/2; 5/2; 12/5; 13/5; 68/25; 27/10; 12/5; 5/2; 27/10; 12/5; 13/5; 12/5; 49/20; 13/5; 5/2; 5/2; 13/5; 28/13; 27/10; 5/2; 28/11; 5/2; 13/5; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-19 10:18:23 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 23/20; 23/20; 6/5; 11/10; 31/25; 23/20; 11/10; 11/10; 21/20; 23/20; 23/20; 11/10; 5/4; 23/20; 11/10; 15/13; 21/20; 22/19; 21/20; 6/5; 15/13; 1; 11/10; 23/20; 6/5
Draw; 23/10; 9/4; 11/5; 23/10; 117/50; 23/10; 11/5; 11/5; 23/10; 21/10; 9/4; 23/10; 11/5; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 19/10; 2; 9/4; 9/4
Espanyol; 5/2; 5/2; 12/5; 13/5; 68/25; 13/5; 12/5; 5/2; 27/10; 12/5; 5/2; 5/2; 49/20; 13/5; 5/2; 28/11; 13/5; 28/13; 27/10; 12/5; 28/11; 5/2; 13/5; 13/5; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-19 14:18:30 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 23/20; 23/20; 6/5; 11/10; 31/25; 23/20; 6/5; 11/10; 21/20; 23/20; 23/20; 23/20; 5/4; 23/20; 11/10; 15/13; 21/20; 22/19; 21/20; 23/20; 15/13; 1; 23/20; 23/20; 
Draw; 23/10; 9/4; 11/5; 23/10; 117/50; 23/10; 11/5; 11/5; 23/10; 21/10; 9/4; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 19/10; 2; 9/4; 9/4
Espanyol; 5/2; 5/2; 12/5; 13/5; 68/25; 13/5; 12/5; 5/2; 27/10; 12/5; 5/2; 12/5; 49/20; 13/5; 5/2; 5/2; 13/5; 28/13; 27/10; 5/2; 28/11; 5/2; 13/5; 13/5; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-19 18:18:30 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 11/10; 23/20; 6/5; 6/5; 127/100; 23/20; 6/5; 11/10; 21/20; 6/5; 23/20; 6/5; 6/5; 6/5; 23/20; 6/5; 15/13; 21/20; 19/16; 21/20; 23/20; 1; 21/20; 6/5; 6/5; 
Draw; 23/10; 9/4; 11/5; 11/5; 113/50; 23/10; 11/5; 11/5; 23/10; 21/10; 9/4; 21/10; 9/4; 43/20; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 9/4; 19/10; 2; 11/5; 11/5
Espanyol; 13/5; 5/2; 12/5; 12/5; 68/25; 13/5; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 5/2; 5/2; 11/4; 13/5; 5/2; 13/5; 28/11; 27/10; 5/2; 28/11; 5/2; 13/5; 13/5; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-19 22:18:29 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 11/10; 23/20; 6/5; 6/5; 6/5; 23/20; 6/5; 11/10; 21/20; 23/20; 11/10; 6/5; 6/5; 23/20; 23/20; 6/5; 6/5; 21/20; 21/20; 11/10; 1; 10/9; 6/5; ; 
Draw; 23/10; 11/5; 11/5; 11/5; 57/25; 23/10; 11/5; 11/5; 23/10; 11/5; 9/4; 21/10; 9/4; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 19/10; 2; 11/5; 11/5
Espanyol; 13/5; 5/2; 12/5; 12/5; 29/10; 13/5; 5/2; 5/2; 27/10; 13/5; 13/5; 13/5; 5/2; 13/5; 11/4; 5/2; 27/11; 13/5; 27/10; 27/10; 5/2; 5/2; 13/5; 14/5; 13/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-20 02:18:03 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 11/10; 11/10; 11/10; 6/5; 117/100; 11/10; 11/10; 1; 21/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 9/8; 21/20; 11/10; 11/10; 1; 10/9; 10/9; 
Draw; 23/10; 23/10; 11/5; 11/5; 57/25; 23/10; 11/5; 11/5; 23/10; 11/5; 9/4; 21/10; 23/10; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 9/4; 19/10; 19/10; 11/5; 9/4
Espanyol; 13/5; 13/5; 27/10; 12/5; 3; 14/5; 13/5; 13/5; 27/10; 27/10; 13/5; 11/4; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 27/10; 27/10; 11/4; 5/2; 12/5; 14/5; 14/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-20 10:18:04 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 23/20; 11/10; 11/10; 11/10; 117/100; 11/10; 11/10; 1; 21/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 9/8; 21/20; 11/10; 11/10; 1; 10/9; 23/20; 
Draw; 9/4; 23/10; 11/5; 9/4; 57/25; 23/10; 11/5; 11/5; 23/10; 11/5; 11/5; 21/10; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 2; 19/10; 11/5; 9/4
Espanyol; 13/5; 13/5; 27/10; 13/5; 3; 14/5; 13/5; 13/5; 27/10; 27/10; 11/4; 11/4; 13/5; 27/10; 11/4; 13/5; 11/4; 27/10; 27/10; 27/10; 27/10; 11/4; 5/2; 12/5; 14/5; 14/5
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-20 14:18:11 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 23/20; 21/20; 21/20; 21/20; 117/100; 11/10; 21/20; 1; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 10/9; 13/12; 23/20; 11/10; 11/10; 21/20; 21/20; 10/9; 10/9
Draw; 9/4; 9/4; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 23/10; 28/13; 23/10; 9/4; 9/4; 2; 9/4; 9/4; 
Espanyol; 13/5; 14/5; 11/4; 11/4; 61/20; 14/5; 11/4; 13/5; 56/19; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 27/10; 14/5; 56/19; 29/10; 37/13; 3; 13/5; 11/4; 3; 
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-20 18:18:12 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 23/20; 21/20; 21/20; 21/20; 117/100; 11/10; 21/20; 1; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 10/9; 13/12; 23/20; 11/10; 11/10; 21/20; 21/20; 10/9; 10/9
Draw; 9/4; 9/4; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 23/10; 28/13; 23/10; 9/4; 9/4; 2; 9/4; 9/4; 
Espanyol; 13/5; 14/5; 11/4; 11/4; 61/20; 14/5; 11/4; 13/5; 3; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 27/10; 14/5; 56/19; 29/10; 37/13; 3; 14/5; 14/5; 3; 
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-20 22:18:18 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 19/20; 21/20; 1; 21/20; 27/25; 21/20; 1; 11/10; 21/20; 1; 21/20; 21/20; 1; 11/10; 21/20; 1; 11/10; 21/20; 13/12; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 
Draw; 23/10; 9/4; 11/5; 9/4; 12/5; 23/10; 9/4; 11/5; 11/5; 11/5; 9/4; 11/5; 23/10; 23/10; 11/5; 23/10; 9/4; 23/10; 23/10; 28/13; 23/10; 23/10; 9/4; 2; 11/5; 23/10; 23/10
Espanyol; 3; 14/5; 29/10; 11/4; 63/20; 3; 29/10; 11/4; 3; 29/10; 3; 14/5; 14/5; 3; 14/5; 56/19; 27/10; 56/19; 56/19; 3; 56/19; 3; 14/5; 14/5; 3; ; 
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-21 02:18:05 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 1; 21/20; 11/10; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 13/12; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 21/20; ; 
Draw; 9/4; 23/10; 11/5; 9/4; 119/0; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 28/13; 23/10; 9/4; 9/4; 11/5; 21/10; 23/10; 23/10
Espanyol; 3; 29/10; 29/10; 14/5; 31/10; 3; 29/10; 11/4; 3; 29/10; 11/4; 14/5; 14/5; 3; 14/5; 56/19; 27/10; 56/19; 56/19; 3; 56/19; 3; 14/5; 11/4; 3; ; 
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-21 10:18:11 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 1; 21/20; 11/10; 21/20; 1; 11/10; 21/20; 1; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 13/12; 21/20; 21/20; 21/20; 1; 1; 21/20; ; 
Draw; 9/4; 23/10; 11/5; 9/4; 58/25; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 28/13; 23/10; 9/4; 9/4; 2; 21/10; 9/4
Espanyol; 3; 29/10; 29/10; 14/5; 16/5; 3; 29/10; 11/4; 3; 29/10; 3; 14/5; 14/5; 3; 14/5; 56/19; 14/5; 56/19; 56/19; 31/10; 3; 3; 10/3; 7/2; ; 
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-21 14:18:22 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 21/20; 1; 21/20; 11/10; 1; 21/20; 1; 11/10; 21/20; 1; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 21/20; 13/12; 21/20; 21/20; 21/20; 1; 21/20; 21/20; ; 
Draw; 21/10; 23/10; 11/5; 9/4; 58/25; 23/10; 11/5; 9/4; 11/5; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 11/5; 11/5; 23/10; 23/10; 28/13; 23/10; 9/4; 9/4; 21/10; 21/10; 9/4; 9/4
Espanyol; 10/3; 29/10; 29/10; 14/5; 16/5; 31/10; 29/10; 3; 29/10; 3; 14/5; 14/5; 3; 3; 14/5; 56/19; 56/19; 31/10; 58/19; 3; 10/3; 10/3; 7/2; ; ; ; 
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-21 18:18:06 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 1; 21/20; 27/25; 1; 1; 1; 21/20; 1; 21/20; 21/20; 30/29; 1; 21/20; 1; 1; 1; ; ; ; ; ; ; 
Draw; 21/10; 23/10; 11/5; 9/4; 119/0; 23/10; 11/5; 9/4; 23/10; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 23/10; 9/4; 21/10; 9/4; 23/10
Espanyol; 7/2; 29/10; 3; 14/5; 16/5; 31/10; 3; 16/5; 3; 3; 16/5; 3; 31/10; 14/5; 31/10; 31/10; 16/5; 31/10; 3; 14/5; 10/3; 7/2; 
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-21 22:18:23 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 1; 21/20; 53/50; 1; 1; 1; 21/20; 1; 1; 30/29; 1; 21/20; 1; 21/20; 21/20; 21/20; ; ; ; ; ; ; ; 
Draw; 21/10; 9/4; 11/5; 9/4; 117/0; 23/10; 11/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 9/4; 11/5; 23/10; 23/10
Espanyol; 7/2; 3; 14/5; 67/20; 31/10; 3; 16/5; 3; 14/5; 3; 16/5; 3; 41/13; 3; 31/10; 31/10; 16/5; 41/13; 10/3; 3; 10/3; 3; 10/3; 
META; spain/la-liga-primera/girona-v-espanyol; 2018-04-22 02:18:15 GMT+3; 2018-04-22 11:00; Nothing; Xlenovo
Girona; 1; 21/20; 27/25; 1; 1; 1; 21/20; 1; 21/20; 1; 30/29; 1; 21/20; 1; 1; 21/20; 1; ; ; ; ; ; ; ; 
