META; spain/la-liga-primera/eibar-v-girona; 2017-12-09 18:19:24 GMT+2; 2017-12-21 18:30; Nothing; Xlenovo
Eibar; ; ; ; ; ; 11/10; 21/20; 1; ; ; ; ; ; ; ; 11/10; ; ; 59/50; ; ; 11/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; 23/10; ; ; 47/20; ; ; 9/4; ; ; ; ; ; ; 
Girona; ; ; ; ; ; 27/10; 5/2; 13/5; ; ; ; ; ; ; ; 13/5; ; ; 72/25; ; ; 13/5; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-girona; 2017-12-09 22:18:56 GMT+2; 2017-12-21 18:30; Nothing; Xlenovo
Eibar; ; ; ; ; ; 11/10; 21/20; 1; ; ; ; ; ; ; ; 11/10; ; ; 59/50; ; ; 11/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; 23/10; ; ; 47/20; ; ; 9/4; ; ; ; ; ; ; 
Girona; ; ; ; ; ; 27/10; 5/2; 13/5; ; ; ; ; ; ; ; 13/5; ; ; 72/25; ; ; 13/5; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-girona; 2017-12-10 02:18:48 GMT+2; 2017-12-21 18:30; Nothing; Xlenovo
Eibar; ; ; ; ; ; 11/10; 21/20; 1; ; ; ; ; ; ; ; 11/10; ; ; 59/50; ; ; 11/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; 23/10; ; ; 47/20; ; ; 9/4; ; ; ; ; ; ; 
Girona; ; ; ; ; ; 27/10; 5/2; 13/5; ; ; ; ; ; ; ; 13/5; ; ; 72/25; ; ; 13/5; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-girona; 2017-12-10 10:18:48 GMT+2; 2017-12-21 18:30; Nothing; Xlenovo
Eibar; ; ; ; ; ; 11/10; 21/20; 1; ; ; ; ; ; ; ; 11/10; ; ; 59/50; ; ; 11/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; 23/10; ; ; 47/20; ; ; 9/4; ; ; ; ; ; ; 
Girona; ; ; ; ; ; 27/10; 5/2; 13/5; ; ; ; ; ; ; ; 13/5; ; ; 72/25; ; ; 13/5; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-girona; 2017-12-10 14:20:22 GMT+2; 2017-12-21 18:30; Nothing; Xlenovo
Eibar; ; ; ; ; ; 11/10; 21/20; 1; ; ; ; ; ; ; ; 11/10; ; ; 59/50; ; ; 11/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; 23/10; ; ; 47/20; ; ; 9/4; ; ; ; ; ; ; 
Girona; ; ; ; ; ; 27/10; 5/2; 13/5; ; ; ; ; ; ; ; 13/5; ; ; 72/25; ; ; 13/5; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-girona; 2017-12-10 18:19:55 GMT+2; 2017-12-21 18:30; Nothing; Xlenovo
Eibar; ; ; ; ; ; 11/10; 21/20; 1; ; ; ; ; ; ; ; 11/10; ; ; 59/50; ; ; 11/10; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; 23/10; ; ; 47/20; ; ; 9/4; ; ; ; ; ; ; 
Girona; ; ; ; ; ; 27/10; 5/2; 13/5; ; ; ; ; ; ; ; 13/5; ; ; 72/25; ; ; 13/5; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-girona; 2017-12-10 22:19:17 GMT+2; 2017-12-21 18:30; Nothing; Xlenovo
Eibar; ; ; ; ; ; 21/20; 21/20; 1; ; ; ; ; ; ; ; 11/10; ; 11/10; 59/50; 21/20; ; 21/20; 11/10; 1; 11/10; ; ; ; 
Draw; ; ; ; ; ; 5/2; 23/10; 12/5; ; ; ; ; ; ; ; 5/2; ; 40/17; 47/20; 5/2; ; 5/2; 5/2; 5/2; 12/5; ; ; ; 
