META; spain/la-liga-primera/real-madrid-v-eibar; 2017-10-01 22:19:31 GMT+3; 2017-10-22 19:45; Nothing; Xlenovo
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/9; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; ; ; ; ; 
Eibar; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 25; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-eibar; 2017-10-02 02:19:22 GMT+3; 2017-10-22 19:45; Nothing; Xlenovo
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/9; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; ; ; ; ; 
Eibar; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 25; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-eibar; 2017-10-02 10:19:48 GMT+3; 2017-10-22 19:45; Nothing; Xlenovo
Real Madrid; ; ; ; ; ; 1/12; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/9; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 13; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; ; ; ; ; 
Eibar; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; ; ; ; ; ; 25; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-eibar; 2017-10-02 18:20:04 GMT+3; 2017-10-22 19:45; Nothing; Xlenovo
Real Madrid; 1/12; 1/12; ; ; ; 1/12; 1/14; 1/12; ; ; ; ; ; ; 1/9; ; ; 1/10; 1/9; 1/12; ; ; 1/12; ; ; ; ; 
Draw; 10; 10; ; ; ; 13; 10; 10; ; ; ; ; ; ; 10; ; ; 9; 12; 19/2; ; ; 10; ; ; ; ; 
Eibar; 22; 22; ; ; ; 22; 18; 25; ; ; ; ; ; ; 16; ; ; 29/2; 25; 17; ; ; 28; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-eibar; 2017-10-02 22:20:27 GMT+3; 2017-10-22 19:45; Nothing; Xlenovo
Real Madrid; 1/12; 1/12; ; ; ; 1/12; 1/16; 1/12; 2/17; ; ; ; ; ; 1/9; ; ; 1/10; 1/9; 1/12; 2/17; ; 1/12; ; ; ; ; 
Draw; 10; 10; ; ; ; 13; 10; 10; 8; ; ; ; ; ; 10; ; ; 35/4; 12; 19/2; 8; ; 10; ; ; ; ; 
Eibar; 22; 22; ; ; ; 22; 18; 25; 19; ; ; ; ; ; 16; ; ; 29/2; 25; 17; 19; ; 28; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-eibar; 2017-10-03 02:20:11 GMT+3; 2017-10-22 19:45; Nothing; Xlenovo
Real Madrid; 1/12; 1/9; 1/10; ; ; 1/10; 1/16; 1/12; 2/17; 1/11; ; ; ; ; 1/9; ; 1/12; 1/10; 1/9; 1/12; 2/17; ; 1/12; ; ; ; ; 
Draw; 10; 17/2; 10; ; ; 12; 10; 10; 8; 10; ; ; ; ; 10; ; 21/2; 35/4; 12; 19/2; 8; ; 10; ; ; ; ; 
Eibar; 22; 18; 28; ; ; 20; 18; 25; 19; 28; ; ; ; ; 16; ; 35/2; 29/2; 25; 17; 19; ; 28; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-eibar; 2017-10-03 10:20:24 GMT+3; 2017-10-22 19:45; Nothing; Xlenovo
