META; spain/la-liga-primera/eibar-v-getafe; 2018-04-14 18:20:02 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Getafe; 13/5; 13/5; 5/2; 13/5; 67/25; 13/5; 12/5; 5/2; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 9/4; 5/2; 5/2; 28/11; 13/8; 13/5
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-16 22:19:16 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 11/10; 119/100; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 23/20; 6/5; 6/5; 11/10; 15/13; 8/7; 6/5; 11/10; 15/13; 5/6; 10/9
Draw; 23/10; 11/5; 21/10; 9/4; 23/10; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 9/4; 9/4; 39/19; 21/10; 23/10; 9/4; 19/10; 21/10
Getafe; 13/5; 13/5; 13/5; 13/5; 29/10; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 45/17; 5/2; 5/2; 27/10; 45/17; 19/10; 27/10
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-17 02:19:11 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 11/10; 119/100; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 23/20; 6/5; 6/5; 11/10; 15/13; 8/7; 6/5; 11/10; 15/13; 20/21; 10/9
Draw; 23/10; 11/5; 21/10; 9/4; 23/10; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 9/4; 9/4; 39/19; 21/10; 23/10; 9/4; 19/10; 21/10
Getafe; 13/5; 13/5; 13/5; 13/5; 29/10; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 45/17; 5/2; 5/2; 27/10; 45/17; 13/8; 14/5
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-17 10:19:11 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 11/10; 119/100; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 23/20; 6/5; 6/5; 11/10; 15/13; 8/7; 6/5; 11/10; 15/13; 20/21; 10/9
Draw; 23/10; 11/5; 21/10; 9/4; 23/10; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 9/4; 9/4; 39/19; 21/10; 23/10; 9/4; 19/10; 21/10
Getafe; 13/5; 13/5; 13/5; 13/5; 29/10; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 45/17; 5/2; 5/2; 27/10; 45/17; 13/8; 14/5
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-17 14:19:18 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 11/10; 119/100; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 23/20; 6/5; 6/5; 11/10; 15/13; 21/20; 8/7; 6/5; 11/10; 15/13; 1; 10/9
Draw; 23/10; 11/5; 21/10; 9/4; 23/10; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 9/4; 9/4; 23/10; 39/19; 21/10; 23/10; 9/4; 21/10; 21/10
Getafe; 13/5; 13/5; 13/5; 13/5; 29/10; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 45/17; 13/5; 5/2; 5/2; 27/10; 45/17; 12/5; 27/10
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-17 18:19:20 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 1; 11/10; 21/20; 11/10; 23/20; 11/10; 21/20; 1; 6/5; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 11/10; 21/20; 17/16; 6/5; 21/20; 11/10; 1; 11/10
Draw; 23/10; 11/5; 21/10; 9/4; 23/10; 9/4; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 9/4; 11/5; 23/10; 2; 21/10; 23/10; 9/4; 21/10; 21/10
Getafe; 11/4; 13/5; 29/10; 13/5; 61/20; 14/5; 11/4; 13/5; 5/2; 14/5; 11/4; 14/5; 29/10; 3; 14/5; 14/5; 13/5; 37/13; 5/2; 3; 37/13; 12/5; 14/5
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-17 22:19:24 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 1; 11/10; 21/20; 11/10; 23/20; 11/10; 21/20; 1; 6/5; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 11/10; 21/20; 17/16; 6/5; 21/20; 11/10; 1; 11/10
Draw; 23/10; 11/5; 21/10; 9/4; 23/10; 9/4; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 43/20; 11/5; 9/4; 11/5; 23/10; 2; 21/10; 23/10; 9/4; 21/10; 21/10
Getafe; 11/4; 13/5; 29/10; 13/5; 61/20; 14/5; 11/4; 13/5; 5/2; 14/5; 11/4; 3; 29/10; 3; 14/5; 14/5; 13/5; 37/13; 5/2; 3; 37/13; 12/5; 14/5
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-18 02:18:57 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 1; 11/10; 21/20; 11/10; 23/20; 11/10; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 17/16; 11/10; 21/20; 11/10; 1; 11/10
Draw; 23/10; 11/5; 21/10; 9/4; 23/10; 9/4; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 9/4; 11/5; 23/10; 2; 23/10; 9/4; 21/10; 21/10; 
Getafe; 11/4; 13/5; 29/10; 13/5; 61/20; 14/5; 11/4; 13/5; 14/5; 14/5; 11/4; 3; 29/10; 3; 14/5; 37/13; 13/5; 37/13; 14/5; 3; 37/13; 12/5; 14/5
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-18 10:19:01 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 1; 21/20; 11/10; 113/100; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 17/16; 11/10; 1; 21/20; 1; 21/20
Draw; 23/10; 11/5; 21/10; 9/4; 47/20; 9/4; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 43/20; 11/5; 9/4; 9/4; 23/10; 2; 23/10; 9/4; 21/10; 11/5
Getafe; 11/4; 3; 29/10; 13/5; 61/20; 3; 11/4; 11/4; 14/5; 14/5; 3; 3; 14/5; 37/13; 13/5; 37/13; 14/5; 3; 29/10; 12/5; 14/5; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-18 14:19:10 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 19/20; 1; 21/20; 11/10; 57/50; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 17/16; 11/10; 1; 11/10; 1; 21/20
Draw; 23/10; 11/5; 21/10; 9/4; 58/25; 9/4; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 43/20; 11/5; 9/4; 23/10; 23/10; 2; 23/10; 23/10; 21/10; 21/10; 
Getafe; 3; 29/10; 13/5; 61/20; 3; 14/5; 11/4; 14/5; 14/5; 3; 3; 14/5; 11/4; 13/5; 37/13; 14/5; 3; 14/5; 14/5; 14/5; ; ; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-18 18:19:10 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 19/20; 1; 21/20; 11/10; 29/25; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 12/11; 11/10; 21/20; 11/10; 1; 10/11; 21/20; 11/10
Draw; 23/10; 11/5; 21/10; 9/4; 56/25; 9/4; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 43/20; 11/5; 11/5; 23/10; 23/10; 79/40; 9/4; 23/10; 21/10; 19/10; 21/10; 21/10; 
Getafe; 3; 14/5; 13/5; 31/10; 3; 29/10; 11/4; 14/5; 14/5; 3; 3; 3; 11/4; 13/5; 11/4; 14/5; 29/10; 14/5; 14/5; 2; 3; ; ; ; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-18 22:19:02 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 19/20; 1; 21/20; 11/10; 29/25; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 1; 10/11; 21/20; 11/10
Draw; 23/10; 11/5; 21/10; 9/4; 56/25; 9/4; 11/5; 21/10; 21/10; 21/10; 9/4; 9/4; 43/20; 11/5; 9/4; 11/5; 23/10; 9/4; 9/4; 21/10; 19/10; 21/10; 21/10
Getafe; 3; 14/5; 13/5; 31/10; 3; 29/10; 11/4; 14/5; 14/5; 3; 14/5; 3; 14/5; 29/10; 13/5; 14/5; 31/10; 56/19; 14/5; 2; 3; ; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-19 02:18:17 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 1; 21/20; 11/10; 29/25; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 15/14; 11/10; 1; 21/20; 1; 21/20; 11/10
Draw; 11/5; 11/5; 21/10; 9/4; 56/25; 9/4; 11/5; 21/10; 21/10; 21/10; 11/5; 11/5; 43/20; 11/5; 9/4; 11/5; 23/10; 79/40; 9/4; 11/5; 21/10; 21/10; 21/10
Getafe; 3; 14/5; 13/5; 31/10; 3; 14/5; 11/4; 14/5; 14/5; 3; 14/5; 29/10; 3; 14/5; 56/19; 13/5; 14/5; 14/5; 31/10; 56/19; 14/5; 3; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-19 10:18:17 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 1; 21/20; 11/10; 29/25; 21/20; 21/20; 1; 11/10; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 15/14; 11/10; 1; 21/20; 1; 21/20; 21/20; 11/10
Draw; 11/5; 11/5; 21/10; 9/4; 56/25; 23/10; 21/10; 11/5; 21/10; 21/10; 11/5; 9/4; 43/20; 11/5; 9/4; 11/5; 23/10; 79/40; 9/4; 11/5; 21/10; 9/4; 21/10; 21/10
Getafe; 3; 14/5; 13/5; 31/10; 29/10; 29/10; 11/4; 14/5; 14/5; 3; 14/5; 29/10; 3; 14/5; 56/19; 13/5; 14/5; 14/5; 31/10; 3; 14/5; 13/5; 3; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-19 14:18:23 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 1; 21/20; 11/10; 29/25; 11/10; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 23/20; 21/20; 21/20; 11/10; 21/20; 15/14; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20
Draw; 11/5; 11/5; 21/10; 9/4; 111/50; 11/5; 21/10; 2; 21/10; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 28/13; 9/4; 79/40; 9/4; 28/13; 21/10; 11/5; 21/10; 9/4; 
Getafe; 3; 29/10; 13/5; 63/20; 3; 29/10; 11/4; 14/5; 29/10; 3; 16/5; 11/4; 3; 29/10; 13/5; 14/5; 14/5; 16/5; 56/19; 14/5; 3; 14/5; ; ; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-19 18:18:23 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 1; 11/10; 11/10; 6/5; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 21/20; 15/13; 11/10; 23/20; 11/10; 21/20; 21/20; 10/9; 10/9
Draw; 11/5; 11/5; 2; 109/50; 9/4; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 21/10; 28/13; 9/4; 39/19; 11/5; 28/13; 2; 19/10; 21/10; 21/10; ; 
Getafe; 3; 14/5; 3; 61/20; 3; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 3; 29/10; 13/5; 58/19; 14/5; 3; 29/10; 14/5; 3; 3; ; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-19 22:18:22 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 23/20; 11/10; 11/10; 119/100; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 15/13; 21/20; 15/13; 11/10; 23/20; 15/13; 11/10; 11/10; 10/9; 10/9
Draw; 11/5; 2; 21/10; 2; 11/5; 9/4; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 28/13; 9/4; 39/19; 11/5; 11/5; 21/10; 21/10; 21/10; ; 
Getafe; 3; 14/5; 14/5; 3; 61/20; 3; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 27/10; 13/5; 58/19; 14/5; 3; 27/10; 14/5; 3; 3; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-20 02:17:56 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 11/10; 59/50; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 21/20; 15/13; 11/10; 23/20; 11/10; 11/10; 21/20; 10/9; 10/9
Draw; 11/5; 21/10; 2; 111/50; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 28/13; 9/4; 39/19; 11/5; 28/13; 2; 21/10; 21/10; ; ; 
Getafe; 3; 11/4; 14/5; 3; 61/20; 3; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 14/5; 3; 37/13; 13/5; 58/19; 14/5; 3; 37/13; 14/5; 27/10; 3; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-20 10:17:57 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 23/20; 117/100; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 11/10; 15/13; 11/10; 23/20; 11/10; 11/10; 21/20; 10/9; 10/9
Draw; 11/5; 21/10; 21/10; 2; 23/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 39/19; 11/5; 11/5; 2; 11/5; 9/4; ; 
Getafe; 3; 11/4; 14/5; 14/5; 149/50; 3; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 14/5; 14/5; 58/19; 14/5; 3; 37/13; 14/5; 27/10; 3; 14/5
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-20 14:18:04 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 23/20; 117/100; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 11/10; 15/13; 13/12; 23/20; 11/10; 11/10; 11/10; 21/20; 10/9; 10/9
Draw; 11/5; 21/10; 21/10; 2; 23/10; 11/5; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 39/19; 28/13; 11/5; 11/5; 9/4; 21/10; 21/10; 11/5; 9/4
Getafe; 3; 29/10; 14/5; 14/5; 149/50; 3; 11/4; 11/4; 56/19; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 58/19; 56/19; 3; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-20 18:18:05 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 23/20; 59/50; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 11/10; 8/7; 13/12; 23/20; 11/10; 11/10; 11/10; 10/9; 10/9; 10/9
Draw; 11/5; 21/10; 21/10; 2; 113/50; 11/5; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 9/4; 21/10; 9/4; 11/5; 9/4
Getafe; 3; 29/10; 14/5; 14/5; 3; 11/4; 11/4; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 3; 56/19; 3; 37/13; 3; 14/5; 14/5; 14/5; 3; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-20 22:18:10 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 23/20; 59/50; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 11/10; 9/8; 13/12; 23/20; 11/10; 11/10; 11/10; 10/9; 10/9; 23/20
Draw; 11/5; 21/10; 21/10; 2; 113/0; 21/10; 21/10; 2; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 9/4; 21/10; 9/4; 11/5; 21/10
Getafe; 3; 29/10; 14/5; 14/5; 3; 11/4; 11/4; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 3; 56/19; 3; 37/13; 3; 14/5; 14/5; 14/5; 3; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-21 02:17:58 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 21/20; 11/10; 11/10; 23/20; 59/50; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 11/10; 9/8; 13/12; 23/20; 11/10; 11/10; 10/9; 10/9; 23/20; 23/20
Draw; 11/5; 21/10; 21/10; 2; 113/0; 9/4; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 9/4; 21/10; 2; 11/5; 9/4
Getafe; 3; 29/10; 14/5; 14/5; 3; 11/4; 11/4; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 3; 56/19; 3; 37/13; 3; 14/5; 14/5; 14/5; 3; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-21 10:18:03 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 11/10; 11/10; 11/10; 23/20; 59/50; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 11/10; 9/8; 13/12; 23/20; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20
Draw; 11/5; 21/10; 21/10; 2; 57/25; 9/4; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 11/5; 28/13; 11/5; 28/13; 9/4; 21/10; 11/5; 11/5; 11/5
Getafe; 14/5; 29/10; 14/5; 14/5; 74/25; 3; 11/4; 11/4; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 29/10; 56/19; 29/10; 37/13; 14/5; 14/5; 3; 14/5; 
META; spain/la-liga-primera/eibar-v-getafe; 2018-04-21 14:18:15 GMT+3; 2018-04-21 12:00; Nothing; Xlenovo
Eibar; 5/4; 11/10; 6/5; 13/10; 61/50; 5/4; 11/10; 5/4; 16/13; 6/5; 11/10; 5/4; 13/10; 5/4; 23/20; 6/5; 5/4; 15/13; 9/7; 6/5; 5/4; 5/4; 13/10; 13/10; 5/4
Draw; 7/4; 13/8; 15/8; 7/4; 39/20; 15/8; 2; 13/8; 9/5; 7/4; 11/5; 17/10; 9/5; 19/10; 19/10; 7/4; 24/13; 7/4; 24/13; 19/10; 15/8; 19/10; 19/10; 19/10; 2
Getafe; 3; 11/4; 13/5; 14/5; 72/25; 27/10; 29/10; 13/5; 56/19; 27/10; 3; 14/5; 27/10; 14/5; 11/4; 11/4; 31/10; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 
