META; spain/la-liga-primera/deportivo-la-coruna-v-levante; 2018-01-14 02:19:31 GMT+2; 2018-01-28 11:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 51/50; ; 20/21; ; ; ; ; ; ; ; ; ; 19/20; ; 19/20; ; ; 10/11; ; 19/20; ; ; ; ; 
Draw; ; ; ; ; 119/50; ; 11/5; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 9/4; ; ; ; ; 
Levante; ; ; ; ; 69/20; ; 3; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 3; ; 16/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-levante; 2018-01-14 10:19:30 GMT+2; 2018-01-28 11:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 51/50; ; 20/21; ; ; ; ; ; ; ; ; ; 19/20; ; 19/20; ; ; 10/11; ; 19/20; ; ; ; ; 
Draw; ; ; ; ; 119/50; ; 11/5; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 9/4; ; ; ; ; 
Levante; ; ; ; ; 69/20; ; 3; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 3; ; 16/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-levante; 2018-01-14 14:19:40 GMT+2; 2018-01-28 11:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 51/50; ; 20/21; ; ; ; ; ; ; ; ; ; 19/20; ; 19/20; ; ; 10/11; ; 19/20; ; ; ; ; 
Draw; ; ; ; ; 119/50; ; 11/5; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 9/4; ; ; ; ; 
Levante; ; ; ; ; 69/20; ; 3; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 3; ; 16/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-levante; 2018-01-14 18:19:29 GMT+2; 2018-01-28 11:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 51/50; ; 20/21; ; ; ; ; ; ; ; ; ; 19/20; ; 19/20; ; ; 10/11; ; 19/20; ; ; ; ; 
Draw; ; ; ; ; 119/50; ; 11/5; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 9/4; ; ; ; ; 
Levante; ; ; ; ; 69/20; ; 3; ; ; ; ; ; ; ; ; ; 3; ; 3; ; ; 3; ; 16/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-levante; 2018-01-14 22:19:17 GMT+2; 2018-01-28 11:00; Nothing; Xlenovo
Deportivo La Coruna; 10/11; ; 10/11; ; 51/50; 19/20; 10/11; 10/11; ; 10/11; ; ; ; ; ; 19/20; 9/10; 10/11; 9/10; 9/10; ; 10/11; 20/23; 10/11; 10/11; ; 4/6; ; 
Draw; 12/5; ; 23/10; ; 119/50; 12/5; 12/5; 12/5; ; 9/4; ; ; ; ; ; 12/5; 23/10; 27/11; 23/10; 12/5; ; 12/5; 5/2; 12/5; 27/11; ; 7/4; ; 
