META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-22 02:19:35 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; ; ; ; 121/ 100; 6/5; 6/5; 6/5; ; ; ; ; ; ; ; ; 11/10; 6/5; 11/10; 19/16; ; 5/4; 6/5; 6/5; 6/5; 5/6; ; 
Draw; 12/5; ; ; ; 5/2; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; ; 11/5; 23/10; 11/5; 5/2; ; 12/5; 5/2; 12/5; 40/17; 7/4; ; 
Malaga; 23/10; ; ; ; 13/5; 12/5; 21/10; 23/10; ; ; ; ; ; ; ; ; 5/2; 21/10; 5/2; 57/29; ; 11/5; 11/5; 11/5; 21/10; 9/5; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-22 10:19:48 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; ; ; ; 121/ 100; 6/5; 6/5; 6/5; ; ; ; ; ; ; ; ; 11/10; 6/5; 11/10; 19/16; ; 5/4; 6/5; 6/5; 5/4; 5/6; ; 
Draw; 12/5; ; ; ; 5/2; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; ; 11/5; 23/10; 11/5; 5/2; ; 12/5; 5/2; 12/5; 40/17; 9/5; ; 
Malaga; 23/10; ; ; ; 13/5; 12/5; 21/10; 23/10; ; ; ; ; ; ; ; ; 5/2; 21/10; 5/2; 57/29; ; 11/5; 11/5; 11/5; 21/10; 7/4; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-22 14:19:45 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 121/ 100; 6/5; 6/5; 6/5; ; ; ; 6/5; ; 13/10; 5/4; ; 11/10; 6/5; 11/10; 16/13; ; 5/4; 6/5; 6/5; 5/4; 10/11; ; 
Draw; 12/5; 5/2; ; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; ; 5/2; ; 12/5; 5/2; ; 11/5; 40/17; 11/5; 5/2; ; 5/2; 5/2; 12/5; 40/17; 19/10; ; 
Malaga; 23/10; 21/10; ; 21/10; 13/5; 12/5; 21/10; 23/10; ; ; ; 21/10; ; 21/10; 21/10; ; 5/2; 39/19; 5/2; 19/10; ; 11/5; 11/5; 11/5; 21/10; 7/4; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-22 18:19:48 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 121/ 100; 6/5; 6/5; 6/5; ; ; ; 6/5; ; 13/10; 5/4; ; 15/13; 6/5; 15/13; 16/13; ; 5/4; 6/5; 6/5; 6/5; 10/11; ; 
Draw; 12/5; 5/2; ; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; ; 5/2; ; 12/5; 5/2; ; 23/10; 40/17; 23/10; 5/2; ; 5/2; 5/2; 12/5; 12/5; 7/4; ; 
Malaga; 23/10; 21/10; ; 21/10; 13/5; 12/5; 21/10; 23/10; ; ; ; 21/10; ; 21/10; 21/10; ; 23/10; 21/10; 23/10; 19/10; ; 11/5; 11/5; 11/5; 28/13; 13/8; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-22 22:19:49 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; 6/5; 6/5; ; ; 6/5; ; 13/10; 5/4; ; 15/13; 6/5; 15/13; ; 6/5; 5/4; 6/5; 6/5; 6/5; 10/11; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 12/5; 21/10; 23/10; 11/5; ; ; 21/10; ; 21/10; 21/10; ; 23/10; 28/13; 23/10; ; 11/5; 11/5; 11/5; 11/5; 28/13; 13/8; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; 5/2; 12/5; ; ; 5/2; ; 49/20; 5/2; ; 23/10; 40/17; 23/10; ; 12/5; 5/2; 5/2; 12/5; 40/17; 9/5; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-23 02:19:38 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; 6/5; 6/5; ; ; 6/5; ; 13/10; 5/4; 5/4; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; 5/6; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 12/5; 21/10; 23/10; 11/5; ; ; 21/10; ; 21/10; 21/10; 11/5; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; 13/8; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; 5/2; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 40/17; 7/4; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-23 10:19:39 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; 6/5; 6/5; ; ; 6/5; ; 13/10; 5/4; 5/4; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; 10/11; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 12/5; 21/10; 23/10; 11/5; ; ; 21/10; ; 21/10; 21/10; 11/5; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; 13/8; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; 5/2; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 40/17; 15/8; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-23 14:19:40 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 5/4; 6/5; 6/5; ; ; 6/5; ; 13/10; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; 5/6; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 2; 23/10; 11/5; ; ; 21/10; ; 41/20; 21/10; 11/5; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; 13/8; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; 5/2; 12/5; ; ; 5/2; ; 49/20; 5/2; 12/5; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 40/17; 9/5; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-23 18:19:41 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 5/4; 6/5; 6/5; ; ; 6/5; ; 13/10; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; 5/6; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; 23/10; 11/5; ; ; 21/10; ; 41/20; 21/10; 11/5; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; 6/4; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; 5/2; 12/5; ; ; 5/2; ; 49/20; 5/2; 12/5; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 40/17; 7/4; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-23 22:19:43 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; 6/5; 6/5; ; ; 6/5; ; 5/4; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; ; 5/6; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; 23/10; 11/5; ; ; 21/10; ; 21/10; 21/10; 21/10; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 13/8; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; 5/2; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 12/5; ; 7/4; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-24 02:19:39 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; 6/5; 6/5; ; ; 6/5; ; 5/4; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; ; 10/11; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; 23/10; 11/5; ; ; 21/10; ; 21/10; 21/10; 21/10; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 17/10; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; 5/2; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 12/5; ; 15/8; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-24 10:19:38 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; ; 6/5; ; ; 6/5; ; 5/4; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; ; 10/11; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; ; 11/5; ; ; 21/10; ; 21/10; 21/10; 21/10; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 17/10; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; ; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 12/5; ; 15/8; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-24 14:19:38 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; ; 6/5; ; ; 6/5; ; 5/4; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; ; 5/6; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; ; 11/5; ; ; 21/10; ; 21/10; 21/10; 21/10; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 8/5; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; ; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 12/5; ; 7/4; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-24 18:19:36 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; ; 6/5; ; ; 6/5; ; 5/4; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; ; 9/10; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; ; 11/5; ; ; 21/10; ; 21/10; 21/10; 21/10; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 13/8; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; ; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 12/5; ; 9/5; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-24 22:19:33 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; ; 6/5; ; ; 6/5; ; 5/4; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; ; 5/6; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; ; 11/5; ; ; 21/10; ; 21/10; 21/10; 21/10; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 13/8; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; ; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 12/5; ; 9/5; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-25 02:19:31 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; ; 6/5; ; ; 6/5; ; 5/4; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 5/4; 6/5; 6/5; 6/5; ; 5/6; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; ; 11/5; ; ; 21/10; ; 21/10; 21/10; 21/10; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 8/5; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; ; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 5/2; 5/2; 12/5; 12/5; ; 7/4; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-25 10:19:27 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; ; 6/5; ; ; 6/5; ; 5/4; 5/4; 6/5; 15/13; 6/5; 15/13; 16/13; 6/5; 6/5; 6/5; 6/5; 6/5; ; 10/11; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; ; 11/5; ; ; 21/10; ; 21/10; 21/10; 21/10; 23/10; 28/13; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 17/10; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; ; 12/5; ; ; 5/2; ; 49/20; 5/2; 5/2; 23/10; 40/17; 23/10; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; ; 15/8; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-25 14:19:39 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
Las Palmas; 23/20; 6/5; ; 5/4; 32/25; 6/5; 6/5; ; 6/5; ; ; 6/5; ; 5/4; 5/4; 11/10; 15/13; 6/5; 15/13; 16/13; 6/5; 6/5; 6/5; 6/5; 6/5; ; 9/10; ; 
Malaga; 23/10; 21/10; ; 21/10; 119/ 50; 23/10; 21/10; ; 11/5; ; ; 21/10; ; 21/10; 21/10; 2; 23/10; 21/10; 23/10; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; ; 13/8; ; 
Draw; 12/5; 5/2; ; 12/5; 64/25; 5/2; 12/5; ; 12/5; ; ; 5/2; ; 49/20; 5/2; 23/10; 23/10; 40/17; 23/10; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; ; 9/5; ; 
META; spain/la-liga-primera/las-palmas-v-malaga; 2018-01-25 18:19:28 GMT+2; 2018-02-05 20:00; Nothing; Xlenovo
