META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-17 22:19:17 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Draw; 11/5; 23/10; ; ; 123/50; 12/5; 9/4; 11/5; 23/10; ; ; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-20 02:18:58 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 6/4; ; ; 161/100; 6/4; 7/5; 11/8; 6/4; ; ; 6/4; ; 6/4; 6/4; 7/5; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 9/5; ; ; 191/100; 19/10; 9/5; 9/5; 9/5; ; ; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 23/10; ; ; 123/50; 12/5; 9/4; 11/5; 23/10; ; ; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-20 10:19:05 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 6/4; ; ; 161/100; 6/4; 7/5; 11/8; 6/4; ; ; 6/4; ; 6/4; 6/4; 7/5; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 9/5; ; ; 191/100; 19/10; 9/5; 9/5; 9/5; ; ; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 23/10; ; ; 123/50; 12/5; 9/4; 11/5; 23/10; ; ; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-20 14:19:17 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; ; 161/100; 6/4; 7/5; 11/8; 6/4; ; ; 6/4; ; 6/4; 6/4; 11/8; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; ; 191/100; 19/10; 9/5; 9/5; 9/5; ; ; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 12/5; ; ; 123/50; 12/5; 23/10; 11/5; 23/10; ; ; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; 11/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-20 18:19:16 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 7/5; 11/8; 6/4; ; ; 6/4; ; 6/4; 6/4; 7/5; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 19/10; 9/5; 9/5; 9/5; ; ; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 12/5; 23/10; 11/5; 23/10; ; ; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; 11/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-20 22:19:08 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 15/8; 7/4; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 5/2; 23/10; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-21 02:19:13 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 15/8; 7/4; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 5/2; 9/4; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-21 10:19:05 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 15/8; 7/4; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 5/2; 9/4; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-21 14:19:07 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 15/8; 7/4; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 5/2; 9/4; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-21 18:19:06 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 6/4; 11/8; 6/4; ; 7/5; 6/4; ; 6/4; 6/4; 11/8; 16/11; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 15/8; 7/4; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 7/4; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 5/2; 23/10; 23/10; 23/10; ; 12/5; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 9/4; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-21 22:19:04 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 6/4; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 15/8; 7/4; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 9/5; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 5/2; 23/10; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-22 02:19:02 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 6/4; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 15/8; 7/4; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 9/5; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 5/2; 23/10; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-22 10:19:02 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; 6/4; 6/4; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 6/4; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 15/8; 9/5; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 7/4; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 9/5; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; 5/2; 23/10; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 23/10; 23/10; 5/2; 23/10; 12/5; ; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-22 14:19:22 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; ; 7/5; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 6/4; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 9/5; 15/8; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 9/5; ; 7/4; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; ; 23/10; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-22 18:19:19 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; ; 7/5; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 6/4; 23/17; 11/8; 6/4; 6/4; 7/5; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 9/5; 15/8; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 9/5; ; 13/8; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; ; 23/10; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; ; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-22 22:18:53 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; ; 6/4; 161/100; ; 7/5; 11/8; 6/4; ; 29/20; 6/4; ; 6/4; 6/4; 11/8; 6/4; 23/17; ; 6/4; 6/4; 29/20; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; ; 9/5; 191/100; 9/5; 15/8; 17/10; 9/5; ; 15/8; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; ; 9/5; 9/5; 15/8; 9/5; 9/5; ; 13/8; ; 
Draw; 11/5; 12/5; ; 23/10; 123/50; ; 23/10; 23/10; 23/10; ; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; ; 23/10; 12/5; ; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-23 02:18:37 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; 6/4; 6/4; 161/100; ; 7/5; 11/8; 6/4; 6/4; 29/20; 6/4; ; 6/4; 6/4; 7/5; 6/4; 23/17; 11/8; 6/4; 6/4; 29/20; 29/20; 6/4; ; 21/20; ; 
Valencia; 2; 19/10; 7/4; 9/5; 191/100; 9/5; 15/8; 17/10; 9/5; 7/4; 15/8; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 15/8; 9/5; 9/5; ; 5/4; ; 
Draw; 11/5; 12/5; 23/10; 23/10; 123/50; ; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; 12/5; 12/5; 23/10; ; 19/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-23 10:18:25 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; 6/4; 6/4; 161/100; ; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; ; 6/4; 6/4; 7/5; 6/4; 23/17; 11/8; 6/4; 6/4; 29/20; 29/20; 6/4; ; 23/20; ; 
Valencia; 2; 19/10; 7/4; 9/5; 191/100; 9/5; 9/5; 17/10; 9/5; 7/4; 9/5; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 9/5; 9/5; 9/5; ; 27/20; ; 
Draw; 11/5; 12/5; 23/10; 23/10; 123/50; ; 23/10; 23/10; 23/10; 9/4; 12/5; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; 5/2; 12/5; 23/10; ; 19/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-23 14:18:37 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; 6/4; 6/4; 161/100; ; 7/5; 11/8; 6/4; 6/4; 29/20; 6/4; ; 6/4; 6/4; 7/5; 6/4; 23/17; 11/8; 6/4; 6/4; 29/20; 29/20; 6/4; ; 23/20; ; 
Valencia; 2; 19/10; 7/4; 9/5; 191/100; 9/5; 9/5; 17/10; 9/5; 7/4; 9/5; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 9/5; 9/5; 9/5; ; 27/20; ; 
Draw; 11/5; 12/5; 23/10; 23/10; 123/50; ; 23/10; 23/10; 23/10; 9/4; 12/5; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; 5/2; 12/5; 23/10; ; 19/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-23 18:18:56 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; 6/4; 6/4; 161/100; ; 6/4; 11/8; 6/4; 6/4; 29/20; 6/4; ; 6/4; 6/4; 7/5; 6/4; 23/17; 11/8; 6/4; 6/4; 29/20; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; 7/4; 9/5; 191/100; 9/5; 17/10; 17/10; 9/5; 7/4; 9/5; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 9/5; 9/5; 9/5; ; 13/8; ; 
Draw; 11/5; 12/5; 23/10; 23/10; 123/50; ; 23/10; 23/10; 23/10; 9/4; 12/5; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; 5/2; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-23 22:18:58 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; 6/4; 6/4; 161/100; ; 7/5; 11/8; 6/4; 6/4; 29/20; 6/4; ; 6/4; 6/4; 7/5; 6/4; 23/17; 11/8; 6/4; 6/4; 29/20; 29/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; 7/4; 9/5; 191/100; 9/5; 9/5; 17/10; 9/5; 7/4; 9/5; 7/4; ; 37/20; 9/5; 7/4; 9/5; 19/10; 32/19; 9/5; 9/5; 9/5; 9/5; 9/5; ; 13/8; ; 
Draw; 11/5; 12/5; 23/10; 23/10; 123/50; ; 23/10; 23/10; 23/10; 9/4; 12/5; 12/5; ; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 12/5; 5/2; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-24 02:18:54 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; 17/11; 6/4; 167/100; ; 6/4; 11/8; 6/4; 31/20; 29/20; 6/4; ; 6/4; 6/4; 7/5; 6/4; 23/17; 11/8; 6/4; 6/4; 29/20; 31/20; 6/4; ; 7/5; ; 
Valencia; 2; 19/10; 17/10; 9/5; 46/25; 9/5; 7/4; 17/10; 9/5; 17/10; 9/5; 7/4; ; 37/20; 9/5; 17/10; 9/5; 19/10; 32/19; 9/5; 7/4; 9/5; 17/10; 9/5; ; 13/8; ; 
Draw; 11/5; 12/5; 23/10; 23/10; 123/50; ; 23/10; 23/10; 23/10; 9/4; 12/5; 12/5; ; 23/10; 12/5; 9/4; 9/4; 23/10; 5/2; 23/10; 23/10; 5/2; 12/5; 23/10; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-24 10:18:50 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
Athletic Bilbao; 7/5; 7/5; 17/11; 6/4; 167/100; ; 6/4; 11/8; 6/4; 31/20; 29/20; 6/4; ; 6/4; 6/4; 7/5; 17/11; 23/17; 11/8; 6/4; 6/4; 29/20; 31/20; 17/11; ; 7/5; ; 
Valencia; 2; 19/10; 17/10; 9/5; 46/25; 9/5; 9/5; 17/10; 9/5; 17/10; 9/5; 7/4; ; 37/20; 9/5; 17/10; 7/4; 19/10; 32/19; 9/5; 7/4; 9/5; 17/10; 9/5; ; 13/8; ; 
Draw; 11/5; 12/5; 23/10; 23/10; 123/50; ; 23/10; 23/10; 23/10; 9/4; 12/5; 12/5; ; 23/10; 12/5; 9/4; 23/10; 23/10; 5/2; 23/10; 23/10; 5/2; 12/5; 40/17; ; 23/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-valencia; 2018-02-24 14:19:01 GMT+2; 2018-02-28 18:30; Nothing; Xlenovo
