META; spain/la-liga-primera/alaves-v-betis; 2018-03-02 17:42:55 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Betis; 14/5; 12/5; 23/10; 66/25; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 23/10; 5/2; 12/5; 23/10; 28/13; 5/2; 12/5; 12/5; 12/5; 21/10; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-04 10:19:33 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 23/20; 6/5; 21/20; 1; 15/13; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 6/5; 10/9; 15/13; 23/20; 23/20; 11/10; 20/21; 
Draw; 11/5; 12/5; 23/10; 5/2; 11/5; 23/10; 11/5; 9/4; 23/10; 12/5; 47/20; 12/5; 12/5; 9/4; 9/4; 27/11; 9/4; 12/5; 47/20; 9/4; 21/10
Betis; 14/5; 12/5; 23/10; 66/25; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 23/10; 5/2; 12/5; 23/10; 28/13; 5/2; 12/5; 12/5; 12/5; 21/10; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-04 14:19:35 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 23/20; 6/5; 21/20; 1; 15/13; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 6/5; 10/9; 15/13; 23/20; 23/20; 11/10; 20/21; 
Draw; 11/5; 12/5; 23/10; 5/2; 11/5; 23/10; 11/5; 9/4; 23/10; 12/5; 12/5; 12/5; 9/4; 9/4; 9/4; 27/11; 9/4; 12/5; 47/20; 9/4; 2
Betis; 14/5; 12/5; 23/10; 66/25; 23/10; 23/10; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 28/13; 5/2; 12/5; 12/5; 12/5; 21/10; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-04 18:19:23 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 23/20; 6/5; 21/20; 1; 15/13; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 6/5; 10/9; 15/13; 23/20; 23/20; 11/10; 20/21; 
Draw; 11/5; 12/5; 23/10; 5/2; 11/5; 9/4; 11/5; 9/4; 23/10; 12/5; 5/2; 12/5; 12/5; 9/4; 9/4; 9/4; 27/11; 9/4; 12/5; 47/20; 9/4; 2
Betis; 14/5; 12/5; 23/10; 66/25; 23/10; 23/10; 5/2; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 28/13; 5/2; 12/5; 12/5; 12/5; 21/10; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-04 22:18:56 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 23/20; 6/5; 11/10; 1; 15/13; 23/20; 11/10; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 6/5; 15/13; 23/20; 11/10; 11/10; 1; 
Draw; 11/5; 12/5; 23/10; 5/2; 23/10; 23/10; 11/5; 9/4; 23/10; 9/4; 12/5; 5/2; 12/5; 12/5; 9/4; 9/4; 9/4; 9/4; 12/5; 47/20; 9/4; 21/10
Betis; 14/5; 12/5; 23/10; 66/25; 27/10; 5/2; 13/5; 23/10; 13/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 28/11; 5/2; 49/20; 27/11; 5/2; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-05 02:19:14 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 23/20; 6/5; 11/10; 1; 15/13; 23/20; 21/20; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 6/5; 10/9; 15/13; 23/20; 11/10; 11/10; 1; 
Draw; 11/5; 12/5; 23/10; 5/2; 23/10; 23/10; 11/5; 9/4; 23/10; 9/4; 11/5; 5/2; 47/20; 12/5; 21/10; 11/5; 9/4; 27/11; 9/4; 12/5; 47/20; 9/4; 21/10
Betis; 14/5; 12/5; 12/5; 66/25; 27/10; 5/2; 13/5; 23/10; 11/4; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 28/13; 28/11; 12/5; 49/20; 27/11; 5/2; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-05 10:19:13 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 11/10; 6/5; 11/10; 1; 15/13; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 6/5; 10/9; 15/13; 11/10; 21/20; 21/20; 1; 
Draw; 11/5; 12/5; 12/5; 5/2; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 9/4; 5/2; 12/5; 12/5; 9/4; 9/4; 9/4; 28/11; 9/4; 5/2; 12/5; 9/4; 21/10
Betis; 14/5; 5/2; 5/2; 66/25; 27/10; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 28/11; 23/10; 5/2; 28/11; 5/2; 51/20; 28/11; 5/2; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-05 14:19:31 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 11/10; 6/5; 11/10; 1; 15/13; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 10/9; 15/13; 11/10; 21/20; 21/20; 1; 11/10; 
Draw; 11/5; 12/5; 23/10; 5/2; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 9/4; 5/2; 12/5; 12/5; 9/4; 23/10; 9/4; 28/11; 9/4; 5/2; 12/5; 40/17; 21/10; 5/2
Betis; 14/5; 5/2; 5/2; 66/25; 27/10; 5/2; 13/5; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 28/11; 13/5; 5/2; 28/11; 5/2; 51/20; 28/11; 5/2; 13/5; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-05 18:19:34 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 21/20; 6/5; 11/10; 1; 15/13; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 13/12; 15/13; 11/10; 21/20; 21/20; 1; 11/10; ; 
Draw; 11/5; 12/5; 12/5; 5/2; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 9/4; 5/2; 12/5; 12/5; 9/4; 23/10; 9/4; 28/11; 9/4; 5/2; 12/5; 40/17; 21/10; 9/4; 5/2
Betis; 14/5; 12/5; 5/2; 66/25; 27/10; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 5/2; 51/20; 28/11; 5/2; 23/10; 13/5; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-05 22:19:37 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 21/20; 23/20; 6/5; 11/10; 1; 15/13; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 13/12; 15/13; 11/10; 21/20; 21/20; 1; 11/10; ; 
Draw; 11/5; 12/5; 12/5; 23/10; 5/2; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 5/2; 12/5; 12/5; 9/4; 40/17; 9/4; 28/11; 9/4; 5/2; 12/5; 40/17; 21/10; 9/4; 5/2
Betis; 14/5; 12/5; 5/2; 12/5; 66/25; 27/10; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 5/2; 51/20; 13/5; 5/2; 23/10; 13/5; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-06 02:19:28 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 11/10; 23/20; 57/50; 11/10; 1; 15/13; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 13/12; 15/13; 11/10; 21/20; 11/10; 1; 21/20; 11/10; 
Draw; 11/5; 12/5; 12/5; 23/10; 129/0; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 5/2; 12/5; 12/5; 9/4; 40/17; 9/4; 28/11; 9/4; 5/2; 12/5; 40/17; 21/10; 9/4; 5/2
Betis; 14/5; 12/5; 5/2; 12/5; 68/25; 27/10; 12/5; 5/2; 13/5; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 28/11; 13/5; 13/5; 28/11; 5/2; 51/20; 28/11; 5/2; 9/4; 13/5
META; spain/la-liga-primera/alaves-v-betis; 2018-03-06 10:19:23 GMT+2; 2018-03-11 19:45; Nothing; Xlenovo
Athletic Bilbao; 17/20; 17/20; 5/6; 5/6; 9/10; 17/20; 17/20; 8/11; 5/6; 4/5; 5/6; 20/23; 10/11; 9/10; 5/6; 4/5; 5/6; 4/5; 9/10; 5/6; 20/23; 5/6; 13/15; 4/5; 8/11; 5/6
Draw; 12/5; 11/5; 11/5; 11/5; 121/0; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; 9/4; 9/4; 11/5; 12/5; 21/10; 11/5; 12/5; 12/5; 40/17; 23/10; 11/5; 9/4; 21/10; 2; 23/10
Leganes; 10/3; 19/5; 19/5; 4; 41/10; 4; 15/4; 7/2; 37/10; 19/5; 19/5; 7/2; 15/4; 15/4; 15/4; 7/2; 37/10; 7/2; 7/2; 37/10; 15/4; 4; 15/4; 3; 4; 
META; spain/la-liga-primera/alaves-v-betis; 2018-03-06 14:19:28 GMT+2; 2018-03-11 19:45; Nothing; Xlenovo
Athletic Bilbao; 5/6; 10/11; 5/6; 5/6; 19/20; 17/20; 20/23; 8/11; 5/6; 4/5; 17/20; 10/11; 19/20; 10/11; 10/11; 17/20; 13/15; 4/5; 9/10; 5/6; 17/20; 13/15; 4/5; 10/11; 10/11
Draw; 12/5; 21/10; 11/5; 11/5; 119/0; 23/10; 11/5; 11/5; 12/5; 11/5; 23/10; 2; 11/5; 43/20; 23/10; 21/10; 11/5; 12/5; 12/5; 40/17; 11/5; 11/5; 21/10; 2; 23/10
Leganes; 7/2; 18/5; 19/5; 4; 77/20; 4; 7/2; 7/2; 37/10; 19/5; 18/5; 15/4; 7/2; 18/5; 7/2; 7/2; 39/11; 7/2; 7/2; 37/10; 15/4; 18/5; 7/2; 10/3; 7/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-06 18:19:32 GMT+2; 2018-03-11 19:45; Nothing; Xlenovo
Athletic Bilbao; 5/6; 17/20; 10/11; 5/6; 19/20; 20/23; 20/23; 4/5; 5/6; 20/23; 17/20; 10/11; 10/11; 10/11; 10/11; 17/20; 13/15; 4/5; 11/12; 5/6; 9/10; 17/20; 10/11; 4/5; 5/6; 10/11
Draw; 12/5; 21/10; 21/10; 11/5; 119/0; 12/5; 11/5; 11/5; 12/5; 21/10; 23/10; 2; 9/4; 43/20; 23/10; 21/10; 11/5; 12/5; 12/5; 40/17; 23/10; 11/5; 11/5; 11/5; 23/10; 23/10
Leganes; 7/2; 18/5; 18/5; 4; 77/20; 18/5; 7/2; 10/3; 37/10; 7/2; 7/2; 15/4; 7/2; 18/5; 7/2; 7/2; 18/5; 7/2; 17/5; 37/10; 18/5; 15/4; 18/5; 7/2; 7/2; 7/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-07 10:52:01 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 11/10; 23/20; 57/50; 11/10; 1; 15/13; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 12/11; 15/13; 11/10; 21/20; 21/20; 21/20; 1; 11/10; 
Draw; 11/5; 12/5; 12/5; 23/10; 129/50; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 12/5; 5/2; 12/5; 9/4; 40/17; 9/4; 28/11; 9/4; 5/2; 12/5; 40/17; 9/4; 9/4; 5/2
Betis; 14/5; 12/5; 5/2; 12/5; 68/25; 27/10; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 13/5; 12/5; 28/11; 13/5; 28/11; 28/11; 5/2; 51/20; 13/5; 5/2; 9/4; 13/5
META; spain/la-liga-primera/alaves-v-betis; 2018-03-07 14:19:27 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 11/10; 23/20; 117/00; 11/10; 1; 15/13; 11/10; 21/20; 11/10; 23/20; 23/20; 11/10; 21/20; 11/10; 21/20; 12/11; 15/13; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 
Draw; 11/5; 12/5; 23/10; 23/10; 121/0; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 12/5; 5/2; 12/5; 9/4; 40/17; 9/4; 28/11; 9/4; 5/2; 12/5; 40/17; 11/5; 9/4; 5/2; 
Betis; 14/5; 12/5; 5/2; 12/5; 141/0; 27/10; 12/5; 5/2; 13/5; 12/5; 11/4; 5/2; 12/5; 49/20; 13/5; 12/5; 5/2; 13/5; 28/11; 28/11; 5/2; 51/20; 28/11; 5/2; 21/10; 13/5
META; spain/la-liga-primera/alaves-v-betis; 2018-03-07 18:19:38 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 21/20; 11/10; 23/20; 23/20; 31/25; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 22/19; 15/13; 23/20; 11/10; 11/10; 10/9; 11/10; 23/20; 23/20; 
Draw; 11/5; 12/5; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 9/4; 23/10; 12/5; 5/2; 5/2; 47/20; 12/5; 9/4; 40/17; 9/4; 13/5; 9/4; 5/2; 12/5; 40/17; 23/10; 9/4; 12/5; 5/2
Betis; 14/5; 12/5; 23/10; 12/5; 53/20; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 23/10; 12/5; 12/5; 13/5; 23/10; 27/11; 13/5; 40/17; 28/11; 23/10; 12/5; 27/11; 23/10; 21/10; 12/5; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-07 22:19:22 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 11/10; 23/20; 23/20; 23/20; 31/25; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 6/5; 6/5; 11/10; 11/10; 15/13; 21/20; 22/19; 15/13; 23/20; 11/10; 15/13; 10/9; 10/9; 23/20; 23/20; 
Draw; 9/4; 12/5; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 9/4; 23/10; 12/5; 5/2; 5/2; 47/20; 12/5; 9/4; 40/17; 9/4; 13/5; 9/4; 12/5; 12/5; 12/5; 23/10; 11/5; 12/5; 5/2
Betis; 13/5; 23/10; 23/10; 12/5; 53/20; 5/2; 23/10; 23/10; 13/5; 23/10; 5/2; 23/10; 23/10; 12/5; 13/5; 9/4; 27/11; 13/5; 40/17; 28/11; 12/5; 12/5; 27/11; 23/10; 21/10; 12/5; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-08 02:19:16 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 11/10; 23/20; 23/20; 23/20; 31/25; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 6/5; 6/5; 11/10; 11/10; 15/13; 21/20; 22/19; 15/13; 23/20; 11/10; 15/13; 10/9; 10/9; 23/20; 23/20; 
Draw; 9/4; 12/5; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 9/4; 23/10; 12/5; 5/2; 5/2; 47/20; 12/5; 9/4; 40/17; 9/4; 13/5; 9/4; 5/2; 12/5; 12/5; 23/10; 11/5; 12/5; 5/2
Betis; 13/5; 23/10; 23/10; 12/5; 53/20; 5/2; 23/10; 23/10; 13/5; 23/10; 12/5; 23/10; 23/10; 12/5; 13/5; 9/4; 27/11; 13/5; 40/17; 28/11; 23/10; 12/5; 27/11; 23/10; 21/10; 12/5; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-08 10:19:16 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 23/20; 23/20; 23/20; 23/20; 31/25; 11/10; 1; 15/13; 23/20; 11/10; 6/5; 6/5; 11/10; 11/10; 15/13; 21/20; 22/19; 15/13; 23/20; 11/10; 15/13; 10/9; 23/20; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 9/4; 23/10; 5/2; 5/2; 47/20; 12/5; 9/4; 40/17; 9/4; 13/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 
Betis; 13/5; 23/10; 23/10; 12/5; 53/20; 5/2; 23/10; 23/10; 13/5; 23/10; 12/5; 23/10; 23/10; 12/5; 13/5; 9/4; 27/11; 13/5; 40/17; 28/11; 12/5; 12/5; 27/11; 23/10; 12/5; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-08 14:19:26 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 23/20; 23/20; 23/20; 23/20; 5/4; 11/10; 11/10; 1; 15/13; 23/20; 23/20; 6/5; 23/20; 11/10; 11/10; 15/13; 21/20; 22/19; 15/13; 23/20; 11/10; 15/13; 10/9; 10/9; 23/20; 23/20; 
Draw; 23/10; 12/5; 23/10; 23/10; 117/0; 5/2; 23/10; 23/10; 9/4; 23/10; 12/5; 12/5; 47/20; 12/5; 21/10; 40/17; 9/4; 13/5; 9/4; 5/2; 49/20; 12/5; 23/10; 11/5; 12/5; 9/4; 
Betis; 13/5; 23/10; 23/10; 12/5; 67/25; 5/2; 23/10; 23/10; 13/5; 23/10; 12/5; 23/10; 23/10; 12/5; 13/5; 9/4; 27/11; 13/5; 40/17; 28/11; 23/10; 12/5; 27/11; 23/10; 21/10; 5/2; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-08 18:19:27 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 23/20; 23/20; 23/20; 23/20; 5/4; 11/10; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 23/20; 11/10; 11/10; 15/13; 21/20; 22/19; 15/13; 23/20; 23/20; 10/9; 1/100; 23/20; 6/5; 
Draw; 23/10; 23/10; 23/10; 23/10; 117/0; 12/5; 23/10; 23/10; 9/4; 9/4; 23/10; 12/5; 5/2; 47/20; 12/5; 21/10; 40/17; 9/4; 13/5; 9/4; 12/5; 12/5; 9/4; 12/5; 12/5; 
Betis; 13/5; 12/5; 12/5; 12/5; 67/25; 5/2; 12/5; 12/5; 13/5; 23/10; 5/2; 23/10; 12/5; 49/20; 13/5; 9/4; 27/11; 13/5; 40/17; 28/11; 12/5; 49/20; 23/10; 1/100; 5/2; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-08 22:19:09 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 23/20; 23/20; 23/20; 23/20; 5/4; 11/10; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 23/20; 11/10; 11/10; 15/13; 21/20; 22/19; 8/7; 23/20; 23/20; 10/9; 10/9; 23/20; 6/5; 
Draw; 23/10; 23/10; 23/10; 23/10; 117/0; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 5/2; 47/20; 23/10; 21/10; 40/17; 9/4; 13/5; 40/17; 12/5; 12/5; 11/5; 21/10; 12/5; 12/5
Betis; 13/5; 12/5; 12/5; 12/5; 67/25; 5/2; 12/5; 12/5; 28/11; 23/10; 5/2; 23/10; 12/5; 49/20; 12/5; 9/4; 27/11; 13/5; 40/17; 5/2; 12/5; 49/20; 23/10; 11/5; 5/2; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-09 02:19:19 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 23/20; 23/20; 23/20; 23/20; 5/4; 11/10; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 15/13; 21/20; 22/19; 8/7; 23/20; 23/20; 10/9; 1/100; 23/20; 6/5; 
Draw; 23/10; 23/10; 23/10; 23/10; 117/0; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 5/2; 47/20; 23/10; 21/10; 40/17; 9/4; 13/5; 40/17; 12/5; 12/5; 9/4; 12/5; 12/5; 
Betis; 13/5; 12/5; 12/5; 12/5; 67/25; 5/2; 12/5; 12/5; 28/11; 23/10; 5/2; 23/10; 12/5; 12/5; 12/5; 9/4; 27/11; 13/5; 40/17; 5/2; 12/5; 49/20; 23/10; 1/100; 5/2; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-09 10:19:16 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 23/20; 23/20; 23/20; 23/20; 5/4; 11/10; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 15/13; 15/13; 22/19; 8/7; 23/20; 23/20; 10/9; 23/20; 23/20; 6/5; 
Draw; 23/10; 23/10; 23/10; 23/10; 117/0; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 5/2; 23/10; 23/10; 21/10; 40/17; 12/5; 13/5; 40/17; 12/5; 12/5; 9/4; 21/10; 12/5; 12/5
Betis; 13/5; 12/5; 12/5; 12/5; 67/25; 5/2; 12/5; 12/5; 28/11; 23/10; 5/2; 23/10; 12/5; 47/20; 12/5; 9/4; 27/11; 12/5; 40/17; 5/2; 12/5; 49/20; 23/10; 21/10; 5/2; 5/2
META; spain/la-liga-primera/alaves-v-betis; 2018-03-09 14:19:29 GMT+2; 2018-03-12 20:00; Nothing; Xlenovo
Alaves; 23/20; 23/20; 23/20; 23/20; 123/00; 11/10; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 15/13; 15/13; 22/19; 8/7; 23/20; 23/20; 15/13; 11/10; 23/20; 23/20; 6/5; 
