META; spain/la-liga-primera/girona-v-betis; 2018-03-28 22:31:52 GMT+2; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 11/10; 9/10; 5/6; 1; 5/6; 
Draw; 13/5; 23/10; 23/10; 23/10; 49/20; 21/10
Betis; 141/50; 13/5; 13/5; 14/5; 27/10; 12/5
META; spain/la-liga-primera/girona-v-betis; 2018-04-01 10:19:08 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 11/10; 10/11; 10/11; 1; 5/6; 
Draw; 13/5; 11/5; 11/5; 23/10; 49/20; 2
Betis; 141/50; 11/4; 11/4; 14/5; 27/10; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-01 14:19:15 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 11/10; 10/11; 10/11; 1; 5/6; 
Draw; 13/5; 11/5; 11/5; 23/10; 49/20; 2
Betis; 141/50; 11/4; 11/4; 14/5; 27/10; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-01 18:19:04 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 11/10; 20/23; 5/6; 1; 1; 4/5; 
Draw; 12/5; 13/5; 23/10; 23/10; 23/10; 13/5; 49/20; 21/10
Betis; 27/10; 141/50; 13/5; 13/5; 13/5; 13/5; 27/10; 12/5
META; spain/la-liga-primera/girona-v-betis; 2018-04-01 22:18:48 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 21/20; 11/10; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 1; 5/6; 
Draw; 12/5; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 27/11; 28/11; 51/20; 21/10
Betis; 5/2; 141/50; 11/4; 13/5; 11/4; 5/2; 13/5; 5/2; 23/10; 9/4; 13/5; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-02 02:18:40 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 21/20; 11/10; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 1; 21/20; 5/6; 
Draw; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 27/11; 28/11; 51/20; 27/11; 21/10
Betis; 5/2; 141/50; 11/4; 13/5; 11/4; 5/2; 13/5; 5/2; 40/17; 9/4; 13/5; 40/17; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-02 10:18:45 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 21/20; 11/10; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 1; 21/20; 5/6; 
Draw; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 27/11; 28/11; 51/20; 27/11; 21/10
Betis; 5/2; 141/50; 11/4; 13/5; 11/4; 5/2; 13/5; 5/2; 40/17; 9/4; 13/5; 40/17; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-02 14:20:02 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 5/6; ; 
Draw; 13/5; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 5/2; 27/11; 5/2; 28/11; 5/2; 51/20; 27/11; 21/10
Betis; 13/5; 5/2; 141/50; 11/4; 13/5; 11/4; 5/2; 13/5; 5/2; 13/5; 40/17; 11/4; 9/4; 27/10; 13/5; 40/17; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-02 18:19:58 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 5/6; ; 
Draw; 13/5; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 5/2; 27/11; 5/2; 28/11; 13/5; 51/20; 27/11; 21/10
Betis; 13/5; 5/2; 141/50; 11/4; 13/5; 11/4; 5/2; 13/5; 5/2; 13/5; 40/17; 11/4; 9/4; 27/10; 13/5; 40/17; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-02 22:19:55 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 1; 5/6; 21/20; 21/20; 21/20; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 5/6
Draw; 13/5; 12/5; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 5/2; 27/11; 5/2; 13/5; 51/20; 27/11; 21/10
Betis; 13/5; 5/2; 141/50; 11/4; 5/2; 11/4; 12/5; 5/2; 5/2; 13/5; 40/17; 11/4; 5/2; 51/20; 40/17; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-03 02:19:40 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 21/20; 5/6; 21/20; 21/20; 21/20; 21/20; 21/20; 19/20; 21/20; 21/20; 1; 21/20; 5/6
Draw; 13/5; 12/5; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 13/5; 12/5; 5/2; 28/11; 13/5; 51/20; 27/11; 21/10
Betis; 13/5; 5/2; 141/50; 11/4; 5/2; 11/4; 12/5; 5/2; 5/2; 5/2; 12/5; 11/4; 9/4; 5/2; 13/5; 12/5; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-03 10:19:43 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 21/20; 5/6; 21/20; 21/20; 21/20; 21/20; 21/20; 19/20; 21/20; 21/20; 1; 21/20; 5/6
Draw; 13/5; 12/5; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 13/5; 51/20; 27/11; 23/10
Betis; 5/2; 5/2; 141/50; 11/4; 5/2; 11/4; 12/5; 5/2; 5/2; 5/2; 40/17; 11/4; 9/4; 5/2; 13/5; 12/5; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-03 14:19:49 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 1; 5/6; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 13/5; 51/20; 27/11; 23/10
Betis; 5/2; 12/5; 141/50; 11/4; 5/2; 11/4; 12/5; 5/2; 5/2; 5/2; 5/2; 11/4; 9/4; 5/2; 13/5; 28/11; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-03 18:19:50 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 1; 5/6; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 13/5; 23/10; 12/5; 23/10; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 13/5; 51/20; 27/11; 21/10
Betis; 5/2; 12/5; 141/50; 11/4; 5/2; 11/4; 12/5; 5/2; 5/2; 5/2; 5/2; 11/4; 9/4; 5/2; 13/5; 28/11; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-03 22:19:39 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 13/5; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 51/20; 27/11; 21/10
Betis; 5/2; 12/5; 141/50; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 13/5; 28/11; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-04 02:19:38 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 13/5; 23/10; 12/5; 23/10; 28/11; 12/5; 12/5; 13/5; 5/2; 27/11; 5/2; 28/11; 28/11; 13/5; 51/20; 27/11; 23/10
Betis; 5/2; 12/5; 141/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 11/4; 9/4; 13/5; 5/2; 13/5; 28/11; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-04 10:19:38 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 11/10; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 13/5; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 51/20; 27/11; 23/10
Betis; 5/2; 12/5; 141/50; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 13/5; 28/11; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-04 14:19:43 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 51/20; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 13/5; 28/11; 5/2
META; spain/la-liga-primera/girona-v-betis; 2018-04-04 18:19:45 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 51/20; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 13/5; 28/11; 1/20
META; spain/la-liga-primera/girona-v-betis; 2018-04-04 22:19:59 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 12/5; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 51/20; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 13/5; 28/11; 1/20
META; spain/la-liga-primera/girona-v-betis; 2018-04-05 02:19:58 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6; 
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 12/5; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 51/20; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 13/5; 28/11; 19/10
META; spain/la-liga-primera/girona-v-betis; 2018-04-05 10:19:55 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 28/11; 19/10
META; spain/la-liga-primera/girona-v-betis; 2018-04-05 14:20:01 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 28/11; 19/10
META; spain/la-liga-primera/girona-v-betis; 2018-04-05 18:20:03 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 12/5; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 28/11; 19/10
META; spain/la-liga-primera/girona-v-betis; 2018-04-05 22:20:03 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 12/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 28/11; 19/10
META; spain/la-liga-primera/girona-v-betis; 2018-04-06 02:19:55 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; 5/6
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 5/2; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 27/11; 23/10
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 11/4; 9/4; 13/5; 5/2; 28/11; 2
META; spain/la-liga-primera/girona-v-betis; 2018-04-06 10:20:02 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 27/11; 5/2; 28/11; 28/11; 13/5; 27/11; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 11/4; 9/4; 13/5; 5/2; 28/11; 2
META; spain/la-liga-primera/girona-v-betis; 2018-04-06 14:20:10 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; ; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 12/5; 13/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 27/11; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 11/4; 9/4; 13/5; 5/2; 28/11; 2
META; spain/la-liga-primera/girona-v-betis; 2018-04-06 18:20:10 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 1; ; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 12/5; 23/10; 28/11; 12/5; 5/2; 12/5; 13/5; 5/2; 13/5; 13/5; 27/11; 5/2; 28/11; 28/11; 13/5; 27/11; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 11/4; 9/4; 13/5; 5/2; 28/11; 2
META; spain/la-liga-primera/girona-v-betis; 2018-04-06 22:20:06 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 21/20; ; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 5/2; 23/10; 28/11; 12/5; 5/2; 12/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 28/11; 28/11; 13/5; 5/2; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 28/11; 11/4; 9/4; 13/5; 5/2; 28/11; 2
META; spain/la-liga-primera/girona-v-betis; 2018-04-07 02:20:01 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 21/20; ; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 5/2; 23/10; 28/11; 12/5; 12/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 28/11; 28/11; 13/5; 5/2; ; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 28/11; 11/4; 9/4; 13/5; 5/2; 28/11; 2
META; spain/la-liga-primera/girona-v-betis; 2018-04-07 10:19:59 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 21/20; 1; ; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 5/2; 23/10; 28/11; 12/5; 12/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 28/11; 28/11; 13/5; 5/2; 5/2; ; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 28/11; 11/4; 9/4; 13/5; 5/2; 28/11; 2; 13/5
META; spain/la-liga-primera/girona-v-betis; 2018-04-07 14:20:12 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 21/20; 1; ; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 5/2; 23/10; 28/11; 12/5; 12/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 28/11; 28/11; 13/5; 5/2; 5/2; ; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 28/11; 11/4; 9/4; 13/5; 5/2; 28/11; 2; 13/5
META; spain/la-liga-primera/girona-v-betis; 2018-04-07 18:19:54 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 21/20; 1; ; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 5/2; 23/10; 28/11; 12/5; 12/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 28/11; 28/11; 13/5; 5/2; 5/2; ; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 28/11; 11/4; 9/4; 13/5; 5/2; 28/11; 2; 13/5
META; spain/la-liga-primera/girona-v-betis; 2018-04-07 22:19:07 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 1; 21/20; 21/20; 10/11; 1; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 5/2; 23/10; 28/11; 12/5; 12/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 28/11; 13/5; 5/2; 21/10; ; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 28/11; 11/4; 13/5; 5/2; 28/11; 23/10; 13/5
META; spain/la-liga-primera/girona-v-betis; 2018-04-08 02:19:01 GMT+3; 2018-04-13 20:00; Nothing; Xlenovo
Girona; 1; 21/20; 109/100; 9/10; 1; 5/6; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 19/20; 21/20; 1; 21/20; 21/20; 10/11; 1; ; ; 
Draw; 13/5; 5/2; 67/25; 23/10; 5/2; 23/10; 28/11; 12/5; 12/5; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 28/11; 28/11; 13/5; 5/2; 23/10; 5/2; ; 
Betis; 5/2; 12/5; 139/50; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 28/11; 11/4; 9/4; 13/5; 5/2; 28/11; 23/10; 27/10; 13/5
