META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-22 02:25:33 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10
Draw; 61/20
Real Madrid; 63/20
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-22 10:25:32 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10
Draw; 61/20
Real Madrid; 63/20
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-22 14:27:25 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 1/100
Draw; 61/20; 1/100
Real Madrid; 63/20; 1/100
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-22 18:19:09 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 3/4; 8/11; 4/9
Draw; 31/10; 13/5; 13/5; 27/20
Real Madrid; 10/3; 29/10; 11/4; 7/5
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-22 22:18:42 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 3/4; 8/11; 4/9
Draw; 31/10; 13/5; 13/5; 27/20
Real Madrid; 10/3; 29/10; 11/4; 7/5
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-23 02:18:31 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 3/4; 8/11; 4/9
Draw; 31/10; 13/5; 13/5; 27/20
Real Madrid; 10/3; 29/10; 11/4; 7/5
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-23 10:18:30 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 3/4; 8/11; 4/9
Draw; 31/10; 13/5; 13/5; 7/5
Real Madrid; 10/3; 29/10; 11/4; 13/8
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-23 14:18:42 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 3/4; 8/11; 4/5; 4/9
Draw; 31/10; 13/5; 13/5; 56/19; 7/5
Real Madrid; 10/3; 29/10; 11/4; 56/19; 13/8
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-23 18:18:45 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 8/11; 4/5; 8/11; 4/5; 4/5; 4/7
Draw; 31/10; 29/10; 29/10; 11/4; 3; 56/19; 17/10
Real Madrid; 10/3; 11/4; 11/4; 11/4; 3; 56/19; 9/5
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-23 22:18:45 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 8/11; 4/5; 8/11; 4/5; 4/5; 4/9
Draw; 31/10; 29/10; 29/10; 11/4; 3; 56/19; 19/10
Real Madrid; 10/3; 11/4; 11/4; 11/4; 3; 56/19; 13/8
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-24 02:18:27 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 8/11; 4/5; 8/11; 4/5; 4/5; 4/9
Draw; 31/10; 29/10; 29/10; 11/4; 3; 56/19; 19/10
Real Madrid; 10/3; 11/4; 11/4; 11/4; 3; 56/19; 8/5
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-24 10:18:24 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 8/11; 4/5; 8/11; 4/5; 4/5; 8/15
Draw; 31/10; 29/10; 29/10; 11/4; 3; 56/19; 21/10
Real Madrid; 10/3; 11/4; 11/4; 11/4; 3; 56/19; 23/10
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-24 14:18:34 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 17/20; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 1/20
Draw; 31/10; 14/5; 29/10; 11/4; 3; 3; 56/19; 19/10; 
Real Madrid; 10/3; 29/10; 11/4; 11/4; 3; 14/5; 3; 56/19; 13/8
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-24 18:18:29 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 1/20
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 14/5; 14/5; 56/19; 13/8
Draw; 31/10; 14/5; 29/10; 11/4; 3; 3; 56/19; 19/10; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-24 22:18:34 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 2/5
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 14/5; 14/5; 56/19; 13/8
Draw; 31/10; 14/5; 29/10; 11/4; 3; 3; 56/19; 21/10; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-25 02:18:39 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 2/5
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 14/5; 14/5; 56/19; 13/8
Draw; 31/10; 14/5; 29/10; 11/4; 3; 3; 56/19; 21/10; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-25 10:18:31 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/9
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 14/5; 14/5; 56/19; 17/10
Draw; 31/10; 14/5; 29/10; 11/4; 3; 3; 56/19; 21/10; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-25 14:18:39 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 4/9
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 14/5; 14/5; 11/4; 56/19; 17/10
Draw; 31/10; 14/5; 29/10; 11/4; 3; 3; 56/19; 11/5; ; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-25 18:18:43 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 4/9
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 17/10
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 11/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-25 22:18:31 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 4/9
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 17/10
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 11/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-26 02:18:30 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 4/9
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 21/10
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 11/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-26 10:18:33 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 2/5
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 9/4
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 11/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-26 14:18:50 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 2/5
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 9/4
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 11/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-26 18:18:40 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 4/11
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 9/4
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 23/10; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-26 22:18:38 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 4/11
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 17/10
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 23/10; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-27 02:18:32 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 4/6
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 8/5
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 12/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-27 10:18:34 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 4/5; 4/5; 4/6
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 23/10
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 56/19; 12/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-27 14:18:44 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 10/13; 4/5; 4/5; 10/13; 4/6
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 29/10; 11/4; 56/19; 56/19; 12/5
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 29/10; 3; 56/19; 56/19; 12/5
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-27 18:19:18 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 8/11; 4/5; 4/6; 4/5; 4/5; 5/6; 10/13; 4/5; 4/5; 10/13; 4/6
Real Madrid; 31/10; 29/10; 11/4; 11/4; 3; 11/4; 14/5; 29/10; 11/4; 56/19; 56/19; 12/5
Draw; 31/10; 14/5; 29/10; 11/4; 3; 16/5; 3; 29/10; 3; 56/19; 56/19; 13/5
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-27 22:19:24 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 9/10; 5/6; 4/5; 8/11; 4/5; 4/5; 4/5; 5/6; 10/13; 4/5; 4/5; 4/5; 4/5; 4/5; 4/6
Draw; 31/10; 29/10; 29/10; 13/5; 3; 14/5; 3; 29/10; 3; 58/19; 56/19; 3; 56/19; 13/5; 
Real Madrid; 31/10; 16/5; 11/4; 3; 3; 14/5; 37/13; 11/4; 13/5; 56/19; 31/10; 29/10; 12/5; ; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-28 02:19:48 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 9/10; 4/5; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 14/19; 4/5; 4/5; 4/5; 4/5; 14/19; 4/6
Real Madrid; 3; 31/10; 3; 11/4; 11/4; 3; 3; 56/19; 11/4; 13/5; 56/19; 3; 56/19; 12/5; ; 
Draw; 16/5; 31/10; 3; 29/10; 11/4; 3; 14/5; 3; 31/10; 3; 58/19; 56/19; 16/5; 58/19; 13/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-28 10:19:54 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 9/10; 4/5; 3/4; 8/11; 4/5; 4/5; 4/5; 4/5; 14/19; 4/5; 4/5; 4/5; 3/4; 14/19; 4/6
Real Madrid; 3; 31/10; 3; 29/10; 11/4; 3; 3; 56/19; 11/4; 13/5; 56/19; 31/10; 56/19; 9/5; ; 
Draw; 16/5; 31/10; 3; 11/4; 3; 14/5; 3; 58/19; 3; 58/19; 56/19; 16/5; 58/19; 27/10; ; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-28 14:20:17 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 9/10; 4/5; 3/4; 8/11; 4/5; 4/5; 4/5; 4/5; 14/19; 4/5; 4/5; 4/5; 4/5; 14/19; 4/6
Real Madrid; 3; 31/10; 3; 29/10; 11/4; 3; 3; 56/19; 11/4; 13/5; 56/19; 3; 56/19; 9/5; ; 
Draw; 16/5; 31/10; 3; 11/4; 3; 14/5; 3; 58/19; 3; 58/19; 56/19; 16/5; 58/19; 27/10; ; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-28 18:19:57 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 9/10; 4/5; 3/4; 8/11; 4/5; 4/5; 4/5; 4/5; 14/19; 4/5; 4/5; 4/5; 4/5; 14/19; 4/6
Real Madrid; 3; 31/10; 3; 29/10; 11/4; 3; 3; 56/19; 11/4; 13/5; 56/19; 3; 56/19; 9/5; ; 
Draw; 16/5; 31/10; 3; 11/4; 3; 14/5; 3; 58/19; 3; 58/19; 56/19; 16/5; 58/19; 27/10; ; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-28 22:18:44 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 9/10; 3/4; 3/4; 4/6; 4/5; 3/4; 4/5; 4/5; 14/19; 4/5; 4/5; 3/4; 4/6
Real Madrid; 3; 149/0; 3; 29/10; 11/4; 3; 3; 56/19; 11/4; 56/19; 16/5; 19/10; ; 
Draw; 16/5; 16/5; 16/5; 3; 3; 3; 31/10; 3; 56/19; 16/5; 41/13; 27/10; ; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-29 02:18:33 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 9/10; 3/4; 3/4; 4/6; 4/5; 3/4; 3/4; 4/5; 4/5; 14/19; 4/5; 3/4; 4/5; 3/4; 4/6
Real Madrid; 3; 149/0; 3; 29/10; 11/4; 3; 3; 31/10; 3; 56/19; 11/4; 14/5; 56/19; 16/5; 56/19; 19/10
Draw; 16/5; 16/5; 16/5; 3; 3; 16/5; 3; 16/5; 58/19; 3; 58/19; 56/19; 16/5; 31/10; 14/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-29 10:18:36 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 9/10; 3/4; 3/4; 4/6; 4/5; 3/4; 3/4; 4/5; 4/5; 4/5; 14/19; 13/18; 3/4; 4/5; 3/4; 4/6
Real Madrid; 3; 149/0; 3; 11/4; 3; 3; 31/10; 3; 56/19; 3; 14/5; 56/19; 16/5; 56/19; 19/10; ; 
Draw; 16/5; 16/5; 16/5; 3; 3; 16/5; 3; 3; 16/5; 58/19; 16/5; 58/19; 56/19; 16/5; 31/10; 14/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-29 14:18:39 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 8/11; 3/4; 9/10; 3/4; 3/4; 4/6; 4/5; 3/4; 3/4; 4/5; 4/5; 4/5; 4/5; 4/5; 14/19; 13/18; 3/4; 4/5; 3/4; 4/6
Real Madrid; 3; 3; 149/0; 3; 11/4; 3; 3; 16/5; 3; 31/10; 3; 56/19; 3; 14/5; 56/19; 16/5; 56/19; 15/8; ; ; 
Draw; 16/5; 16/5; 29/10; 16/5; 16/5; 3; 3; 29/10; 16/5; 3; 16/5; 3; 3; 58/19; 16/5; 58/19; 56/19; 16/5; 31/10; 27/10; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-29 18:18:21 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/11; 8/11; 3/4; 9/10; 3/4; 3/4; 4/6; 4/5; 3/4; 3/4; 4/5; 4/5; 3/4; 4/5; 4/5; 14/19; 13/18; 3/4; 4/5; 3/4; 4/6
Real Madrid; 3; 3; 149/0; 3; 11/4; 3; 3; 16/5; 3; 16/5; 3; 56/19; 3; 14/5; 56/19; 16/5; 56/19; 17/10; ; ; 
Draw; 16/5; 16/5; 29/10; 16/5; 16/5; 3; 3; 29/10; 16/5; 3; 16/5; 3; 3; 58/19; 16/5; 58/19; 56/19; 16/5; 31/10; 27/10; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-29 22:18:15 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 8/13; 8/11; 7/10; 9/10; 7/10; 8/11; 8/13; 3/4; 4/6; 4/6; 8/13; 4/5; 8/13; 4/6; 7/10; 4/6; 3/5; 3/4; 4/6; 4/6; 4/6
Draw; 10/3; 16/5; 3; 16/5; 10/3; 16/5; 3; 13/4; 3; 10/3; 10/3; 16/5; 16/5; 16/5; 10/3; 41/13; 17/5; 16/5; 10/3; 41/13; 14/5
Real Madrid; 15/4; 3; 7/2; 149/0; 7/2; 3; 16/5; 31/10; 17/5; 7/2; 7/2; 3; 15/4; 10/3; 39/11; 18/5; 3; 18/5; 39/11; 13/5; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-30 02:18:04 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 3/4; 8/11; 8/11; 3/4; 3/4; 7/10; 8/11; 8/13; 3/4; 8/11; 7/10; 3/4; 4/5; 3/4; 3/4; 8/11; 14/19; 13/18; 3/4; 3/4; 8/11; 10/13; 8/11
Draw; 16/5; 16/5; 3; 13/4; 16/5; 3; 13/4; 3; 16/5; 16/5; 16/5; 31/10; 3; 16/5; 56/19; 16/5; 58/19; 16/5; 33/10; 3; 14/5; ; 
Real Madrid; 3; 16/5; 16/5; 19/5; 7/2; 16/5; 16/5; 31/10; 16/5; 16/5; 3; 10/3; 100/0; 16/5; 41/13; 3; 14/5; 3; 16/5; 16/5; 9/4; ; 
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-30 10:18:01 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 4/6; 4/5; 7/10; 8/11; 3/4; 7/10; 7/10; 8/13; 3/4; 7/10; 7/10; 8/11; 4/5; 8/11; 3/4; 8/11; 9/13; 13/18; 8/11; 3/4; 7/10; 5/7; 8/11; 4/6
Draw; 10/3; 3; 10/3; 13/4; 16/5; 3; 13/4; 3; 16/5; 3; 16/5; 31/10; 3; 16/5; 58/19; 16/5; 57/17; 16/5; 10/3; 31/10; 14/5; 3; ; 
Real Madrid; 10/3; 3; 10/3; 3; 19/5; 7/2; 16/5; 16/5; 31/10; 13/4; 10/3; 16/5; 3; 17/5; 100/0; 10/3; 17/5; 3; 13/4; 3; 10/3; 17/5; 9/4; 10/3
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-30 14:18:07 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 4/6; 8/11; 7/10; 8/11; 3/4; 7/10; 4/6; 8/13; 3/4; 7/10; 4/6; 7/10; 4/5; 7/10; 8/11; 7/10; 4/6; 13/18; 8/11; 3/4; 7/10; 4/6; 8/11; 4/7; 4/6; 4/6
Draw; 10/3; 3; 10/3; 13/4; 16/5; 16/5; 3; 13/4; 3; 16/5; 3; 16/5; 31/10; 16/5; 16/5; 31/10; 16/5; 57/17; 16/5; 10/3; 41/13; 14/5; 23/10; 3; ; 
Real Madrid; 10/3; 16/5; 10/3; 3; 19/5; 7/2; 10/3; 16/5; 31/10; 10/3; 7/2; 10/3; 3; 17/5; 100/0; 10/3; 7/2; 3; 13/4; 3; 10/3; 39/11; 14/5; 3; 7/2; 7/2
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-30 18:18:07 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 4/6; 8/11; 4/6; 8/11; 73/00; 7/10; 4/6; 8/13; 3/4; 4/6; 4/6; 4/6; 4/5; 4/6; 8/11; 7/10; 4/6; 7/10; 7/10; 3/4; 4/6; 4/6; 4/6; 4/7; 4/6; 8/11
Draw; 10/3; 3; 16/5; 10/3; 67/20; 16/5; 16/5; 3; 13/4; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 41/13; 31/10; 38/11; 16/5; 17/5; 41/13; 14/5; 12/5; 3; 
Real Madrid; 10/3; 16/5; 17/5; 3; 19/5; 7/2; 10/3; 16/5; 31/10; 17/5; 7/2; 7/2; 3; 7/2; 100/0; 10/3; 39/11; 16/5; 17/5; 3; 7/2; 39/11; 14/5; 3; 7/2; 7/2
META; spain/la-liga-primera/barcelona-v-real-madrid; 2018-04-30 22:18:06 GMT+3; 2018-05-06 19:45; Nothing; Xlenovo
Barcelona; 4/6; 8/11; 4/6; 8/11; 73/00; 7/10; 4/6; 8/13; 13/19; 4/6; 4/6; 7/10; 4/5; 4/6; 7/10; 7/10; 4/6; 7/10; 7/10; 13/19; 4/6; 9/13; 4/6; 4/7; 4/6; 8/11
Draw; 10/3; 3; 16/5; 10/3; 17/5; 16/5; 16/5; 3; 13/4; 16/5; 16/5; 16/5; 16/5; 16/5; 100/0; 16/5; 58/19; 31/10; 38/11; 16/5; 17/5; 31/10; 14/5; 12/5; 10/3; 3
Real Madrid; 10/3; 16/5; 17/5; 3; 15/4; 7/2; 10/3; 16/5; 7/2; 10/3; 7/2; 10/3; 3; 7/2; 100/0; 10/3; 39/11; 16/5; 17/5; 17/5; 7/2; 18/5; 14/5; 3; 7/2; 7/2
