META; spain/la-liga-primera/deportivo-la-coruna-v-girona; 2017-10-01 22:19:36 GMT+3; 2017-10-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/25; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 67/20; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-girona; 2017-10-02 02:19:27 GMT+3; 2017-10-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/25; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; 
Girona; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 67/20; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-girona; 2017-10-02 10:19:53 GMT+3; 2017-10-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/25; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; 
Girona; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 67/20; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-girona; 2017-10-02 18:20:08 GMT+3; 2017-10-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; 10/11; 10/11; ; ; ; 1; 1; 1; ; ; ; ; ; ; 1; ; ; 1; 26/25; 30/29; ; ; 21/20; ; ; ; ; 
Draw; 9/4; 9/4; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; 5/2; ; ; 23/10; 119/50; 27/11; ; ; 12/5; ; ; ; ; 
Girona; 16/5; 16/5; ; ; ; 16/5; 14/5; 11/4; ; ; ; ; ; ; 14/5; ; ; 27/10; 67/20; 40/17; ; ; 11/4; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-girona; 2017-10-02 22:20:32 GMT+3; 2017-10-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; 10/11; 21/20; ; ; ; 1; 1; 1; 21/20; ; ; ; ; ; 1; ; ; 1; 26/25; 30/29; 21/20; ; 21/20; ; ; ; ; 
Draw; 9/4; 23/10; ; ; ; 12/5; 23/10; 23/10; 23/10; ; ; ; ; ; 5/2; ; ; 23/10; 119/50; 27/11; 23/10; ; 12/5; ; ; ; ; 
Girona; 16/5; 13/5; ; ; ; 16/5; 11/4; 11/4; 11/4; ; ; ; ; ; 14/5; ; ; 27/10; 67/20; 40/17; 11/4; ; 11/4; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-girona; 2017-10-03 02:20:16 GMT+3; 2017-10-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; 1; 1; ; ; ; 1; 1; 1; 21/20; ; ; ; ; ; 1; ; ; 1; 26/25; 30/29; 21/20; ; 21/20; ; ; ; ; 
Draw; 23/10; 12/5; ; ; ; 12/5; 23/10; 12/5; 23/10; ; ; ; ; ; 5/2; ; ; 23/10; 119/50; 27/11; 23/10; ; 12/5; ; ; ; ; 
Girona; 14/5; 14/5; ; ; ; 16/5; 11/4; 11/4; 11/4; ; ; ; ; ; 14/5; ; ; 45/17; 67/20; 40/17; 11/4; ; 11/4; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-girona; 2017-10-03 10:20:29 GMT+3; 2017-10-23 20:00; Nothing; Xlenovo
