META; spain/la-liga-primera/girona-v-getafe; 2017-12-02 22:19:42 GMT+2; 2017-12-17 11:00; Nothing; Xlenovo
Girona; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; 1; ; 26/25; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 12/5; ; ; ; ; ; ; ; ; ; 
Getafe; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; 10/3; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/girona-v-getafe; 2017-12-03 02:19:58 GMT+2; 2017-12-17 11:00; Nothing; Xlenovo
Girona; ; ; ; ; 1; ; 1; 10/11; ; ; ; ; ; ; ; ; 1; ; 26/25; ; ; ; ; 1; ; ; ; ; 
Draw; ; ; ; ; 9/4; ; 11/5; 9/4; ; ; ; ; ; ; ; ; 9/4; ; 12/5; ; ; ; ; 9/4; ; ; ; ; 
Getafe; ; ; ; ; 11/4; ; 29/10; 16/5; ; ; ; ; ; ; ; ; 11/4; ; 10/3; ; ; ; ; 3; ; ; ; ; 
META; spain/la-liga-primera/girona-v-getafe; 2017-12-03 10:20:09 GMT+2; 2017-12-17 11:00; Nothing; Xlenovo
Girona; ; ; ; ; 1; ; 1; 10/11; ; ; ; ; ; ; ; ; 1; ; 26/25; ; ; ; ; 1; ; ; ; ; 
Draw; ; ; ; ; 9/4; ; 11/5; 9/4; ; ; ; ; ; ; ; ; 9/4; ; 12/5; ; ; ; ; 9/4; ; ; ; ; 
Getafe; ; ; ; ; 11/4; ; 29/10; 16/5; ; ; ; ; ; ; ; ; 11/4; ; 10/3; ; ; ; ; 3; ; ; ; ; 
META; spain/la-liga-primera/girona-v-getafe; 2017-12-03 14:20:17 GMT+2; 2017-12-17 11:00; Nothing; Xlenovo
Girona; ; ; ; ; 1; ; 1; 10/11; ; ; ; ; ; ; ; ; 1; ; 26/25; ; ; ; ; 1; ; ; ; ; 
Draw; ; ; ; ; 9/4; ; 9/4; 9/4; ; ; ; ; ; ; ; ; 9/4; ; 62/25; ; ; ; ; 9/4; ; ; ; ; 
Getafe; ; ; ; ; 11/4; ; 29/10; 16/5; ; ; ; ; ; ; ; ; 11/4; ; 16/5; ; ; ; ; 3; ; ; ; ; 
META; spain/la-liga-primera/girona-v-getafe; 2017-12-03 18:19:18 GMT+2; 2017-12-17 11:00; Nothing; Xlenovo
Girona; ; ; ; ; 1; ; 1; 10/11; ; ; ; ; ; ; ; ; 1; ; 26/25; ; ; ; ; 1; ; ; ; ; 
