META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-22 02:20:09 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-23 18:19:48 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; ; ; ; ; ; ; ; ; 8/5; ; 8/5; ; ; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; ; ; ; ; ; ; ; ; 8/5; ; 8/5; ; ; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-23 22:19:19 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; ; ; ; ; ; ; ; ; 8/5; ; 8/5; ; ; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; ; ; ; ; ; ; ; ; 8/5; ; 8/5; ; ; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-24 02:19:33 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; ; ; ; 8/5; ; ; ; ; 8/5; ; 8/5; ; ; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; ; ; ; 13/8; ; ; ; ; 8/5; ; 8/5; ; ; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; ; ; ; 12/5; ; ; ; ; 11/5; ; 11/5; ; ; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-24 10:19:29 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; ; ; ; 8/5; ; ; ; ; 8/5; ; 8/5; ; ; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; ; ; ; 13/8; ; ; ; ; 8/5; ; 8/5; ; ; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; ; ; ; 12/5; ; ; ; ; 11/5; ; 11/5; ; ; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-24 14:19:32 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 17/10; ; ; ; 8/5; ; ; ; ; 8/5; ; 8/5; ; 28/17; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 8/5; ; ; ; 13/8; ; ; ; ; 8/5; ; 8/5; ; 17/10; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 23/10; ; ; ; 12/5; ; ; ; ; 11/5; ; 11/5; ; 11/5; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-24 18:19:31 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; ; 8/5; ; 28/17; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; ; 8/5; ; 17/10; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; ; 11/5; ; 11/5; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-24 22:19:31 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; ; 8/5; ; 28/17; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; ; 8/5; ; 17/10; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; ; 11/5; ; 11/5; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-25 02:19:35 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; ; 8/5; ; 28/17; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; ; 8/5; ; 17/10; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; ; 11/5; ; 11/5; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-25 10:19:31 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; ; 8/5; ; 28/17; 13/8; ; 13/8; ; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; ; 8/5; ; 17/10; 13/8; ; 33/20; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; ; 11/5; ; 11/5; 23/10; ; 23/10; ; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-25 14:19:36 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-25 18:19:33 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-25 22:19:36 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-26 02:19:34 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-26 10:19:42 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-26 14:20:45 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-26 18:19:38 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-26 22:19:12 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-27 02:19:13 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-27 10:19:18 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 8/5; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-27 14:20:44 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 13/8; 28/17; ; ; 8/5; ; ; ; ; 8/5; 8/5; 8/5; ; 28/17; 13/8; ; 13/8; 28/17; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 17/10; 17/10; ; ; 13/8; ; ; ; ; 8/5; 28/17; 8/5; ; 17/10; 13/8; ; 33/20; 17/10; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 12/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 23/10; 28/13; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-27 18:19:19 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; ; ; ; ; 7/4; ; 8/5; 6/4; 28/17; ; ; 31/20; ; 27/20; ; ; 8/5; 17/11; 8/5; 23/18; 28/17; 13/8; ; 31/20; 17/11; ; ; ; 
Levante; ; ; ; ; 9/5; ; 13/8; 9/5; 17/10; ; ; 9/5; ; 2; ; ; 8/5; 7/4; 8/5; 29/16; 17/10; 13/8; ; 7/4; 7/4; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 9/4; ; 47/20; ; ; 11/5; 28/13; 11/5; 5/2; 11/5; 23/10; ; 23/10; 28/13; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-27 22:19:38 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 7/4; ; 6/4; 6/4; 28/17; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 16/11; 13/10; 23/18; 28/17; 7/5; ; 11/8; 17/11; ; ; ; 
Levante; 2; ; ; ; 9/5; ; 7/4; 9/5; 17/10; ; ; 2; ; 2; 15/8; ; 2; 24/13; 2; 29/16; 17/10; 2; ; 39/20; 7/4; ; ; ; 
Draw; 9/4; ; ; ; 12/5; ; 9/4; 9/4; 11/5; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 11/5; 11/5; 5/2; 11/5; 23/10; ; 47/20; 28/13; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-28 02:20:13 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 7/4; ; 6/4; 6/4; 28/17; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 16/11; 13/10; 23/18; 28/17; 7/5; 11/8; 11/8; 16/11; ; ; ; 
Levante; 2; ; ; ; 9/5; ; 7/4; 9/5; 17/10; ; ; 2; ; 2; 15/8; ; 2; 24/13; 2; 29/16; 17/10; 2; 2; 39/20; 24/13; ; ; ; 
Draw; 9/4; ; ; ; 12/5; ; 9/4; 23/10; 11/5; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 11/5; 11/5; 5/2; 11/5; 23/10; 12/5; 47/20; 11/5; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-28 10:19:41 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 7/4; ; 7/5; 6/4; 25/19; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 13/10; 13/10; 23/18; 25/19; 13/10; 11/8; 11/8; 23/17; ; ; ; 
Levante; 2; ; ; ; 9/5; ; 15/8; 15/8; 24/13; ; ; 2; ; 2; 15/8; ; 2; 19/10; 2; 29/16; 24/13; 2; 2; 39/20; 37/19; ; ; ; 
Draw; 9/4; ; ; ; 12/5; ; 23/10; 9/4; 28/11; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 23/10; 11/5; 5/2; 28/11; 23/10; 12/5; 47/20; 23/10; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-28 14:19:46 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 7/4; ; 7/5; 6/4; 25/19; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 13/10; 13/10; 23/18; 25/19; 13/10; 11/8; 11/8; 23/17; ; ; ; 
Levante; 2; ; ; ; 9/5; ; 15/8; 15/8; 24/13; ; ; 2; ; 2; 15/8; ; 2; 19/10; 2; 29/16; 24/13; 2; 2; 39/20; 37/19; ; ; ; 
Draw; 9/4; ; ; ; 12/5; ; 23/10; 9/4; 28/11; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 23/10; 11/5; 5/2; 28/11; 23/10; 12/5; 47/20; 23/10; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-28 18:19:42 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 7/4; ; 6/4; 11/8; 25/19; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 13/10; 13/10; 23/18; 25/19; 13/10; 11/8; 11/8; 23/17; ; ; ; 
Levante; 2; ; ; ; 9/5; ; 7/4; 15/8; 24/13; ; ; 2; ; 2; 15/8; ; 2; 19/10; 2; 29/16; 24/13; 2; 2; 39/20; 37/19; ; ; ; 
Draw; 9/4; ; ; ; 12/5; ; 23/10; 23/10; 28/11; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 23/10; 11/5; 5/2; 28/11; 23/10; 12/5; 47/20; 23/10; ; ; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-28 22:19:44 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 7/4; 29/20; 6/4; 11/8; 25/19; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 13/10; 13/10; 23/18; 25/19; 13/10; 11/8; 11/8; 23/17; ; 1/100; ; 
Levante; 2; ; ; ; 9/5; 2; 7/4; 15/8; 24/13; ; ; 2; ; 2; 15/8; ; 2; 19/10; 2; 29/16; 24/13; 2; 19/10; 39/20; 37/19; ; 1/100; ; 
Draw; 9/4; ; ; ; 12/5; 12/5; 23/10; 23/10; 28/11; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 23/10; 11/5; 5/2; 28/11; 23/10; 5/2; 47/20; 23/10; ; 1/100; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-29 02:19:39 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 7/4; 29/20; 6/4; 11/8; 25/19; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 13/10; 13/10; 23/18; 25/19; 13/10; 11/8; 11/8; 23/17; ; 1/16; ; 
Levante; 2; ; ; ; 9/5; 2; 7/4; 15/8; 24/13; ; ; 2; ; 2; 15/8; ; 2; 19/10; 2; 29/16; 24/13; 2; 2; 39/20; 37/19; ; 1/14; ; 
Draw; 9/4; ; ; ; 12/5; 12/5; 23/10; 23/10; 28/11; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 23/10; 11/5; 5/2; 28/11; 23/10; 12/5; 47/20; 23/10; ; 1/8; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-29 10:19:40 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 7/4; 29/20; 7/5; 11/8; 25/19; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 13/10; 13/10; 23/18; 25/19; 13/10; 11/8; 11/8; 23/17; ; 1/16; ; 
Levante; 2; ; ; ; 9/5; 2; 9/5; 2; 24/13; ; ; 2; ; 2; 15/8; ; 2; 19/10; 2; 29/16; 24/13; 2; 19/10; 39/20; 37/19; ; 1/14; ; 
Draw; 9/4; ; ; ; 12/5; 12/5; 23/10; 23/10; 28/11; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 23/10; 11/5; 5/2; 28/11; 23/10; 5/2; 47/20; 23/10; ; 1/8; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-29 18:19:42 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 157/ 100; 7/5; 7/5; 11/8; 25/19; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 13/10; 13/10; 23/18; 25/19; 13/10; 11/8; 11/8; 23/17; ; 1/16; ; 
Levante; 2; ; ; ; 101/ 50; 21/10; 9/5; 2; 24/13; ; ; 2; ; 2; 15/8; ; 2; 19/10; 2; 29/16; 24/13; 2; 19/10; 39/20; 37/19; ; 1/14; ; 
Draw; 9/4; ; ; ; 12/5; 23/10; 23/10; 23/10; 28/11; ; ; 23/10; ; 47/20; 5/2; ; 11/5; 23/10; 11/5; 5/2; 28/11; 23/10; 5/2; 47/20; 23/10; ; 1/8; ; 
META; spain/la-liga-primera/levante-v-celta-vigo; 2017-12-29 22:19:44 GMT+2; 2018-01-14 11:00; Nothing; Xlenovo
Celta Vigo; 11/8; ; ; ; 157/ 100; 7/5; 7/5; 11/8; 25/19; ; ; 11/8; ; 11/8; 7/5; ; 13/10; 13/10; 13/10; 23/18; 25/19; 13/10; 11/8; 11/8; 23/17; ; 1/16; ; 
Levante; 2; ; ; ; 101/ 50; 21/10; 9/5; 2; 24/13; ; ; 2; ; 2; 15/8; ; 2; 19/10; 2; 29/16; 24/13; 2; 2; 39/20; 37/19; ; 1/14; ; 
