META; spain/la-liga-primera/espanyol-v-real-madrid; 2018-02-17 02:19:20 GMT+2; 2018-02-27 19:00; Nothing; Xlenovo
Real Madrid; ; ; ; ; 17/50; ; 2/7; ; 1/3; ; ; 3/10; ; ; ; 3/10; ; 3/10; ; 1/3; 3/10; ; 2/7; ; ; ; ; 
Draw; ; ; ; ; 24/5; ; 17/4; ; 17/4; ; ; 4; ; ; ; 9/2; ; 4; ; 21/5; 17/4; ; 17/4; ; ; ; ; 
Espanyol; ; ; ; ; 19/2; ; 17/2; ; 15/2; ; ; 9; ; ; ; 9; ; 9; ; 15/2; 9; ; 11; ; ; ; ; 
META; spain/la-liga-primera/espanyol-v-real-madrid; 2018-02-17 10:19:28 GMT+2; 2018-02-27 19:00; Nothing; Xlenovo
Real Madrid; ; ; ; ; 17/50; ; 2/7; ; 1/3; ; ; 3/10; ; ; ; 3/10; ; 3/10; ; 1/3; 3/10; ; 2/7; ; ; ; ; 
Draw; ; ; ; ; 24/5; ; 17/4; ; 17/4; ; ; 4; ; ; ; 9/2; ; 4; ; 21/5; 17/4; ; 17/4; ; ; ; ; 
Espanyol; ; ; ; ; 19/2; ; 17/2; ; 15/2; ; ; 9; ; ; ; 9; ; 9; ; 15/2; 9; ; 11; ; ; ; ; 
META; spain/la-liga-primera/espanyol-v-real-madrid; 2018-02-17 14:19:42 GMT+2; 2018-02-27 19:00; Nothing; Xlenovo
Real Madrid; ; ; ; ; 17/50; ; 2/7; ; 1/3; ; ; 3/10; ; ; ; 3/10; ; 3/10; ; 1/3; 3/10; ; 2/7; ; ; ; ; 
Draw; ; ; ; ; 24/5; ; 17/4; ; 17/4; ; ; 4; ; ; ; 9/2; ; 4; ; 21/5; 17/4; ; 17/4; ; ; ; ; 
Espanyol; ; ; ; ; 19/2; ; 17/2; ; 15/2; ; ; 9; ; ; ; 9; ; 9; ; 15/2; 9; ; 11; ; ; ; ; 
META; spain/la-liga-primera/espanyol-v-real-madrid; 2018-02-17 18:19:29 GMT+2; 2018-02-27 19:00; Nothing; Xlenovo
Real Madrid; ; ; ; ; 17/50; ; 2/7; ; 1/3; ; ; 3/10; ; ; ; 3/10; 3/10; 3/10; ; 1/3; 3/10; ; 2/7; 4/13; ; ; ; 
Draw; ; ; ; ; 24/5; ; 17/4; ; 17/4; ; ; 4; ; ; ; 9/2; 43/10; 4; ; 21/5; 17/4; ; 17/4; 43/10; ; ; ; 
Espanyol; ; ; ; ; 19/2; ; 17/2; ; 15/2; ; ; 9; ; ; ; 17/2; 29/4; 9; ; 15/2; 9; ; 10; 29/4; ; ; ; 
META; spain/la-liga-primera/espanyol-v-real-madrid; 2018-02-17 22:19:12 GMT+2; 2018-02-27 19:00; Nothing; Xlenovo
Real Madrid; ; ; ; ; 17/50; ; 2/7; ; 1/3; ; ; 3/10; ; ; ; 3/10; 4/13; 3/10; ; 1/3; 3/10; ; 2/7; 4/13; ; ; ; 
Draw; ; ; ; ; 24/5; ; 17/4; ; 17/4; ; ; 4; ; ; ; 9/2; 17/4; 4; ; 21/5; 17/4; ; 17/4; 43/10; ; ; ; 
Espanyol; ; ; ; ; 19/2; ; 17/2; ; 15/2; ; ; 9; ; ; ; 17/2; 29/4; 9; ; 15/2; 9; ; 10; 29/4; ; ; ; 
META; spain/la-liga-primera/espanyol-v-real-madrid; 2018-02-18 02:19:02 GMT+2; 2018-02-27 19:00; Nothing; Xlenovo
Real Madrid; ; ; ; ; 17/50; ; 2/7; ; 1/3; ; ; 3/10; ; ; ; 3/10; 4/13; 3/10; ; 1/3; 3/10; ; 2/7; 4/13; ; ; ; 
Draw; ; ; ; ; 24/5; ; 17/4; ; 17/4; ; ; 4; ; ; ; 9/2; 17/4; 4; ; 21/5; 17/4; ; 17/4; 43/10; ; ; ; 
