META; spain/la-liga-primera/eibar-v-betis; 2017-11-20 22:19:44 GMT+2; 2017-11-20 20:00; In Play; Xlenovo
Eibar; 2/5; 2/5; 2/5; 4/9; 4/9; ; 4/9; 2/5; 4/9; 4/9; 4/9; 2/5; ; 4/9; 9/20; 2/5; 5/12; 3/7; ; ; 4/9; ; 2/5; 4/9; 4/9; ; ; 4/9; 4/9
Draw; 10/3; 7/2; 17/5; 17/5; 10/3; ; 7/2; 7/2; 33/10; 10/3; 7/2; 16/5; ; 17/5; 67/20; 10/3; 17/5; 33/10; ; ; 33/10; ; 15/4; 15/4; 33/10; ; ; 7/2; 7/2
Betis; 7; 13/2; 6; 11/2; 23/4; ; 7; 13/2; 13/2; 11/2; 13/2; 11/2; ; 13/2; 6; 6; 6; 25/4; ; ; 13/2; ; 13/2; 6; 25/4; ; ; 7; 7
