META; spain/la-liga-primera/eibar-v-valencia; 2017-12-02 18:20:10 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 17/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; 69/25; ; ; ; ; ; ; ; ; ; 
Eibar; ; ; ; ; 13/4; ; ; ; ; ; ; ; ; ; ; ; 13/4; ; 19/5; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-02 22:19:37 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 17/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; 69/25; ; ; ; ; ; ; ; ; ; 
Eibar; ; ; ; ; 13/4; ; ; ; ; ; ; ; ; ; ; ; 13/4; ; 19/5; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-03 02:19:53 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; ; 4/5; 8/11; ; ; ; ; ; ; ; ; 4/5; ; 17/20; ; ; ; ; 4/5; ; ; ; ; 
Draw; ; ; ; ; 13/5; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 13/5; ; 69/25; ; ; ; ; 13/5; ; ; ; ; 
Eibar; ; ; ; ; 13/4; ; 10/3; 7/2; ; ; ; ; ; ; ; ; 13/4; ; 19/5; ; ; ; ; 7/2; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-03 10:20:04 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; ; 4/5; 8/11; ; ; ; ; ; ; ; ; 4/5; ; 17/20; ; ; ; ; 4/5; ; ; ; ; 
Draw; ; ; ; ; 13/5; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 13/5; ; 69/25; ; ; ; ; 13/5; ; ; ; ; 
Eibar; ; ; ; ; 13/4; ; 10/3; 7/2; ; ; ; ; ; ; ; ; 13/4; ; 19/5; ; ; ; ; 7/2; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-03 14:20:13 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; 4/5; 5/6; 8/11; ; ; ; ; ; ; ; ; 4/5; ; 101/100; ; ; ; ; 4/5; ; ; 1/50; ; 
Draw; ; ; ; ; 13/5; 11/4; 5/2; 13/5; ; ; ; ; ; ; ; ; 13/5; ; 53/20; ; ; ; ; 13/5; ; ; 21/10; ; 
Eibar; ; ; ; ; 13/4; 18/5; 16/5; 7/2; ; ; ; ; ; ; ; ; 13/4; ; 31/10; ; ; ; ; 7/2; ; ; 1/50; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-03 18:19:13 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; 4/5; 5/6; 8/11; ; ; ; ; ; ; ; ; 4/5; ; 101/100; ; ; ; ; 4/5; ; ; 1/50; ; 
Draw; ; ; ; ; 13/5; 11/4; 5/2; 13/5; ; ; ; ; ; ; ; ; 13/5; ; 53/20; ; ; ; ; 13/5; ; ; 21/10; ; 
Eibar; ; ; ; ; 13/4; 18/5; 16/5; 7/2; ; ; ; ; ; ; ; ; 13/4; ; 31/10; ; ; ; ; 7/2; ; ; 1/50; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-03 22:20:01 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; 4/5; 5/6; 8/11; ; ; ; ; ; ; ; ; 4/5; ; 101/100; ; ; ; ; 4/5; ; ; 1/33; ; 
Draw; ; ; ; ; 13/5; 11/4; 5/2; 13/5; ; ; ; ; ; ; ; ; 13/5; ; 53/20; ; ; ; ; 13/5; ; ; 21/10; ; 
Eibar; ; ; ; ; 13/4; 18/5; 16/5; 7/2; ; ; ; ; ; ; ; ; 13/4; ; 31/10; ; ; ; ; 7/2; ; ; 1/33; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-04 02:19:53 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; 19/20; 20/21; 10/11; ; ; ; 20/21; ; 1; ; 1; 4/5; 1; 101/100; ; ; ; 1; 19/20; 1; ; 1/50; ; 
Draw; ; ; ; ; 13/5; 5/2; 12/5; 5/2; ; ; ; 23/10; ; 49/20; ; 5/2; 13/5; 27/11; 53/20; ; ; ; 5/2; 5/2; 27/11; ; 21/10; ; 
Eibar; ; ; ; ; 13/4; 31/10; 11/4; 3; ; ; ; 3; ; 14/5; ; 14/5; 13/4; 28/11; 31/10; ; ; ; 11/4; 27/10; 13/5; ; 10/11; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-04 10:19:50 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; 19/20; 20/21; 10/11; ; ; ; 20/21; ; 1; ; 1; 4/5; 1; 101/100; ; ; ; 1; 19/20; 1; ; 1/50; ; 
Draw; ; ; ; ; 13/5; 5/2; 12/5; 5/2; ; ; ; 23/10; ; 49/20; ; 5/2; 13/5; 27/11; 131/50; ; ; ; 5/2; 5/2; 27/11; ; 21/10; ; 
Eibar; ; ; ; ; 13/4; 31/10; 11/4; 3; ; ; ; 3; ; 14/5; ; 14/5; 13/4; 28/11; 63/20; ; ; ; 11/4; 27/10; 13/5; ; 10/11; ; 
META; spain/la-liga-primera/eibar-v-valencia; 2017-12-04 14:20:21 GMT+2; 2017-12-16 17:30; Nothing; Xlenovo
Valencia; ; ; ; ; 4/5; 1; 1; 1; ; ; ; 1; ; 11/10; 21/20; 21/20; 4/5; 1; 11/10; ; ; ; 1; 19/20; 1; ; 1/50; ; 
Draw; ; ; ; ; 13/5; 12/5; 12/5; 12/5; ; ; ; 12/5; ; 49/20; 5/2; 12/5; 13/5; 12/5; 49/20; ; ; ; 13/5; 5/2; 27/11; ; 21/10; ; 
