META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-18 02:19:31 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Draw; 79/10; 17/2; 8; 15/2; 15/2; 15/2; 5/2
Leganes; 17; 20; 18; 16; 16; 16; 4/9
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-20 18:18:41 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 9/50; 2/17; 1/10; 1/12; 2/17; 2/17; 1/6
Draw; 79/10; 17/2; 8; 15/2; 15/2; 15/2; 5/2
Leganes; 17; 20; 18; 16; 18; 17; 4/9
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-20 22:18:48 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 9/50; 2/17; 1/9; 1/12; 2/17; 2/17; 2/11
Draw; 79/10; 17/2; 15/2; 15/2; 15/2; 15/2; 5/2
Leganes; 17; 20; 18; 16; 18; 17; 4/9
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-21 02:18:34 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 9/50; 2/17; 1/9; 1/12; 2/17; 2/17; 2/11
Draw; 79/10; 17/2; 15/2; 15/2; 15/2; 15/2; 5/2
Leganes; 17; 20; 18; 16; 18; 17; 4/9
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-21 10:18:41 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 9/50; 2/15; 1/9; 1/10; 2/17; 2/17; 2/11
Draw; 79/10; 8; 15/2; 7; 15/2; 15/2; 5/2
Leganes; 17; 19; 18; 14; 18; 17; 4/9
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-21 14:18:53 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 9/50; 2/15; 1/7; 1/10; 2/17; 1/9; 2/17; 2/17; 2/11
Draw; 79/10; 8; 13/2; 7; 15/2; 29/4; 15/2; 29/4; 5/2
Leganes; 17; 19; 16; 14; 18; 67/4; 17; 17; 4/6
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-21 18:18:35 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 2/11; 9/50; 2/13; 1/8; 1/8; 2/17; 1/6; 1/6; 1/6; 2/17; 2/11; 2/11; 
Draw; 6; 79/10; 15/2; 15/2; 7; 15/2; 13/2; 8; 15/2; 13/2; 8; 5/2; 
Leganes; 16; 17; 16; 16; 13; 18; 16; 14; 16; 31/2; 17; 14; 4/6
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-21 22:18:51 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/11; 21/00; 1/6; 1/7; 1/8; 2/17; 2/11; 1/6; 2/11; 1/6; 2/17; 1/5; 1/6; 2/11
Draw; 6; 69/10; 7; 13/2; 13/2; 15/2; 13/2; 6; 15/2; 6; 5/2; ; ; ; 
Leganes; 14; 14; 15; 15; 14; 13; 18; 14; 14; 14; 14; 17; 12; 57/4; 4/6
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-22 02:18:43 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 23/00; 2/11; 1/5; 1/7; 1/5; 2/9; 2/11; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 2/9; 2/11
Draw; 6; 13/2; 13/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 5; 27/5; 6; 96/19; 5/2; ; 
Leganes; 14; 12; 27/2; 14; 12; 12; 13; 12; 14; 11; 11; 14; 12; 12; 12; 49/4; 4/6
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-22 02:24:46 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 23/00; 2/11; 1/5; 1/7; 1/5; 2/9; 2/11; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 2/9; 2/11
Draw; 6; 13/2; 13/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 5; 27/5; 6; 96/19; 5/2; ; 
Leganes; 14; 12; 27/2; 14; 12; 12; 13; 12; 14; 11; 11; 14; 12; 12; 12; 49/4; 4/6
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-22 10:18:43 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 23/00; 2/11; 1/5; 1/7; 1/5; 2/9; 2/11; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 2/9; 2/11; 2/9
Draw; 6; 13/2; 13/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 5; 27/5; 6; 96/19; 5/2; 7/2; ; 
Leganes; 14; 12; 27/2; 14; 12; 12; 13; 12; 14; 11; 11; 14; 12; 12; 12; 49/4; 8/11; 54/5
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-22 10:24:47 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 23/00; 2/11; 1/5; 1/7; 1/5; 2/9; 2/11; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 2/9; 2/11; 2/9
Draw; 6; 13/2; 13/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 5; 27/5; 6; 96/19; 11/4; 7/2; ; 
Leganes; 14; 12; 27/2; 14; 12; 12; 13; 12; 14; 11; 11; 14; 12; 12; 12; 49/4; 20/21; 54/5
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-22 14:18:51 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 23/00; 1/5; 1/5; 1/7; 1/5; 2/9; 2/11; 2/9; 2/9; 1/5; 3/14; 1/5; 1/5; 2/9; 2/11; 1/5
Draw; 6; 13/2; 6; 11/2; 11/2; 11/2; 5; 5; 11/2; 11/2; 96/19; 27/5; 6; 51/10; 5/2; 31/5; ; 
Leganes; 14; 12; 27/2; 14; 14; 12; 13; 12; 14; 11; 11; 14; 49/4; 12; 12; 49/4; 20/21; 51/5
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-22 14:26:39 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 23/00; 1/5; 1/5; 1/7; 1/5; 2/9; 2/11; 2/9; 2/9; 1/5; 3/14; 1/5; 1/5; 2/9; 2/11; 1/5
Draw; 6; 13/2; 6; 11/2; 11/2; 11/2; 5; 5; 11/2; 11/2; 96/19; 27/5; 6; 51/10; 5/2; 31/5; ; 
Leganes; 14; 12; 27/2; 14; 14; 12; 13; 12; 14; 11; 11; 14; 49/4; 12; 12; 49/4; 20/21; 51/5
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-22 18:18:18 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 2/9; 23/00; 1/5; 1/5; 1/7; 1/5; 2/9; 2/11; 2/9; 2/11; 2/9; 1/5; 3/14; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5
Draw; 6; 11/2; 5; 13/2; 6; 11/2; 11/2; 5; 5; 11/2; 11/2; 6; 96/19; 51/10; 27/5; 6; 51/10; 5/2; 31/5; ; 
Leganes; 14; 10; 12; 27/2; 14; 12; 12; 13; 12; 14; 11; 13; 11; 12; 49/4; 87/10; 12; 12; 49/4; 20/21; 51/5
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-22 22:17:57 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/6; 2/9; 2/9; 3/20; 1/5; 1/5; 1/7; 1/5; 2/9; 2/11; 2/9; 2/11; 2/9; 1/5; 3/14; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5
Draw; 6; 11/2; 5; 44/5; 6; 11/2; 23/4; 5; 5; 11/2; 11/2; 6; 96/19; 51/10; 11/2; 6; 51/10; 5/2; 31/5; ; 
Leganes; 14; 10; 12; 22; 14; 12; 12; 13; 12; 14; 11; 13; 11; 12; 49/4; 87/10; 12; 12; 49/4; 20/21; 51/5
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-23 02:17:47 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 2/9; 2/9; 2/7; 1/5; 1/5; 1/7; 1/5; 2/9; 1/5; 2/9; 1/5; 1/4; 2/9; 2/9; 2/9; 1/5; 2/9; 3/13; 2/9; 2/9; 1/4
Draw; 11/2; 11/2; 5; 6; 11/2; 11/2; 23/4; 5; 11/2; 9/2; 11/2; 11/2; 11/2; 94/19; 5; 11/2; 11/2; 5; 5/2; 21/5; 24/5; 
Leganes; 12; 10; 12; 27/2; 14; 12; 12; 13; 12; 12; 12; 13; 12; 23/2; 39/5; 12; 12; 47/4; 1; 59/5; 49/5; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-23 10:17:47 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 1/4; 2/9; 29/00; 1/5; 1/5; 1/7; 1/5; 2/9; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 2/9; 4/17; 1/5; 2/9; 2/9; 2/9; 2/9; 1/4
Draw; 11/2; 5; 5; 5; 11/2; 23/4; 5; 11/2; 9/2; 11/2; 11/2; 5; 5; 27/5; 11/2; 11/2; 96/19; 14/5; 21/5; 24/5; ; ; 
Leganes; 12; 10; 12; 25/2; 14; 12; 12; 13; 12; 12; 12; 12; 12; 12; 11; 23/2; 12; 12; 49/4; 1; 54/5; 46/5; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-23 14:17:55 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 1/4; 1/4; 1/4; 2/9; 2/9; 1/6; 1/5; 1/4; 2/9; 1/4; 1/4; 1/5; 1/4; 2/9; 2/9; 2/9; 4/17; 1/5; 2/9; 2/9; 1/5; 2/9; 1/4; 2/9
Draw; 11/2; 5; 24/5; 6; 11/2; 5; 23/4; 24/5; 5; 9/2; 5; 11/2; 11/2; 11/2; 67/13; 5; 27/5; 11/2; 11/2; 26/5; 3; 7/2; 28/5; 24/5; 
Leganes; 12; 10; 12; 13; 13; 11; 11; 13; 11; 12; 11; 12; 12; 11; 45/4; 11; 23/2; 12; 12; 23/2; 7/2; 44/5; 56/5; 44/5; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-23 18:17:58 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 1/4; 1/4; 7/25; 2/9; 2/9; 1/6; 1/5; 1/4; 2/9; 1/4; 1/4; 1/5; 1/4; 1/4; 2/9; 2/9; 5/19; 1/5; 2/9; 2/9; 1/5; 2/9; 
Draw; 11/2; 5; 24/5; 11/2; 11/2; 5; 23/4; 19/4; 11/2; 9/2; 5; 11/2; 5; 96/19; 5; 53/10; 11/2; 11/2; 51/10; 3; 7/2; ; ; 
Leganes; 12; 10; 11; 23/2; 13; 11; 11; 13; 11; 11; 11; 11; 12; 11; 45/4; 11; 21/2; 12; 21/2; 23/2; 7/2; 44/5; 59/5; 56/5
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-23 22:17:59 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 1/4; 1/4; 13/50; 2/9; 2/9; 1/6; 1/5; 1/4; 2/9; 1/4; 1/4; 1/5; 1/4; 1/4; 2/9; 2/9; 5/19; 1/5; 2/9; 3/13; 1/4; 2/9; 1/4; 2/9
Draw; 11/2; 5; 24/5; 28/5; 11/2; 5; 23/4; 19/4; 11/2; 9/2; 5; 11/2; 5; 26/5; 5; 53/10; 11/2; 11/2; 21/4; 3; 7/2; 11/2; 27/5; ; 
Leganes; 12; 10; 11; 27/2; 13; 11; 11; 13; 11; 11; 11; 11; 11; 11; 12; 11; 21/2; 12; 21/2; 49/4; 7/2; 44/5; 59/5; 54/5; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-24 02:17:42 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 1/4; 1/4; 13/50; 2/9; 2/9; 1/6; 3/13; 1/4; 2/9; 1/4; 1/4; 1/5; 1/4; 1/4; 4/17; 2/9; 5/19; 3/13; 1/4; 4/17; 1/4; 2/9; 1/4; 2/9
Draw; 11/2; 5; 19/4; 28/5; 11/2; 5; 21/4; 19/4; 11/2; 9/2; 5; 11/2; 5; 51/10; 5; 53/10; 51/10; 21/4; 67/13; 7/2; 7/2; 27/5; 27/5; ; 
Leganes; 12; 10; 11; 27/2; 13; 11; 11; 11; 11; 11; 10; 11; 11; 11; 23/2; 11; 21/2; 10; 10; 47/4; 4; 44/5; 59/5; 54/5; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-24 10:17:39 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 2/7; 1/4; 13/50; 2/9; 2/9; 1/6; 3/13; 1/4; 2/9; 1/4; 1/4; 1/5; 1/4; 1/4; 4/17; 2/9; 5/19; 3/13; 1/4; 4/17; 1/4; 2/9; 2/9
Draw; 11/2; 9/2; 19/4; 28/5; 11/2; 5; 21/4; 19/4; 11/2; 9/2; 5; 11/2; 5; 51/10; 5; 53/10; 51/10; 21/4; 67/13; 22/5; 7/2; 27/5; ; 
Leganes; 12; 11; 27/2; 13; 11; 11; 11; 11; 11; 10; 11; 11; 11; 23/2; 11; 21/2; 10; 10; 47/4; 39/5; 44/5; 59/5; 54/5; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-24 14:17:48 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 2/7; 1/4; 13/50; 2/9; 2/9; 1/6; 3/13; 1/4; 2/9; 1/4; 2/7; 1/5; 1/4; 1/4; 3/13; 2/9; 5/19; 3/13; 1/4; 4/17; 1/4; 2/9; 1/4; 2/9
Draw; 11/2; 9/2; 19/4; 28/5; 11/2; 5; 21/4; 19/4; 11/2; 9/2; 9/2; 5; 11/2; 5; 51/10; 5; 53/10; 51/10; 21/4; 67/13; 5; 7/2; 27/5; 27/5; 
Leganes; 12; 11; 27/2; 13; 11; 11; 11; 11; 11; 10; 10; 11; 11; 23/2; 11; 21/2; 10; 10; 47/4; 62/5; 44/5; 59/5; 54/5; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-24 18:17:43 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/5; 2/7; 1/4; 13/50; 2/9; 2/9; 1/6; 3/13; 1/4; 2/9; 1/4; 2/7; 1/5; 1/4; 1/4; 4/17; 2/9; 5/19; 3/13; 1/4; 4/17; 1/4; 1/4; 1/4; 1/4
Draw; 11/2; 9/2; 19/4; 28/5; 11/2; 5; 21/4; 19/4; 11/2; 9/2; 9/2; 5; 11/2; 5; 51/10; 5; 53/10; 51/10; 21/4; 67/13; 5; 26/5; 27/5; 5/6; 
Leganes; 12; 11; 27/2; 13; 11; 11; 11; 11; 11; 10; 10; 11; 11; 11; 21/2; 10; 10; 23/2; 62/5; 61/5; 59/5; 8/11; ; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-24 22:17:42 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 1/4; 1/4; 1/4; 13/50; 2/9; 1/5; 1/5; 3/13; 1/4; 2/9; 1/4; 1/4; 1/5; 1/4; 1/4; 4/17; 2/9; 1/4; 3/13; 2/9; 4/17; 1/4; 2/9; 1/4; 1/4
Draw; 19/4; 5; 19/4; 5; 28/5; 11/2; 5; 11/2; 21/4; 19/4; 11/2; 9/2; 5; 11/2; 5; 51/10; 5; 27/5; 51/10; 11/2; 26/5; 5; 23/5; 27/5; 26/5; 
Leganes; 11; 10; 11; 10; 27/2; 12; 12; 11; 11; 11; 11; 10; 11; 11; 11; 23/2; 11; 11; 10; 11; 47/4; 62/5; 51/5; 56/5; 64/5; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-25 02:17:45 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 1/4; 1/4; 1/4; 7/25; 2/9; 2/9; 1/5; 3/13; 1/4; 2/9; 1/4; 1/4; 2/9; 1/4; 1/4; 4/17; 2/9; 1/4; 3/13; 1/4; 4/17; 1/4; 2/9; 1/4; 1/4
Draw; 19/4; 5; 19/4; 5; 11/2; 11/2; 5; 11/2; 21/4; 19/4; 5; 9/2; 5; 11/2; 5; 51/10; 5; 27/5; 51/10; 21/4; 67/13; 5; 23/5; 27/5; 5; 
Leganes; 11; 10; 11; 10; 23/2; 12; 11; 11; 11; 11; 11; 10; 11; 11; 11; 23/2; 11; 11; 10; 10; 23/2; 62/5; 51/5; 56/5; 64/5; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-25 10:17:39 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 2/7; 1/4; 1/4; 7/25; 2/9; 2/9; 1/5; 3/13; 1/4; 2/9; 1/4; 2/7; 2/9; 1/4; 1/4; 4/17; 2/9; 1/4; 3/13; 1/4; 4/17; 1/4; 2/9; 1/4
Draw; 19/4; 9/2; 19/4; 5; 11/2; 5; 5; 21/4; 19/4; 5; 9/2; 9/2; 5; 11/2; 5; 51/10; 5; 27/5; 51/10; 21/4; 67/13; 5; 23/5; 5; 
Leganes; 11; 11; 10; 23/2; 11; 11; 10; 11; 11; 11; 10; 10; 11; 10; 45/4; 11; 11; 10; 10; 23/2; 62/5; 51/5; 64/5; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-25 14:17:45 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 2/7; 2/7; 1/4; 7/25; 2/9; 2/9; 1/5; 3/13; 1/4; 2/9; 1/4; 2/7; 2/9; 2/7; 1/4; 1/4; 2/9; 5/18; 3/13; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4
Draw; 19/4; 9/2; 9/2; 5; 11/2; 5; 19/4; 5; 21/4; 9/2; 5; 9/2; 9/2; 19/4; 5; 49/10; 5; 51/10; 5; 94/19; 5; 26/5; 26/5; 5; ; 
Leganes; 11; 10; 10; 23/2; 11; 10; 10; 11; 10; 11; 10; 10; 11; 10; 11; 21/2; 19/2; 10; 11; 45/4; 62/5; 61/5; 54/5; 64/5; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-25 18:17:48 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 2/7; 2/7; 1/4; 7/25; 2/9; 2/9; 1/5; 3/13; 1/4; 2/9; 1/4; 2/7; 2/9; 2/7; 1/4; 1/4; 2/9; 5/18; 3/13; 1/4; 1/4; 1/4; 2/9; 1/4; 1/4
Draw; 19/4; 9/2; 9/2; 5; 11/2; 5; 19/4; 5; 21/4; 9/2; 5; 9/2; 9/2; 19/4; 5; 94/19; 5; 51/10; 5; 5; 7/2; 26/5; 5; ; ; 
Leganes; 11; 11; 10; 23/2; 11; 10; 10; 11; 10; 11; 10; 10; 11; 10; 11; 21/2; 19/2; 10; 11; 11; 10; 44/5; 54/5; 51/5; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-25 22:17:40 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 2/7; 2/7; 1/4; 7/25; 2/9; 1/4; 1/5; 3/13; 1/4; 2/9; 2/7; 2/7; 1/4; 2/7; 1/4; 3/11; 2/9; 3/13; 2/7; 5/19; 1/4; 1/4; 2/7; 1/4
Draw; 19/4; 9/2; 9/2; 5; 11/2; 5; 5; 21/4; 9/2; 5; 9/2; 9/2; 5; 24/5; 5; 51/10; 19/4; 94/19; 5; 5; ; ; ; ; 
Leganes; 11; 11; 10; 23/2; 11; 11; 10; 11; 10; 11; 10; 10; 9; 10; 10; 21/2; 10; 43/4; 10; 49/5; 49/5; 51/5; ; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-26 02:17:39 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 3/10; 2/7; 1/4; 2/7; 1/4; 1/4; 2/9; 3/13; 2/7; 1/4; 3/10; 3/10; 1/4; 30/00; 2/7; 3/11; 2/9; 2/7; 3/13; 2/7; 3/11; 1/4; 1/4; 2/7; 2/7
Draw; 5; 9/2; 9/2; 5; 11/2; 5; 9/2; 21/4; 9/2; 5; 9/2; 19/4; 19/4; 9/2; 63/13; 5; 51/10; 19/4; 49/10; 9/2; 21/5; 5; 23/5; ; ; 
Leganes; 9; 17/2; 10; 10; 11; 11; 11; 10; 11; 10; 9; 10; 10; 39/4; 21/2; 9; 10; 10; 38/5; 41/5; 49/5; 44/5; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-26 10:17:41 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 3/10; 2/7; 1/4; 3/10; 1/4; 1/4; 2/9; 3/13; 2/7; 1/4; 3/10; 3/10; 1/4; 30/00; 2/7; 5/19; 2/9; 2/7; 3/13; 1/4; 3/11; 1/4; 2/7; 2/7; 2/7
Draw; 5; 9/2; 9/2; 5; 53/10; 5; 9/2; 21/4; 17/4; 5; 9/2; 19/4; 19/4; 5; 49/10; 5; 51/10; 5; 94/19; 21/5; 5; 22/5; ; ; ; 
Leganes; 9; 17/2; 10; 10; 21/2; 11; 11; 10; 11; 10; 9; 10; 9; 10; 21/2; 9; 10; 11; 10; 38/5; 8; 49/5; 8; ; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-26 14:17:54 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 1/4; 3/10; 2/7; 1/4; 3/10; 2/7; 1/4; 1/4; 3/13; 2/7; 2/7; 3/10; 3/10; 1/4; 30/00; 2/7; 3/11; 2/9; 2/7; 3/13; 2/7; 3/11; 2/7; 1/4; 2/7; 2/7; 3/10
Draw; 5; 9/2; 9/2; 5; 53/10; 9/2; 5; 9/2; 21/4; 9/2; 9/2; 4; 9/2; 19/4; 19/4; 5; 63/13; 5; 51/10; 5; 49/10; 5; 23/5; 23/5; 5; 23/5; 
Leganes; 9; 17/2; 10; 10; 21/2; 10; 11; 11; 10; 9; 10; 9; 39/4; 21/2; 9; 10; 19/2; 10; 9; 51/5; 49/5; 46/5; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-26 18:17:47 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 2/7; 3/10; 3/10; 1/4; 3/10; 2/7; 1/4; 1/4; 5/18; 3/10; 2/7; 3/10; 3/10; 3/10; 1/3; 3/10; 2/7; 5/19; 6/19; 3/11; 3/10; 2/7; 3/10; 2/7; 3/10; 3/10; 3/10
Draw; 19/4; 9/2; 17/4; 5; 53/10; 9/2; 5; 9/2; 5; 17/4; 9/2; 4; 9/2; 19/4; 9/2; 9/2; 47/10; 9/2; 24/5; 24/5; 19/4; 19/4; 9/2; 9/2; 22/5; 24/5; 23/5
Leganes; 8; 17/2; 9; 10; 21/2; 10; 11; 10; 17/2; 9; 17/2; 11; 15/2; 9; 19/2; 79/10; 19/2; 17/2; 37/4; 9; 17/2; 44/5; 47/5; 44/5; ; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-26 22:17:45 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
Real Madrid; 2/7; 3/10; 3/10; 1/4; 33/00; 2/7; 2/7; 1/4; 5/18; 3/10; 2/7; 3/10; 1/3; 3/10; 1/3; 3/10; 5/18; 5/19; 6/19; 3/11; 3/10; 2/7; 3/10; 3/10; 2/7; 3/10; 3/10
Draw; 19/4; 9/2; 17/4; 5; 9/2; 9/2; 9/2; 5; 17/4; 9/2; 4; 9/2; 19/4; 9/2; 9/2; 19/4; 9/2; 24/5; 24/5; 5; 24/5; 9/2; 9/2; 21/5; 23/5; ; 
Leganes; 8; 9; 10; 19/2; 10; 17/2; 9; 10; 9; 17/2; 10; 15/2; 9; 19/2; 79/10; 19/2; 19/2; 37/4; 9; 17/2; 49/5; 44/5; ; ; ; ; 
META; spain/la-liga-primera/real-madrid-v-leganes; 2018-04-27 02:17:40 GMT+3; 2018-04-28 17:30; Nothing; Xlenovo
