META; spain/la-liga-primera/levante-v-sevilla; 2018-04-16 14:19:31 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 4/7
Levante; 121/50; 1
Draw; 13/5; 10/9
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-16 18:19:42 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 4/7
Levante; 121/50; 1
Draw; 13/5; 10/9
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-16 22:19:40 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/20
Levante; 121/50; 1/20
Draw; 13/5; 9/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-17 02:19:34 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/16
Levante; 121/50; 1/16
Draw; 13/5; 9/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-17 10:19:34 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/16
Levante; 121/50; 1/16
Draw; 13/5; 9/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-17 14:19:42 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/16
Levante; 121/50; 1/16
Draw; 13/5; 9/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-17 18:19:44 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/16
Levante; 121/50; 1/16
Draw; 13/5; 9/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-17 22:19:48 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/16
Levante; 121/50; 1/16
Draw; 13/5; 9/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-18 02:19:21 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/16
Levante; 121/50; 1/16
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-18 10:19:25 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/16
Levante; 121/50; 1/16
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-18 14:19:35 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/20
Levante; 121/50; 1/20
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-18 18:19:35 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/20
Levante; 121/50; 1/20
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-18 22:19:26 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/20
Levante; 121/50; 1/20
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-19 02:18:41 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/20
Levante; 121/50; 1/20
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-19 10:18:41 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/20
Levante; 121/50; 1/20
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-19 14:18:48 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/20
Levante; 121/50; 1/14
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-19 18:18:47 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/20
Levante; 121/50; 1/14
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-19 22:18:47 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/16
Levante; 121/50; 1/14
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-20 02:18:20 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/14
Levante; 121/50; 1/12
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-20 10:18:21 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 1/14
Levante; 121/50; 1/12
Draw; 13/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-20 14:18:30 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 15/13; 15/13; 1/14
Levante; 121/50; 9/4; 9/4; 1/12
Draw; 13/5; 5/2; 5/2; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-20 18:18:30 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 11/10; 11/10; 11/10; 1/14
Levante; 121/50; 21/10; 12/5; 12/5; 1/12
Draw; 13/5; 23/10; 5/2; 5/2; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-20 22:18:37 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 6/5; 11/10; 11/10; 11/10; 1/14
Levante; 121/0; 9/4; 21/10; 12/5; 12/5; 1/12
Draw; 13/5; 23/10; 23/10; 5/2; 5/2; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-21 02:18:23 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 6/5; 5/4; 11/10; 11/10; 6/5; 6/5; 11/10; 1/14
Levante; 121/0; 9/4; 21/10; 21/10; 12/5; 9/4; 23/10; 12/5; 1/12
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 12/5; 12/5; 5/2; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-21 10:18:30 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 6/5; 5/4; 11/10; 11/10; 6/5; 6/5; 11/10; 1/14
Levante; 121/0; 9/4; 21/10; 21/10; 12/5; 9/4; 23/10; 12/5; 1/12
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 12/5; 12/5; 5/2; 8/15
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-21 14:18:41 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 6/5; 5/4; 11/10; 11/10; 6/5; 6/5; 11/10; 11/10; 11/10; 1/14
Levante; 121/0; 9/4; 21/10; 21/10; 12/5; 9/4; 23/10; 40/17; 12/5; 40/17; 1/12
Draw; 13/5; 5/2; 23/10; 23/10; 5/2; 12/5; 12/5; 27/11; 5/2; 5/2; 8/15
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-21 18:18:24 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 5/4; 5/4; 5/4; 11/10; 11/10; 6/5; 6/5; 5/4; 15/13; 11/10; 15/13; 1/14; 
Levante; 11/5; 121/0; 21/10; 2; 12/5; 21/10; 9/4; 9/4; 9/4; 12/5; 23/10; 1/12; 
Draw; 23/10; 13/5; 5/2; 23/10; 23/10; 5/2; 23/10; 12/5; 12/5; 27/11; 5/2; 5/2; 8/15
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-21 22:18:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Sevilla; 29/20; 5/4; 13/10; 5/4; 6/5; 11/10; 29/20; 11/8; 29/20; 7/5; 23/17; 11/10; 7/5; 23/17; 1/16; 5/4
Levante; 9/5; 121/0; 21/10; 21/10; 15/8; 12/5; 9/5; 19/10; 9/5; 19/10; 37/19; 12/5; 15/8; 2; 1/14; 7/4
Draw; 9/4; 13/5; 12/5; 12/5; 23/10; 5/2; 9/4; 12/5; 23/10; 12/5; 40/17; 5/2; 5/2; 40/17; 11/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-22 02:18:33 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 7/5; 29/20; 141/00; 13/10; 7/5; 5/4; 23/17; 29/20; 11/8; 6/4; 7/5; 7/5; 7/5; 23/17; 29/20; 7/5; 1/12; 7/5
Levante; 19/10; 9/5; 109/0; 21/10; 15/8; 2; 7/4; 2; 19/10; 2; 37/19; 2; 15/8; 37/19; 1/12; 11/5; ; 
Draw; 23/10; 23/10; 5/2; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-22 02:24:36 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 7/5; 29/20; 141/00; 13/10; 7/5; 5/4; 23/17; 29/20; 11/8; 6/4; 7/5; 7/5; 7/5; 23/17; 29/20; 7/5; 1/12; 7/5
Levante; 19/10; 9/5; 109/0; 21/10; 15/8; 2; 7/4; 2; 19/10; 2; 37/19; 2; 15/8; 37/19; 1/12; 11/5; ; 
Draw; 23/10; 23/10; 5/2; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-22 10:18:32 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 7/5; 29/20; 7/5; 7/5; 7/5; 13/10; 23/17; 29/20; 6/4; 7/5; 7/5; 7/5; 23/17; 29/20; 7/5; 1/12; 7/5
Levante; 19/10; 9/5; 11/5; 2; 15/8; 15/8; 2; 7/4; 19/10; 2; 19/10; 37/19; 2; 15/8; 37/19; 1/12; 11/5
Draw; 23/10; 23/10; 5/2; 12/5; 23/10; 11/5; 23/10; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-22 10:24:36 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 7/5; 29/20; 7/5; 7/5; 7/5; 13/10; 23/17; 29/20; 6/4; 7/5; 7/5; 7/5; 23/17; 29/20; 7/5; 1/12; 7/5
Levante; 19/10; 9/5; 11/5; 2; 15/8; 15/8; 2; 7/4; 19/10; 2; 19/10; 37/19; 2; 15/8; 37/19; 1/12; 11/5
Draw; 23/10; 23/10; 5/2; 12/5; 23/10; 11/5; 23/10; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-22 14:18:40 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 23/20; 13/10; 7/5; 13/10; 5/4; 6/5; 6/5; 13/10; 6/5; 5/4; 5/4; 5/4; 5/4; 6/5; 13/10; 5/4; 1/12; 7/5
Levante; 23/10; 2; 11/5; 11/5; 2; 40/17; 2; 11/5; 21/10; 11/5; 11/5; 28/13; 40/17; 85/40; 11/5; 1/12; 11/5; 
Draw; 12/5; 12/5; 5/2; 12/5; 12/5; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 12/5; 40/17; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-22 14:26:28 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 23/20; 13/10; 7/5; 13/10; 5/4; 6/5; 6/5; 13/10; 6/5; 5/4; 5/4; 5/4; 5/4; 6/5; 13/10; 5/4; 1/12; 7/5
Levante; 23/10; 2; 11/5; 11/5; 2; 40/17; 2; 11/5; 21/10; 11/5; 11/5; 28/13; 40/17; 85/40; 11/5; 1/12; 11/5; 
Draw; 12/5; 23/10; 5/2; 12/5; 12/5; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 12/5; 40/17; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-22 18:18:07 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 23/20; 5/4; 13/10; 7/5; 13/10; 13/10; 6/5; 6/5; 13/10; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 16/13; 6/5; 13/10; 5/4; 1/12; 7/5
Levante; 23/10; 21/10; 2; 11/5; 11/5; 2; 40/17; 2; 11/5; 21/10; 41/20; 21/10; 21/10; 21/10; 25/14; 40/17; 85/40; 21/10; 1/12; 11/5; 
Draw; 12/5; 12/5; 23/10; 5/2; 12/5; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 12/5; 9/5; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-22 22:17:47 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 23/20; 5/4; 13/10; 27/20; 13/10; 5/4; 6/5; 5/4; 13/10; 6/5; 5/4; 13/10; 13/10; 5/4; 5/4; 16/13; 5/4; 13/10; 13/10; 6/5; 13/10
Levante; 23/10; 21/10; 2; 113/0; 11/5; 2; 11/5; 2; 11/5; 21/10; 41/20; 21/10; 11/5; 28/13; 25/14; 11/5; 85/40; 28/13; 19/10; 11/5; 
Draw; 12/5; 12/5; 23/10; 127/0; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 9/5; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-23 02:17:37 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 23/20; 5/4; 5/4; 27/20; 13/10; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 23/20; 21/20; 13/10
Levante; 23/10; 21/10; 21/10; 113/0; 11/5; 21/10; 2; 11/5; 2; 11/5; 21/10; 9/4; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 19/10; 21/10; 11/5
Draw; 12/5; 12/5; 12/5; 127/0; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 49/20; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 9/4; 9/4; 23/10; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-23 10:17:36 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 6/5; 11/10; 11/10; 27/20; 23/20; 6/5; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 6/5; 11/10; 8/7; 11/10; 11/10; 6/5; 10/9; 10/9; 13/10
Levante; 23/10; 12/5; 12/5; 113/0; 5/2; 9/4; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 27/11; 5/2; 40/17; 21/10; 11/5; 11/5
Draw; 23/10; 5/2; 12/5; 127/0; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; 40/17; 12/5; 5/2; 27/11; 5/2; 12/5; 9/4; 23/10; 23/10
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-23 14:17:44 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 21/20; 11/10; 21/20; 28/25; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 11/10; 11/10; 23/20; 11/10; 21/20; 11/10; 12/11; 11/10; 21/20; 21/20; 9/10; 20/21; 21/20; 11/10
Draw; 12/5; 5/2; 12/5; 133/0; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 12/5; 45/17; 27/11; 13/5; 5/2; 9/4; 23/10; 5/2; 13/5
Levante; 5/2; 12/5; 5/2; 27/10; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 28/11; 23/10; 27/11; 27/11; 5/2; 13/5; 19/10; 19/10; 13/5; 13/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-23 18:17:47 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 1; 21/20; 21/20; 28/25; 21/20; 21/20; 1; 11/10; 21/20; 1; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 11/10; 13/12; 11/10; 21/20; 11/10; 20/21; 1; 11/10; 
Draw; 12/5; 5/2; 12/5; 133/0; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 27/11; 12/5; 45/17; 27/11; 13/5; 5/2; 9/4; 2; 5/2; 13/5
Levante; 11/4; 5/2; 5/2; 27/10; 13/5; 12/5; 5/2; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 28/11; 23/10; 5/2; 27/11; 5/2; 13/5; 19/10; 2; 5/2; 13/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-23 22:17:44 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 1; 21/20; 1; 27/25; 21/20; 1; 11/10; 1; 1; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 11/10; 21/20; 21/20; 20/21; 10/11; 21/20; 21/20; ; 
Draw; 12/5; 5/2; 5/2; 133/0; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; 27/11; 12/5; 27/11; 5/2; 5/2; 9/4; 21/10; 13/5; 13/5
Levante; 11/4; 5/2; 13/5; 141/0; 27/10; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 45/17; 23/10; 27/11; 13/5; 45/17; 19/10; 21/10; 27/10; 27/10
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-24 02:17:32 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 19/20; 21/20; 19/20; 51/50; 21/20; 20/21; 1; 19/20; 19/20; 20/21; 21/20; 1; 1; 19/20; 1; 66/67; 1; 1; 20/21; 10/11; 20/21; 1; ; ; 
Draw; 5/2; 5/2; 5/2; 68/25; 5/2; 5/2; 12/5; 28/11; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 28/11; 12/5; 23/10; 13/5; 13/5
Levante; 14/5; 5/2; 11/4; 149/0; 27/10; 11/4; 13/5; 11/4; 27/10; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 14/5; 13/5; 14/5; 27/10; 14/5; 37/13; 11/4; 13/5; 14/5; 14/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-24 10:17:28 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 10/11; 19/20; 19/20; 51/50; 21/20; 20/21; 1; 19/20; 19/20; 20/21; 21/20; 1; 19/20; 1; 66/67; 1; 1; 20/21; 5/6; 1; ; ; ; 
Draw; 5/2; 13/5; 5/2; 68/25; 5/2; 5/2; 12/5; 28/11; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 28/11; 12/5; 13/5; 5/2; 13/5; 28/11; 12/5; 21/10; 5/2
Levante; 14/5; 11/4; 11/4; 149/0; 27/10; 11/4; 13/5; 11/4; 27/10; 11/4; 11/4; 11/4; 27/10; 11/4; 14/5; 14/5; 13/5; 14/5; 27/10; 11/4; 37/13; 11/4; 11/5; 14/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-24 14:17:37 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 10/11; 19/20; 19/20; 101/00; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 1; 1; 19/20; 19/20; 1; 66/67; 1; 19/20; 10/11; 5/6; 20/21; 1; ; 
Draw; 5/2; 13/5; 5/2; 11/4; 13/5; 5/2; 5/2; 28/11; 5/2; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 28/11; 12/5; 13/5; 5/2; 13/5; 13/5; 23/10; 12/5; 13/5; 12/5
Levante; 14/5; 11/4; 27/10; 149/0; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 14/5; 11/4; 11/4; 11/4; 14/5; 37/13; 13/5; 14/5; 27/10; 27/10; 37/13; 5/2; 13/5; 14/5; 13/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-24 18:17:33 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 10/11; 10/11; 10/11; 19/20; 24/25; 1; 10/11; 10/11; 1; 10/11; 19/20; 10/11; 19/20; 19/20; 10/11; 19/20; 19/20; 13/14; 1; 37/40; 19/20; 5/6; 10/11; 10/11; 20/21; 
Draw; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 5/2; 5/2; 28/11; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 28/11; 5/2; 45/17; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 
Levante; 14/5; 14/5; 14/5; 11/4; 16/5; 14/5; 14/5; 13/5; 11/4; 14/5; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 29/10; 27/10; 3; 27/10; 3; 56/19; 13/5; 27/10; 3; 14/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-24 22:17:31 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 17/20; 10/11; 19/20; 24/25; 19/20; 10/11; 10/11; 1; 20/23; 10/11; 10/11; 19/20; 19/20; 10/11; 10/11; 10/11; 19/20; 13/14; 1; 37/40; 19/20; 5/6; 5/6; 10/11; 20/21; 
Draw; 5/2; 13/5; 13/5; 13/5; 139/0; 13/5; 13/5; 5/2; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 45/17; 5/2; 13/5; 45/17; 5/2; 12/5; 27/10; 13/5
Levante; 3; 29/10; 14/5; 11/4; 63/20; 29/10; 14/5; 11/4; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 29/10; 27/10; 3; 27/10; 3; 56/19; 14/5; 13/5; 3; 14/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-25 02:17:35 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 17/20; 10/11; 19/20; 24/25; 17/20; 10/11; 4/5; 9/10; 20/23; 9/10; 10/11; 19/20; 19/20; 10/11; 10/11; 10/11; 19/20; 13/14; 9/10; 37/40; 10/11; 5/6; 5/6; 10/11; 20/21; 
Draw; 5/2; 13/5; 13/5; 13/5; 139/0; 27/10; 13/5; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 45/17; 5/2; 45/17; 45/17; 13/5; 45/17; 5/2; 12/5; 27/10; 13/5
Levante; 3; 29/10; 14/5; 11/4; 63/20; 17/5; 14/5; 16/5; 3; 14/5; 3; 14/5; 14/5; 14/5; 3; 56/19; 27/10; 3; 56/19; 3; 56/19; 14/5; 13/5; 3; 14/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-25 10:17:29 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 10/11; 10/11; 19/20; 24/25; 19/20; 10/11; 5/6; 9/10; 20/23; 10/11; 10/11; 19/20; 19/20; 10/11; 19/20; 10/11; 19/20; 13/14; 9/10; 37/40; 10/11; 4/5; 4/5; 10/11; 20/21
Draw; 5/2; 13/5; 13/5; 13/5; 139/0; 13/5; 13/5; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 45/17; 45/17; 13/5; 45/17; 5/2; 12/5; 13/5
Levante; 3; 14/5; 14/5; 11/4; 63/20; 3; 14/5; 11/4; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 56/19; 27/10; 3; 56/19; 3; 56/19; 14/5; 27/10; 14/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-25 14:17:35 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 10/11; 10/11; 19/20; 20/21; 19/20; 10/11; 5/6; 9/10; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 19/20; 10/11; 19/20; 13/14; 9/10; 37/40; 19/20; 4/5; 5/6; 20/21; 20/21; 
Draw; 5/2; 13/5; 13/5; 13/5; 141/0; 13/5; 13/5; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 45/17; 45/17; 13/5; 45/17; 12/5; 5/2; 27/10; 5/2
Levante; 3; 14/5; 14/5; 11/4; 63/20; 3; 14/5; 11/4; 3; 11/4; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 29/10; 27/10; 3; 56/19; 3; 56/19; 13/5; 13/5; 3; 14/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-25 18:17:37 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 10/11; 10/11; 19/20; 10/11; 1; 19/20; 20/21; 5/6; 9/10; 19/20; 19/20; 10/11; 1; 19/20; 10/11; 19/20; 19/20; 19/20; 22/23; 9/10; 19/20; 19/20; 19/20; 20/21; 5/6; 20/21; 20/21
Draw; 5/2; 13/5; 13/5; 13/5; 139/0; 13/5; 5/2; 5/2; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 11/4; 45/17; 11/4; 13/5; 13/5; 5/2; 11/5; 27/10; 11/4
Levante; 3; 14/5; 27/10; 11/4; 149/0; 3; 11/4; 11/4; 3; 13/5; 11/4; 14/5; 11/4; 11/4; 3; 14/5; 14/5; 27/10; 11/4; 56/19; 27/10; 37/13; 14/5; 13/5; 11/5; 14/5; 14/5
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-25 22:17:30 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 10/11; 19/20; 10/11; 10/11; 19/20; 19/20; 20/21; 5/6; 9/10; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 19/20; 10/11; 19/20; 19/20; 9/10; 20/21; 10/11; 10/11; 10/11; 10/11; 20/21; 20/21
Draw; 5/2; 13/5; 13/5; 13/5; 141/0; 13/5; 13/5; 5/2; 27/10; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 45/17; 5/2; 14/5; 45/17; 14/5; 45/17; 11/4; 5/2; 13/5; 11/4; 13/5
Levante; 3; 13/5; 14/5; 11/4; 63/20; 3; 11/4; 11/4; 3; 11/4; 11/4; 14/5; 11/4; 14/5; 3; 14/5; 29/10; 27/10; 14/5; 56/19; 29/10; 56/19; 3; 14/5; 3; 14/5; 
META; spain/la-liga-primera/levante-v-sevilla; 2018-04-26 02:17:29 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Sevilla; 10/11; 10/11; 10/11; 19/20; 19/20; 19/20; 20/21; 10/11; 9/10; 10/11; 19/20; 10/11; 19/20; 19/20; 10/11; 19/20; 10/11; 19/20; 19/20; 9/10; 20/21; 10/11; 10/11; 10/11; 10/11; 20/21; 10/11
Draw; 5/2; 13/5; 13/5; 11/4; 141/0; 11/4; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 45/17; 5/2; 14/5; 45/17; 14/5; 45/17; 11/4; 13/5; 13/5; 11/4; 11/4
