META; spain/la-liga-primera/espanyol-v-sevilla; 2018-01-06 18:20:27 GMT+2; 2018-01-20 12:00; Nothing; Xlenovo
Sevilla; ; ; ; ; 151/100; ; 7/5; 11/8; ; ; ; 29/20; ; ; ; ; 7/5; ; 7/5; ; ; 7/5; ; 7/5; ; ; 5/6; ; 
Espanyol; ; ; ; ; 51/25; ; 9/5; 2; ; ; ; 9/5; ; ; ; ; 19/10; ; 19/10; ; ; 15/8; ; 19/10; ; ; 6/5; ; 
Draw; ; ; ; ; 62/25; ; 23/10; 23/10; ; ; ; 12/5; ; ; ; ; 9/4; ; 9/4; ; ; 23/10; ; 47/20; ; ; 9/5; ; 
META; spain/la-liga-primera/espanyol-v-sevilla; 2018-01-06 22:19:27 GMT+2; 2018-01-20 12:00; Nothing; Xlenovo
Sevilla; ; ; ; ; 151/100; 7/5; 7/5; 11/8; ; ; ; 29/20; ; ; ; 7/5; 7/5; ; 7/5; ; ; 7/5; ; 7/5; ; ; 5/6; ; 
Espanyol; ; ; ; ; 51/25; 2; 9/5; 2; ; ; ; 9/5; ; ; ; 15/8; 19/10; ; 19/10; ; ; 15/8; ; 19/10; ; ; 6/5; ; 
Draw; ; ; ; ; 62/25; 23/10; 23/10; 23/10; ; ; ; 12/5; ; ; ; 23/10; 9/4; ; 9/4; ; ; 23/10; ; 47/20; ; ; 9/5; ; 
META; spain/la-liga-primera/espanyol-v-sevilla; 2018-01-07 02:19:13 GMT+2; 2018-01-20 12:00; Nothing; Xlenovo
Sevilla; ; ; ; ; 151/100; 7/5; 7/5; 11/8; ; ; ; 29/20; ; ; ; 7/5; 7/5; ; 7/5; ; ; 7/5; ; 7/5; ; ; 5/6; ; 
Espanyol; ; ; ; ; 51/25; 2; 9/5; 2; ; ; ; 9/5; ; ; ; 15/8; 19/10; ; 19/10; ; ; 15/8; ; 19/10; ; ; 6/5; ; 
Draw; ; ; ; ; 62/25; 23/10; 23/10; 23/10; ; ; ; 12/5; ; ; ; 23/10; 9/4; ; 9/4; ; ; 23/10; ; 47/20; ; ; 9/5; ; 
META; spain/la-liga-primera/espanyol-v-sevilla; 2018-01-07 10:19:13 GMT+2; 2018-01-20 12:00; Nothing; Xlenovo
Sevilla; ; ; ; ; 151/100; 7/5; 7/5; 11/8; ; ; ; 29/20; ; ; ; 7/5; 7/5; ; 7/5; ; ; 7/5; ; 7/5; ; ; 5/6; ; 
Espanyol; ; ; ; ; 51/25; 2; 9/5; 2; ; ; ; 9/5; ; ; ; 15/8; 19/10; ; 19/10; ; ; 15/8; ; 19/10; ; ; 6/5; ; 
Draw; ; ; ; ; 62/25; 23/10; 23/10; 23/10; ; ; ; 12/5; ; ; ; 23/10; 9/4; ; 9/4; ; ; 23/10; ; 47/20; ; ; 19/10; ; 
