META; spain/la-liga-primera/girona-v-levante; 2018-03-09 10:19:53 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
META; spain/la-liga-primera/girona-v-levante; 2018-03-11 22:18:26 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 13/20; 11/17; 3/5; 8/13; 4/6
Draw; 29/10; 27/10; 27/10; 29/10; 27/10
Levante; 28/5; 77/19; 19/4; 9/2; 41/10
META; spain/la-liga-primera/girona-v-levante; 2018-03-12 02:18:49 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 8/13; 13/20; 11/17; 3/5; 3/5; 8/13; 11/17
Draw; 11/4; 29/10; 27/10; 27/10; 11/4; 57/20; 27/10
Levante; 9/2; 28/5; 21/5; 19/4; 21/4; 9/2; 17/4
META; spain/la-liga-primera/girona-v-levante; 2018-03-12 10:18:49 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 8/13; 13/20; 5/8; 11/17; 3/5; 8/13; 8/13; 11/17
Draw; 11/4; 29/10; 11/4; 27/10; 27/10; 11/4; 57/20; 27/10
Levante; 9/2; 28/5; 17/4; 21/5; 19/4; 5; 9/2; 17/4
META; spain/la-liga-primera/girona-v-levante; 2018-03-12 14:19:24 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 8/13; 8/13; 13/20; 5/8; 8/13; 8/13; 3/5; 8/13; 3/5; 11/17
Draw; 11/4; 11/4; 29/10; 11/4; 14/5; 27/10; 27/10; 14/5; 57/20; 27/10
Levante; 9/2; 9/2; 28/5; 17/4; 19/4; 17/4; 19/4; 5; 9/2; 43/10
META; spain/la-liga-primera/girona-v-levante; 2018-03-12 18:19:27 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 8/13; 8/13; 8/13; 13/20; 3/5; 8/13; 13/20; 10/17; 3/5; 19/29; 8/13; 3/5; 10/17
Draw; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 11/4; 27/10; 11/4; 14/5; 57/20; 11/4
Levante; 9/2; 9/2; 9/2; 28/5; 9/2; 19/4; 9/2; 79/17; 19/4; 37/10; 19/4; 19/4; 47/10
META; spain/la-liga-primera/girona-v-levante; 2018-03-12 22:19:27 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 8/13; 8/13; 8/13; 13/20; 3/5; 3/5; 8/13; 13/20; 10/17; 3/5; 19/29; 3/5; 8/13; 3/5; 10/17
Draw; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 14/5; 57/20; 11/4
Levante; 9/2; 9/2; 9/2; 28/5; 9/2; 24/5; 19/4; 9/2; 79/17; 19/4; 37/10; 24/5; 19/4; 19/4; 47/10
META; spain/la-liga-primera/girona-v-levante; 2018-03-13 02:19:16 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 8/13; 8/13; 8/13; 13/20; 3/5; 3/5; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 8/13; 3/5; 11/18
Draw; 11/4; 14/5; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 57/20; 11/4
Levante; 9/2; 19/4; 9/2; 28/5; 9/2; 24/5; 9/2; 9/2; 23/5; 19/4; 37/10; 24/5; 19/4; 19/4; 79/17
META; spain/la-liga-primera/girona-v-levante; 2018-03-13 10:19:22 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 8/13; 8/13; 8/13; 13/20; 3/5; 3/5; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 8/13; 3/5; 11/18
Draw; 11/4; 14/5; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 57/20; 11/4
Levante; 9/2; 19/4; 9/2; 28/5; 9/2; 24/5; 9/2; 9/2; 23/5; 19/4; 37/10; 24/5; 19/4; 19/4; 79/17
META; spain/la-liga-primera/girona-v-levante; 2018-03-13 14:19:29 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 8/13; 8/13; 8/13; 13/20; 3/5; 3/5; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 8/13; 3/5; 11/18
Draw; 11/4; 14/5; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 57/20; 11/4
Levante; 9/2; 19/4; 9/2; 28/5; 9/2; 24/5; 9/2; 9/2; 23/5; 19/4; 37/10; 24/5; 19/4; 19/4; 79/17
META; spain/la-liga-primera/girona-v-levante; 2018-03-13 18:19:29 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 8/13; 8/13; 13/20; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 13/20; 3/5; 11/18; 1/2
Draw; 11/4; 14/5; 14/5; 29/10; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 57/20; 11/4; 5/2
Levante; 19/4; 19/4; 9/2; 28/5; 4; 9/2; 4; 24/5; 17/4; 9/2; 23/5; 19/4; 37/10; 24/5; 9/2; 19/4; 79/17; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-13 22:19:26 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 8/13; 8/13; 13/20; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 14/5; 14/5; 29/10; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 19/4; 9/2; 28/5; 4; 9/2; 4; 24/5; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-14 02:19:06 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 13/20; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 29/10; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 28/5; 4; 17/4; 4; 24/5; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-14 10:19:14 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-14 14:19:27 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-14 18:19:20 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-14 22:19:11 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-15 02:19:19 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-15 10:19:08 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-15 14:19:21 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-15 18:19:16 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 9/2; 23/5; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-15 22:18:57 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 13/20; 8/13; 11/17; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 27/10; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 9/2; 43/10; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-16 02:18:37 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 11/17; 3/5; 19/29; 3/5; 13/20; 8/13; 11/17; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 45/17; 27/10; 11/4; 11/4; 14/5; 14/5; 45/17; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 21/5; 19/4; 37/10; 24/5; 9/2; 9/2; 17/4; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-16 10:18:40 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 11/17; 3/5; 19/29; 3/5; 4/6; 8/13; 11/17; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 45/17; 27/10; 11/4; 11/4; 11/4; 14/5; 45/17; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 21/5; 19/4; 37/10; 24/5; 9/2; 9/2; 17/4; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-16 14:19:23 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 11/17; 3/5; 19/29; 3/5; 4/6; 8/13; 11/17; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 45/17; 27/10; 11/4; 11/4; 11/4; 14/5; 45/17; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 21/5; 19/4; 37/10; 24/5; 9/2; 9/2; 17/4; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-16 18:19:12 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 11/17; 3/5; 19/29; 4/6; 8/13; 11/17; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 45/17; 27/10; 11/4; 11/4; 14/5; 45/17; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 21/5; 19/4; 37/10; 9/2; 9/2; 17/4; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-16 22:19:11 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 11/18; 3/5; 3/5; 4/6; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 19/4; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-17 02:19:03 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 11/18; 3/5; 19/29; 3/5; 4/6; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 11/4; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 19/4; 37/10; 24/5; 9/2; 9/2; 50/11; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-17 10:19:05 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 9/2; 23/5; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-17 14:19:14 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 9/2; 23/5; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-17 18:19:08 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 13/20; 11/18; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 23/5; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-17 22:18:37 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 10/17; 3/5; 19/29; 3/5; 4/6; 11/17; 1/2
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 27/10; 27/10; 11/4; 11/4; 11/4; 27/10; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 43/10; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-18 02:18:25 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 4/6; 10/17; 3/5; 19/29; 3/5; 4/6; 11/18; 8/15
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 14/5; 27/10; 27/10; 11/4; 11/4; 11/4; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 23/5; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-18 10:18:26 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 67/00; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 4/6; 10/17; 3/5; 19/29; 3/5; 4/6; 11/18; 8/15
Draw; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 14/5; 27/10; 27/10; 11/4; 11/4; 11/4; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 23/5; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-18 14:19:06 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 4/6; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 4/6; 10/17; 3/5; 19/29; 3/5; 4/6; 11/18; 8/15
Draw; 11/4; 11/4; 14/5; 149/0; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 14/5; 27/10; 27/10; 11/4; 11/4; 11/4; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 51/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 23/5; 7/2
META; spain/la-liga-primera/girona-v-levante; 2018-03-18 18:18:34 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 13/20; 11/20; 8/13; 8/15; 3/5; 4/6; 4/6; 13/20; 4/6; 10/17; 3/5; 19/29; 3/5; 13/20; 8/13; 11/18; 4/7
Draw; 11/4; 11/4; 14/5; 3; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 14/5; 14/5; 27/10; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 5/2
Levante; 19/4; 17/4; 9/2; 53/10; 4; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 50/11; 19/4; 37/10; 24/5; 9/2; 9/2; 23/5; 21/5
META; spain/la-liga-primera/girona-v-levante; 2018-03-19 02:30:05 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 69/00; 11/20; 5/8; 8/15; 3/5; 4/6; 7/10; 4/6; 4/6; 11/18; 3/5; 19/29; 3/5; 4/6; 13/20; 8/13; 4/7
Draw; 11/4; 13/5; 14/5; 29/10; 13/5; 11/4; 13/5; 37/13; 13/5; 27/10; 11/4; 11/4; 27/10; 27/10; 11/4; 14/5; 14/5; 27/10; 27/10; 12/5
Levante; 19/4; 17/4; 9/2; 5; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 49/11; 19/4; 37/10; 24/5; 22/5; 9/2; 9/2; 4; 
META; spain/la-liga-primera/girona-v-levante; 2018-03-19 10:30:08 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 69/00; 11/20; 5/8; 8/15; 3/5; 4/6; 7/10; 4/6; 4/6; 11/18; 8/13; 19/29; 3/5; 4/6; 13/20; 11/18; 4/7
Draw; 11/4; 13/5; 14/5; 29/10; 13/5; 11/4; 13/5; 37/13; 13/5; 27/10; 11/4; 11/4; 27/10; 27/10; 11/4; 14/5; 14/5; 27/10; 27/10; 12/5
Levante; 19/4; 9/2; 9/2; 5; 17/4; 4; 24/5; 9/2; 17/4; 9/2; 9/2; 50/11; 9/2; 37/10; 24/5; 22/5; 9/2; 23/5; 4; 
META; spain/la-liga-primera/girona-v-levante; 2018-03-19 14:30:10 GMT+2; 2018-03-31 12:00; Nothing; Xlenovo
Girona; 3/5; 4/6; 8/13; 17/25; 11/20; 5/8; 8/15; 3/5; 4/6; 7/10; 4/6; 4/6; 11/18; 8/13; 19/29; 3/5; 4/6; 13/20; 11/18; 4/7
