META; spain/la-liga-primera/atletico-madrid-v-leganes; 2018-02-18 18:19:08 GMT+2; 2018-02-28 20:30; Nothing; Xlenovo
Atletico Madrid; 3/10; ; ; ; 27/100; ; 1/4; ; ; ; ; ; ; ; ; ; ; 5/19; ; ; 1/3; ; 1/3; ; ; 1/20; ; 
Draw; 15/4; ; ; ; 11/2; ; 9/2; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; 7/2; ; 7/2; ; ; 2/9; ; 
Leganes; 11; ; ; ; 25/2; ; 11; ; ; ; ; ; ; ; ; ; ; 10; ; ; 9; ; 10; ; ; 1/25; ; 
META; spain/la-liga-primera/atletico-madrid-v-leganes; 2018-02-18 22:18:51 GMT+2; 2018-02-28 20:30; Nothing; Xlenovo
Atletico Madrid; 1/4; ; ; ; 13/50; ; 2/9; 1/4; ; ; ; ; ; ; ; 1/4; 2/7; 5/19; ; ; 1/4; 1/4; 1/4; 2/7; ; 1/7; ; 
Draw; 4; ; ; ; 28/5; ; 4; 4; ; ; ; ; ; ; ; 9/2; 62/17; 9/2; ; ; 4; 4; 4; 37/10; ; 6/5; ; 
Leganes; 14; ; ; ; 27/2; ; 14; 14; ; ; ; ; ; ; ; 12; 43/4; 10; ; ; 12; 17; 16; 11; ; 6/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-leganes; 2018-02-19 02:18:50 GMT+2; 2018-02-28 20:30; Nothing; Xlenovo
Atletico Madrid; 1/4; ; ; ; 13/50; ; 1/4; 1/4; ; ; ; ; ; ; ; 1/4; 2/7; 5/19; 1/4; ; 1/4; 1/4; 1/4; 2/7; ; 1/7; ; 
Draw; 4; ; ; ; 28/5; ; 17/4; 4; ; ; ; ; ; ; ; 9/2; 62/17; 9/2; 4; ; 4; 4; 4; 37/10; ; 6/5; ; 
Leganes; 14; ; ; ; 27/2; ; 14; 14; ; ; ; ; ; ; ; 12; 43/4; 10; 23/2; ; 12; 17; 16; 11; ; 6/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-leganes; 2018-02-19 10:18:46 GMT+2; 2018-02-28 20:30; Nothing; Xlenovo
Atletico Madrid; 1/4; ; ; ; 13/50; ; 2/9; 1/4; ; ; ; ; ; ; 2/7; 1/4; 2/7; 5/19; 1/4; ; 1/4; 1/4; 1/4; 2/7; ; 1/20; ; 
Draw; 4; ; ; ; 11/2; ; 4; 4; ; ; ; ; ; ; 17/4; 9/2; 62/17; 9/2; 4; ; 4; 4; 4; 37/10; ; 6/5; ; 
Leganes; 14; ; ; ; 14; ; 14; 14; ; ; ; ; ; ; 12; 12; 43/4; 10; 23/2; ; 12; 17; 16; 11; ; 6/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-leganes; 2018-02-19 14:19:08 GMT+2; 2018-02-28 20:30; Nothing; Xlenovo
Atletico Madrid; 1/4; ; ; ; 13/50; 2/7; 2/9; 1/4; ; ; ; 1/4; ; 2/7; 2/7; 2/9; 5/19; 5/19; 1/4; ; 1/4; 1/4; 1/4; 5/19; ; 1/4; ; 
Draw; 4; ; ; ; 11/2; 4; 4; 4; ; ; ; 4; ; 4; 17/4; 4; 19/5; 9/2; 4; ; 17/4; 4; 4; 19/5; ; 7/2; ; 
Leganes; 14; ; ; ; 14; 16; 14; 14; ; ; ; 14; ; 14; 12; 12; 25/2; 10; 23/2; ; 12; 18; 16; 51/4; ; 73/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-leganes; 2018-02-19 18:19:17 GMT+2; 2018-02-28 20:30; Nothing; Xlenovo
Atletico Madrid; 1/4; 1/4; ; ; 13/50; 1/4; 2/9; 1/5; ; ; ; 1/4; ; 2/7; 2/7; 2/9; 3/13; 5/19; 1/4; ; 1/4; 1/4; 1/4; 3/13; ; 2/9; ; 
Draw; 4; 4; ; ; 11/2; 4; 17/4; 7/2; ; ; ; 4; ; 19/5; 17/4; 4; 77/19; 9/2; 4; ; 17/4; 17/4; 4; 41/10; ; 7/2; ; 
