META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-21 18:19:15 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10
Draw; 5
Espanyol; 23/2
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-21 22:19:31 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10
Draw; 5
Espanyol; 23/2
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-22 02:19:22 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10
Draw; 5
Espanyol; 23/2
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-22 02:25:26 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10
Draw; 5
Espanyol; 23/2
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-22 10:19:22 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10
Draw; 5
Espanyol; 23/2
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-22 10:25:25 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10
Draw; 5
Espanyol; 23/2
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-22 14:19:31 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10
Draw; 5
Espanyol; 23/2
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-22 14:27:18 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 1/100
Draw; 5; 1/100
Espanyol; 23/2; 1/100
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-22 18:19:02 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 2/11; 1/6; 1/20
Draw; 5; 4; 1/50; 
Espanyol; 23/2; 11; 1/20; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-22 22:18:35 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 2/11; 1/6; 1/20
Draw; 5; 4; 1/9; 
Espanyol; 23/2; 11; 1/9; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-23 02:18:24 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 2/11; 1/6; 1/16
Draw; 5; 4; 1/9; 
Espanyol; 23/2; 11; 1/9; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-23 10:18:23 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 1/6; 1/6; 1/16
Draw; 5; 9/2; 9/2; 1/9
Espanyol; 23/2; 13; 13; 1/9
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-23 14:18:35 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 1/5; 1/4; 1/5; 3/11; 3/11; 1/16
Draw; 5; 4; 17/4; 21/5; 1/9; ; 
Espanyol; 23/2; 12; 12; 12; 11; 10; 1/9
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-23 18:18:38 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 1/5; 1/4; 1/5; 3/11; 3/11; 1/16
Draw; 5; 4; 17/4; 21/5; 2/15; ; 
Espanyol; 23/2; 12; 12; 12; 11; 10; 2/15
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-23 22:18:38 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 1/5; 1/4; 1/5; 3/11; 3/11; 1/16
Draw; 5; 4; 17/4; 21/5; 9/5; ; 
Espanyol; 23/2; 12; 12; 12; 11; 10; 2/15
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-04-24 02:18:20 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 3/10; 1/5; 1/4; 1/5; 3/11; 1/4; 2/7; 3/11; 1/14
Atletico Madrid; 1/2; 4/9; 4/9; 1/2; 47/00; 4/9; 7/15; 2/5; 5/11; 4/9; 9/20; 4/9; 1/3; 1/2; 1/2; 4/9; 5/11; 4/9; 10/21; 5/11; 9/20; 5/11; 4/11; 1/2; 4/9
Draw; 11/4; 3; 14/5; 3; 13/4; 16/5; 3; 13/4; 14/5; 3; 15/4; 29/10; 3; 3; 41/13; 16/5; 31/10; 58/19; 14/5; 2; 14/5; 3; ; ; 
Espanyol; 13/2; 15/2; 13/2; 6; 77/10; 7; 13/2; 13/2; 7; 13/2; 7; 13/2; 10; 13/2; 7; 27/4; 7; 13/2; 7; 27/4; 9/2; 2/9; 29/5; 37/5; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-01 18:17:53 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 1/2; 4/9; 4/9; 1/2; 12/25; 4/9; 7/15; 2/5; 5/11; 4/9; 9/20; 4/9; 1/3; 1/2; 1/2; 4/9; 7/15; 4/9; 10/21; 5/11; 9/20; 7/15; 4/11; 4/9; 1/2; 4/9
Draw; 11/4; 3; 14/5; 3; 31/10; 16/5; 3; 13/4; 14/5; 3; 15/4; 29/10; 3; 3; 41/13; 16/5; 31/10; 58/19; 14/5; 5/2; 14/5; 14/5; ; ; ; 
Espanyol; 13/2; 15/2; 13/2; 6; 79/10; 7; 13/2; 13/2; 7; 13/2; 7; 13/2; 10; 13/2; 7; 7; 13/2; 7; 9/2; 5; 29/5; 39/5; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-01 22:17:57 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 1/2; 4/9; 4/9; 1/2; 4/9; 7/15; 2/5; 5/11; 4/9; 9/20; 4/9; 1/3; 40/85; 9/20; 4/9; 4/9; 4/9; 6/13; 5/11; 4/9; 4/9; 2/5; 2/5; 4/9; 4/9
Draw; 11/4; 3; 29/10; 3; 3; 13/4; 29/10; 3; 15/4; 3; 16/5; 3; 31/10; 3; 16/5; 16/5; 16/5; 31/10; 14/5; 27/10; 14/5; 3; ; ; 
Espanyol; 13/2; 15/2; 7; 15/2; 13/2; 7; 7; 15/2; 13/2; 10; 15/2; 7; 15/2; 7; 15/2; 13/2; 15/2; 15/2; 7; 34/5; 6; 42/5; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-02 02:17:47 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 4/9; 4/9; 4/9; 1/2; 4/9; 4/9; 2/5; 5/11; 4/9; 4/9; 4/9; 1/3; 40/85; 9/20; 4/9; 3/7; 4/9; 6/13; 5/11; 9/20; 3/7; 2/5; 2/5; 4/9; 4/9
Draw; 3; 29/10; 3; 3; 13/4; 29/10; 3; 15/4; 3; 16/5; 3; 41/13; 3; 16/5; 16/5; 16/5; 41/13; 14/5; 27/10; 14/5; 3; ; ; ; 
Espanyol; 7; 15/2; 7; 15/2; 7; 7; 15/2; 7; 10; 15/2; 7; 15/2; 7; 15/2; 13/2; 7; 31/4; 7; 32/5; 6; 42/5; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-02 10:17:47 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 2/5; 5/11; 4/9; 4/9; 4/9; 1/3; 40/85; 9/20; 4/9; 3/7; 4/9; 6/13; 5/11; 4/9; 3/7; 2/5; 2/5; 4/9; 4/9
Draw; 3; 29/10; 3; 16/5; 3; 3; 29/10; 3; 15/4; 3; 16/5; 3; 31/10; 3; 16/5; 56/19; 16/5; 41/13; 14/5; 11/4; 14/5; 3; ; ; 
Espanyol; 7; 15/2; 7; 15/2; 15/2; 15/2; 7; 7; 15/2; 7; 10; 15/2; 7; 15/2; 31/4; 7; 15/2; 15/2; 15/2; 31/4; 36/5; 33/5; 31/5; 42/5; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-02 14:17:55 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 5/11; 4/9; 4/9; 4/9; 1/3; 40/85; 9/20; 4/9; 3/7; 4/9; 6/13; 5/11; 4/9; 3/7; 2/5; 2/5; 4/9; 4/9
Draw; 3; 29/10; 3; 16/5; 3; 3; 29/10; 3; 15/4; 3; 16/5; 3; 31/10; 3; 16/5; 56/19; 16/5; 41/13; 14/5; 27/10; 3; ; ; ; 
Espanyol; 7; 15/2; 7; 15/2; 15/2; 15/2; 7; 7; 15/2; 7; 10; 15/2; 7; 15/2; 31/4; 7; 15/2; 15/2; 15/2; 31/4; 36/5; 37/5; 42/5; 42/5; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-02 18:18:18 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 2/5; 5/11; 4/9; 4/9; 4/9; 40/85; 9/20; 4/9; 5/12; 4/9; 6/13; 5/11; 4/9; 3/7; 2/5; 2/5; 4/9
Draw; 3; 3; 13/4; 16/5; 3; 3; 3; 3; 16/5; 3; 16/5; 3; 16/5; 56/19; 16/5; 16/5; 14/5; 27/10; 3; 12/5; ; ; ; 
Espanyol; 7; 15/2; 15/2; 15/2; 87/10; 15/2; 15/2; 7; 15/2; 15/2; 7; 15/2; 7; 15/2; 31/4; 7; 15/2; 15/2; 15/2; 31/4; 36/5; 37/5; 42/5; 23/5
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-02 22:18:11 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 2/5; 5/11; 4/9; 2/5; 4/9; 2/5; 9/20; 4/9; 5/12; 4/9; 6/13; 5/11; 2/5; 5/12; 2/5; 4/9; 4/9; 4/9
Draw; 3; 3; 13/4; 16/5; 16/5; 3; 16/5; 16/5; 3; 31/10; 16/5; 3; 16/5; 3; 16/5; 56/19; 17/5; 13/4; 14/5; 11/4; 3; ; ; ; 
Espanyol; 15/2; 15/2; 15/2; 15/2; 87/10; 15/2; 15/2; 7; 8; 15/2; 7; 15/2; 7; 15/2; 31/4; 7; 15/2; 15/2; 15/2; 8; 37/5; 38/5; 42/5; 36/5; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-03 02:18:06 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 2/5; 5/11; 4/9; 2/5; 4/9; 2/5; 9/20; 4/9; 5/12; 4/9; 6/13; 5/11; 2/5; 3/7; 2/5; 4/11; 4/9; 4/9
Draw; 3; 3; 13/4; 16/5; 16/5; 3; 16/5; 16/5; 3; 31/10; 16/5; 3; 16/5; 3; 16/5; 56/19; 17/5; 16/5; 14/5; 11/4; 3; ; ; ; 
Espanyol; 7; 15/2; 15/2; 15/2; 87/10; 15/2; 15/2; 7; 8; 15/2; 7; 7; 15/2; 31/4; 7; 15/2; 15/2; 15/2; 31/4; 37/5; 34/5; 42/5; 38/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-03 10:18:09 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 2/5; 5/11; 4/9; 2/5; 4/9; 2/5; 9/20; 2/5; 7/17; 4/9; 6/13; 5/11; 2/5; 5/12; 2/5; 4/11; 4/9
Draw; 16/5; 3; 3; 13/4; 16/5; 16/5; 3; 16/5; 16/5; 3; 31/10; 16/5; 3; 16/5; 3; 16/5; 56/19; 17/5; 13/4; 14/5; 11/4; 3; ; 
Espanyol; 9; 15/2; 15/2; 15/2; 87/10; 15/2; 15/2; 7; 8; 7; 7; 8; 15/2; 15/2; 15/2; 8; 37/5; 34/5; 42/5; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-03 14:18:15 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 4/9; 4/9; 4/9; 2/5; 2/5; 2/5; 5/11; 4/9; 2/5; 4/9; 2/5; 4/9; 4/9; 7/17; 4/9; 4/9; 5/11; 4/9; 7/17; 2/5; 4/9; 4/9; 4/9
Draw; 16/5; 3; 3; 13/4; 16/5; 16/5; 3; 3; 16/5; 3; 31/10; 16/5; 3; 16/5; 3; 33/10; 56/19; 16/5; 13/4; 14/5; 14/5; 3; ; ; 
Espanyol; 9; 15/2; 15/2; 15/2; 87/10; 17/2; 8; 8; 8; 8; 15/2; 8; 7; 79/10; 15/2; 8; 33/4; 7; 38/5; 43/5; 36/5; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-03 18:18:14 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 2/5; 4/9; 41/00; 2/5; 4/11; 2/5; 5/11; 2/5; 2/5; 2/5; 5/14; 4/11; 4/9; 2/5; 3/8; 5/12; 5/12; 4/9; 2/5; 3/8; 2/5; 4/11; 4/11; 2/5
Draw; 16/5; 3; 16/5; 3; 10/3; 16/5; 16/5; 3; 31/10; 13/4; 16/5; 16/5; 17/5; 10/3; 16/5; 3; 33/10; 16/5; 33/10; 3; 17/5; 57/17; 14/5; 14/5; 10/3; 3
Espanyol; 9; 15/2; 17/2; 15/2; 10; 17/2; 17/2; 8; 17/2; 9; 17/2; 9; 15/2; 17/2; 37/4; 7; 17/2; 8; 17/2; 37/4; 7; 38/5; 51/5; 39/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-03 22:18:11 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 2/5; 4/9; 41/00; 2/5; 2/5; 4/11; 2/5; 2/5; 4/11; 2/5; 5/14; 4/11; 4/9; 2/5; 3/8; 5/12; 2/5; 2/5; 3/8; 4/11; 1/3; 4/11; 4/11
Draw; 16/5; 3; 16/5; 3; 10/3; 7/2; 16/5; 10/3; 33/10; 13/4; 10/3; 3; 17/5; 10/3; 16/5; 3; 57/17; 16/5; 16/5; 17/5; 57/17; 3; 14/5; 10/3; 3
Espanyol; 9; 15/2; 17/2; 15/2; 10; 17/2; 17/2; 39/4; 9; 17/2; 17/2; 9; 15/2; 17/2; 37/4; 7; 17/2; 19/2; 7; 38/5; 51/5; 39/5; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-04 02:18:02 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 2/5; 4/9; 41/00; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5; 2/5; 5/14; 4/11; 4/9; 2/5; 3/8; 5/12; 5/12; 2/5; 2/5; 3/8; 1/3; 1/3; 2/5; 1/3
Draw; 16/5; 3; 16/5; 3; 10/3; 7/2; 16/5; 10/3; 33/10; 13/4; 16/5; 16/5; 17/5; 16/5; 16/5; 3; 57/17; 16/5; 33/10; 16/5; 17/5; 57/17; 3; 14/5; 10/3; 3
Espanyol; 9; 15/2; 17/2; 15/2; 10; 17/2; 17/2; 39/4; 9; 17/2; 17/2; 9; 17/2; 15/2; 17/2; 9; 17/2; 9; 17/2; 37/4; 38/5; 8; 49/5; 39/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-04 10:18:03 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 41/00; 2/5; 4/11; 4/11; 2/5; 2/5; 2/5; 2/5; 5/14; 4/11; 4/9; 2/5; 7/18; 4/9; 5/12; 2/5; 2/5; 2/5; 4/11; 1/3; 2/5; 4/11
Draw; 16/5; 16/5; 16/5; 16/5; 10/3; 7/2; 10/3; 10/3; 33/10; 13/4; 16/5; 16/5; 17/5; 16/5; 16/5; 16/5; 13/4; 10/3; 33/10; 16/5; 17/5; 13/4; 3; 14/5; 10/3; 3
Espanyol; 9; 17/2; 17/2; 8; 10; 17/2; 17/2; 39/4; 9; 17/2; 17/2; 9; 17/2; 15/2; 17/2; 9; 29/4; 17/2; 9; 17/2; 9; 8; 49/5; 39/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-04 14:18:13 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 41/00; 2/5; 4/11; 4/11; 2/5; 2/5; 2/5; 2/5; 5/14; 4/11; 2/5; 2/5; 7/18; 4/11; 5/12; 2/5; 2/5; 2/5; 4/11; 4/11; 4/11; 2/5; 2/5
Draw; 16/5; 16/5; 16/5; 16/5; 10/3; 7/2; 10/3; 10/3; 33/10; 13/4; 16/5; 16/5; 17/5; 16/5; 16/5; 16/5; 13/4; 18/5; 33/10; 16/5; 17/5; 13/4; 3; 3; 10/3; 3; 
Espanyol; 9; 17/2; 17/2; 8; 10; 17/2; 17/2; 39/4; 9; 17/2; 17/2; 9; 17/2; 9; 17/2; 9; 17/2; 9; 17/2; 9; 37/5; 38/5; 49/5; 39/5; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-04 18:18:19 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 41/00; 2/5; 4/11; 4/11; 2/5; 2/5; 2/5; 2/5; 5/14; 4/11; 2/5; 2/5; 2/5; 4/11; 5/12; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5
Draw; 16/5; 16/5; 16/5; 16/5; 17/5; 7/2; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; 17/5; 10/3; 16/5; 16/5; 16/5; 18/5; 33/10; 16/5; 18/5; 13/4; 10/3; 3; 10/3; 10/3; 
Espanyol; 9; 17/2; 17/2; 8; 39/4; 9; 17/2; 17/2; 39/4; 9; 17/2; 17/2; 9; 9; 17/2; 17/2; 9; 17/2; 9; 17/2; 9; 41/5; 43/5; 48/5; 43/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-04 22:18:13 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 41/00; 2/5; 4/11; 4/11; 2/5; 2/5; 2/5; 2/5; 5/14; 4/11; 2/5; 2/5; 2/5; 4/11; 5/12; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5
Draw; 16/5; 16/5; 16/5; 16/5; 17/5; 7/2; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; 17/5; 10/3; 16/5; 16/5; 16/5; 18/5; 33/10; 16/5; 18/5; 13/4; 10/3; 3; 10/3; 10/3; 10/3
Espanyol; 9; 17/2; 17/2; 8; 39/4; 9; 17/2; 17/2; 39/4; 9; 17/2; 17/2; 9; 9; 17/2; 17/2; 9; 17/2; 9; 17/2; 9; 17/2; 44/5; 54/5; 44/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-05 02:18:01 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 41/00; 2/5; 4/11; 4/11; 2/5; 2/5; 2/5; 2/5; 5/14; 4/11; 2/5; 2/5; 2/5; 4/11; 5/12; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5
Draw; 16/5; 16/5; 16/5; 16/5; 17/5; 7/2; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; 17/5; 10/3; 16/5; 16/5; 16/5; 18/5; 33/10; 16/5; 7/2; 13/4; 10/3; 3; 10/3; 10/3; 10/3
Espanyol; 9; 17/2; 17/2; 8; 39/4; 9; 17/2; 17/2; 39/4; 9; 17/2; 9; 9; 17/2; 17/2; 9; 17/2; 9; 19/2; 17/2; 9; 17/2; 43/5; 54/5; 44/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-05 10:18:07 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 41/00; 2/5; 4/11; 4/11; 2/5; 2/5; 2/5; 2/5; 5/14; 4/11; 2/5; 2/5; 2/5; 4/11; 5/12; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5
Draw; 16/5; 16/5; 16/5; 16/5; 17/5; 7/2; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; 17/5; 10/3; 16/5; 16/5; 16/5; 18/5; 33/10; 16/5; 7/2; 13/4; 10/3; 3; 10/3; 10/3; 10/3
Espanyol; 9; 17/2; 17/2; 8; 39/4; 9; 17/2; 17/2; 39/4; 9; 17/2; 9; 9; 17/2; 17/2; 9; 17/2; 9; 19/2; 17/2; 9; 17/2; 43/5; 54/5; 44/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-05 14:18:30 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 43/00; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 2/5; 7/17; 5/12; 5/12; 2/5; 2/5; 7/17; 4/9; 2/5; 2/5; 2/5; 2/5
Draw; 16/5; 16/5; 16/5; 16/5; 10/3; 7/2; 16/5; 10/3; 33/10; 16/5; 16/5; 3; 16/5; 10/3; 16/5; 16/5; 41/13; 13/4; 33/10; 16/5; 7/2; 16/5; 3; 3; 10/3; ; 
Espanyol; 9; 17/2; 17/2; 8; 9; 17/2; 17/2; 39/4; 17/2; 17/2; 17/2; 8; 9; 17/2; 33/4; 33/4; 17/2; 9; 19/2; 33/4; 17/2; 9; 43/5; 9; 49/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-05 18:18:07 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 4/9; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 2/5; 7/17; 5/12; 5/12; 4/9; 2/5; 5/12; 2/5; 2/5; 2/5
Draw; 16/5; 16/5; 16/5; 16/5; 33/10; 7/2; 16/5; 10/3; 13/4; 16/5; 16/5; 3; 16/5; 10/3; 16/5; 16/5; 41/13; 13/4; 33/10; 16/5; 17/5; 3; 10/3; 3
Espanyol; 9; 17/2; 17/2; 8; 37/4; 9; 17/2; 17/2; 8; 17/2; 17/2; 17/2; 8; 9; 17/2; 33/4; 33/4; 17/2; 15/2; 19/2; 17/2; 9; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-05 22:16:53 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 7/17; 5/12; 5/12; 4/9; 2/5; 7/17; 2/5; 4/9; 4/9; 4/9; 4/9
Draw; 16/5; 16/5; 16/5; 16/5; 33/10; 7/2; 10/3; 13/4; 16/5; 16/5; 3; 16/5; 10/3; 16/5; 16/5; 16/5; 13/4; 33/10; 16/5; 17/5; 3; 10/3; 3; 10/3; 
Espanyol; 9; 17/2; 8; 37/4; 9; 17/2; 17/2; 8; 17/2; 17/2; 17/2; 8; 9; 17/2; 33/4; 33/4; 17/2; 15/2; 19/2; 17/2; 9; 46/5; 9; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-06 02:17:18 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 7/17; 5/12; 5/12; 4/9; 4/9; 7/17; 2/5; 4/9; 4/9; 4/9; 4/9
Draw; 16/5; 16/5; 16/5; 16/5; 33/10; 7/2; 10/3; 13/4; 16/5; 16/5; 3; 16/5; 10/3; 16/5; 16/5; 16/5; 13/4; 33/10; 16/5; 17/5; 3; 10/3; 3; 10/3; 
Espanyol; 9; 17/2; 8; 37/4; 9; 17/2; 17/2; 8; 17/2; 17/2; 17/2; 8; 9; 17/2; 33/4; 33/4; 17/2; 15/2; 9; 17/2; 9; 44/5; 9; 46/5; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-06 10:17:20 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 4/11; 4/11; 2/5; 4/11; 2/5; 2/5; 2/5; 2/5; 2/5; 3/8; 5/12; 2/5; 4/11; 2/5; 3/8; 4/11; 2/5; 2/5; 2/5; 2/5
Draw; 16/5; 10/3; 10/3; 16/5; 71/20; 18/5; 10/3; 10/3; 7/2; 10/3; 10/3; 10/3; 10/3; 7/2; 7/2; 10/3; 17/5; 13/4; 7/2; 17/5; 18/5; 38/11; 7/2; 3; 10/3; 7/2; 10/3
Espanyol; 9; 8; 37/4; 9; 17/2; 17/2; 21/2; 8; 17/2; 8; 9; 17/2; 35/4; 31/4; 43/5; 10; 9; 19/2; 49/5; 49/5; 49/5; ; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-06 14:17:24 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 4/9; 2/5; 4/9; 2/5; 23/50; 2/5; 4/9; 4/11; 5/11; 4/9; 2/5; 4/9; 4/9; 40/85; 9/20; 4/9; 3/7; 5/12; 5/11; 4/9; 9/20; 3/7; 4/9; 4/9; 4/9; 4/9; 4/9
Draw; 3; 10/3; 16/5; 16/5; 67/20; 17/5; 16/5; 16/5; 13/4; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 41/13; 13/4; 33/10; 16/5; 10/3; 41/13; 10/3; 3; 10/3; 3; 
Espanyol; 8; 15/2; 8; 38/5; 9; 15/2; 17/2; 8; 15/2; 15/2; 7; 15/2; 8; 15/2; 29/4; 31/4; 36/5; 15/2; 8; 15/2; 15/2; 17/2; 44/5; 44/5; 44/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-espanyol; 2018-05-06 18:16:53 GMT+3; 2018-05-06 15:15; Nothing; Xlenovo
Atletico Madrid; 11/10; 1; 21/20; 23/20; 103/00; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 23/20; 21/20; 1; 11/10; 10/11; 10/9; 11/10; 11/10; 21/20; 10/9; 23/20; 23/20; 23/20
Draw; 13/10; 11/10; 6/5; 5/4; 143/00; 5/4; 13/10; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 5/4; 23/17; 13/10; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10
Espanyol; 6; 6; 11/2; 6; 11/2; 7; 11/2; 6; 11/2; 13/2; 7; 11/2; 6; 25/4; 6; 113/9; 7; 6; 6; 34/5; 6; 33/5; 6; ; ; 
