META; spain/la-liga-primera/sevilla-v-girona; 2018-01-28 02:19:46 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Girona; 5; 19/4; 24/5; 5; 57/10; 5; ; 5; 24/5; 19/4; ; 5; ; 19/4; 5; 9/2; 49/10; 11/2; 21/5; 24/5; 19/4; 5; 5; 94/19; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-02 10:18:53 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 4/7; 8/15; 11/20; 14/25; 11/20; ; 8/15; 11/21; 8/15; ; 11/20; ; 4/7; 4/7; 1/2; 18/35; 8/15; 6/11; 11/21; 8/15; 11/20; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 3; 3; 3; 69/20; 16/5; ; 3; 16/5; 3; ; 3; ; 31/10; 3; 14/5; 58/19; 11/4; 31/10; 16/5; 3; 31/10; 16/5; 31/10; ; 14/5; ; 
Girona; 5; 19/4; 24/5; 5; 57/10; 5; ; 5; 24/5; 19/4; ; 5; ; 19/4; 5; 9/2; 49/10; 11/2; 21/5; 24/5; 19/4; 21/4; 5; 94/19; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-02 14:19:39 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 4/7; 8/15; 11/20; 14/25; 11/20; ; 8/15; 11/21; 8/15; ; 11/20; ; 4/7; 4/7; 8/15; 18/35; 8/15; 6/11; 11/21; 8/15; 11/20; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 3; 3; 3; 69/20; 16/5; ; 3; 16/5; 3; ; 3; ; 31/10; 3; 14/5; 58/19; 11/4; 31/10; 16/5; 3; 31/10; 16/5; 31/10; ; 14/5; ; 
Girona; 5; 19/4; 24/5; 5; 57/10; 5; ; 5; 24/5; 19/4; ; 5; ; 19/4; 5; 9/2; 49/10; 11/2; 21/5; 24/5; 19/4; 21/4; 5; 94/19; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-02 18:21:52 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 4/7; 8/15; 11/20; 14/25; 11/20; ; 8/15; 11/21; 8/15; ; 11/20; ; 4/7; 4/7; 8/15; 8/15; 8/15; 6/11; 11/21; 8/15; 11/20; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 3; 3; 3; 69/20; 16/5; ; 3; 16/5; 3; ; 3; ; 31/10; 3; 14/5; 58/19; 11/4; 31/10; 16/5; 3; 31/10; 16/5; 58/19; ; 14/5; ; 
Girona; 5; 19/4; 24/5; 5; 57/10; 5; ; 5; 24/5; 19/4; ; 5; ; 19/4; 5; 9/2; 24/5; 11/2; 21/5; 24/5; 19/4; 21/4; 5; 63/13; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-02 22:19:25 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 4/7; 4/7; 11/20; 29/50; 11/20; ; 8/15; 11/21; 8/15; ; 11/20; ; 4/7; 4/7; 8/15; 8/15; 8/15; 6/11; 11/21; 8/15; 11/20; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 3; 3; 3; 69/20; 16/5; ; 3; 16/5; 3; ; 3; ; 31/10; 3; 14/5; 58/19; 11/4; 31/10; 16/5; 3; 31/10; 16/5; 58/19; ; 14/5; ; 
Girona; 5; 19/4; 24/5; 5; 27/5; 5; ; 5; 24/5; 19/4; ; 5; ; 19/4; 5; 9/2; 24/5; 11/2; 21/5; 24/5; 19/4; 21/4; 5; 63/13; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-03 02:19:05 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 4/7; 4/7; 11/20; 29/50; 11/20; ; 8/15; 11/21; 8/15; ; 11/20; ; 4/7; 4/7; 8/15; 8/15; 8/15; 6/11; 11/21; 8/15; 11/20; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 3; 3; 3; 69/20; 16/5; ; 3; 16/5; 3; ; 3; ; 31/10; 3; 14/5; 58/19; 11/4; 31/10; 16/5; 3; 31/10; 16/5; 58/19; ; 14/5; ; 
Girona; 5; 19/4; 24/5; 5; 27/5; 5; ; 5; 24/5; 19/4; ; 5; ; 19/4; 5; 9/2; 24/5; 11/2; 21/5; 24/5; 19/4; 21/4; 5; 63/13; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-03 10:19:15 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 4/7; 4/7; 11/20; 29/50; 11/20; ; 8/15; 11/21; 8/15; ; 11/20; ; 4/7; 4/7; 8/15; 8/15; 8/15; 6/11; 11/21; 8/15; 11/20; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 3; 3; 3; 69/20; 16/5; ; 3; 16/5; 3; ; 3; ; 31/10; 3; 14/5; 58/19; 11/4; 31/10; 16/5; 3; 16/5; 16/5; 58/19; ; 14/5; ; 
Girona; 5; 19/4; 24/5; 5; 27/5; 5; ; 5; 24/5; 19/4; ; 5; ; 19/4; 5; 9/2; 24/5; 11/2; 21/5; 24/5; 19/4; 5; 5; 63/13; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-03 14:19:59 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 4/7; 4/7; 11/20; 29/50; 11/20; ; 8/15; 11/21; 8/15; 8/15; 11/20; ; 4/7; 4/7; 1/2; 8/15; 8/15; ; 11/21; 8/15; 11/20; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 3; 3; 3; 69/20; 16/5; ; 3; 16/5; 3; 16/5; 3; ; 31/10; 3; 14/5; 58/19; 11/4; ; 16/5; 3; 16/5; 16/5; 58/19; ; 14/5; ; 
Girona; 5; 19/4; 24/5; 5; 27/5; 5; ; 5; 24/5; 19/4; 5; 5; ; 19/4; 5; 9/2; 24/5; 11/2; ; 24/5; 19/4; 5; 5; 63/13; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-03 18:19:15 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 3/5; 4/7; 11/20; 31/50; 11/20; ; 8/15; 11/21; 4/7; 8/15; 4/7; ; 8/13; 4/7; 1/2; 5/9; 8/15; 10/17; 11/21; 4/7; 4/7; 11/20; 5/9; ; 8/15; ; 
Draw; 3; 3; 3; 3; 16/5; 16/5; ; 3; 16/5; 3; 16/5; 3; ; 3; 16/5; 14/5; 3; 11/4; 31/10; 16/5; 3; 16/5; 16/5; 3; ; 14/5; ; 
Girona; 5; 9/2; 9/2; 5; 53/10; 5; ; 5; 24/5; 9/2; 5; 9/2; ; 9/2; 19/4; 9/2; 23/5; 11/2; 50/13; 24/5; 9/2; 19/4; 19/4; 79/17; ; 23/5; ; 
META; spain/la-liga-primera/sevilla-v-girona; 2018-02-03 22:18:39 GMT+2; 2018-02-11 11:00; Nothing; Xlenovo
Sevilla; 8/15; 3/5; 4/7; 11/20; 31/50; 11/20; ; 8/15; 11/21; 4/7; 8/15; 4/7; ; 8/13; 4/7; 1/2; 8/15; 8/15; 10/17; 11/21; 4/7; 4/7; 11/20; 8/15; ; 8/15; ; 
