META; spain/la-liga-primera/leganes-v-eibar; 2018-01-28 02:19:41 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; 13/10; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; 11/5; ; ; ; ; 
Eibar; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 21/10; ; ; 9/4; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-28 10:19:35 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; 13/10; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; 11/5; ; ; ; ; 
Eibar; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 21/10; ; ; 9/4; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-28 14:19:58 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; ; ; ; ; 7/5; ; 13/10; ; ; ; ; ; ; ; ; ; 13/10; ; 13/10; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 11/5; ; 21/10; ; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; 11/5; ; ; ; ; 
Eibar; ; ; ; ; 5/2; ; 9/4; ; ; ; ; ; ; ; ; ; 21/10; ; 21/10; ; ; 9/4; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-28 18:19:18 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; ; ; ; ; 7/5; ; 13/10; ; ; ; ; ; ; ; ; ; 13/10; ; 13/10; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 11/5; ; 21/10; ; ; ; ; ; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; 11/5; ; ; ; ; 
Eibar; ; ; ; ; 5/2; ; 9/4; ; ; ; ; ; ; ; ; ; 21/10; ; 21/10; ; ; 9/4; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-28 22:21:35 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 6/4; ; 7/5; 31/20; 7/5; 6/4; ; 6/4; ; ; ; ; ; 6/4; 23/17; 16/11; 23/17; 13/9; ; 6/4; 31/20; 6/4; 6/4; ; 11/10; ; 
Draw; 21/10; ; 19/10; ; 9/4; 21/10; 2; 2; ; 19/10; ; ; ; ; ; 21/10; 11/5; 39/19; 11/5; 28/13; ; 2; 21/10; 2; 39/19; ; 6/4; ; 
Eibar; 19/10; ; 2; ; 61/25; 21/10; 2; 2; ; 2; ; ; ; ; ; 2; 2; 19/10; 2; 35/19; ; 2; 2; 21/10; 37/19; ; 6/4; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-29 02:18:44 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 6/4; ; 7/5; 31/20; 7/5; 6/4; ; 6/4; ; ; ; ; ; 6/4; 23/17; 16/11; 23/17; 13/9; ; 6/4; 31/20; 6/4; 16/11; ; 1; ; 
Draw; 21/10; ; 19/10; ; 9/4; 21/10; 2; 2; ; 19/10; ; ; ; ; ; 21/10; 11/5; 39/19; 11/5; 28/13; ; 2; 21/10; 2; 39/19; ; 6/4; ; 
Eibar; 19/10; ; 2; ; 61/25; 21/10; 2; 2; ; 2; ; ; ; ; ; 2; 2; 37/19; 2; 35/19; ; 2; 2; 21/10; 37/19; ; 7/5; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-29 10:18:40 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 6/4; ; 7/5; 31/20; 6/4; 6/4; ; 6/4; ; ; ; ; 6/4; 6/4; 23/17; 16/11; 23/17; 13/9; ; 6/4; 31/20; 6/4; 6/4; ; 6/5; ; 
Draw; 21/10; ; 19/10; ; 9/4; 21/10; 2; 2; ; 19/10; ; ; ; ; 11/5; 21/10; 11/5; 39/19; 11/5; 28/13; ; 2; 21/10; 2; 39/19; ; 6/4; ; 
Eibar; 19/10; ; 2; ; 61/25; 21/10; 2; 2; ; 2; ; ; ; ; 2; 2; 2; 19/10; 2; 35/19; ; 2; 2; 21/10; 37/19; ; 13/8; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-29 14:19:20 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 6/4; 6/4; 7/5; 31/20; 6/4; 6/4; ; 6/4; ; 31/20; ; 31/20; 8/5; 6/4; 17/11; 16/11; 17/11; 22/15; ; 6/4; 31/20; 6/4; 6/4; ; 23/20; ; 
Draw; 21/10; ; 19/10; 19/10; 9/4; 21/10; 2; 2; ; 15/8; ; 15/8; ; 39/20; 19/10; 2; 2; 19/10; 2; 39/19; ; 15/8; 2; 39/20; 37/19; ; 8/5; ; 
Eibar; 19/10; ; 21/10; 11/5; 61/25; 21/10; 2; 2; ; 2; ; 21/10; ; 21/10; 21/10; 21/10; 19/10; 39/19; 19/10; 28/15; ; 85/40; 21/10; 21/10; 39/19; ; 6/4; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-29 18:19:09 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 8/5; 6/4; 171/100; 13/8; 6/4; 6/4; ; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; 6/4; 17/11; 22/15; ; 13/8; 8/5; 13/8; 17/11; ; 6/5; ; 
Draw; 21/10; ; 19/10; 19/10; 51/25; 2; 19/10; 15/8; ; 15/8; ; 19/10; ; 39/20; 2; 2; 2; 19/10; 2; 39/19; ; 15/8; 2; 19/10; 37/19; ; 6/4; ; 
Eibar; 19/10; ; 2; 11/5; 54/25; 21/10; 2; 2; ; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 39/19; 19/10; 28/15; ; 2; 2; 2; 37/19; ; 6/4; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-29 22:19:14 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 8/5; 6/4; 171/100; 13/8; 8/5; 6/4; 8/5; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; ; 17/11; 22/15; 8/5; 13/8; 8/5; 13/8; 17/11; ; 23/20; ; 
Draw; 21/10; ; 19/10; 19/10; 51/25; 2; 19/10; 15/8; 19/10; 15/8; ; 19/10; ; 39/20; 2; 2; 2; ; 2; 39/19; 19/10; 15/8; 2; 19/10; 37/19; ; 9/5; ; 
Eibar; 19/10; ; 2; 11/5; 54/25; 21/10; 2; 2; 2; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 37/19; 19/10; 28/15; 2; 2; 2; 2; 37/19; ; 7/5; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-30 02:19:01 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 8/5; 6/4; 171/100; 13/8; 8/5; 6/4; 8/5; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; 17/11; 17/11; 22/15; 8/5; 13/8; 8/5; 13/8; 17/11; ; 10/9; ; 
Draw; 21/10; ; 19/10; 19/10; 51/25; 2; 19/10; 15/8; 19/10; 15/8; ; 19/10; ; 39/20; 2; 2; 2; 19/10; 2; 39/19; 19/10; 15/8; 2; 19/10; 37/19; ; 9/5; ; 
Eibar; 19/10; ; 2; 11/5; 54/25; 2; 2; 2; 2; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 37/19; 19/10; 28/15; 2; 2; 2; 2; 37/19; ; 7/5; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-30 10:19:02 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 8/5; 6/4; 171/100; 13/8; 8/5; 6/4; 8/5; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; 17/11; 17/11; 22/15; 8/5; 13/8; 8/5; 13/8; 17/11; ; 10/9; ; 
Draw; 21/10; ; 19/10; 19/10; 51/25; 2; 19/10; 15/8; 19/10; 15/8; ; 19/10; ; 39/20; 2; 2; 2; 19/10; 2; 39/19; 19/10; 15/8; 2; 19/10; 37/19; ; 9/5; ; 
Eibar; 19/10; ; 2; 11/5; 54/25; 2; 2; 2; 2; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 37/19; 19/10; 28/15; 2; 2; 2; 2; 37/19; ; 13/8; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-30 14:19:13 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 8/5; 6/4; 171/100; 13/8; 8/5; 6/4; 8/5; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; 17/11; 17/11; 22/15; 8/5; 13/8; 8/5; 13/8; 17/11; ; 6/4; ; 
Draw; 21/10; ; 19/10; 19/10; 51/25; 2; 19/10; 15/8; 19/10; 15/8; ; 19/10; ; 39/20; 2; 2; 2; 19/10; 2; 39/19; 19/10; 15/8; 2; 19/10; 37/19; ; 15/8; ; 
Eibar; 19/10; ; 2; 11/5; 54/25; 2; 2; 2; 2; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 37/19; 19/10; 28/15; 2; 2; 2; 2; 37/19; ; 15/8; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-30 18:19:11 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; ; 8/5; 6/4; 171/100; 13/8; 8/5; 6/4; 8/5; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; 17/11; 17/11; 22/15; 8/5; 13/8; 8/5; 13/8; 17/11; ; 6/4; ; 
Draw; 21/10; ; 19/10; 19/10; 51/25; 2; 19/10; 15/8; 19/10; 15/8; ; 19/10; ; 39/20; 2; 2; 2; 19/10; 2; 39/19; 19/10; 15/8; 2; 19/10; 37/19; ; 15/8; ; 
Eibar; 19/10; ; 2; 11/5; 54/25; 2; 2; 2; 2; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 19/10; 19/10; 28/15; 2; 2; 2; 2; 37/19; ; 15/8; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-30 22:19:19 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; 13/8; 8/5; 6/4; 171/100; 13/8; 8/5; 6/4; 8/5; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; 17/11; 17/11; 22/15; 8/5; 13/8; 8/5; 13/8; 17/11; ; 6/4; ; 
Draw; 21/10; 19/10; 19/10; 19/10; 51/25; 2; 19/10; 15/8; 19/10; 15/8; ; 19/10; ; 39/20; 2; 2; 2; 19/10; 2; 39/19; 19/10; 15/8; 2; 19/10; 37/19; ; 15/8; ; 
Eibar; 19/10; 2; 2; 11/5; 54/25; 2; 2; 2; 2; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 19/10; 19/10; 28/15; 2; 2; 2; 2; 37/19; ; 15/8; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-31 02:18:57 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; 13/8; 8/5; 6/4; 171/100; 13/8; 8/5; 6/4; 8/5; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; 17/11; 17/11; 22/15; 8/5; 13/8; 8/5; 13/8; 17/11; ; 6/4; ; 
Draw; 21/10; 19/10; 19/10; 19/10; 51/25; 2; 19/10; 15/8; 19/10; 15/8; ; 19/10; ; 39/20; 2; 2; 2; 19/10; 2; 39/19; 19/10; 15/8; 2; 19/10; 37/19; ; 15/8; ; 
Eibar; 19/10; 2; 2; 11/5; 54/25; 2; 2; 2; 2; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 19/10; 19/10; 28/15; 2; 2; 2; 2; 37/19; ; 15/8; ; 
META; spain/la-liga-primera/leganes-v-eibar; 2018-01-31 10:19:05 GMT+2; 2018-02-10 17:30; Nothing; Xlenovo
Leganes; 6/4; 13/8; 8/5; 6/4; 171/100; 13/8; 8/5; ; 8/5; 8/5; ; 13/8; ; 13/8; 8/5; 8/5; 17/11; 17/11; 17/11; 22/15; 8/5; 13/8; 8/5; 13/8; 17/11; ; 6/4; ; 
Draw; 21/10; 19/10; 19/10; 19/10; 51/25; 2; 19/10; ; 19/10; 15/8; ; 19/10; ; 39/20; 2; 2; 2; 19/10; 2; 39/19; 19/10; 15/8; 2; 19/10; 37/19; ; 15/8; ; 
Eibar; 19/10; 2; 2; 11/5; 54/25; 2; 2; ; 2; 19/10; ; 19/10; ; 2; 2; 2; 19/10; 19/10; 19/10; 28/15; 2; 2; 2; 2; 37/19; ; 15/8; ; 
