META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-15 18:18:56 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 4/9; 2/5; 47/100; 2/5; 2/5; 1/3; 3/8; 4/9; 2/5; 4/9; 4/9; 9/20; 4/9; 5/12; 3/7; 3/8; 4/9; 5/12; 1/5; 4/9
Draw; 7/2; 10/3; 13/4; 17/5; 73/20; 18/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 16/5; 100/30; 7/2; 57/17; 17/5; 17/5; 7/2; 17/5; 2; 7/2
Betis; 13/2; 15/2; 7; 15/2; 37/5; 15/2; 7; 15/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 13/2; 11/2; 15/2; 7; 13/2; 34/5; 39/5; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-17 02:19:27 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 2/5; 4/9; 2/5; 47/100; 2/5; 2/5; 1/3; 3/8; 4/9; 2/5; 4/9; 4/9; 9/20; 4/9; 5/12; 3/7; 3/8; 4/9; 5/12; 1/5; 4/9
Draw; 7/2; 10/3; 13/4; 17/5; 73/20; 18/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 16/5; 100/30; 7/2; 57/17; 17/5; 17/5; 7/2; 17/5; 2; 7/2
Betis; 13/2; 15/2; 7; 15/2; 37/5; 15/2; 7; 15/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 13/2; 11/2; 15/2; 7; 13/2; 34/5; 39/5; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-17 10:19:27 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 4/9; 2/5; 47/100; 2/5; 2/5; 1/3; 3/8; 4/9; 2/5; 4/9; 4/9; 9/20; 4/9; 7/17; 2/5; 3/7; 3/8; 4/9; 7/17; 2/5; 4/9
Draw; 7/2; 16/5; 13/4; 17/5; 73/20; 18/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 16/5; 100/30; 7/2; 17/5; 7/2; 17/5; 17/5; 7/2; 38/11; 12/5; 7/2
Betis; 13/2; 13/2; 7; 15/2; 37/5; 15/2; 7; 15/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 27/4; 13/2; 11/2; 15/2; 7; 27/4; 34/5; 39/5; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-17 14:19:35 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 4/9; 2/5; 47/100; 2/5; 2/5; 1/3; 3/8; 4/9; 2/5; 4/9; 4/9; 9/20; 4/9; 5/12; 2/5; 3/7; 3/8; 4/9; 5/12; 4/11; 4/9
Draw; 7/2; 16/5; 13/4; 17/5; 73/20; 18/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 16/5; 100/30; 7/2; 57/17; 7/2; 17/5; 17/5; 7/2; 17/5; 10/3; 7/2
Betis; 13/2; 13/2; 7; 15/2; 37/5; 15/2; 7; 15/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 11/2; 15/2; 7; 13/2; 7; 39/5; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-17 18:19:38 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 4/9; 2/5; 9/20; 2/5; 2/5; 1/3; 3/8; 4/9; 2/5; 2/5; 4/9; 9/20; 4/9; 7/17; 2/5; 3/7; 3/8; 4/9; 7/17; 4/11; 4/9
Draw; 7/2; 16/5; 13/4; 17/5; 19/5; 18/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 16/5; 100/30; 7/2; 38/11; 7/2; 17/5; 17/5; 7/2; 38/11; 10/3; 7/2
Betis; 13/2; 13/2; 7; 15/2; 15/2; 15/2; 7; 15/2; 13/2; 7; 15/2; 13/2; 13/2; 7; 27/4; 13/2; 11/2; 15/2; 7; 27/4; 7; 36/5; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-17 22:19:41 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 4/9; 2/5; 9/20; 2/5; 2/5; 1/3; 5/12; 2/5; 2/5; 4/9; 9/20; 4/9; 5/12; 2/5; 3/7; 5/12; 4/9; 3/7; 2/5; 4/9; 
Draw; 7/2; 16/5; 13/4; 17/5; 19/5; 18/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 16/5; 100/30; 7/2; 7/2; 7/2; 17/5; 17/5; 7/2; 7/2; 10/3; 7/2
Betis; 13/2; 13/2; 7; 15/2; 15/2; 15/2; 7; 13/2; 7; 15/2; 13/2; 13/2; 7; 27/4; 13/2; 11/2; 13/2; 7; 27/4; 7; 36/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-18 02:19:14 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 4/9; 4/9; 2/5; 9/20; 2/5; 2/5; 1/3; 5/12; 2/5; 2/5; 40/85; 9/20; 4/9; 3/7; 2/5; 3/7; 5/12; 4/9; 3/7; 2/5; 4/9; 
Draw; 7/2; 16/5; 16/5; 17/5; 19/5; 18/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 16/5; 100/30; 7/2; 38/11; 7/2; 17/5; 17/5; 7/2; 7/2; 10/3; 7/2
Betis; 13/2; 13/2; 13/2; 15/2; 15/2; 15/2; 7; 13/2; 7; 15/2; 13/2; 13/2; 7; 27/4; 13/2; 11/2; 13/2; 13/2; 27/4; 7; 36/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-18 10:19:18 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 1/2; 4/9; 2/5; 9/20; 4/9; 2/5; 2/5; 5/12; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 3/7; 2/5; 7/15; 5/12; 9/20; 3/7; 4/9; 4/9
Draw; 7/2; 3; 16/5; 17/5; 19/5; 7/2; 10/3; 10/3; 7/2; 3; 7/2; 3; 31/10; 100/30; 10/3; 38/11; 7/2; 33/10; 17/5; 17/5; 38/11; 10/3; 7/2
Betis; 13/2; 6; 15/2; 15/2; 7; 13/2; 13/2; 13/2; 6; 13/2; 11/2; 6; 13/2; 13/2; 13/2; 13/2; 5; 13/2; 6; 27/4; 7; 36/5; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-18 14:19:28 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 1/2; 4/9; 1/2; 9/20; 4/9; 2/5; 2/5; 5/12; 4/9; 2/5; 1/2; 40/85; 4/9; 4/9; 17/35; 2/5; 7/15; 5/12; 9/20; 17/35; 2/5; 4/9
Draw; 7/2; 3; 16/5; 3; 19/5; 7/2; 10/3; 10/3; 7/2; 3; 7/2; 3; 16/5; 100/30; 10/3; 16/5; 7/2; 33/10; 17/5; 17/5; 13/4; 10/3; 10/3
Betis; 13/2; 6; 6; 15/2; 7; 13/2; 13/2; 13/2; 6; 13/2; 11/2; 13/2; 13/2; 13/2; 113/19; 13/2; 5; 13/2; 6; 36/5; 36/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-18 18:19:28 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 1/2; 4/9; 1/2; 9/20; 4/9; 2/5; 2/5; 5/12; 4/9; 2/5; 1/2; 40/85; 4/9; 4/9; 17/35; 2/5; 7/15; 5/12; 9/20; 17/35; 4/9; 2/5; 2/5; 4/9
Draw; 7/2; 3; 16/5; 3; 19/5; 7/2; 10/3; 10/3; 7/2; 3; 7/2; 3; 10/3; 100/30; 10/3; 16/5; 7/2; 33/10; 17/5; 17/5; 13/4; 10/3; 23/10; 7/2; 7/2
Betis; 13/2; 6; 6; 15/2; 7; 13/2; 13/2; 13/2; 6; 13/2; 11/2; 13/2; 13/2; 13/2; 113/19; 13/2; 5; 13/2; 6; 36/5; 24/5; 7; 37/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-18 22:19:19 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 1/2; 4/9; 1/2; 9/20; 4/9; 2/5; 2/5; 5/12; 4/9; 2/5; 2/5; 40/85; 9/20; 4/9; 3/7; 5/12; 7/15; 5/12; 9/20; 3/7; 4/9; 4/11; 2/5; 4/9
Draw; 7/2; 3; 16/5; 3; 39/10; 7/2; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 10/3; 100/30; 7/2; 38/11; 16/5; 33/10; 17/5; 17/5; 7/2; 3; 12/5; 7/2; 
Betis; 13/2; 6; 13/2; 6; 73/10; 7; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 13/2; 113/17; 5; 13/2; 13/2; 13/2; 36/5; 5; 7; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-19 02:18:34 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 2/5; 1/2; 4/9; 1/2; 23/50; 4/9; 2/5; 2/5; 5/12; 4/9; 2/5; 2/5; 40/85; 9/20; 4/9; 3/7; 5/12; 7/15; 5/12; 9/20; 3/7; 4/9; 2/5; 4/9
Draw; 7/2; 3; 16/5; 3; 19/5; 7/2; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 10/3; 100/30; 10/3; 38/11; 16/5; 33/10; 17/5; 17/5; 7/2; 8/15; 7/2; 
Betis; 13/2; 6; 13/2; 6; 36/5; 7; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 7; 13/2; 113/17; 5; 13/2; 13/2; 13/2; 7; 7; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-19 10:18:34 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 4/9; 4/9; 4/9; 1/2; 23/50; 4/9; 2/5; 2/5; 5/12; 4/9; 4/9; 2/5; 40/85; 9/20; 4/9; 3/7; 5/12; 7/15; 5/12; 4/9; 3/7; 4/9; 4/11; 2/5; 4/9
Draw; 10/3; 10/3; 16/5; 3; 19/5; 7/2; 10/3; 10/3; 7/2; 16/5; 10/3; 10/3; 10/3; 100/30; 10/3; 38/11; 16/5; 33/10; 17/5; 17/5; 7/2; 8/15; 12/5; 7/2; 
Betis; 7; 13/2; 13/2; 6; 36/5; 7; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 7; 27/4; 113/17; 5; 13/2; 13/2; 27/4; 7; 7; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-19 14:18:40 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 4/9; 4/9; 4/9; 1/2; 23/50; 4/9; 2/5; 2/5; 5/12; 4/9; 4/9; 2/5; 40/85; 9/20; 4/9; 4/9; 5/12; 7/15; 5/12; 9/20; 4/9; 4/9; 2/5; 4/9; 4/9
Draw; 10/3; 10/3; 16/5; 3; 19/5; 7/2; 10/3; 10/3; 7/2; 16/5; 10/3; 10/3; 10/3; 100/30; 10/3; 17/5; 16/5; 33/10; 17/5; 17/5; 17/5; 1/4; 12/5; 7/2; 
Betis; 7; 13/2; 13/2; 6; 36/5; 7; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 7; 13/2; 113/17; 5; 13/2; 13/2; 13/2; 7; 26/5; 7; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-19 18:18:40 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 9/20; 4/9; 1/2; 1/2; 8/15; 40/85; 7/15; 4/9; 5/12; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 4/9; 18/35; 5/12; 1/2; 17/35; 1/2; 4/9; 1/2; 1/2
Draw; 3; 10/3; 3; 33/10; 16/5; 3; 7/2; 3; 14/5; 3; 10/3; 16/5; 3; 16/5; 17/5; 41/13; 17/5; 16/5; 16/5; 14/5; 23/10; 3; ; ; ; 
Betis; 7; 13/2; 6; 67/10; 13/2; 6; 13/2; 13/2; 6; 13/2; 6; 13/2; 13/2; 6; 13/2; 6; 23/4; 31/5; 13/2; 6; 34/5; 29/5; 32/5; 32/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-19 22:18:39 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 8/15; 8/15; 4/7; 1/2; 8/13; 8/15; 8/15; 4/9; 8/15; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 1/2; 8/15; 3/5; 4/7; 4/7; 4/7; 4/7; 4/9
Draw; 14/5; 3; 14/5; 3; 149/50; 31/10; 29/10; 3; 29/10; 3; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 31/10; 56/19; 3; 37/13; 13/5; 27/10; 14/5; ; 
Betis; 6; 11/2; 5; 59/10; 6; 11/2; 11/2; 11/2; 5; 11/2; 5; 11/2; 5; 11/2; 96/17; 21/4; 11/2; 19/4; 57/10; 6/4; 24/5; 28/5; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-20 02:18:13 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 8/13; 3/5; 4/7; 1/2; 13/20; 6/10; 4/7; 8/15; 8/15; 6/10; 3/5; 6/10; 8/13; 4/7; 8/13; 8/13; 11/18; 6/11; 11/18; 8/15; 4/7; 11/18; 4/7; 4/7; 4/7; 1/2
Draw; 11/4; 29/10; 27/10; 3; 59/20; 29/10; 14/5; 11/4; 3; 11/4; 11/4; 13/5; 11/4; 14/5; 14/5; 14/5; 11/4; 3; 29/10; 56/19; 3; 14/5; 12/5; 2; 14/5; 7/2
Betis; 5; 19/4; 5; 27/5; 5; 9/2; 11/2; 5; 5; 11/2; 11/2; 5; 51/10; 19/4; 51/10; 11/2; 5; 67/13; 5; 26/5; ; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-20 10:18:15 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 8/13; 3/5; 8/13; 13/20; 4/6; 6/10; 8/13; 8/15; 8/15; 8/13; 3/5; 8/13; 8/13; 6/10; 13/20; 8/13; 11/18; 4/7; 8/13; 8/15; 8/13; 11/18; 4/7; 4/7; 4/7; 8/15
Draw; 11/4; 29/10; 27/10; 11/4; 147/50; 29/10; 11/4; 11/4; 3; 27/10; 11/4; 13/5; 11/4; 14/5; 14/5; 14/5; 11/4; 31/10; 29/10; 56/19; 29/10; 14/5; 23/10; 2; 14/5; 7/2
Betis; 5; 19/4; 24/5; 9/2; 26/5; 5; 9/2; 9/2; 11/2; 24/5; 5; 5; 11/2; 9/2; 5; 96/19; 5; 49/10; 11/2; 19/4; 51/10; 7/2; 24/5; 5; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-20 14:18:22 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 8/13; 8/13; 8/13; 8/13; 16/25; 6/10; 8/13; 8/15; 11/17; 8/13; 3/5; 8/13; 8/13; 6/10; 13/20; 8/13; 11/18; 4/7; 8/13; 5/8; 8/13; 8/13; 8/13; 4/7; 4/7; 4/7; 4/7
Draw; 11/4; 14/5; 27/10; 11/4; 3; 29/10; 11/4; 11/4; 11/4; 27/10; 11/4; 13/5; 11/4; 14/5; 14/5; 14/5; 11/4; 31/10; 29/10; 11/4; 29/10; 14/5; 14/5; 12/5; 2; 14/5; 
Betis; 5; 19/4; 24/5; 9/2; 27/5; 5; 19/4; 9/2; 24/5; 5; 5; 11/2; 9/2; 5; 51/10; 5; 49/10; 24/5; 19/4; 67/13; 5; 5; 26/5; 5; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-20 18:18:22 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 8/13; 8/13; 8/13; 8/13; 33/50; 6/10; 8/13; 8/15; 8/13; 8/13; 3/5; 8/13; 8/13; 6/10; 13/20; 8/13; 11/18; 8/13; 11/17; 11/18; 8/13; 8/13; 8/13; 4/7; 4/7; 4/7; 4/7
Draw; 11/4; 14/5; 27/10; 11/4; 149/50; 29/10; 11/4; 11/4; 14/5; 27/10; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 11/4; 29/10; 14/5; 14/5; 13/5; 2; 14/5; 14/5
Betis; 5; 19/4; 24/5; 9/2; 26/5; 5; 19/4; 9/2; 21/4; 5; 9/2; 5; 11/2; 9/2; 5; 5; 47/10; 5; 19/4; 96/19; 5; 26/5; 26/5; 5; 26/5; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-20 22:18:29 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 4/7; 8/13; 8/13; 8/13; 33/50; 6/10; 5/8; 8/15; 7/11; 8/13; 3/5; 8/13; 8/13; 6/10; 13/20; 8/13; 8/13; 8/13; 11/17; 5/8; 8/13; 8/13; 8/13; 4/7; 4/7; 8/13; 8/13
Draw; 14/5; 11/4; 13/5; 11/4; 61/20; 29/10; 11/4; 11/4; 14/5; 27/10; 11/4; 13/5; 11/4; 11/4; 14/5; 14/5; 14/5; 27/10; 29/10; 11/4; 3; 14/5; 14/5; 11/4; 14/5; 14/5; 14/5
Betis; 11/2; 19/4; 24/5; 9/2; 51/10; 5; 9/2; 9/2; 5; 5; 9/2; 5; 11/2; 9/2; 5; 49/10; 5; 47/10; 24/5; 21/4; 94/19; 9/2; 26/5; 26/5; 26/5; 26/5; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-21 02:18:16 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 4/7; 8/13; 8/13; 8/13; 33/50; 6/10; 5/8; 8/15; 7/11; 8/13; 3/5; 8/13; 8/13; 6/10; 13/20; 8/13; 8/13; 8/13; 11/17; 5/8; 13/20; 8/13; 8/13; 4/7; 4/7; 8/13; 8/13
Draw; 14/5; 14/5; 13/5; 11/4; 61/20; 29/10; 11/4; 11/4; 14/5; 27/10; 11/4; 13/5; 11/4; 11/4; 14/5; 14/5; 14/5; 27/10; 29/10; 11/4; 29/10; 14/5; 14/5; 11/4; 27/10; 14/5; 14/5
Betis; 11/2; 19/4; 24/5; 9/2; 51/10; 5; 9/2; 9/2; 5; 24/5; 5; 9/2; 5; 11/2; 9/2; 5; 49/10; 5; 47/10; 24/5; 5; 94/19; 9/2; 26/5; 26/5; 26/5; 26/5
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-21 10:18:22 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 4/7; 8/13; 4/7; 8/13; 61/00; 6/10; 4/7; 8/15; 7/11; 6/10; 4/7; 6/10; 6/10; 4/7; 8/13; 8/13; 10/17; 4/7; 3/5; 5/8; 3/5; 10/17; 4/7; 4/7; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 27/10; 11/4; 16/5; 29/10; 29/10; 11/4; 14/5; 11/4; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 14/5; 29/10; 11/4; 3; 29/10; 3; 14/5; 14/5; 3; 14/5
Betis; 11/2; 19/4; 5; 9/2; 27/5; 5; 9/2; 5; 5; 5; 5; 51/10; 11/2; 53/10; 24/5; 11/2; 67/13; 5; 26/5; 27/5; 26/5; 26/5; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-21 14:18:34 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 4/7; 8/13; 4/7; 8/13; 61/00; 6/10; 4/7; 8/15; 7/11; 6/10; 4/7; 6/10; 6/10; 4/7; 8/13; 8/13; 10/17; 4/7; 10/17; 5/8; 3/5; 10/17; 8/13; 4/7; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 11/4; 11/4; 16/5; 29/10; 14/5; 11/4; 14/5; 11/4; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 11/4; 3; 29/10; 3; 14/5; 3; 14/5; ; 
Betis; 11/2; 19/4; 5; 9/2; 27/5; 5; 19/4; 9/2; 5; 5; 5; 5; 51/10; 11/2; 24/5; 11/2; 67/13; 5; 26/5; 26/5; 26/5; 26/5; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-21 18:18:17 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 4/7; 8/13; 4/7; 8/13; 8/13; 6/10; 4/7; 8/15; 3/5; 4/7; 4/7; 6/10; 6/10; 11/20; 8/13; 8/13; 4/7; 4/7; 10/17; 7/12; 3/5; 10/17; 4/7; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 11/4; 11/4; 16/5; 29/10; 11/4; 3; 11/4; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 37/13; 14/5; 29/10; 3; 29/10; 3; 14/5; 14/5; 3; ; 
Betis; 11/2; 19/4; 11/2; 9/2; 27/5; 5; 9/2; 26/5; 11/2; 5; 5; 5; 67/13; 11/2; 5; 11/2; 26/5; 5; 11/2; 27/5; 26/5; 27/5; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-21 22:18:34 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 11/20; 3/5; 4/7; 8/13; 31/50; 6/10; 4/7; 8/15; 3/5; 4/7; 4/7; 6/10; 6/10; 11/20; 8/13; 4/7; 4/7; 10/17; 7/12; 3/5; 10/17; 4/7; 4/7; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 11/4; 11/4; 31/10; 29/10; 11/4; 3; 14/5; 11/4; 11/4; 14/5; 29/10; 14/5; 14/5; 37/13; 29/10; 29/10; 3; 29/10; 3; 3; ; ; ; 
Betis; 11/2; 5; 11/2; 9/2; 11/2; 5; 9/2; 26/5; 11/2; 5; 11/2; 6; 11/2; 26/5; 21/4; 5; 11/2; 21/4; 5; 28/5; 29/5; 27/5; 26/5; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-22 02:18:25 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 11/20; 4/7; 4/7; 6/10; 31/50; 4/7; 4/7; 8/15; 3/5; 4/7; 4/7; 4/7; 4/7; 6/10; 8/13; 4/7; 4/7; 10/17; 7/12; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 11/4; 11/4; 31/10; 3; 29/10; 11/4; 3; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 29/10; 29/10; 3; 56/19; 3; 14/5; 3; ; 
Betis; 11/2; 5; 5; 11/2; 11/2; 5; 26/5; 11/2; 5; 11/2; 11/2; 5; 11/2; 26/5; 21/4; 5; 11/2; 21/4; 5; 28/5; 6; 27/5; 29/5; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-betis; 2018-04-22 02:24:29 GMT+3; 2018-04-22 19:45; Nothing; Xlenovo
Atletico Madrid; 11/20; 4/7; 4/7; 6/10; 31/50; 4/7; 4/7; 8/15; 3/5; 4/7; 4/7; 4/7; 4/7; 6/10; 8/13; 4/7; 4/7; 10/17; 7/12; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 11/4; 11/4; 31/10; 3; 29/10; 11/4; 3; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 29/10; 29/10; 3; 56/19; 3; 14/5; 3; ; 
