META; spain/la-liga-primera/deportivo-la-coruna-v-valencia; 2017-12-22 02:20:06 GMT+2; 2018-01-13 19:45; Nothing; Xlenovo
Valencia; ; ; ; ; 11/13; ; ; ; ; ; ; ; ; ; ; ; 11/13; ; 9/10; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 11/4; ; ; ; ; ; ; ; ; ; 
Deportivo La Coruna; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 3; ; 7/2; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-valencia; 2017-12-22 10:20:15 GMT+2; 2018-01-13 19:45; Nothing; Xlenovo
Valencia; ; ; ; ; 11/13; ; ; ; ; ; ; ; ; ; ; ; 11/13; ; 9/10; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 11/4; ; ; ; ; ; ; ; ; ; 
Deportivo La Coruna; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 3; ; 7/2; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-valencia; 2017-12-22 14:20:20 GMT+2; 2018-01-13 19:45; Nothing; Xlenovo
Valencia; ; ; ; ; 11/13; ; ; ; ; ; ; ; ; ; ; ; 11/13; ; 9/10; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 11/4; ; ; ; ; ; ; ; ; ; 
Deportivo La Coruna; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 3; ; 7/2; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-valencia; 2017-12-22 18:20:21 GMT+2; 2018-01-13 19:45; Nothing; Xlenovo
Valencia; ; ; ; ; 9/10; ; ; 5/6; ; ; ; ; ; ; ; ; 11/13; ; 11/13; ; ; ; ; 17/20; ; ; ; ; 
Draw; ; ; ; ; 11/4; ; ; 5/2; ; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 51/20; ; ; ; ; 
Deportivo La Coruna; ; ; ; ; 7/2; ; ; 3; ; ; ; ; ; ; ; ; 3; ; 3; ; ; ; ; 16/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-valencia; 2017-12-22 22:20:18 GMT+2; 2018-01-13 19:45; Nothing; Xlenovo
Valencia; ; ; ; ; 9/10; ; 17/20; 5/6; ; ; ; ; ; ; ; ; 11/13; ; 11/13; ; ; ; ; 17/20; ; ; ; ; 
Draw; ; ; ; ; 11/4; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 51/20; ; ; ; ; 
Deportivo La Coruna; ; ; ; ; 7/2; ; 3; 3; ; ; ; ; ; ; ; ; 3; ; 3; ; ; ; ; 16/5; ; ; ; ; 
