META; spain/la-liga-primera/levante-v-real-sociedad; 2017-09-11 02:20:21 GMT+3; 2017-09-21 21:00; Nothing; Xlenovo
Real Sociedad; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 141/100; ; ; ; ; ; ; 4/6; ; 
Levante; ; ; ; ; ; 39/20; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 111/50; ; ; ; ; ; ; 10/11; ; 
Draw; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 123/50; ; ; ; ; ; ; 1; ; 
META; spain/la-liga-primera/levante-v-real-sociedad; 2017-09-11 10:20:21 GMT+3; 2017-09-21 21:00; Nothing; Xlenovo
Real Sociedad; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 141/100; ; ; ; ; ; ; 8/11; ; 
Levante; ; ; ; ; ; 39/20; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 111/50; ; ; ; ; ; ; 1; ; 
Draw; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 123/50; ; ; ; ; ; ; 23/20; ; 
META; spain/la-liga-primera/levante-v-real-sociedad; 2017-09-11 14:20:24 GMT+3; 2017-09-21 21:00; Nothing; Xlenovo
Real Sociedad; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 141/100; ; ; ; ; ; ; 8/11; ; 
Levante; ; ; ; ; ; 39/20; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 111/50; ; ; ; ; ; ; 1; ; 
Draw; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 123/50; ; ; ; ; ; ; 23/20; ; 
META; spain/la-liga-primera/levante-v-real-sociedad; 2017-09-11 18:20:23 GMT+3; 2017-09-21 21:00; Nothing; Xlenovo
Real Sociedad; ; ; ; ; ; 6/4; ; ; 7/5; ; ; ; 7/5; ; ; ; 16/11; ; ; 141/100; ; 7/5; ; ; 11/8; ; 8/11; ; 
Levante; ; ; ; ; ; 39/20; ; ; 2; ; ; ; 2; ; ; ; 24/13; ; ; 111/50; ; 2; ; ; 2; ; 1; ; 
Draw; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; 9/4; ; ; ; 11/5; ; ; 123/50; ; 9/4; ; ; 11/5; ; 23/20; ; 
META; spain/la-liga-primera/levante-v-real-sociedad; 2017-09-11 22:20:23 GMT+3; 2017-09-21 21:00; Nothing; Xlenovo
Real Sociedad; ; ; ; ; ; 6/4; ; ; 7/5; ; ; ; 7/5; ; ; ; 16/11; ; ; 141/100; ; 7/5; ; ; 11/8; ; 8/11; ; 
Levante; ; ; ; ; ; 39/20; ; ; 2; ; ; ; 2; ; ; ; 24/13; ; ; 111/50; ; 2; ; ; 2; ; 1; ; 
Draw; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; 9/4; ; ; ; 11/5; ; ; 123/50; ; 9/4; ; ; 11/5; ; 2; ; 
