META; spain/la-liga-primera/betis-v-eibar; 2018-03-17 22:19:21 GMT+2; 2018-04-08 15:00; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 13/10; 23/17; 13/10; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 27/20; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 2; 21/10; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; 
Draw; 23/10; 23/10; 12/5; 12/5; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-21 18:31:28 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 13/10; 23/17; 13/10; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 27/20; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 2; 21/10; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; 
Draw; 23/10; 23/10; 12/5; 12/5; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-21 22:31:26 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 13/10; 23/17; 13/10; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 27/20; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 2; 21/10; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; 
Draw; 23/10; 23/10; 12/5; 12/5; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-22 02:31:23 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 13/10; 23/17; 13/10; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 27/20; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 2; 21/10; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; 
Draw; 23/10; 23/10; 12/5; 12/5; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-22 10:31:29 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 13/10; 23/17; 13/10; 29/20; 7/5; 7/5; 7/5; 9/7; 23/17; 11/8; 27/20; 7/5
Eibar; 19/10; 19/10; 19/10; 119/0; 2; 21/10; 21/10; 39/20; 2; 19/10; 19/10; 11/6; 21/10; 2; 19/10; 
Draw; 23/10; 23/10; 12/5; 12/5; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-22 14:31:35 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 13/10; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-22 18:31:34 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-22 22:31:32 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-23 02:31:28 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 7/5
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 19/10
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-23 10:31:31 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-23 14:31:32 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-23 18:31:37 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-23 22:31:30 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-24 02:31:24 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-24 10:31:33 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-24 14:31:36 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 7/5; 7/5; 9/7; 23/17; 11/8; 11/8; 7/5
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 24/13; 19/10; 11/6; 21/10; 2; 39/20; 19/10
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-24 18:31:36 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 7/5; 29/20; 7/5; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 21/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-24 22:31:28 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 7/5; 29/20; 7/5; 11/8; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 19/10; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 21/10; 23/10; 23/10; 9/4; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-25 02:31:25 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 7/5; 29/20; 7/5; 11/8; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 19/10; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 21/10; 23/10; 23/10; 9/4; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-25 10:31:18 GMT+2; 2018-04-07 16:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 7/5; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 39/20; 2; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-25 14:31:27 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-25 18:31:22 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-25 22:31:20 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 21/10; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-26 02:31:16 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 7/5; 29/20; 7/5; 11/8; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 19/10; 37/19; 19/10; 11/6; 21/10; 2; 2; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-26 10:31:19 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 13/10; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-26 14:31:21 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 13/10; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-26 18:31:17 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 11/8; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-26 22:31:17 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 7/5; 11/8; 27/20; 5/4; 11/8; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 19/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-27 02:31:18 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 13/10; 11/8; 27/20; 5/4; 11/8; 5/4; 23/17; 11/8; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 21/10; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; ; 
Draw; 23/10; 23/10; 12/5; 12/5; 21/10; 9/4; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 11/5; 9/4; 27/11; 11/5; 12/5; 23/10; 9/4
META; spain/la-liga-primera/betis-v-eibar; 2018-03-27 10:31:20 GMT+2; 2018-04-07 17:30; Nothing; Xlenovo
Betis; 7/5; 11/8; 11/8; 27/20; 5/4; 11/8; 5/4; 23/17; 13/10; 29/20; 7/5; 13/10; 23/17; 7/5; 9/7; 23/17; 11/8; 11/8; 23/17
Eibar; 19/10; 2; 19/10; 119/0; 15/8; 2; 15/8; 21/10; 2; 39/20; 2; 37/19; 19/10; 11/6; 21/10; 2; 2; ; 
