META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-03-26 18:31:41 GMT+2; 2018-04-15 16:00; Nothing; Xlenovo
Deportivo La Coruna; 77/20; 18/5; 10/3; 7/2; 15/4; 15/4; 15/4; 58/19; 17/5; 19/5; 15/4; 31/10; 5/2
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-02 14:20:19 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 8/11; 17/20; 7/10; 3/4; 4/6; 8/11; 4/5; 4/5; 5/6; 3/4; 14/19; 8/11; 3/4; 5/6; 8/15
Draw; 5/2; 68/25; 23/10; 5/2; 23/10; 13/5; 5/2; 13/5; 28/11; 13/5; 13/5; 13/5; 13/5; 28/11; 21/10
Deportivo La Coruna; 4; 77/20; 18/5; 15/4; 7/2; 15/4; 15/4; 15/4; 31/10; 7/2; 17/5; 21/5; 15/4; 41/13; 13/5
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-02 18:20:15 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 8/11; 17/20; 7/10; 8/11; 4/6; 8/11; 4/5; 4/5; 4/5; 3/4; 14/19; 8/11; 3/4; 4/5; 8/15
Draw; 5/2; 68/25; 23/10; 5/2; 23/10; 13/5; 5/2; 13/5; 28/11; 13/5; 13/5; 13/5; 13/5; 13/5; 11/5
Deportivo La Coruna; 4; 77/20; 18/5; 15/4; 7/2; 15/4; 15/4; 15/4; 13/4; 7/2; 17/5; 21/5; 15/4; 33/10; 13/5
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-02 22:20:13 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 8/11; 17/20; 7/10; 8/11; 4/6; 8/11; 4/5; 8/11; 10/13; 3/4; 14/19; 8/11; 8/11; 10/13; 8/15
Draw; 5/2; 68/25; 23/10; 5/2; 23/10; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 53/20; 45/17; 11/5
Deportivo La Coruna; 4; 77/20; 18/5; 15/4; 7/2; 4; 15/4; 4; 13/4; 7/2; 17/5; 17/4; 15/4; 33/10; 13/5
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-03 02:19:57 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 8/11; 17/20; 7/10; 8/11; 4/6; 8/11; 4/5; 8/11; 10/13; 3/4; 14/19; 8/11; 8/11; 10/13; 8/15
Draw; 5/2; 68/25; 23/10; 5/2; 23/10; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 53/20; 45/17; 9/4
Deportivo La Coruna; 4; 77/20; 18/5; 15/4; 7/2; 4; 15/4; 4; 13/4; 7/2; 17/5; 17/4; 15/4; 33/10; 27/10
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-03 10:19:59 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 17/20; 7/10; 8/11; 4/6; 8/11; 4/5; 8/11; 10/13; 3/4; 14/19; 7/10; 8/11; 10/13; 4/7
Draw; 13/5; 68/25; 23/10; 5/2; 23/10; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 53/20; 45/17; 9/4
Deportivo La Coruna; 17/4; 77/20; 18/5; 15/4; 7/2; 4; 15/4; 4; 33/10; 7/2; 17/5; 22/5; 15/4; 57/17; 11/4
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-03 14:20:06 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 8/11; 8/13; 4/6; 8/13; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 7/10; 7/10; 4/6; 4/7
Draw; 13/5; 71/25; 5/2; 13/5; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 9/4
Deportivo La Coruna; 17/4; 47/10; 15/4; 17/4; 7/2; 4; 9/2; 77/19; 15/4; 17/5; 22/5; 4; 41/10; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-03 18:20:07 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 8/11; 8/13; 4/6; 8/13; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 7/10; 7/10; 4/6; 2/11
Draw; 13/5; 71/25; 5/2; 13/5; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 21/10
Deportivo La Coruna; 17/4; 47/10; 15/4; 17/4; 7/2; 4; 9/2; 77/19; 15/4; 17/5; 22/5; 4; 41/10; 5/2; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-03 22:19:55 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 7/10; 4/6; 2/11
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 53/20; 13/5; 21/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 4; 54/13; 23/10; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-04 02:19:55 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 7/10; 4/6; 4/7
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 53/20; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 4; 54/13; 3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-04 10:19:54 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 7/10; 4/6; 4/7
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 53/20; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 4; 54/13; 3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-04 14:20:00 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 7/10; 4/6; 4/7
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 53/20; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 4; 54/13; 3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-04 18:20:02 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 7/10; 4/6; 4/7
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 53/20; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 4; 54/13; 3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-04 22:20:16 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 7/10; 4/6; 4/7
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 53/20; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 4; 54/13; 3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-05 02:20:15 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 7/10; 4/6; 4/7
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 53/20; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 4; 54/13; 3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-05 10:20:12 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 4/6; 8/15
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 54/13; 10/3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-05 14:20:18 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 4/6; 8/15
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 27/10; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 21/5; 54/13; 10/3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-05 18:20:20 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 4/6; 8/15
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 27/10; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 21/5; 54/13; 10/3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-05 22:20:20 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 3/4; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 4/6; 8/15
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 27/10; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 21/5; 54/13; 10/3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-06 02:20:12 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 3/4; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 4/6; 8/15
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 27/10; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 21/5; 54/13; 10/3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-06 10:20:19 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 3/4; 7/10; 7/10; 4/6; 7/10; 14/19; 11/17; 7/10; 4/6; 1/2
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 9/2; 41/10; 15/4; 17/5; 22/5; 22/5; 41/10; 10/3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-06 14:20:28 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 3/4; 7/10; 8/11; 4/6; 7/10; 14/19; 11/17; 7/10; 4/6; 1/2
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 4; 41/10; 15/4; 17/5; 22/5; 22/5; 54/13; 10/3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-06 18:20:27 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 3/4; 7/10; 8/11; 4/6; 7/10; 14/19; 11/17; 7/10; 4/6; 1/2
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 4; 41/10; 15/4; 17/5; 22/5; 22/5; 54/13; 10/3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-06 22:20:24 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 8/13; 4/6; 8/13; 11/17; 7/10; 8/11; 3/4; 7/10; 8/11; 4/6; 7/10; 11/17; 7/10; 4/6; 1/2
Draw; 13/5; 5/2; 71/25; 5/2; 13/5; 5/2; 45/17; 5/2; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 15/4; 17/4; 7/2; 22/5; 4; 4; 4; 41/10; 15/4; 22/5; 22/5; 54/13; 10/3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-07 02:20:18 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 4/6; 4/6; 4/7; 11/17; 7/10; 4/6; 8/11; 3/4; 7/10; 7/10; 4/6; 7/10; 7/10; 11/17; 7/10; 4/6; 1/2
Draw; 13/5; 5/2; 71/25; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 27/10; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 9/2; 17/4; 4; 22/5; 21/5; 9/2; 4; 4; 9/2; 41/10; 15/4; 18/5; 22/5; 21/5; 54/13; 10/3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-07 10:20:16 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 4/6; 4/6; 4/7; 11/17; 7/10; 4/6; 8/11; 3/4; 7/10; 7/10; 4/6; 7/10; 7/10; 11/17; 7/10; 4/6; 1/2
Draw; 13/5; 5/2; 71/25; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 9/2; 17/4; 4; 22/5; 21/5; 9/2; 4; 4; 9/2; 41/10; 15/4; 18/5; 22/5; 22/5; 54/13; 10/3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-07 14:20:31 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 4/6; 4/6; 4/7; 11/17; 7/10; 4/6; 8/11; 3/4; 7/10; 7/10; 4/6; 7/10; 7/10; 11/17; 7/10; 4/6; 1/2
Draw; 13/5; 5/2; 71/25; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 9/2; 17/4; 4; 22/5; 21/5; 9/2; 4; 4; 9/2; 41/10; 15/4; 18/5; 22/5; 22/5; 54/13; 10/3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-07 18:20:12 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 4/6; 4/6; 4/7; 11/17; 7/10; 4/6; 8/11; 3/4; 7/10; 7/10; 4/6; 7/10; 7/10; 11/17; 7/10; 4/6; 1/2
Draw; 13/5; 5/2; 71/25; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 13/5; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 9/2; 17/4; 4; 22/5; 21/5; 9/2; 4; 4; 9/2; 41/10; 15/4; 18/5; 22/5; 22/5; 54/13; 10/3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-07 22:19:25 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 4/6; 4/6; 4/7; 11/17; 7/10; 4/6; 8/11; 3/4; 7/10; 7/10; 9/13; 7/10; 7/10; 11/17; 7/10; 9/13; 1/2
Draw; 13/5; 5/2; 71/25; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 45/17; 13/5; 13/5; 45/17; 27/10; 45/17; 23/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 9/2; 17/4; 4; 22/5; 21/5; 9/2; 4; 4; 9/2; 21/5; 15/4; 18/5; 22/5; 21/5; 17/4; 10/3; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-08 02:19:18 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 4/6; 4/6; 4/7; 11/17; 7/10; 4/6; 8/11; 3/4; 7/10; 7/10; 9/13; 7/10; 7/10; 11/17; 7/10; 9/13; 1/2; 4/6
Draw; 13/5; 5/2; 71/25; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 45/17; 13/5; 13/5; 45/17; 27/10; 45/17; 23/10; 27/10
Deportivo La Coruna; 17/4; 21/5; 47/10; 9/2; 17/4; 4; 22/5; 21/5; 9/2; 4; 4; 9/2; 21/5; 15/4; 18/5; 22/5; 21/5; 17/4; 10/3; 23/5; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-08 10:19:18 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
Athletic Bilbao; 7/10; 7/10; 8/11; 4/6; 4/6; 4/7; 11/17; 7/10; 4/6; 8/11; 3/4; 7/10; 7/10; 9/13; 7/10; 7/10; 11/17; 7/10; 9/13; 1/2; 4/6; 8/13
Draw; 13/5; 5/2; 71/25; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 45/17; 13/5; 13/5; 45/17; 13/5; 45/17; 23/10; 27/10; 13/5
Deportivo La Coruna; 17/4; 21/5; 47/10; 9/2; 17/4; 4; 22/5; 21/5; 9/2; 4; 4; 9/2; 21/5; 15/4; 18/5; 22/5; 22/5; 17/4; 10/3; 23/5; 21/5; 
META; spain/la-liga-primera/athletic-bilbao-v-deportivo-la-coruna; 2018-04-08 14:19:43 GMT+3; 2018-04-14 19:45; Nothing; Xlenovo
