META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-14 18:19:32 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; 1/6; ; ; ; ; ; ; ; ; ; ; ; 3/19; ; 3/19; ; ; 2/13; ; 2/13; ; ; ; ; 
Draw; ; ; ; ; 77/10; ; ; ; ; ; ; ; ; ; ; ; 13/2; ; 13/2; ; ; 13/2; ; 6; ; ; ; ; 
Las Palmas; ; ; ; ; 22; ; ; ; ; ; ; ; ; ; ; ; 13; ; 13; ; ; 16; ; 18; ; ; ; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-14 22:19:20 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; ; 2/11; ; 1/6; 1/6; 1/7; 1/7; ; 2/11; ; ; ; ; ; ; 3/19; 1/5; 3/19; 1/6; ; 1/6; 1/6; 1/6; 1/5; ; 1/50; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 13/2; 7; 11/2; 25/4; ; 21/10; ; 
Las Palmas; 12; 16; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 27/2; 63/4; 27/2; 14; 17; 16; 19; 22; 63/4; ; 5/6; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-17 10:19:46 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 2/13; ; 1/6; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 1/6; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 13/2; 7; 11/2; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 27/2; 63/4; 27/2; 14; 17; 16; 19; 22; 63/4; ; 5/6; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-17 14:22:01 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 1/6; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 1/6; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 13/2; 7; 11/2; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 27/2; 63/4; 27/2; 14; 17; 16; 19; 22; 63/4; ; 5/6; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-17 18:19:16 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 1/6; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 1/6; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 13/2; 7; 11/2; 25/4; ; 2; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 27/2; 63/4; 27/2; 14; 17; 16; 19; 22; 63/4; ; 5/6; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-17 22:19:17 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 1/6; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 1/6; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 13/2; 7; 11/2; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 27/2; 63/4; 27/2; 14; 17; 16; 19; 22; 63/4; ; 5/6; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-18 02:19:13 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 1/6; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 1/6; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 13/2; 7; 11/2; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 27/2; 63/4; 27/2; 14; 17; 16; 19; 22; 63/4; ; 5/6; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-18 10:19:14 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 1/6; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 27/2; 63/4; 27/2; 14; 17; 16; 18; 18; 63/4; ; 5/6; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-18 14:19:13 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 1/6; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 63/4; 29/2; 14; 17; 16; 18; 18; 63/4; ; 5/6; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-18 18:19:19 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 1/6; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; ; 10/11; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-18 22:20:39 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; ; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-19 02:20:36 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; ; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-19 10:20:21 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; ; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-19 14:20:26 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; ; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-19 18:20:24 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; ; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; ; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; ; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-19 22:20:42 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-20 02:20:19 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-20 10:20:14 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-20 14:22:06 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; 1/7; 2/13; 2/13; 1/7; 2/13; 1/7; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; 61/10; 13/2; 6; 7; 6; 25/4; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; 14; 17; 16; 18; 18; 63/4; 11/8; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-20 18:20:37 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 1/6; 2/13; 2/11; 1/6; 1/8; 1/8; 2/13; 2/13; ; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; ; 2/13; 2/13; 1/7; 2/13; 1/7; 2/11; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 13/2; 13/2; 6; 13/2; 6; ; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; ; 13/2; 6; 7; 6; 25/4; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 19; 18; 18; 17; 20; ; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; ; 17; 16; 18; 18; 63/4; 19/10; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-20 22:20:05 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
Atletico Madrid; 1/5; 2/11; 2/13; 2/13; 2/11; 2/13; 1/8; 1/8; 2/13; 2/13; 1/7; 1/6; ; 2/11; 1/6; 1/7; 2/13; 1/7; 2/13; ; 2/13; 2/13; 1/7; 2/13; 1/7; 2/13; ; 
Draw; 11/2; 6; 6; 13/2; 73/10; 7; 7; 13/2; 13/2; 6; 13/2; 6; ; 6; 7; 11/2; 13/2; 25/4; 13/2; ; 13/2; 6; 7; 6; 25/4; 21/10; ; 
Las Palmas; 12; 14; 20; 16; 20; 22; 18; 19; 17; 20; 16; 18; ; 17; 14; 13; 29/2; 31/2; 29/2; ; 17; 16; 18; 18; 63/4; 20/21; ; 
META; spain/la-liga-primera/atletico-madrid-v-las-palmas; 2018-01-21 02:19:56 GMT+2; 2018-01-28 15:15; Nothing; Xlenovo
