META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-10 02:19:16 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; ; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 11/5; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-10 10:19:29 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; ; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 11/5; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-10 14:20:48 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; ; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 11/5; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-10 18:19:41 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; ; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 11/5; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-10 22:18:51 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; ; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 11/5; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-11 02:18:43 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; ; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 11/5; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-11 10:18:45 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; ; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 11/5; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-11 14:19:01 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; ; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 85/40; ; 11/5; ; ; ; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-11 18:18:55 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; 139/100; ; ; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; 13/10; ; 13/10; ; ; 10/11; ; 
Draw; ; ; ; ; 58/25; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; 11/5; ; ; 9/5; ; 
Espanyol; ; ; ; ; 119/50; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 85/40; ; 11/5; ; ; 13/10; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2018-02-11 22:18:41 GMT+2; 2018-02-23 20:00; Nothing; Xlenovo
