META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-10 22:19:35 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 11/10; 21/20; 1
Draw; 23/10; 11/5; 11/5
Alaves; 13/4; 11/4; 3
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-11 02:19:19 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 11/10; 21/20; 1
Draw; 23/10; 11/5; 11/5
Alaves; 13/4; 11/4; 3
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-11 10:19:21 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 11/10; 21/20; 1
Draw; 23/10; 11/5; 11/5
Alaves; 13/4; 11/4; 3
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-11 14:19:24 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 11/10; 21/20; 1
Draw; 23/10; 11/5; 11/5
Alaves; 13/4; 11/4; 3
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-11 18:18:55 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 11/10; 21/20; 1
Draw; 23/10; 11/5; 11/5
Alaves; 13/4; 11/4; 3
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-11 22:18:40 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 27/25; 21/20; 21/20; 1; 21/20
Draw; 58/25; 23/10; 11/5; 23/10; 23/10
Alaves; 33/10; 5/2; 11/4; 14/5; 5/2
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-12 02:19:09 GMT+2; 2018-03-31 23:00; Nothing; Xlenovo
Espanyol; 1; 27/25; 21/20; 21/20; 1; 21/20
Draw; 23/10; 58/25; 23/10; 11/5; 23/10; 23/10
Alaves; 11/4; 33/10; 28/11; 11/4; 57/20; 13/5
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-12 10:19:06 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 1; 27/25; 21/20; 21/20; 21/20; 21/20; 1; 21/20
Draw; 23/10; 58/25; 11/5; 9/4; 11/5; 23/10; 23/10; 23/10
Alaves; 11/4; 33/10; 11/4; 13/5; 11/4; 29/10; 57/20; 13/5
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-12 14:19:41 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 1; 27/25; 1; 21/20; 1; 21/20; 1; 21/20; ; 
Draw; 23/10; 9/4; 58/25; 11/5; 43/20; 9/4; 11/5; 23/10; 9/4; 23/10
Alaves; 11/4; 3; 33/10; 14/5; 29/10; 13/5; 11/4; 3; 45/17; 
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-12 18:19:45 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 1; 21/20; 27/25; 1; 21/20; 1; 21/20; 28/29; 1; ; ; ; 
Draw; 23/10; 9/4; 21/10; 58/25; 11/5; 43/20; 23/10; 11/5; 11/5; 23/10; 23/10; 9/4; 9/4
Alaves; 11/4; 3; 33/10; 29/10; 29/10; 3; 14/5; 11/4; 27/10; 3; 37/13; ; 
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-12 22:19:44 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 1; 21/20; 27/25; 1; 21/20; 1; 21/20; 1; 1; ; ; ; ; 
Draw; 23/10; 9/4; 21/10; 58/25; 11/5; 11/5; 43/20; 23/10; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4
Alaves; 11/4; 3; 33/10; 29/10; 3; 29/10; 3; 37/13; 11/4; 3; 3; 37/13; ; 
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-13 02:19:32 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 1; 21/20; 27/25; 1; 21/20; 1; 21/20; 28/29; 1; 1; ; ; ; ; 
Draw; 23/10; 9/4; 21/10; 58/25; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4
Alaves; 11/4; 3; 33/10; 29/10; 3; 3; 37/13; 11/4; 27/10; 3; 3; 37/13; ; ; 
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-13 10:19:39 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 1; 21/20; 27/25; 1; 21/20; 1; 21/20; 28/29; 1; 1; ; ; ; ; 
Draw; 23/10; 9/4; 21/10; 58/25; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4
Alaves; 11/4; 3; 33/10; 29/10; 3; 3; 37/13; 11/4; 27/10; 3; 3; 37/13; ; ; 
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-13 14:19:47 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
Espanyol; 1; 21/20; 27/25; 1; 21/20; 1; 21/20; 28/29; 1; 1; ; ; ; ; 
Draw; 23/10; 9/4; 21/10; 58/25; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4
Alaves; 11/4; 3; 33/10; 29/10; 3; 3; 14/5; 11/4; 27/10; 3; 3; 37/13; ; ; 
META; spain/la-liga-primera/espanyol-v-alaves; 2018-03-13 18:19:47 GMT+2; 2018-04-01 11:00; Nothing; Xlenovo
