META; english/non-league/national-league/southport-v-sutton; 2016-10-16 00:26:19 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 11/10; ; ; 5/4; ; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; ; 5/4; 6/5; ; ; 5/4; ; ; ; ; 
Southport; 2; 21/10; ; ; 2; ; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; ; 19/10; 19/10; ; ; 19/10; ; ; ; ; 
Draw; 5/2; 23/10; ; ; 5/2; ; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; ; 12/5; 40/17; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-17 12:24:43 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 11/10; ; ; 5/4; ; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; ; 5/4; 6/5; ; ; 5/4; ; ; ; ; 
Southport; 2; 21/10; ; ; 2; ; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; ; 19/10; 19/10; ; ; 19/10; ; ; ; ; 
Draw; 5/2; 23/10; ; ; 5/2; ; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; ; 12/5; 40/17; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-17 16:25:12 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 11/10; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; ; ; 5/4; ; ; ; ; 
Southport; 2; 21/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; ; ; 19/10; ; ; ; ; 
Draw; 5/2; 23/10; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-17 20:24:54 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 11/10; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 23/17; ; 5/4; ; ; 1/50; ; 
Southport; 2; 21/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/50; ; 
Draw; 5/2; 23/10; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-18 00:23:47 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 11/10; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 23/17; ; 5/4; ; ; 1/10; ; 
Southport; 2; 21/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/10; ; 
Draw; 5/2; 23/10; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-18 04:23:51 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 11/10; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 23/17; ; 5/4; ; ; 1/10; ; 
Southport; 2; 21/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/10; ; 
Draw; 5/2; 23/10; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-18 08:24:24 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 11/10; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 23/17; ; 5/4; ; ; 1/10; ; 
Southport; 2; 21/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/10; ; 
Draw; 5/2; 23/10; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-18 16:26:15 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 6/5; ; 6/5; 5/4; 23/20; 13/10; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; ; ; 5/4; ; ; 1/10; ; 
Southport; 2; 19/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; ; ; 19/10; ; ; 1/10; ; 
Draw; 5/2; 13/5; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; ; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-18 20:25:24 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 6/5; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 23/17; ; 5/4; ; ; 1/10; ; 
Southport; 2; 19/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/9; ; 
Draw; 5/2; 13/5; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-19 00:23:40 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 6/5; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 23/17; ; 5/4; ; ; 1/10; ; 
Southport; 2; 19/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/9; ; 
Draw; 5/2; 13/5; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-19 04:22:26 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 6/5; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 23/17; ; 5/4; ; ; 1/10; ; 
Southport; 2; 19/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/9; ; 
Draw; 5/2; 13/5; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-19 08:22:38 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 6/5; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 23/17; ; 5/4; ; ; 1/10; ; 
Southport; 2; 19/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/9; ; 
Draw; 5/2; 13/5; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-19 12:25:04 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 6/5; ; 6/5; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; ; ; ; 5/4; 6/5; 5/4; 5/4; ; 6/5; 23/17; ; ; ; ; 1/10; ; 
Southport; 2; 19/10; ; 19/10; 2; 19/10; 2; 2; 2; ; 2; 9/5; ; ; ; 2; 19/10; 19/10; 9/5; ; 19/10; 21/10; ; ; ; ; 1/9; ; 
Draw; 5/2; 13/5; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; ; ; ; 12/5; 12/5; 12/5; 11/5; ; 12/5; 13/5; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-19 16:24:50 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 5/4; 6/5; ; 5/4; 5/4; 23/20; 5/4; 5/4; 5/4; ; 5/4; 13/10; 5/4; ; ; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 23/17; ; 5/4; ; ; 1/25; ; 
Southport; 2; 19/10; ; 15/8; 2; 19/10; 2; 2; 2; ; 2; 9/5; 39/20; ; ; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 21/10; ; 19/10; ; ; 1/25; ; 
Draw; 5/2; 13/5; ; 11/5; 5/2; 9/4; 5/2; 9/4; 5/2; ; 9/4; 23/10; 49/20; ; ; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 13/5; ; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-19 20:22:33 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 6/5; 6/5; 23/20; 11/10; 6/5; 23/20; 23/20; 6/5; 6/5; 23/20; 23/20; 23/20; 6/5; 23/20; 6/5; 6/5; 15/13; 5/4; 5/4; 5/4; 15/13; 17/13; 15/14; 5/4; ; ; 10/9; 23/20; 
Southport; 21/10; 19/10; 43/20; 21/10; 21/10; 19/10; 9/4; 2; 11/5; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 19/10; 9/5; 19/10; 11/5; 24/11; 2; 19/10; ; ; 19/10; 21/10; 
Draw; 5/2; 13/5; 23/10; 9/4; 5/2; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 21/10; 12/5; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 13/5; 5/2; 12/5; ; ; 11/5; 11/5; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-20 00:22:15 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 6/5; 23/20; 23/20; 11/10; 6/5; 23/20; 23/20; 6/5; 6/5; 23/20; 23/20; 23/20; 6/5; 23/20; 6/5; 15/13; 15/13; 5/4; 5/4; 5/4; 15/13; 17/13; 15/14; 5/4; ; ; 11/10; 23/20; 
Southport; 21/10; 11/5; 43/20; 21/10; 11/5; 19/10; 9/4; 2; 11/5; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 9/4; 19/10; 9/5; 19/10; 9/4; 24/11; 2; 19/10; ; ; 19/10; 21/10; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 21/10; 12/5; 12/5; 23/10; 12/5; 11/5; 12/5; 23/10; 13/5; 5/2; 12/5; ; ; 23/10; 11/5; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-20 04:21:59 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 6/5; 23/20; 23/20; 11/10; 6/5; 23/20; 23/20; 6/5; 6/5; 23/20; 23/20; 23/20; 6/5; 23/20; 6/5; 15/13; 15/13; 5/4; 5/4; 5/4; 15/13; 17/13; 15/14; 5/4; ; ; 11/10; 23/20; 
Southport; 21/10; 11/5; 43/20; 21/10; 11/5; 19/10; 9/4; 2; 11/5; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 9/4; 19/10; 9/5; 19/10; 9/4; 24/11; 2; 19/10; ; ; 19/10; 21/10; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 21/10; 12/5; 12/5; 23/10; 12/5; 11/5; 12/5; 23/10; 13/5; 5/2; 12/5; ; ; 23/10; 11/5; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-20 08:22:19 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 6/5; 23/20; 23/20; 11/10; 6/5; 21/20; 23/20; 6/5; 6/5; 23/20; 23/20; 23/20; 6/5; 23/20; 6/5; 15/13; 15/13; 5/4; 5/4; 5/4; 15/13; 17/13; 15/14; 5/4; ; ; 11/10; 23/20; 
Southport; 21/10; 11/5; 43/20; 21/10; 11/5; 41/20; 9/4; 2; 11/5; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 9/4; 19/10; 9/5; 19/10; 9/4; 24/11; 2; 19/10; ; ; 19/10; 21/10; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 21/10; 12/5; 12/5; 23/10; 12/5; 11/5; 12/5; 23/10; 13/5; 5/2; 12/5; ; ; 23/10; 11/5; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-20 12:22:34 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 6/5; 23/20; 23/20; 11/10; 6/5; 21/20; 23/20; 6/5; 6/5; 23/20; 23/20; 23/20; 6/5; 23/20; 6/5; 15/13; 15/13; 5/4; 5/4; 5/4; 15/13; 16/13; 15/14; 5/4; ; ; 10/9; 10/9; 
Southport; 21/10; 11/5; 43/20; 21/10; 11/5; 41/20; 9/4; 2; 11/5; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 19/10; 9/5; 19/10; 11/5; 19/8; 2; 19/10; ; ; 2; 2; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 21/10; 12/5; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 28/11; 5/2; 12/5; ; ; 23/10; 11/5; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-20 16:22:21 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 6/5; 23/20; 23/20; 11/10; 6/5; 21/20; 23/20; 6/5; 6/5; 23/20; 23/20; 23/20; 6/5; 23/20; 6/5; 15/13; 15/13; 5/4; 5/4; 5/4; 15/13; 16/13; 15/14; 5/4; ; ; 10/9; 23/20; 
Southport; 21/10; 11/5; 43/20; 21/10; 11/5; 41/20; 9/4; 2; 11/5; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 19/10; 9/5; 19/10; 11/5; 19/8; 2; 19/10; ; ; 2; 21/10; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 21/10; 12/5; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 28/11; 5/2; 12/5; ; ; 23/10; 11/5; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-20 20:23:20 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 21/20; 23/20; 11/10; 21/20; 23/20; 21/20; 11/10; 6/5; 11/10; 11/10; 11/10; 23/20; 6/5; 11/10; 11/10; 11/10; 21/20; 11/10; 15/13; ; 21/20; 16/13; 15/14; ; ; ; 10/9; 23/20; 
Southport; 12/5; 11/5; 23/10; 11/5; 23/10; 41/20; 12/5; 2; 12/5; 12/5; 9/4; 21/10; 21/10; 23/10; 12/5; 12/5; 12/5; 9/4; 2; ; 12/5; 19/8; 2; ; ; ; 11/5; 21/10; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 11/5; 23/10; 12/5; 40/17; 12/5; 11/5; ; 40/17; 28/11; 5/2; ; ; ; 23/10; 11/5; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-21 00:22:37 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 21/20; 23/20; 11/10; 21/20; 23/20; 21/20; 11/10; 6/5; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 16/13; 15/14; 11/10; ; ; 23/20; 23/20; 
Southport; 12/5; 23/10; 47/20; 11/5; 23/10; 41/20; 12/5; 2; 12/5; 12/5; 9/4; 21/10; 23/10; 23/10; 12/5; 12/5; 40/17; 9/4; 2; 9/4; 40/17; 19/8; 2; 9/4; ; ; 11/5; 21/10; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 11/5; 23/10; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 28/11; 5/2; 12/5; ; ; 23/10; 11/5; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-21 04:21:58 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 21/20; 11/10; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 16/13; 15/14; 11/10; ; ; 23/20; 10/9; 
Southport; 12/5; 23/10; 47/20; 11/5; 23/10; 41/20; 12/5; 11/5; 12/5; 12/5; 9/4; 21/10; 23/10; 23/10; 12/5; 12/5; 40/17; 9/4; 2; 9/4; 40/17; 19/8; 2; 9/4; ; ; 9/4; 11/5; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 12/5; 12/5; 23/10; 23/10; 12/5; 11/5; 23/10; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 28/11; 5/2; 12/5; ; ; 23/10; 9/4; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-21 08:21:37 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 21/20; 11/10; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 16/13; 15/14; 11/10; ; ; 10/9; 10/9; 
Southport; 12/5; 23/10; 47/20; 11/5; 23/10; 41/20; 12/5; 11/5; 12/5; 12/5; 9/4; 21/10; 23/10; 23/10; 12/5; 12/5; 40/17; 9/4; 2; 9/4; 40/17; 19/8; 2; 9/4; ; ; 12/5; 11/5; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 12/5; 12/5; 23/10; 23/10; 12/5; 11/5; 23/10; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 28/11; 5/2; 12/5; ; ; 9/4; 9/4; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-21 12:22:51 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 21/20; 11/10; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 16/13; 11/10; 11/10; ; ; 23/20; 10/9; 
Southport; 12/5; 23/10; 23/10; 11/5; 23/10; 41/20; 12/5; 11/5; 12/5; 12/5; 9/4; 21/10; 23/10; 23/10; 12/5; 12/5; 40/17; 9/4; 2; 9/4; 40/17; 19/8; 2; 9/4; ; ; 5/2; 21/10; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 12/5; 12/5; 23/10; 23/10; 12/5; 11/5; 23/10; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 28/11; 12/5; 12/5; ; ; 23/10; 21/10; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-21 16:25:17 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 15/13; 11/10; 21/20; 16/13; 11/10; 11/10; ; ; 23/20; 10/9; 
Southport; 12/5; 23/10; 47/20; 11/5; 12/5; 41/20; 5/2; 11/5; 12/5; 5/2; 23/10; 23/10; 23/10; 12/5; 12/5; 12/5; 40/17; 9/4; 2; 9/4; 12/5; 19/8; 2; 9/4; ; ; 5/2; 11/5; 
Draw; 5/2; 23/10; 23/10; 9/4; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 28/11; 12/5; 12/5; ; ; 9/4; 21/10; 
META; english/non-league/national-league/southport-v-sutton; 2016-10-21 20:25:13 GMT+3; 2016-10-22 15:00; e70300-dr003
Sutton; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 15/13; 11/10; 21/20; 16/13; 11/10; 11/10; ; ; 11/10; 10/9; 
