META; english/non-league/national-league/macclesfield-v-dover; 2016-11-20 16:26:12 GMT+2; 2016-11-26 15:00; e70300-dr003
Macclesfield; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dover; 2016-11-20 20:25:34 GMT+2; 2016-11-26 15:00; e70300-dr003
Macclesfield; 6/4; ; ; ; 29/20; ; 6/4; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 17/10; ; ; ; 17/10; ; 17/10; ; ; ; ; ; 33/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 13/5; ; 5/2; ; ; ; ; ; 51/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dover; 2016-11-21 00:24:00 GMT+2; 2016-11-26 15:00; e70300-dr003
Macclesfield; 6/4; ; ; ; 29/20; ; 6/4; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 17/10; ; ; ; 17/10; ; 17/10; ; ; ; ; ; 33/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 13/5; ; 5/2; ; ; ; ; ; 51/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dover; 2016-11-21 04:23:53 GMT+2; 2016-11-26 15:00; e70300-dr003
Macclesfield; 6/4; ; ; ; 29/20; ; 6/4; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 17/10; ; ; ; 17/10; ; 17/10; ; ; ; ; ; 33/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 13/5; ; 5/2; ; ; ; ; ; 51/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dover; 2016-11-21 08:24:10 GMT+2; 2016-11-26 15:00; e70300-dr003
Macclesfield; 6/4; ; ; ; 29/20; ; 6/4; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 17/10; ; ; ; 17/10; ; 17/10; ; ; ; ; ; 33/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 13/5; ; 5/2; ; ; ; ; ; 51/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dover; 2016-11-21 12:24:31 GMT+2; 2016-11-26 15:00; e70300-dr003
Macclesfield; 6/4; ; ; ; 6/4; ; 6/4; ; ; ; 29/20; ; 6/4; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Dover; 17/10; ; ; ; 17/10; ; 17/10; ; ; ; 33/20; ; 33/20; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; 23/10; ; 47/20; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dover; 2016-11-21 16:24:33 GMT+2; 2016-11-26 15:00; e70300-dr003
Macclesfield; 6/4; ; ; ; 6/4; ; 6/4; ; ; ; 29/20; ; 6/4; ; ; 6/4; 7/5; ; ; ; 7/5; ; ; ; ; ; ; ; 
Dover; 17/10; ; ; ; 17/10; ; 17/10; ; ; ; 33/20; ; 33/20; ; ; 8/5; 8/5; ; ; ; 8/5; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; 23/10; ; 47/20; ; ; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dover; 2016-11-21 20:24:35 GMT+2; 2016-11-26 15:00; e70300-dr003
Macclesfield; 6/4; ; ; ; 6/4; ; 6/4; ; 6/4; ; 29/20; ; 6/4; ; ; 6/4; 16/11; ; ; ; 16/11; ; ; ; ; ; ; ; 
Dover; 17/10; ; ; ; 17/10; ; 17/10; ; 13/8; ; 33/20; ; 33/20; ; ; 8/5; 28/17; ; ; ; 28/17; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; ; 47/20; ; ; 12/5; 40/17; ; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-dover; 2016-11-22 00:23:39 GMT+2; 2016-11-26 15:00; e70300-dr003
