META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-26 16:28:23 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; ; ; 16/11; ; ; ; ; 
Woking; 17/10; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; 13/8; ; ; ; 28/17; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-26 20:25:34 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; 7/5; ; 7/5; 7/5; ; ; 16/11; ; ; ; ; 
Woking; 17/10; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 8/5; ; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-27 00:23:17 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; 6/4; 7/5; ; 7/5; 7/5; ; ; 16/11; ; ; ; ; 
Woking; 17/10; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; 8/5; 8/5; ; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-27 04:22:49 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; ; ; ; ; 6/4; ; ; ; ; 11/8; 6/4; ; ; 6/4; 7/5; ; 7/5; 7/5; ; ; 16/11; ; ; ; ; 
Woking; 17/10; ; ; ; ; ; 7/4; ; ; ; ; 31/20; 33/20; ; ; 8/5; 8/5; ; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; 5/2; 47/20; ; ; 12/5; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-27 08:23:00 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; ; ; ; ; 6/4; ; ; ; ; 11/8; 6/4; ; ; 6/4; 7/5; ; 7/5; 7/5; ; ; 16/11; ; ; ; ; 
Woking; 17/10; ; ; ; ; ; 7/4; ; ; ; ; 31/20; 33/20; ; ; 8/5; 8/5; ; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; 5/2; 47/20; ; ; 12/5; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-27 12:24:10 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; 29/20; ; ; ; 6/4; ; 6/4; ; 29/20; 11/8; 6/4; ; ; 6/4; 7/5; ; 7/5; 7/5; ; ; 16/11; ; ; ; ; 
Woking; 17/10; ; 33/20; ; ; ; 7/4; ; 13/8; ; 33/20; 31/20; 33/20; ; ; 8/5; 8/5; ; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Draw; 12/5; ; 23/10; ; ; ; 12/5; ; 12/5; ; 23/10; 5/2; 47/20; ; ; 12/5; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-27 16:26:16 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; 29/20; ; ; ; 6/4; ; 6/4; ; 29/20; 11/8; 6/4; ; ; 6/4; 16/11; 16/11; 7/5; 16/11; ; ; 16/11; ; ; ; ; 
Woking; 17/10; ; 33/20; ; ; ; 7/4; ; 13/8; ; 33/20; 31/20; 33/20; ; ; 8/5; 8/5; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Draw; 12/5; ; 23/10; ; ; ; 12/5; ; 12/5; ; 23/10; 5/2; 47/20; ; ; 12/5; 9/4; 11/5; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-27 20:24:37 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; 29/20; ; ; ; 6/4; ; 6/4; ; 29/20; 11/8; 6/4; ; ; 6/4; 16/11; 16/11; 7/5; 16/11; ; ; 16/11; ; ; 1/7; ; 
Woking; 17/10; ; 33/20; ; ; ; 7/4; ; 13/8; ; 33/20; 31/20; 33/20; ; ; 8/5; 28/17; 8/5; 13/8; 28/17; ; ; 28/17; ; ; 1/7; ; 
Draw; 12/5; ; 23/10; ; ; ; 12/5; ; 12/5; ; 23/10; 5/2; 47/20; ; ; 12/5; 23/10; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 2/15; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-28 00:22:58 GMT+2; 2017-03-04 15:00; e70300-dr003
North Ferriby Utd; 6/4; ; 29/20; ; ; ; 6/4; ; 6/4; ; 29/20; 11/8; 6/4; ; ; 6/4; 16/11; 16/11; 7/5; 16/11; ; ; 16/11; ; ; 2/7; ; 
Woking; 17/10; ; 33/20; ; ; ; 7/4; ; 13/8; ; 33/20; 31/20; 33/20; ; ; 8/5; 28/17; 8/5; 13/8; 28/17; ; ; 28/17; ; ; 2/7; ; 
Draw; 12/5; ; 23/10; ; ; ; 12/5; ; 12/5; ; 23/10; 5/2; 47/20; ; ; 12/5; 23/10; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 1/4; ; 
META; english/non-league/national-league/north-ferriby-utd-v-woking; 2017-02-28 04:23:13 GMT+2; 2017-03-04 15:00; e70300-dr003
