META; english/non-league/national-league/braintree-town-v-torquay; 2016-08-28 00:22:39 GMT+3; 2016-08-29 15:00; e70300-dr003
Braintree Town; ; 1; ; ; 20/21; ; 1; ; ; ; ; 10/11; 10/11; ; ; ; 19/20; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; ; 12/5; 12/5; ; ; ; 5/2; ; ; ; ; ; ; ; ; 20/21; ; 
Torquay; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; 9/4; 23/10; ; ; ; 5/2; ; ; ; ; ; ; ; ; 20/21; ; 
META; english/non-league/national-league/braintree-town-v-torquay; 2016-08-28 04:20:36 GMT+3; 2016-08-29 15:00; e70300-dr003
Braintree Town; ; 1; ; ; 20/21; ; 1; ; ; ; ; 10/11; 10/11; ; ; ; 19/20; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; ; 12/5; 12/5; ; ; ; 5/2; ; ; ; ; ; ; ; ; 21/10; ; 
Torquay; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; 9/4; 23/10; ; ; ; 5/2; ; ; ; ; ; ; ; ; 20/21; ; 
META; english/non-league/national-league/braintree-town-v-torquay; 2016-08-28 08:20:46 GMT+3; 2016-08-29 15:00; e70300-dr003
Braintree Town; ; 1; ; ; 20/21; ; 1; ; ; ; ; 10/11; 10/11; ; ; ; 19/20; ; ; ; ; ; ; ; ; 8/15; ; 
Draw; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; ; 12/5; 12/5; ; ; ; 5/2; ; ; ; ; ; ; ; ; 21/10; ; 
Torquay; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; 9/4; 23/10; ; ; ; 5/2; ; ; ; ; ; ; ; ; 6/5; ; 
META; english/non-league/national-league/braintree-town-v-torquay; 2016-08-28 12:21:03 GMT+3; 2016-08-29 15:00; e70300-dr003
Braintree Town; 10/11; 1; ; ; 19/20; ; 1; ; 10/11; ; ; 10/11; 10/11; ; ; 19/20; 19/20; ; ; ; 19/20; 19/20; ; ; ; 8/15; ; 
Draw; 5/2; 23/10; ; ; 5/2; ; 5/2; ; 13/5; ; ; 12/5; 12/5; ; ; 5/2; 5/2; ; ; ; 28/11; 13/5; ; ; ; 11/5; ; 
Torquay; 5/2; 12/5; ; ; 13/5; ; 13/5; ; 13/5; ; ; 9/4; 23/10; ; ; 13/5; 5/2; ; ; ; 28/11; 13/4; ; ; ; 5/4; ; 
META; english/non-league/national-league/braintree-town-v-torquay; 2016-08-28 16:21:20 GMT+3; 2016-08-29 15:00; e70300-dr003
Braintree Town; 19/20; 1; ; 20/21; 20/21; 17/20; 1; 10/11; 10/11; 13/18; 1; 10/11; 1; 19/20; ; 19/20; 19/20; 13/18; 11/13; 4/6; 13/15; 30/29; 1; ; ; 10/11; ; 
Draw; 23/10; 23/10; ; 21/10; 23/10; 11/5; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 11/5; 47/20; ; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 13/5; 5/2; ; ; 9/4; ; 
Torquay; 3; 12/5; ; 13/5; 11/4; 5/2; 11/4; 11/4; 14/5; 7/2; 11/4; 9/4; 13/5; 14/5; ; 14/5; 11/4; 7/2; 27/10; 7/2; 58/19; 35/12; 5/2; ; ; 14/5; ; 
META; english/non-league/national-league/braintree-town-v-torquay; 2016-08-28 20:21:26 GMT+3; 2016-08-29 15:00; e70300-dr003
Braintree Town; 19/20; 1; 1; 20/21; 20/21; 17/20; 1; 10/11; 10/11; 11/13; 1; 21/20; 1; 19/20; 1; 19/20; 1; 11/13; 11/13; 5/6; 19/20; 30/29; 21/20; ; ; 1; 20/21; 
Draw; 23/10; 23/10; 9/4; 21/10; 23/10; 11/5; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 11/5; 47/20; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 13/5; 12/5; ; ; 9/4; 21/10; 
Torquay; 3; 13/5; 27/10; 13/5; 11/4; 5/2; 11/4; 11/4; 14/5; 3; 11/4; 11/4; 13/5; 14/5; 5/2; 14/5; 11/4; 3; 27/10; 3; 37/13; 35/12; 5/2; ; ; 14/5; 11/4; 
