META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-23 16:23:36 GMT+3; 2016-10-29 15:00; e70300-dr003
Draw; 9/4; ; ; ; 12/5; ; 12/5; ; 12/5; ; 9/4; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 5/2; ; ; ; 5/2; ; 5/2; ; 12/5; ; 12/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-24 12:24:17 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-24 16:24:18 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-24 20:25:13 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-25 00:23:51 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-25 04:23:57 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-25 08:23:58 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; 21/20; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; 23/10; ; ; ; ; ; ; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; 12/5; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-25 16:24:21 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; 21/20; ; 21/20; ; ; ; 21/20; ; ; 1/50; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; 12/5; ; 12/5; ; ; ; 12/5; ; ; 1/50; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-25 20:24:39 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; 21/20; ; 21/20; ; ; ; 21/20; ; ; 1/50; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; 12/5; ; 12/5; ; ; ; 12/5; ; ; 1/50; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-26 00:23:06 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; 21/20; ; 21/20; ; ; ; 21/20; ; ; 1/20; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; 12/5; ; 12/5; ; ; ; 12/5; ; ; 1/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-26 04:23:04 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; 21/20; ; 21/20; ; ; ; 21/20; ; ; 1/20; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; 12/5; ; 12/5; ; ; ; 12/5; ; ; 1/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-26 08:22:57 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 11/10; ; 11/10; ; 21/20; ; 11/10; ; ; 11/10; ; 21/20; ; 21/20; ; ; ; 21/20; ; ; 1/20; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; ; 23/10; ; 9/4; ; 9/4; ; ; 9/4; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 5/2; ; 5/2; ; 12/5; ; 49/20; ; ; 5/2; ; 12/5; ; 12/5; ; ; ; 12/5; ; ; 1/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-26 12:24:50 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; ; ; 21/20; 11/10; ; 21/20; 1; 11/10; ; 21/20; ; 11/10; ; ; 21/20; 21/20; 21/20; ; 21/20; 21/20; ; ; 21/20; ; ; 1/20; ; 
Draw; 9/4; ; ; 11/5; 12/5; ; 12/5; 9/4; 23/10; ; 9/4; ; 9/4; ; ; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; ; 23/10; ; ; 21/10; ; 
North Ferriby Utd; 5/2; ; ; 9/4; 5/2; ; 13/5; 5/2; 5/2; ; 12/5; ; 49/20; ; ; 5/2; 27/11; 12/5; ; 12/5; 27/11; ; ; 12/5; ; ; 1/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-26 20:24:22 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 1; 1; 21/20; 1; 11/10; 19/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 11/10; ; ; 21/20; 1; 21/20; 1; 21/20; 1; 6/5; 30/29; 21/20; ; ; 1/7; ; 
Draw; 23/10; 9/4; 47/20; 11/5; 12/5; 12/5; 12/5; 9/4; 12/5; 5/2; 23/10; 11/5; 9/4; ; ; 12/5; 40/17; 23/10; 11/5; 23/10; 40/17; 12/5; 27/11; 23/10; ; ; 21/10; ; 
North Ferriby Utd; 11/4; 12/5; 12/5; 12/5; 5/2; 11/5; 13/5; 5/2; 5/2; 23/10; 23/10; 12/5; 49/20; ; ; 5/2; 28/11; 12/5; 12/5; 12/5; 28/11; 34/13; 28/13; 12/5; ; ; 1/7; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-27 00:23:09 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 1; 23/20; 21/20; 21/20; 11/10; 19/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 21/20; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 6/5; 30/29; 21/20; ; ; 1; ; 
Draw; 23/10; 23/10; 47/20; 21/10; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 23/10; 11/5; 12/5; ; 23/10; 12/5; 9/4; 23/10; 11/5; 23/10; 9/4; 12/5; 27/11; 23/10; ; ; 11/5; ; 
North Ferriby Utd; 11/4; 11/5; 23/10; 23/10; 5/2; 11/5; 12/5; 5/2; 12/5; 23/10; 9/4; 12/5; 12/5; ; 23/10; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 34/13; 28/13; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-27 04:23:28 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 1; 23/20; 21/20; 21/20; 11/10; 19/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 21/20; ; 23/20; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 6/5; 30/29; 21/20; ; ; 21/20; ; 
Draw; 23/10; 23/10; 47/20; 21/10; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 23/10; 11/5; 12/5; ; 23/10; 12/5; 9/4; 23/10; 11/5; 23/10; 9/4; 12/5; 27/11; 23/10; ; ; 11/5; ; 
North Ferriby Utd; 11/4; 11/5; 23/10; 23/10; 5/2; 11/5; 12/5; 5/2; 12/5; 23/10; 9/4; 12/5; 12/5; ; 23/10; 5/2; 5/2; 12/5; 12/5; 12/5; 5/2; 34/13; 28/13; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-27 08:23:22 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 1; 23/20; 21/20; 21/20; 11/10; 19/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 21/20; ; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 6/5; 30/29; 21/20; ; ; 1; ; 
Draw; 23/10; 23/10; 47/20; 21/10; 12/5; 12/5; 13/5; 23/10; 12/5; 12/5; 23/10; 11/5; 12/5; ; 23/10; 12/5; 40/17; 23/10; 11/5; 23/10; 40/17; 12/5; 27/11; 23/10; ; ; 11/5; ; 
North Ferriby Utd; 11/4; 11/5; 23/10; 23/10; 5/2; 11/5; 23/10; 5/2; 12/5; 23/10; 9/4; 12/5; 12/5; ; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 34/13; 28/13; 12/5; ; ; 21/10; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-27 12:24:54 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 11/10; 21/20; 1; 11/10; 19/20; 11/10; 1; 11/10; 11/10; 21/20; 21/20; 21/20; ; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 30/29; 11/10; ; ; 1; ; 
Draw; 23/10; 12/5; 47/20; 9/4; 5/2; 12/5; 5/2; 23/10; 12/5; 5/2; 23/10; 11/5; 12/5; ; 23/10; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 12/5; 27/11; 23/10; ; ; 23/10; ; 
North Ferriby Utd; 5/2; 9/4; 23/10; 21/10; 12/5; 11/5; 12/5; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; ; 23/10; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 34/13; 28/13; 9/4; ; ; 21/10; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-27 16:24:19 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 11/10; 21/20; 1; 11/10; 19/20; 11/10; 1; 11/10; 11/10; 21/20; 21/20; 21/20; ; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 30/29; 11/10; ; ; 21/20; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 5/2; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; ; 23/10; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 12/5; 27/11; 23/10; ; ; 23/10; ; 
North Ferriby Utd; 5/2; 9/4; 47/20; 21/10; 12/5; 11/5; 12/5; 5/2; 12/5; 12/5; 23/10; 9/4; 12/5; ; 23/10; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 34/13; 28/13; 9/4; ; ; 23/10; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-27 20:24:43 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 1; 11/10; 19/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 12/11; 11/10; ; ; 10/9; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 5/2; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 12/5; 27/11; 23/10; ; ; 23/10; ; 
North Ferriby Utd; 5/2; 23/10; 47/20; 21/10; 12/5; 11/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 34/13; 23/10; 9/4; ; ; 12/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-28 00:23:41 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 1; 11/10; 19/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 12/11; 11/10; ; ; 10/9; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 5/2; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 12/5; 27/11; 23/10; ; ; 23/10; ; 
North Ferriby Utd; 5/2; 23/10; 47/20; 21/10; 12/5; 11/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 34/13; 23/10; 9/4; ; ; 12/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-28 04:23:37 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 1; 11/10; 19/20; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 12/11; 11/10; ; ; 10/9; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 5/2; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; ; 11/5; 23/10; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 12/5; 27/11; 23/10; ; ; 23/10; ; 
North Ferriby Utd; 5/2; 23/10; 47/20; 21/10; 12/5; 11/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; ; 12/5; 23/10; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 34/13; 23/10; 9/4; ; ; 5/2; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-28 08:23:33 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 12/11; 11/10; ; ; 10/9; ; 
Draw; 23/10; 12/5; 47/20; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 12/5; 27/11; 23/10; ; ; 23/10; ; 
North Ferriby Utd; 5/2; 23/10; 47/20; 21/10; 5/2; 9/4; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 34/13; 23/10; 9/4; ; ; 5/2; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-28 12:25:21 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 12/11; 11/10; ; ; 11/10; ; 
Draw; 23/10; 5/2; 47/20; 23/10; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 9/4; 11/5; 23/10; 12/5; 40/17; 23/10; 11/5; 23/10; 12/5; 12/5; 27/11; 23/10; ; ; 23/10; ; 
North Ferriby Utd; 5/2; 23/10; 47/20; 11/5; 5/2; 9/4; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 49/20; 12/5; 23/10; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 34/13; 23/10; 9/4; ; ; 5/2; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-28 16:23:07 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 12/11; 11/10; ; ; 11/10; ; 
Draw; 23/10; 5/2; 47/20; 9/4; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 40/17; 23/10; 11/5; 23/10; 40/17; 12/5; 27/11; 23/10; ; ; 23/10; ; 
North Ferriby Utd; 5/2; 23/10; 47/20; 9/4; 5/2; 9/4; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 27/11; 9/4; 12/5; 9/4; 27/11; 34/13; 23/10; 9/4; ; ; 5/2; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-28 20:25:51 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 6/5; 12/11; 11/10; ; ; 10/9; ; 
Draw; 23/10; 5/2; 47/20; 9/4; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 40/17; 23/10; 11/5; 23/10; 40/17; 12/5; 27/11; 23/10; ; ; 12/5; ; 
North Ferriby Utd; 5/2; 23/10; 47/20; 9/4; 5/2; 9/4; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 27/11; 9/4; 12/5; 9/4; 27/11; 34/13; 23/10; 9/4; ; ; 12/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-29 00:23:12 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 19/16; 12/11; 11/10; ; ; 10/9; 21/20; 
Draw; 23/10; 5/2; 47/20; 9/4; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 40/17; 23/10; 11/5; 23/10; 40/17; 19/8; 27/11; 23/10; ; ; 12/5; 21/10; 
North Ferriby Utd; 5/2; 23/10; 47/20; 9/4; 5/2; 9/4; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 27/11; 9/4; 12/5; 9/4; 27/11; 45/17; 23/10; 9/4; ; ; 12/5; 23/10; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-29 04:22:40 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 7/6; 12/11; 11/10; ; ; 10/9; 21/20; 
Draw; 23/10; 5/2; 47/20; 9/4; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 40/17; 23/10; 11/5; 23/10; 40/17; 29/12; 27/11; 23/10; ; ; 12/5; 21/10; 
North Ferriby Utd; 5/2; 23/10; 47/20; 9/4; 5/2; 9/4; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 27/11; 9/4; 12/5; 9/4; 27/11; 77/29; 23/10; 9/4; ; ; 12/5; 23/10; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-29 08:22:21 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 23/20; 11/10; 11/10; 21/20; 1; 21/20; 11/10; 22/19; 12/11; 21/20; ; ; 10/9; 21/20; 
Draw; 23/10; 5/2; 47/20; 9/4; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 9/4; 12/5; 11/5; 12/5; 9/4; 29/12; 27/11; 12/5; ; ; 12/5; 9/4; 
North Ferriby Utd; 5/2; 23/10; 47/20; 9/4; 5/2; 9/4; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 51/19; 23/10; 23/10; ; ; 12/5; 12/5; 
META; english/non-league/national-league/north-ferriby-utd-v-bromley; 2016-10-29 12:23:01 GMT+3; 2016-10-29 15:00; e70300-dr003
Bromley; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 23/20; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 15/13; 12/11; 21/20; ; ; 10/9; 21/20; 
Draw; 23/10; 5/2; 47/20; 9/4; 12/5; 11/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 11/5; 23/10; 12/5; 40/17; 12/5; 11/5; 12/5; 40/17; 68/29; 27/11; 12/5; ; ; 12/5; 9/4; 
