META; english/non-league/national-league/solihull-moors-v-dover; 2016-11-07 12:21:23 GMT+2; 2016-11-12 15:00; e70300-dr003
Dover; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 16/11; ; ; ; ; 
Solihull Moors; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; 8/5; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dover; 2016-11-07 16:22:30 GMT+2; 2016-11-12 15:00; e70300-dr003
Dover; 6/4; 11/8; 6/4; 29/20; 6/4; ; 6/4; ; 6/4; ; ; ; 6/4; ; 6/4; 6/4; 16/11; 16/11; 7/5; 7/5; 16/11; ; ; 16/11; ; ; ; ; 
Solihull Moors; 8/5; 15/8; 8/5; 8/5; 17/10; ; 17/10; ; 13/8; ; ; ; 13/8; ; 13/8; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; ; ; 8/5; ; ; ; ; 
Draw; 12/5; 2; 47/20; 11/5; 5/2; ; 5/2; ; 12/5; ; ; ; 12/5; ; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 40/17; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-dover; 2016-11-07 20:23:16 GMT+2; 2016-11-12 15:00; e70300-dr003
Dover; 6/4; 11/8; 6/4; 13/10; 6/4; ; 29/20; ; 6/4; ; 11/10; ; 29/20; ; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; ; ; 16/11; ; ; 1/50; ; 
Solihull Moors; 8/5; 15/8; 8/5; 7/4; 17/10; ; 7/4; ; 13/8; ; 2; ; 17/10; ; 13/8; 9/5; 8/5; 8/5; 17/11; 8/5; 8/5; ; ; 8/5; ; ; 1/50; ; 
Draw; 12/5; 2; 47/20; 11/5; 5/2; ; 5/2; ; 12/5; ; 11/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; ; ; 12/5; ; ; 9/5; ; 
META; english/non-league/national-league/solihull-moors-v-dover; 2016-11-08 00:23:04 GMT+2; 2016-11-12 15:00; e70300-dr003
Dover; 6/4; 11/8; 6/4; 13/10; 6/4; ; 6/4; ; 6/4; ; 11/10; ; 29/20; ; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; ; ; 16/11; ; ; 1/50; ; 
Solihull Moors; 8/5; 15/8; 8/5; 7/4; 17/10; ; 17/10; ; 13/8; ; 2; ; 17/10; ; 13/8; 9/5; 17/11; 8/5; 17/11; 8/5; 17/11; ; ; 8/5; ; ; 1/50; ; 
Draw; 12/5; 2; 47/20; 11/5; 5/2; ; 5/2; ; 12/5; ; 11/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; ; ; 12/5; ; ; 9/5; ; 
META; english/non-league/national-league/solihull-moors-v-dover; 2016-11-08 04:22:48 GMT+2; 2016-11-12 15:00; e70300-dr003
Dover; 6/4; 11/8; 6/4; 13/10; 6/4; ; 6/4; ; 6/4; ; 11/10; ; 29/20; ; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; ; ; 16/11; ; ; 1/50; ; 
Solihull Moors; 8/5; 15/8; 8/5; 7/4; 17/10; ; 17/10; ; 13/8; ; 2; ; 17/10; ; 13/8; 9/5; 17/11; 8/5; 17/11; 8/5; 17/11; ; ; 8/5; ; ; 1/50; ; 
Draw; 12/5; 2; 47/20; 11/5; 5/2; ; 5/2; ; 12/5; ; 11/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; ; ; 12/5; ; ; 9/5; ; 
META; english/non-league/national-league/solihull-moors-v-dover; 2016-11-08 08:23:14 GMT+2; 2016-11-12 15:00; e70300-dr003
Dover; 6/4; 11/8; 6/4; 13/10; 6/4; ; 6/4; ; 6/4; ; 11/10; ; 29/20; ; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; ; ; 16/11; ; ; 1/100; ; 
