META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-23 00:22:28 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 4/7; 4/7; ; ; 4/7; ; 11/20; ; ; ; ; ; 11/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; 3; ; 29/10; ; ; ; ; ; 57/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 5; 9/2; ; ; 5; ; 21/4; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-23 04:21:07 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 4/7; 4/7; ; ; 4/7; ; 4/7; ; ; ; 4/7; ; 11/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; 29/10; ; 29/10; ; ; ; 5/2; ; 27/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 5; 9/2; ; ; 5; ; 5; ; ; ; 4; ; 21/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-23 08:22:26 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 4/7; 4/7; ; ; 4/7; ; 4/7; ; ; ; 4/7; ; 11/20; ; ; ; ; ; ; ; ; ; ; 6/11; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-23 20:23:21 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 3/5; 4/7; ; 4/7; 3/5; 8/15; 8/13; 8/15; 4/7; 13/20; 4/7; ; 11/20; ; ; ; ; ; ; ; ; ; ; 6/11; ; ; 1/50; ; 
Draw; 11/4; 11/4; ; 5/2; 29/10; 5/2; 14/5; 11/4; 14/5; 11/4; 5/2; ; 11/4; ; ; ; ; ; ; ; ; ; ; 27/10; ; ; 1/100; ; 
Torquay; 19/4; 9/2; ; 9/2; 9/2; 9/2; 9/2; 9/2; 19/4; 17/4; 4; ; 5; ; ; ; ; ; ; ; ; ; ; 19/4; ; ; 1/50; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-24 00:22:30 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 3/5; 8/13; ; 8/13; 8/13; 8/15; 13/20; 8/15; 8/13; 13/20; 4/7; 4/6; 8/13; ; ; ; ; ; 4/7; ; ; ; ; 6/11; ; ; 4/7; ; 
Draw; 11/4; 13/5; ; 23/10; 14/5; 5/2; 14/5; 11/4; 14/5; 14/5; 5/2; 13/5; 11/4; ; ; ; ; ; 5/2; ; ; ; ; 27/10; ; ; 5/2; ; 
Torquay; 19/4; 17/4; ; 4; 9/2; 9/2; 22/5; 9/2; 9/2; 17/4; 4; 9/2; 17/4; ; ; ; ; ; 17/4; ; ; ; ; 19/4; ; ; 7/2; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-24 04:22:32 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 3/5; 8/13; ; 8/13; 8/13; 8/15; 13/20; 8/15; 8/13; 13/20; 4/7; 4/6; 8/13; ; ; ; ; ; 4/7; ; ; ; ; 6/11; ; ; 4/7; ; 
Draw; 11/4; 13/5; ; 23/10; 14/5; 5/2; 14/5; 11/4; 14/5; 14/5; 5/2; 13/5; 11/4; ; ; ; ; ; 5/2; ; ; ; ; 27/10; ; ; 5/2; ; 
Torquay; 19/4; 17/4; ; 4; 9/2; 9/2; 22/5; 9/2; 9/2; 17/4; 4; 9/2; 17/4; ; ; ; ; ; 17/4; ; ; ; ; 19/4; ; ; 7/2; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-24 08:22:54 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 3/5; 8/13; ; 6/10; 8/13; 8/15; 13/20; 8/15; 8/13; 4/6; 4/7; 4/6; 8/13; ; ; ; ; ; 4/7; ; ; ; ; 3/5; ; ; 4/7; ; 
Draw; 11/4; 13/5; ; 5/2; 14/5; 5/2; 14/5; 11/4; 14/5; 14/5; 5/2; 13/5; 11/4; ; ; ; ; ; 5/2; ; ; ; ; 27/10; ; ; 13/5; ; 
Torquay; 19/4; 17/4; ; 15/4; 9/2; 9/2; 17/4; 9/2; 17/4; 4; 4; 9/2; 17/4; ; ; ; ; ; 17/4; ; ; ; ; 22/5; ; ; 21/5; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-24 12:23:22 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 4/7; 8/13; ; 4/7; 8/13; 11/20; 3/5; 4/7; 4/7; 3/5; 8/13; 4/6; 3/5; ; 13/20; ; ; ; 4/7; ; ; ; ; 3/5; ; ; 4/7; ; 
Draw; 14/5; 14/5; ; 13/5; 29/10; 13/5; 29/10; 11/4; 14/5; 14/5; 14/5; 13/5; 14/5; ; 11/4; ; ; ; 5/2; ; ; ; ; 27/10; ; ; 14/5; ; 
Torquay; 5; 4; ; 4; 9/2; 19/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; ; 4; ; ; ; 17/4; ; ; ; ; 22/5; ; ; 22/5; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-24 16:23:20 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 1/2; 4/7; 1/2; 1/2; 1/2; 12/25; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 8/15; ; ; ; 4/7; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 3; 14/5; 29/10; 5/2; 31/10; 11/4; 16/5; 3; 3; 3; 3; 3; 3; 3; 3; ; ; ; 5/2; ; ; ; ; 3; ; ; 3; ; 
Torquay; 11/2; 9/2; 11/2; 5; 11/2; 9/2; 11/2; 9/2; 21/4; 11/2; 11/2; 6; 21/4; 11/2; 5; ; ; ; 17/4; ; ; ; ; 11/2; ; ; 11/2; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-24 20:24:09 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 8/15; 8/15; 4/7; 8/15; 4/7; 12/25; 8/15; 1/2; 8/15; 4/7; 4/7; 1/2; 1/2; 4/7; 4/7; ; ; ; 4/7; ; ; ; ; 5/11; ; ; 8/15; ; 
Draw; 3; 29/10; 14/5; 14/5; 3; 11/4; 31/10; 3; 3; 14/5; 3; 3; 3; 11/4; 14/5; ; ; ; 5/2; ; ; ; ; 3; ; ; 3; ; 
Torquay; 5; 5; 9/2; 4; 5; 9/2; 5; 9/2; 5; 19/4; 5; 6; 21/4; 9/2; 19/4; ; ; ; 17/4; ; ; ; ; 11/2; ; ; 23/5; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-25 00:22:55 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 8/15; 8/15; 4/7; 11/20; 4/7; 12/25; 4/7; 1/2; 8/15; 4/7; 4/7; 1/2; 11/20; 11/20; 4/7; ; ; ; 4/7; ; ; ; ; 5/11; ; ; 4/7; ; 
Draw; 3; 29/10; 14/5; 5/2; 3; 11/4; 3; 3; 3; 3; 3; 3; 29/10; 11/4; 14/5; ; ; ; 5/2; ; ; ; ; 3; ; ; 14/5; ; 
Torquay; 5; 5; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 19/4; 19/4; 5; 6; 19/4; 9/2; 19/4; ; ; ; 17/4; ; ; ; ; 11/2; ; ; 5; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-25 04:23:08 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 8/15; 8/15; 11/20; 11/20; 4/7; 12/25; 4/7; 1/2; 8/15; 4/7; 4/7; 1/2; 11/20; 11/20; 4/7; ; ; ; 4/7; ; ; ; ; 5/11; ; ; 4/7; ; 
Draw; 3; 29/10; 14/5; 5/2; 3; 11/4; 31/10; 3; 3; 14/5; 3; 3; 29/10; 14/5; 14/5; ; ; ; 5/2; ; ; ; ; 3; ; ; 3; ; 
Torquay; 5; 5; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 19/4; 19/4; 5; 6; 19/4; 24/5; 19/4; ; ; ; 17/4; ; ; ; ; 11/2; ; ; 5; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-25 08:23:09 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 8/15; 8/15; 11/20; 11/20; 4/7; 1/2; 4/7; 1/2; 8/15; 4/7; 4/7; 1/2; 11/20; 11/20; 4/7; ; ; ; 4/7; ; ; ; ; 5/11; ; ; 4/7; ; 
Draw; 3; 29/10; 14/5; 5/2; 3; 11/4; 31/10; 3; 3; 14/5; 3; 3; 29/10; 14/5; 14/5; ; ; ; 5/2; ; ; ; ; 3; ; ; 3; ; 
Torquay; 5; 5; 9/2; 9/2; 5; 17/4; 19/4; 9/2; 19/4; 19/4; 5; 6; 19/4; 24/5; 19/4; ; ; ; 17/4; ; ; ; ; 11/2; ; ; 5; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-25 12:24:10 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 8/15; 4/7; 4/7; 11/20; 4/7; 1/2; 4/7; 1/2; 8/15; 4/7; 4/7; 6/10; 11/20; 11/20; 4/7; ; ; ; 4/7; ; ; ; ; 1/2; ; ; 4/7; ; 
Draw; 3; 14/5; 14/5; 5/2; 3; 11/4; 3; 3; 3; 14/5; 3; 3; 29/10; 11/4; 14/5; ; ; ; 5/2; ; ; ; ; 29/10; ; ; 3; ; 
Torquay; 5; 9/2; 19/4; 9/2; 5; 17/4; 19/4; 9/2; 19/4; 19/4; 19/4; 9/2; 19/4; 9/2; 19/4; ; ; ; 17/4; ; ; ; ; 5; ; ; 11/2; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-25 16:23:27 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 1/2; 4/7; 8/15; 8/15; 4/7; 1/2; 11/20; 1/2; 8/15; 11/20; 4/7; 6/10; 8/15; 8/15; 4/7; ; ; ; 4/7; ; ; ; ; 1/2; ; ; 8/15; ; 
Draw; 3; 14/5; 14/5; 13/5; 3; 11/4; 3; 3; 3; 3; 3; 3; 3; 11/4; 14/5; ; ; ; 5/2; ; ; ; ; 29/10; ; ; 3; ; 
Torquay; 6; 9/2; 5; 9/2; 5; 17/4; 5; 9/2; 19/4; 5; 5; 9/2; 19/4; 5; 19/4; ; ; ; 17/4; ; ; ; ; 5; ; ; 11/2; ; 
META; english/non-league/national-league/eastleigh-v-torquay; 2016-10-25 20:23:44 GMT+3; 2016-10-25 19:45; e70300-dr003
Eastleigh; 1/2; 4/7; 8/15; 8/15; 8/15; 12/25; 8/15; 1/2; 8/15; 11/20; 4/7; 4/7; 8/15; 1/2; 8/15; ; ; ; 1/2; ; ; ; ; 8/15; ; ; 8/15; ; 
Draw; 3; 14/5; 29/10; 11/4; 31/10; 14/5; 31/10; 3; 3; 3; 3; 3; 3; 29/10; 16/5; ; ; ; 3; ; ; ; ; 13/4; ; ; 3; ; 
Torquay; 6; 9/2; 19/4; 9/2; 5; 17/4; 5; 9/2; 19/4; 19/4; 5; 5; 19/4; 24/5; 9/2; ; ; ; 17/4; ; ; ; ; 9/2; ; ; 26/5; ; 
