META; english/non-league/national-league/eastleigh-v-north-ferriby-utd; 2016-08-30 00:20:35 GMT+3; 2016-09-03 15:00; e70300-dr003
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/eastleigh-v-north-ferriby-utd; 2016-08-30 04:20:42 GMT+3; 2016-09-03 15:00; e70300-dr003
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/eastleigh-v-north-ferriby-utd; 2016-08-30 08:20:44 GMT+3; 2016-09-03 15:00; e70300-dr003
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/eastleigh-v-north-ferriby-utd; 2016-08-30 12:21:03 GMT+3; 2016-09-03 15:00; e70300-dr003
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; english/non-league/national-league/eastleigh-v-north-ferriby-utd; 2016-08-30 16:21:16 GMT+3; 2016-09-03 15:00; e70300-dr003
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; english/non-league/national-league/eastleigh-v-north-ferriby-utd; 2016-08-30 20:22:14 GMT+3; 2016-09-03 15:00; e70300-dr003
Eastleigh; ; 2/5; ; ; 2/5; ; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; 5/11; ; ; ; 1/16; ; 
Draw; ; 7/2; ; ; 18/5; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; 39/10; ; ; ; 9/4; ; 
North Ferriby Utd; ; 11/2; ; ; 6; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; 33/5; ; ; ; 4/9; ; 
META; english/non-league/national-league/eastleigh-v-north-ferriby-utd; 2016-08-31 00:20:44 GMT+3; 2016-09-03 15:00; e70300-dr003
