META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-30 00:20:33 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Boreham Wood; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-30 04:20:39 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Boreham Wood; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-30 08:20:42 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Boreham Wood; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-30 12:21:01 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Boreham Wood; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-30 16:21:14 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Boreham Wood; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-30 20:22:12 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; 5/6; ; ; 10/11; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 9/10; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 45/17; ; ; ; 21/10; ; 
Boreham Wood; ; 3; ; ; 29/10; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 38/11; ; ; ; 1/16; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-31 00:20:42 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; 5/6; ; ; 10/11; ; 10/11; ; ; ; ; 10/11; ; ; ; ; 10/11; ; ; ; ; 9/10; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; 12/5; ; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; ; 45/17; ; ; ; 21/10; ; 
Boreham Wood; ; 3; ; ; 29/10; ; 31/10; ; ; ; ; 5/2; ; ; ; ; 3; ; ; ; ; 38/11; ; ; ; 1/16; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-31 04:20:52 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; 5/6; ; ; 10/11; ; 10/11; ; ; ; ; 10/11; ; ; ; ; 10/11; ; ; ; ; 9/10; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; 12/5; ; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; ; 45/17; ; ; ; 21/10; ; 
Boreham Wood; ; 3; ; ; 29/10; ; 31/10; ; ; ; ; 5/2; ; ; ; ; 3; ; ; ; ; 38/11; ; ; ; 1/16; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-31 08:20:44 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; 5/6; ; ; 10/11; ; 10/11; ; ; ; ; 10/11; ; ; ; ; 10/11; ; ; ; ; 9/10; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; 12/5; ; ; ; ; 11/5; ; ; ; ; 12/5; ; ; ; ; 45/17; ; ; ; 21/10; ; 
Boreham Wood; ; 3; ; ; 29/10; ; 31/10; ; ; ; ; 5/2; ; ; ; ; 3; ; ; ; ; 38/11; ; ; ; 1/16; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-31 11:58:25 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; ; 5/6; ; ; 10/11; ; 10/11; ; ; ; ; 10/11; 5/6; ; ; ; 10/11; ; ; ; ; 9/10; ; ; ; 1/16; ; 
Draw; ; 12/5; ; ; 12/5; ; 12/5; ; ; ; ; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 45/17; ; ; ; 21/10; ; 
Boreham Wood; ; 3; ; ; 29/10; ; 31/10; ; ; ; ; 5/2; 3; ; ; ; 3; ; ; ; ; 38/11; ; ; ; 1/16; ; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-31 16:21:27 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; 5/6; 17/20; 9/10; 20/23; 10/11; ; 10/11; 10/11; 9/10; 9/10; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 9/10; 11/13; 9/10; 13/15; 39/40; ; ; ; 5/6; 9/10; 
Draw; 5/2; 12/5; 47/20; 12/5; 12/5; ; 5/2; 12/5; 5/2; 5/2; 5/2; 11/5; 23/10; 49/20; ; 13/5; 5/2; 5/2; 9/4; 5/2; 12/5; 45/17; ; ; ; 12/5; 23/10; 
Boreham Wood; 16/5; 29/10; 29/10; 13/5; 14/5; ; 3; 13/5; 3; 13/5; 14/5; 5/2; 3; 59/20; ; 11/4; 14/5; 13/5; 14/5; 13/5; 37/13; 58/19; ; ; ; 14/5; 27/10; 
META; english/non-league/national-league/dagenham-redbridge-v-boreham-wood; 2016-08-31 20:21:44 GMT+3; 2016-09-03 15:00; e70300-dr003
Dagenham & Redbridge; 5/6; 17/20; 9/10; 20/23; 10/11; ; 10/11; 10/11; 9/10; 9/10; 10/11; 10/11; 10/11; 9/10; ; 9/10; 10/11; 9/10; 11/13; 9/10; 10/11; 39/40; 10/11; ; ; 5/6; 9/10; 
