META; english/non-league/national-league/lincoln-v-solihull-moors; 2016-09-10 20:25:24 GMT+3; 2016-09-13 19:45; e70300-dr003
Lincoln; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; 17/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Solihull Moors; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/lincoln-v-solihull-moors; 2016-09-11 08:22:21 GMT+3; 2016-09-13 19:45; e70300-dr003
Lincoln; 4/9; 4/7; ; ; 2/5; ; 2/5; ; ; 2/5; ; 2/5; 2/5; ; 4/11; ; 2/5; 2/5; 2/5; ; 2/5; 2/5; ; ; ; ; 3/10; ; 
Draw; 17/5; 13/5; ; ; 7/2; ; 7/2; ; ; 17/5; ; 17/5; 10/3; ; 17/5; ; 7/2; 39/11; 17/5; ; 10/3; 39/11; ; ; ; ; 3; ; 
Solihull Moors; 6; 9/2; ; ; 6; ; 7; ; ; 6; ; 11/2; 9/2; ; 11/2; ; 6; 6; 6; ; 6; 6; ; ; ; ; 23/5; ; 
META; english/non-league/national-league/lincoln-v-solihull-moors; 2016-09-11 12:24:30 GMT+3; 2016-09-13 19:45; e70300-dr003
Lincoln; 4/9; 1/2; ; 2/5; 2/5; ; 2/5; ; ; 2/5; ; 2/5; 2/5; ; 4/11; ; 2/5; 7/17; 2/5; ; 2/5; 7/17; 1/2; ; ; ; 3/10; ; 
Draw; 17/5; 3; ; 16/5; 7/2; ; 7/2; ; ; 17/5; ; 17/5; 10/3; ; 17/5; ; 7/2; 39/11; 17/5; ; 10/3; 39/11; 18/5; ; ; ; 3; ; 
Solihull Moors; 6; 5; ; 11/2; 6; ; 7; ; ; 6; ; 11/2; 9/2; ; 11/2; ; 6; 113/19; 6; ; 6; 113/19; 61/10; ; ; ; 23/5; ; 
META; english/non-league/national-league/lincoln-v-solihull-moors; 2016-09-11 16:22:44 GMT+3; 2016-09-13 19:45; e70300-dr003
Lincoln; 4/9; 1/2; ; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; ; 2/5; 2/5; ; 4/11; 4/9; 2/5; 7/17; 2/5; 2/5; 2/5; 7/17; 4/9; 7/19; ; ; 1/3; ; 
Draw; 17/5; 3; ; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 17/5; ; 17/5; 10/3; ; 17/5; 10/3; 7/2; 39/11; 17/5; 13/4; 10/3; 39/11; 37/10; 62/17; ; ; 3; ; 
Solihull Moors; 6; 5; ; 11/2; 11/2; 11/2; 7; 5; 6; 6; ; 11/2; 9/2; ; 11/2; 23/4; 6; 59/10; 6; 21/4; 6; 59/10; 73/10; 11/2; ; ; 24/5; ; 
META; english/non-league/national-league/lincoln-v-solihull-moors; 2016-09-11 20:23:33 GMT+3; 2016-09-13 19:45; e70300-dr003
