META; english/non-league/national-league/eastleigh-v-southport; 2016-09-04 00:22:25 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-04 04:21:33 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-04 08:21:32 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-04 12:21:53 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 7/2; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; 7; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-04 16:22:32 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 2/5; ; 4/11; ; 2/5; ; ; 7/19; ; ; ; ; ; ; ; 10/29; 7/19; ; 4/11; 10/29; ; ; ; ; ; ; 
Draw; 7/2; 16/5; 7/2; ; 7/2; ; 7/2; ; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; ; 7/2; 7/2; ; ; ; ; ; ; 
Southport; 7; 5; 6; ; 13/2; ; 8; ; ; 13/2; ; ; ; ; ; ; ; 27/4; 13/2; ; 13/2; 27/4; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-04 20:22:26 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 2/5; 4/11; 4/11; ; 2/5; ; 2/5; 7/19; ; 2/5; ; ; ; ; ; 10/29; 7/19; ; 4/11; 10/29; ; ; ; ; ; ; 
Draw; 7/2; 16/5; 7/2; 16/5; 7/2; ; 7/2; ; 7/2; 7/2; ; 7/2; ; ; ; ; ; 7/2; 7/2; ; 7/2; 7/2; ; ; ; ; ; ; 
Southport; 7; 5; 6; 6; 13/2; ; 15/2; ; 7; 13/2; ; 13/2; ; ; ; ; ; 27/4; 13/2; ; 13/2; 27/4; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-05 00:21:55 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 2/5; 4/11; 4/11; ; 2/5; ; 2/5; 7/19; ; 2/5; ; ; ; ; 2/5; 10/29; 7/19; ; 4/11; 10/29; ; ; ; ; ; ; 
Draw; 7/2; 16/5; 7/2; 16/5; 7/2; ; 7/2; ; 7/2; 7/2; ; 7/2; ; ; ; ; 7/2; 7/2; 7/2; ; 7/2; 7/2; ; ; ; ; ; ; 
Southport; 7; 5; 6; 6; 13/2; ; 15/2; ; 7; 13/2; ; 13/2; ; ; ; ; 13/2; 27/4; 13/2; ; 13/2; 27/4; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-05 04:21:47 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 2/5; 4/11; 4/11; ; 2/5; ; 2/5; 7/19; ; 2/5; ; ; ; ; 2/5; 10/29; 7/19; ; 4/11; ; ; ; ; ; ; ; 
Draw; 7/2; 16/5; 7/2; 16/5; 7/2; ; 7/2; ; 7/2; 7/2; ; 7/2; ; ; ; ; 7/2; 7/2; 7/2; ; 7/2; ; ; ; ; ; ; ; 
Southport; 7; 5; 6; 6; 13/2; ; 15/2; ; 7; 13/2; ; 13/2; ; ; ; ; 13/2; 27/4; 13/2; ; 13/2; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-05 08:22:18 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 2/5; 4/11; 4/11; ; 2/5; ; 2/5; ; ; 2/5; ; ; ; ; 2/5; 10/29; 7/19; ; ; 10/29; ; ; ; ; ; ; 
Draw; 7/2; 16/5; 7/2; 16/5; 7/2; ; 7/2; ; 7/2; ; ; 7/2; ; ; ; ; 7/2; 7/2; 7/2; ; ; 7/2; ; ; ; ; ; ; 
Southport; 7; 5; 6; 6; 13/2; ; 15/2; ; 7; ; ; 13/2; ; ; ; ; 13/2; 27/4; 13/2; ; ; 27/4; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-05 12:22:05 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 2/5; 4/11; 4/11; ; 2/5; ; 2/5; 7/19; ; 2/5; ; ; ; ; 2/5; 10/29; 7/19; ; 4/11; 10/29; 2/5; ; ; ; ; ; 
Draw; 7/2; 16/5; 7/2; 16/5; 7/2; ; 7/2; ; 7/2; 7/2; ; 7/2; ; ; ; ; 7/2; 7/2; 7/2; ; 7/2; 7/2; 4; ; ; ; ; ; 
Southport; 7; 5; 6; 6; 13/2; ; 15/2; ; 7; 13/2; ; 13/2; ; ; ; ; 13/2; 27/4; 13/2; ; 13/2; 27/4; 8; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-05 16:22:14 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 2/5; 4/11; 4/11; ; 4/11; ; 2/5; 7/19; 7/20; 2/5; ; ; ; ; 2/5; 10/29; 7/19; ; 4/11; 10/29; 2/5; ; ; ; ; ; 
Draw; 7/2; 16/5; 7/2; 16/5; 18/5; ; 19/5; ; 7/2; 7/2; 15/4; 7/2; ; ; ; ; 7/2; 7/2; 7/2; ; 7/2; 7/2; 4; ; ; ; ; ; 
Southport; 7; 5; 6; 6; 13/2; ; 15/2; ; 7; 13/2; 6; 13/2; ; ; ; ; 13/2; 13/2; 13/2; ; 13/2; 13/2; 8; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-05 20:22:22 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 7/20; 4/11; 4/11; ; 4/11; ; 2/5; 7/19; 7/20; 2/5; ; 4/11; ; ; 2/5; 4/11; 7/19; ; 4/11; 4/11; 2/5; ; ; ; ; ; 
Draw; 7/2; 16/5; 37/10; 10/3; 18/5; ; 15/4; ; 7/2; 7/2; 15/4; 7/2; ; 7/2; ; ; 7/2; 39/11; 7/2; ; 7/2; 39/11; 4; ; ; ; ; ; 
Southport; 7; 5; 7; 6; 13/2; ; 15/2; ; 7; 13/2; 6; 13/2; ; 15/2; ; ; 13/2; 13/2; 13/2; ; 13/2; 13/2; 8; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-06 00:21:09 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 7/20; 4/11; 4/11; ; 4/11; ; 2/5; 7/19; 7/20; 2/5; ; 4/11; ; ; 2/5; 4/11; 7/19; ; 4/11; 4/11; 2/5; ; ; ; ; ; 
Draw; 7/2; 16/5; 37/10; 10/3; 18/5; ; 15/4; ; 7/2; 7/2; 15/4; 7/2; ; 7/2; ; ; 7/2; 39/11; 7/2; ; 7/2; 39/11; 4; ; ; ; ; ; 
Southport; 7; 5; 7; 6; 13/2; ; 15/2; ; 7; 13/2; 6; 13/2; ; 15/2; ; ; 13/2; 13/2; 13/2; ; 13/2; 13/2; 8; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-southport; 2016-09-06 04:21:45 GMT+3; 2016-09-10 15:00; e70300-dr003
Eastleigh; 2/5; 4/9; 7/20; 4/11; 4/11; ; 4/11; ; 2/5; 7/19; 7/20; 2/5; ; 4/11; ; ; 2/5; 4/11; 7/19; ; 4/11; 4/11; 2/5; ; ; ; ; ; 
Draw; 7/2; 16/5; 37/10; 10/3; 18/5; ; 15/4; ; 7/2; 7/2; 15/4; 7/2; ; 7/2; ; ; 7/2; 39/11; 7/2; ; 7/2; 39/11; 4; ; ; ; ; ; 
