META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-20 16:25:29 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; ; ; ; 5/6; ; 5/6; ; ; ; ; 6/4; ; ; ; 4/5; ; 4/5; ; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; 2; ; ; ; 28/11; ; 5/2; ; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 13/8; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-21 12:25:00 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; 20/23; ; ; 5/6; ; 5/6; ; ; ; ; 6/4; ; ; ; 4/5; ; 4/5; ; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; 23/10; ; ; 13/5; ; 13/5; ; ; ; ; 2; ; ; ; 28/11; ; 5/2; ; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; 13/5; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-21 16:25:31 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; 20/23; ; ; 20/23; ; 5/6; ; ; ; ; 6/4; ; ; 10/11; 4/5; ; 4/5; 10/11; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; 23/10; ; ; 13/5; ; 13/5; ; ; ; ; 2; ; ; 27/11; 28/11; ; 5/2; 27/11; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; ; 17/10; ; ; 5/2; 3; ; 3; 5/2; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-21 20:29:28 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; 20/23; ; ; 4/5; ; 5/6; ; ; ; ; 6/4; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; 23/10; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; 11/4; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-22 00:24:15 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; 20/23; ; ; 4/5; ; 5/6; ; ; ; ; 6/4; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; 23/10; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; 11/4; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-22 04:24:10 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; 20/23; ; ; 4/5; ; 5/6; ; ; ; ; 6/4; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; 23/10; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; 11/4; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-22 08:23:57 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; 20/23; ; ; 4/5; ; 5/6; ; ; ; ; 6/4; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; 23/10; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; 11/4; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-22 12:24:05 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; 10/11; ; ; 20/23; ; 5/6; ; ; ; ; 6/4; ; ; 10/11; 4/5; ; 4/5; 10/11; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; 23/10; ; ; 13/5; ; 13/5; ; ; ; ; 2; ; ; 27/11; 28/11; ; 5/2; 27/11; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; 5/2; ; ; 3; ; 3; ; ; ; ; 17/10; ; ; 5/2; 3; ; 3; 5/2; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-22 16:24:36 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; ; 20/23; ; ; 4/5; ; 5/6; ; ; ; ; 6/4; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; ; 23/10; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; ; 11/4; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-22 20:24:28 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 20/23; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; ; ; 
Draw; 11/4; ; 47/20; 23/10; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; ; ; 
Bromley; 3; ; 16/5; 11/4; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; ; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-23 00:24:10 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 27/10; ; 13/5; ; ; ; ; 2; ; ; 28/11; 28/11; ; 5/2; 28/11; ; ; 28/11; ; ; 13/8; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 13/8; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-23 04:23:37 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 5/6; ; 5/6; ; ; ; ; 29/20; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 1/2; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; 2; ; ; 23/10; 28/11; ; 5/2; 23/10; ; ; 28/11; ; ; 13/8; ; 
Bromley; 3; ; 16/5; 3; ; ; 33/10; ; 3; ; ; ; ; 17/10; ; ; 31/10; 3; ; 3; 31/10; ; ; 3; ; ; 13/8; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-23 08:23:37 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 5/6; ; 5/6; ; ; ; ; 29/20; ; ; 4/5; 4/5; ; 4/5; ; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 13/5; ; 13/5; ; ; ; ; 2; ; ; 28/11; 28/11; ; 5/2; 28/11; ; ; 28/11; ; ; 13/8; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 13/8; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-23 12:23:57 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 4/5; 4/5; ; 4/5; ; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 27/10; ; 13/5; ; ; ; ; 2; ; ; 28/11; 28/11; ; 5/2; 28/11; ; ; 28/11; ; ; 13/8; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 13/8; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-23 16:23:53 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 4/5; 4/5; ; 4/5; ; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 27/10; ; 13/5; ; ; ; ; 2; ; ; 28/11; 28/11; ; 5/2; 28/11; ; ; 28/11; ; ; 13/8; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 13/8; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-23 20:24:03 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; 17/10; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; 2; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-24 00:23:32 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; 13/8; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; 2; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-24 04:23:28 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; 13/8; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; 2; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-24 08:23:24 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; 7/4; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; 13/8; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-24 12:23:54 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; 8/15; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; 17/10; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; 2; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-24 16:24:37 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 3/4; ; ; 4/5; ; 5/6; ; ; ; ; 29/20; ; ; 10/13; 4/5; ; 4/5; 10/13; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; ; ; 11/4; ; 13/5; ; ; ; ; 2; ; ; 13/5; 28/11; ; 5/2; 13/5; ; ; 28/11; ; ; 7/4; ; 
Bromley; 3; ; 16/5; 3; ; ; 16/5; ; 3; ; ; ; ; 17/10; ; ; 37/13; 3; ; 3; 37/13; ; ; 3; ; ; 11/5; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-24 20:23:32 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 5/2; 28/11; ; 5/2; 5/2; ; ; 28/11; ; ; 19/10; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 9/5; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-25 00:23:42 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 5/2; 28/11; ; 5/2; 5/2; ; ; 28/11; ; ; 2; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 5/2; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-25 04:23:41 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 5/2; 28/11; ; 5/2; 5/2; ; ; 28/11; ; ; 19/10; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-25 08:23:44 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 5/2; 28/11; ; 5/2; 5/2; ; ; 28/11; ; ; 19/10; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-25 12:23:40 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 28/11; 28/11; ; 5/2; 28/11; ; ; 28/11; ; ; 19/10; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-25 16:36:55 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 11/4; ; 13/5; ; ; ; ; 21/10; ; ; 28/11; 28/11; ; 5/2; 28/11; ; ; 28/11; ; ; 19/10; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 5/2; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-25 20:24:04 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 5/2; 28/11; ; 5/2; 5/2; ; ; 28/11; ; ; 2; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 9/5; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-26 00:24:03 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 5/2; 28/11; ; 5/2; 5/2; ; ; 28/11; ; ; 2; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 23/10; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-26 04:23:50 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; ; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 5/2; 28/11; ; 5/2; 5/2; ; ; 28/11; ; ; 2; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; ; 3; 29/10; ; ; 3; ; ; 13/5; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-26 08:24:01 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 5/6; ; 5/6; 4/5; 5/6; ; 4/5; ; 5/6; ; ; ; ; 8/5; ; ; 4/5; 4/5; 7/9; 4/5; 4/5; ; ; 4/5; ; ; 4/7; ; 
Draw; 11/4; ; 47/20; 12/5; 11/4; ; 27/10; ; 13/5; ; ; ; ; 21/10; ; ; 5/2; 28/11; 13/5; 5/2; 5/2; ; ; 28/11; ; ; 2; ; 
Bromley; 3; ; 16/5; 3; 31/10; ; 16/5; ; 3; ; ; ; ; 9/5; ; ; 29/10; 3; 11/4; 3; 29/10; ; ; 3; ; ; 19/10; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-26 12:25:17 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 8/11; ; 3/4; 4/5; 4/5; ; 5/6; ; 5/6; 5/6; ; ; 4/5; 29/20; ; ; 5/7; 4/5; 7/9; 4/5; 5/7; ; ; 4/5; ; ; 4/7; ; 
Draw; 29/10; ; 47/20; 11/5; 13/5; ; 27/10; ; 5/2; 5/2; ; ; 5/2; 11/5; ; ; 45/17; 28/11; 13/5; 5/2; 45/17; ; ; 28/11; ; ; 21/10; ; 
Bromley; 10/3; ; 7/2; 16/5; 10/3; ; 17/5; ; 10/3; 10/3; ; ; 16/5; 15/8; ; ; 41/13; 3; 11/4; 3; 41/13; ; ; 3; ; ; 19/10; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-26 16:25:57 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 8/11; ; 5/6; 5/6; 5/6; 3/4; 5/6; ; 5/6; 17/20; ; ; 4/5; 29/20; ; ; 14/19; 4/5; 7/9; 4/5; 14/19; ; 5/6; 4/5; ; ; 8/11; ; 
Draw; 29/10; ; 12/5; 23/10; 13/5; 12/5; 13/5; ; 5/2; 5/2; ; ; 5/2; 11/5; ; ; 13/5; 28/11; 13/5; 5/2; 13/5; ; 23/10; 28/11; ; ; 23/10; ; 
Bromley; 10/3; ; 31/10; 14/5; 16/5; 14/5; 16/5; ; 10/3; 3; ; ; 16/5; 15/8; ; ; 3; 3; 11/4; 3; 3; ; 11/4; 3; ; ; 5/2; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-26 20:24:04 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 8/11; 4/5; 4/5; 5/6; 5/6; 3/4; 5/6; ; 5/6; 17/20; ; ; 4/5; 4/5; ; 4/5; 10/13; 4/5; 7/9; 4/5; 10/13; ; 5/6; 4/5; ; ; 8/11; ; 
Draw; 29/10; 12/5; 12/5; 11/5; 13/5; 12/5; 13/5; ; 5/2; 5/2; ; ; 5/2; 12/5; ; 13/5; 13/5; 28/11; 13/5; 5/2; 13/5; ; 23/10; 28/11; ; ; 23/10; ; 
Bromley; 10/3; 16/5; 16/5; 3; 16/5; 14/5; 16/5; ; 10/3; 16/5; ; ; 16/5; 14/5; ; 10/3; 3; 3; 11/4; 3; 3; ; 14/5; 3; ; ; 5/2; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-27 00:23:51 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 8/11; 4/5; 5/6; 5/6; 5/6; 3/4; 5/6; ; 5/6; 17/20; ; 10/11; 4/5; 4/5; 17/20; 4/5; 10/13; 4/5; 7/9; 4/5; 10/13; 87/100; 5/6; 4/5; ; ; 4/5; ; 
Draw; 29/10; 12/5; 12/5; 11/5; 13/5; 12/5; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 12/5; 13/5; 13/5; 5/2; 28/11; 13/5; 5/2; 5/2; 13/5; 23/10; 28/11; ; ; 12/5; ; 
Bromley; 10/3; 16/5; 16/5; 3; 16/5; 14/5; 33/10; ; 10/3; 16/5; ; 3; 16/5; 29/10; 3; 10/3; 56/19; 3; 11/4; 3; 56/19; 37/10; 14/5; 3; ; ; 14/5; ; 
META; english/non-league/national-league/sutton-utd-v-bromley; 2016-12-27 04:22:44 GMT+2; 2017-01-01 15:00; e70300-dr003
Sutton Utd; 8/11; 4/5; 5/6; 5/6; 5/6; 3/4; 5/6; ; 5/6; 17/20; ; 10/11; 4/5; 4/5; 17/20; 4/5; 10/13; 4/5; 7/9; 4/5; 10/13; 87/100; 5/6; 4/5; ; ; 4/5; ; 
Draw; 29/10; 12/5; 12/5; 11/5; 13/5; 12/5; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 12/5; 13/5; 13/5; 5/2; 28/11; 13/5; 5/2; 5/2; 73/25; 23/10; 28/11; ; ; 23/10; ; 
