META; english/non-league/national-league/sutton-v-southport; 2017-04-02 12:20:53 GMT+3; ; e70300-dr003
Darmstadt; 1/1000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 1/50; 1/1000; ; ; 1/41; ; ; ; ; ; 
Ingolstadt; 1/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/7; ; 1/5; 1/7; ; 2/17; 1/5; ; ; ; ; ; 
Hamburg; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; 6; 5; ; 7; 6; ; ; ; ; ; 
Augsburg; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; 6; 9/2; ; 8; 6; ; ; ; ; ; 
Wolfsburg; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/2; ; 8; 15/2; ; 10; 8; ; ; ; ; ; 
Werder Bremen; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/2; ; 8; 15/2; ; 12; 8; ; ; ; ; ; 
Mainz 05; 9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10; ; 20; 10; ; 16; 20; ; ; ; ; ; 
Bayer Leverkusen; 40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 50; ; 200; 50; ; 250; 200; ; ; ; ; ; 
Monchengladbach; 50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 60; ; 200; 60; ; 300; 200; ; ; ; ; ; 
Schalke 04; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 125; ; 200; 125; ; 300; 200; ; ; ; ; ; 
Eintracht Frankfurt; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; ; ; ; 500; ; ; ; ; ; 
FC Koln; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 500; ; ; ; 500; ; ; ; ; ; 
Freiburg; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 100; ; 500; 100; ; ; 500; ; ; ; ; ; 
Hertha Berlin; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3000; ; ; ; 3000; ; ; ; ; ; 
Hoffenheim; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4000; ; ; ; 4000; ; ; ; ; ; 
Borussia Dortmund; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8000; ; ; ; 8000; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-southport; 2017-04-02 20:20:19 GMT+3; ; e70300-dr003
Canada; 7/4; ; ; ; 5/4; ; ; ; ; 5/4; ; ; ; ; ; ; 17/10; ; ; 17/10; ; ; 7/4; ; ; ; ; ; 
Russia; 5/2; ; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; 13/5; ; ; 13/5; ; ; 12/5; ; ; ; ; ; 
Finland; 5; ; ; ; 9/2; ; ; ; ; 5; ; ; ; ; ; ; 9/2; ; ; 9/2; ; ; 19/4; ; ; ; ; ; 
Sweden; 11/2; ; ; ; 11/2; ; ; ; ; 11/2; ; ; ; ; ; ; 11/2; ; ; 11/2; ; ; 11/2; ; ; ; ; ; 
Czech Republic; 9; ; ; ; 12; ; ; ; ; 14; ; ; ; ; ; ; 10; ; ; 10; ; ; 17/2; ; ; ; ; ; 
USA; 16; ; ; ; 20; ; ; ; ; 25; ; ; ; ; ; ; 18; ; ; 18; ; ; 16; ; ; ; ; ; 
