META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-03 20:24:55 GMT+3; 2016-10-08 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-04 12:24:55 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-04 16:25:34 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-04 20:25:42 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-05 00:24:05 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-05 04:24:03 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-05 08:24:00 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
North Ferriby Utd; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/20; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-05 12:25:48 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; ; ; ; 4/11; ; 1/3; 3/10; ; ; ; 2/5; 1/4; ; 3/10; ; 1/3; ; ; ; ; ; 2/5; ; ; ; 1/4; ; 
Draw; 15/4; ; ; ; 19/5; ; 4; 7/2; ; ; ; 11/4; 9/2; ; 7/2; ; 4; ; ; ; ; ; 4; ; ; ; 3; ; 
North Ferriby Utd; 15/2; ; ; ; 8; ; 17/2; 15/2; ; ; ; 6; 8; ; 15/2; ; 8; ; ; ; ; ; 8; ; ; ; 33/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-05 16:24:53 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 2/5; 4/11; ; 2/5; 2/5; ; 2/5; 1/3; 2/5; ; 2/5; 2/5; 1/4; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; ; 4/11; 5/12; 2/5; ; ; 3/10; ; 
Draw; 7/2; 7/2; ; 16/5; 18/5; ; 15/4; 7/2; 7/2; ; 7/2; 11/4; 9/2; 10/3; 16/5; 7/2; 7/2; 7/2; ; 31/10; ; 7/2; 4; 38/11; ; ; 7/2; ; 
North Ferriby Utd; 13/2; 7; ; 11/2; 7; ; 13/2; 13/2; 6; ; 6; 6; 8; 13/2; 13/2; 11/2; 7; 27/4; ; 23/4; ; 27/4; 36/5; 53/10; ; ; 28/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-05 20:24:47 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; ; 1/3; 4/11; ; 1/3; 1/3; 2/5; 3/8; 4/11; 2/5; 2/5; 4/11; 4/11; 1/3; 2/5; 6/19; 3/8; 2/5; 4/11; 6/19; 2/5; 10/29; ; ; 4/11; ; 
Draw; 15/4; 7/2; ; 10/3; 19/5; ; 4; 7/2; 7/2; 7/2; 15/4; 11/4; 10/3; 7/2; 17/5; 4; 7/2; 75/19; 7/2; 31/10; 7/2; 75/19; 21/5; 37/10; ; ; 7/2; ; 
North Ferriby Utd; 15/2; 7; ; 13/2; 7; ; 8; 13/2; 6; 6; 7; 6; 6; 7; 6; 15/2; 7; 31/4; 6; 23/4; 6; 31/4; 37/5; 6; ; ; 7; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-06 00:23:29 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 2/5; ; 1/3; 4/11; ; 4/11; 1/3; 1/3; 3/8; 4/11; 2/5; 2/5; ; 1/3; 1/3; 2/5; 1/3; 3/8; 2/5; 4/11; 1/3; 2/5; 10/29; ; ; 4/11; ; 
Draw; 15/4; 10/3; ; 10/3; 19/5; ; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; ; 7/2; 4; 7/2; 50/13; 7/2; 31/10; 7/2; 50/13; 21/5; 37/10; ; ; 7/2; ; 
North Ferriby Utd; 15/2; 13/2; ; 13/2; 15/2; ; 15/2; 13/2; 7; 6; 7; 6; 6; ; 13/2; 15/2; 7; 29/4; 6; 23/4; 6; 29/4; 37/5; 6; ; ; 38/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-06 04:23:17 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 2/5; ; 1/3; 4/11; ; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 4/11; 1/3; 1/3; 2/5; 1/3; ; 2/5; ; 1/3; 2/5; 10/29; ; ; 4/11; ; 
Draw; 15/4; 10/3; ; 10/3; 19/5; ; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 7/2; 4; 7/2; 50/13; 7/2; 31/10; 7/2; 50/13; 21/5; 37/10; ; ; 7/2; ; 
North Ferriby Utd; 15/2; 13/2; ; 13/2; 7; ; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 13/2; 15/2; 7; 29/4; ; 23/4; ; 29/4; 37/5; 6; ; ; 7; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-06 08:23:11 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 2/5; ; 1/3; 4/11; ; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 4/11; 1/3; 1/3; 2/5; 1/3; 6/17; 2/5; 1/3; 1/3; 2/5; 10/29; ; ; 4/11; ; 
Draw; 15/4; 10/3; ; 10/3; 19/5; ; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 7/2; 4; 7/2; 50/13; 7/2; 31/10; 7/2; 50/13; 21/5; 37/10; ; ; 7/2; ; 
North Ferriby Utd; 15/2; 13/2; ; 13/2; 15/2; ; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 13/2; 15/2; 7; 15/2; 7; 23/4; 7; 15/2; 37/5; 6; ; ; 38/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-06 12:23:41 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 2/5; 4/11; 1/3; 4/11; ; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 4/11; 1/3; 1/3; 2/5; 1/3; 6/17; 2/5; 1/3; 1/3; 2/5; 10/29; ; ; 4/11; ; 
Draw; 15/4; 10/3; 7/2; 10/3; 19/5; ; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 7/2; 4; 7/2; 50/13; 7/2; 31/10; 7/2; 50/13; 21/5; 37/10; ; ; 7/2; ; 
North Ferriby Utd; 15/2; 13/2; 7; 13/2; 15/2; ; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 13/2; 15/2; 7; 29/4; 7; 23/4; 7; 29/4; 37/5; 6; ; ; 38/5; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-06 16:24:16 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 2/5; 4/11; 1/3; 4/11; 3/10; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 7/20; 1/3; 1/3; 2/5; 4/13; 6/17; 2/5; 1/3; 4/13; 2/5; 10/29; ; ; 4/11; ; 
Draw; 15/4; 10/3; 7/2; 10/3; 19/5; 10/3; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 7/2; 4; 7/2; 75/19; 7/2; 31/10; 7/2; 75/19; 21/5; 37/10; ; ; 7/2; ; 
North Ferriby Utd; 15/2; 13/2; 7; 13/2; 15/2; 6; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 13/2; 15/2; 7; 31/4; 7; 23/4; 7; 31/4; 37/5; 6; ; ; 7; ; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-06 20:25:07 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 2/5; 4/11; 1/3; 4/11; 3/10; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 7/20; 7/20; 1/3; 2/5; 1/3; 6/17; 2/5; 1/3; 1/3; 2/5; 10/29; ; ; 4/11; 4/11; 
Draw; 15/4; 10/3; 7/2; 10/3; 19/5; 10/3; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 18/5; 4; 7/2; 19/5; 7/2; 31/10; 7/2; 19/5; 21/5; 37/10; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 13/2; 7; 13/2; 15/2; 6; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 7; 15/2; 7; 29/4; 7; 23/4; 7; 29/4; 37/5; 6; ; ; 38/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-07 00:23:37 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 2/5; 4/11; 1/3; 4/11; 3/10; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 7/20; 7/20; 1/3; 2/5; 4/13; 6/17; 2/5; 1/3; 4/13; 2/5; 10/29; ; ; 4/11; 4/11; 
Draw; 15/4; 10/3; 7/2; 10/3; 19/5; 10/3; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 18/5; 4; 7/2; 75/19; 7/2; 31/10; 7/2; 75/19; 21/5; 37/10; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 13/2; 7; 13/2; 15/2; 6; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 7; 15/2; 7; 31/4; 7; 23/4; 7; 31/4; 37/5; 6; ; ; 39/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-07 04:23:46 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 4/11; 1/3; 4/11; 3/10; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 7/20; 7/20; 1/3; 2/5; 6/19; 6/17; 2/5; 1/3; 6/19; 2/5; 10/29; ; ; 4/11; 4/11; 
Draw; 15/4; 18/5; 7/2; 10/3; 19/5; 10/3; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 18/5; 4; 7/2; 39/10; 7/2; 31/10; 7/2; 39/10; 21/5; 13/4; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 7; 7; 13/2; 15/2; 6; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 7; 15/2; 7; 31/4; 7; 23/4; 7; 31/4; 37/5; 6; ; ; 39/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-07 08:23:20 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 4/11; 1/3; 4/11; 3/10; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 7/20; 7/20; 1/3; 2/5; 6/19; 6/17; 2/5; 1/3; 6/19; 2/5; 10/29; ; ; 4/11; 4/11; 
Draw; 15/4; 18/5; 7/2; 10/3; 19/5; 10/3; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 18/5; 4; 7/2; 39/10; 7/2; 31/10; 7/2; 39/10; 21/5; 37/10; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 7; 7; 13/2; 15/2; 6; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 7; 15/2; 7; 31/4; 7; 23/4; 7; 31/4; 37/5; 6; ; ; 39/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-07 12:25:26 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 4/11; 1/3; 4/11; 3/10; 4/11; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 7/20; 7/20; 1/3; 2/5; 6/19; 6/17; 2/5; 1/3; ; 2/5; 10/29; ; ; 4/11; 4/11; 
Draw; 15/4; 18/5; 7/2; 10/3; 19/5; 10/3; 19/5; 7/2; 19/5; 7/2; 15/4; 11/4; 10/3; 7/2; 18/5; 4; 7/2; 39/10; 7/2; 31/10; 7/2; ; 21/5; 37/10; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 7; 7; 13/2; 15/2; 6; 15/2; 13/2; 7; 7; 7; 6; 6; 15/2; 7; 15/2; 7; 31/4; 7; 23/4; 7; ; 37/5; 6; ; ; 38/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-07 16:24:36 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 4/11; 1/3; 4/11; 3/10; 1/3; 1/3; 1/3; 6/17; 4/11; 2/5; 2/5; 1/3; 1/3; 1/3; 4/11; 6/19; 6/17; 2/5; 1/3; ; 2/5; 7/19; ; ; 4/11; 4/11; 
Draw; 15/4; 18/5; 7/2; 10/3; 19/5; 10/3; 4; 7/2; 19/5; 7/2; 15/4; 15/4; 7/2; 15/4; 15/4; 4; 7/2; 50/13; 7/2; 31/10; 7/2; ; 21/5; 15/4; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 7; 7; 13/2; 15/2; 6; 8; 13/2; 7; 7; 7; 15/2; 7; 15/2; 7; 15/2; 15/2; 31/4; 7; 23/4; 7; ; 37/5; 63/10; ; ; 38/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-07 20:26:35 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 4/11; 1/3; 4/11; ; 1/3; 3/10; 1/3; 6/17; 4/11; 2/5; 2/5; ; 1/3; 1/3; 4/11; 6/19; 6/17; 2/5; 1/3; ; 2/5; 6/17; ; ; 4/11; 4/11; 
Draw; 15/4; 18/5; 7/2; 16/5; 19/5; ; 4; 7/2; 19/5; 7/2; 15/4; 15/4; 7/2; ; 15/4; 4; 7/2; 39/10; 7/2; 31/10; 7/2; ; 21/5; 19/5; ; ; 4; 7/2; 
North Ferriby Utd; 15/2; 7; 7; 7; 15/2; ; 8; 15/2; 7; 7; 7; 15/2; 7; ; 7; 15/2; 15/2; 31/4; 7; 23/4; 7; ; 37/5; 32/5; ; ; 38/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-08 00:24:19 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 7/20; 1/3; 4/11; 3/10; 1/3; 3/10; 1/3; 6/17; 4/11; 2/5; 2/5; ; 1/3; 1/3; 4/11; ; 6/17; 4/11; 1/3; 6/19; 2/5; 6/17; ; ; 2/5; 4/11; 
Draw; 15/4; 18/5; 18/5; 16/5; 19/5; 10/3; 4; 7/2; 19/5; 7/2; 15/4; 15/4; 7/2; ; 15/4; 4; 7/2; ; 7/2; 13/4; 7/2; 39/10; 21/5; 19/5; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 7; 7; 7; 15/2; 6; 8; 15/2; 7; 7; 7; 15/2; 7; ; 7; 15/2; 15/2; ; 7; 25/4; 7; 31/4; 37/5; 32/5; ; ; 37/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-08 04:24:30 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 4/11; 1/3; 4/11; 3/10; 4/11; 3/10; 1/3; 6/17; 4/11; 4/11; 2/5; ; 4/11; 1/3; 4/11; 1/3; 6/17; 4/11; 1/3; 1/3; 2/5; 6/17; ; ; 2/5; 4/11; 
Draw; 15/4; 18/5; 7/2; 10/3; 19/5; 10/3; 19/5; 7/2; 19/5; 7/2; 15/4; 15/4; 7/2; ; 18/5; 4; 7/2; 19/5; 7/2; 13/4; 7/2; 19/5; 21/5; 19/5; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 7; 7; 13/2; 15/2; 6; 15/2; 15/2; 7; 7; 7; 15/2; 7; ; 13/2; 15/2; 15/2; 29/4; 7; 25/4; 7; 29/4; 37/5; 32/5; ; ; 38/5; 7; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-08 08:25:24 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 2/5; 4/11; 1/3; 4/11; 3/10; 4/11; 3/10; 2/5; 6/17; 4/11; 2/5; 2/5; 4/11; 7/20; 1/3; 4/11; 1/3; 6/17; 4/11; 1/3; 1/3; 2/5; 6/17; ; ; 2/5; 4/11; 
Draw; 15/4; 7/2; 7/2; 10/3; 19/5; 10/3; 4; 7/2; 19/5; 7/2; 15/4; 15/4; 7/2; 7/2; 18/5; 4; 7/2; 19/5; 7/2; 13/4; 7/2; 19/5; 21/5; 19/5; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 6; 7; 13/2; 15/2; 6; 15/2; 15/2; 13/2; 7; 7; 15/2; 7; 15/2; 13/2; 15/2; 7; 15/2; 7; 25/4; 7; 15/2; 37/5; 32/5; ; ; 39/5; 36/5; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-08 12:27:39 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 4/11; 1/3; 4/11; 3/10; 1/3; 1/3; 2/5; 6/17; 4/11; 2/5; 2/5; 7/20; 7/20; 1/3; 4/11; 1/3; 6/17; 4/11; 1/3; 1/3; 2/5; 6/17; ; ; 4/11; 4/11; 
Draw; 15/4; 18/5; 7/2; 10/3; 19/5; 10/3; 4; 7/2; 19/5; 7/2; 15/4; 15/4; 7/2; 7/2; 15/4; 4; 7/2; 50/13; 7/2; 13/4; 7/2; 50/13; 21/5; 19/5; ; ; 7/2; 7/2; 
North Ferriby Utd; 15/2; 7; 7; 13/2; 15/2; 6; 8; 13/2; 13/2; 7; 7; 15/2; 7; 15/2; 13/2; 15/2; 7; 15/2; 7; 25/4; 7; 15/2; 37/5; 32/5; ; ; 8; 8; 
META; english/non-league/national-league/north-ferriby-utd-v-forest-green; 2016-10-08 16:25:27 GMT+3; 2016-10-08 15:00; e70300-dr003
Forest Green; 4/11; 4/11; 7/20; 1/3; 4/11; 3/10; 4/11; 1/3; 2/5; 6/17; 4/11; 2/5; 2/5; 7/20; 7/20; 4/11; 4/11; 1/3; 6/17; 4/11; 1/3; 1/3; 3/8; 6/17; ; ; 4/11; 4/11; 
Draw; 15/4; 18/5; 18/5; 7/2; 4; 10/3; 4; 7/2; 19/5; 7/2; 15/4; 15/4; 7/2; 15/4; 4; 15/4; 7/2; 39/10; 7/2; 13/4; 7/2; 39/10; 21/5; 75/19; ; ; 4; 7/2; 
North Ferriby Utd; 15/2; 7; 13/2; 6; 7; 6; 7; 7; 13/2; 7; 13/2; 15/2; 7; 7; 6; 7; 7; 29/4; 7; 6; 7; 29/4; 41/5; 63/10; ; ; 41/5; 8; 
