META; english/non-league/national-league/southport-v-torquay; 2017-03-05 00:23:39 GMT+2; 2017-03-11 15:00; e70300-dr003
Southport; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/southport-v-torquay; 2017-03-05 04:24:37 GMT+2; 2017-03-11 15:00; e70300-dr003
Southport; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/southport-v-torquay; 2017-03-05 08:25:07 GMT+2; 2017-03-11 15:00; e70300-dr003
Southport; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/southport-v-torquay; 2017-03-05 12:26:03 GMT+2; 2017-03-11 15:00; e70300-dr003
Southport; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/southport-v-torquay; 2017-03-05 16:25:34 GMT+2; 2017-03-11 15:00; e70300-dr003
Southport; 5/4; 13/10; ; ; 13/10; ; 13/10; ; 5/4; ; 6/5; ; ; ; ; ; ; ; 5/4; 6/5; ; ; 5/4; ; ; ; ; 
Torquay; 11/5; 7/4; ; ; 21/10; ; 21/10; ; 11/5; ; 21/10; ; ; ; ; ; ; ; 2; 2; ; ; 2; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 28/13; ; ; 11/5; ; ; ; ; 
META; english/non-league/national-league/southport-v-torquay; 2017-03-05 20:24:04 GMT+2; 2017-03-11 15:00; e70300-dr003
Southport; 5/4; 13/10; ; ; 13/10; ; 13/10; ; 5/4; ; 6/5; 6/5; ; ; ; ; 6/5; ; 5/4; 6/5; ; ; 5/4; ; ; ; ; 
Torquay; 11/5; 7/4; ; ; 21/10; ; 85/40; ; 11/5; ; 21/10; 2; ; ; ; ; 39/19; ; 2; 39/19; ; ; 2; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 9/4; ; 9/4; 11/5; ; ; ; ; 28/13; ; 11/5; 28/13; ; ; 11/5; ; ; ; ; 
META; english/non-league/national-league/southport-v-torquay; 2017-03-06 00:22:31 GMT+2; 2017-03-11 15:00; e70300-dr003
Southport; 5/4; 13/10; ; ; 13/10; ; 13/10; ; 5/4; ; 6/5; 6/5; ; ; ; 5/4; 6/5; ; 5/4; 6/5; ; ; 5/4; ; ; ; ; 
