META; english/non-league/national-league/wrexham-v-woking; 2017-01-01 16:24:27 GMT+2; 2017-01-07 15:00; e70300-dr003
Wrexham; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-woking; 2017-01-01 20:24:17 GMT+2; 2017-01-07 15:00; e70300-dr003
Wrexham; 10/11; ; ; ; 10/11; ; 9/10; ; ; ; ; ; ; ; ; ; 13/15; ; ; ; 13/15; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 13/5; ; 13/5; ; ; ; ; ; ; ; ; ; 27/11; ; ; ; 27/11; ; ; ; ; ; ; ; 
Woking; 14/5; ; ; ; 29/10; ; 29/10; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; 27/10; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-woking; 2017-01-02 00:23:49 GMT+2; 2017-01-07 15:00; e70300-dr003
Wrexham; 10/11; ; ; ; 10/11; ; 9/10; ; ; ; ; ; ; ; ; 10/11; 13/15; ; ; ; 13/15; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 13/5; ; 13/5; ; ; ; ; ; ; ; ; 13/5; 27/11; ; ; ; 27/11; ; ; ; ; ; ; ; 
Woking; 14/5; ; ; ; 29/10; ; 29/10; ; ; ; ; ; ; ; ; 14/5; 27/10; ; ; ; 27/10; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-woking; 2017-01-02 04:23:34 GMT+2; 2017-01-07 15:00; e70300-dr003
Wrexham; 10/11; ; ; ; 10/11; ; 9/10; ; ; ; ; ; ; ; ; 10/11; 13/15; ; ; ; 13/15; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 13/5; ; 13/5; ; ; ; ; ; ; ; ; 13/5; 27/11; ; ; ; 27/11; ; ; ; ; ; ; ; 
Woking; 14/5; ; ; ; 29/10; ; 29/10; ; ; ; ; ; ; ; ; 14/5; 27/10; ; ; ; 27/10; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-woking; 2017-01-02 08:23:47 GMT+2; 2017-01-07 15:00; e70300-dr003
Wrexham; 10/11; ; ; ; 10/11; ; 9/10; ; ; ; ; ; ; ; ; 10/11; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; 13/5; ; ; ; 13/5; ; 13/5; ; ; ; ; ; ; ; ; 13/5; 27/11; 5/2; ; 5/2; 27/11; ; ; 5/2; ; ; ; ; 
Woking; 14/5; ; ; ; 29/10; ; 29/10; ; ; ; ; ; ; ; ; 14/5; 27/10; 13/5; ; 13/5; 27/10; ; ; 13/5; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-woking; 2017-01-02 12:24:02 GMT+2; 2017-01-07 15:00; e70300-dr003
