META; english/non-league/national-league/macclesfield-v-torquay; 2016-07-29 00:20:01 GMT+3; 2016-08-06 15:00; e70300-dr003
Macclesfield; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-torquay; 2016-07-29 04:19:10 GMT+3; 2016-08-06 15:00; e70300-dr003
Macclesfield; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-torquay; 2016-07-29 08:19:04 GMT+3; 2016-08-06 15:00; e70300-dr003
Macclesfield; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-torquay; 2016-07-29 12:19:23 GMT+3; 2016-08-06 15:00; e70300-dr003
Macclesfield; 13/10; ; ; ; 5/4; 23/20; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Torquay; 2; ; ; ; 19/10; 37/20; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 12/5; 23/10; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-torquay; 2016-07-29 16:20:03 GMT+3; 2016-08-06 15:00; e70300-dr003
Macclesfield; 13/10; ; ; 5/4; 5/4; 23/20; 13/10; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; 
Torquay; 2; ; ; 2; 2; 37/20; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; 20/9; ; ; ; ; 
Draw; 12/5; ; ; 21/10; 23/10; 23/10; 12/5; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; english/non-league/national-league/macclesfield-v-torquay; 2016-07-29 20:21:18 GMT+3; 2016-08-06 15:00; e70300-dr003
