META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-16 00:25:59 GMT+3; 2016-10-22 15:00; e70300-dr003
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-17 16:24:54 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 2/5; 4/9; 2/5; 4/9; 4/9; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 2/5; 5/12; 4/9; 2/5; 2/5; ; ; 5/12; ; ; ; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 16/5; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 13/4; 16/5; 3; 3; 13/4; ; ; 16/5; ; ; ; ; 
North Ferriby Utd; 6; 5; ; 11/2; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 23/4; 6; 5; 6; 23/4; ; ; 6; ; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-17 20:24:37 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 2/5; 4/9; 2/5; 4/9; 4/9; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 7/17; 5/12; 4/9; 2/5; 7/17; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 16/5; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 21/10; ; 
North Ferriby Utd; 6; 5; ; 11/2; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 59/10; 6; 5; 6; 59/10; 61/10; ; 6; ; ; 1/50; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-18 00:23:30 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 2/5; 4/9; 2/5; 4/9; 4/9; 4/9; ; 4/9; 1/2; ; ; ; 4/9; 5/12; 5/12; 4/9; 2/5; 5/12; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 16/5; 10/3; ; 16/5; 3; ; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 11/5; ; 
North Ferriby Utd; 6; 5; ; 11/2; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; ; ; ; 6; 57/10; 6; 5; 6; 57/10; 61/10; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-18 04:23:31 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 4/9; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 5/12; 5/12; 4/9; 2/5; 5/12; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 16/5; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 11/5; ; 
North Ferriby Utd; 6; 5; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 57/10; 6; 5; 6; 57/10; 61/10; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-18 08:24:08 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 2/5; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 5/12; 5/12; 4/9; 2/5; 5/12; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 11/5; ; 
North Ferriby Utd; 6; 5; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 57/10; 6; 5; 6; 57/10; 61/10; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-18 16:25:55 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 2/5; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 5/12; 5/12; 4/9; 2/5; 5/12; ; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 57/17; 16/5; 3; 3; 57/17; ; ; 16/5; ; ; 11/5; ; 
North Ferriby Utd; 6; 6; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 57/10; 6; 5; 6; 57/10; ; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-18 20:25:02 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 2/5; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 5/12; 5/12; 4/9; 2/5; 5/12; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 11/5; ; 
North Ferriby Utd; 6; 6; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 28/5; 6; 5; 6; 28/5; 61/10; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-19 00:23:23 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 2/5; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 7/17; 5/12; 4/9; 2/5; 7/17; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 11/5; ; 
North Ferriby Utd; 6; 6; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 76/13; 6; 5; 6; 76/13; 61/10; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-19 04:22:09 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 2/5; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 7/17; 5/12; 4/9; 2/5; 7/17; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 11/5; ; 
North Ferriby Utd; 6; 6; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 59/10; 6; 5; 6; 59/10; 61/10; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-19 08:22:20 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 2/5; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 7/17; 5/12; 4/9; 2/5; 7/17; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 11/5; ; 
North Ferriby Utd; 6; 6; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 59/10; 6; 5; 6; 59/10; 61/10; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-19 12:24:41 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 2/5; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 7/17; 5/12; 4/9; ; 7/17; 1/2; ; ; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; ; 33/10; 18/5; ; ; ; ; 11/5; ; 
North Ferriby Utd; 6; 6; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 59/10; 6; 5; ; 59/10; 61/10; ; ; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-19 16:24:25 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/9; 2/5; ; 4/9; 4/9; 2/5; 4/9; 2/5; 4/9; ; 4/9; 1/2; 21/50; ; ; 4/9; 7/17; 5/12; 4/9; 2/5; 7/17; 1/2; ; 5/12; ; ; 1/50; ; 
Draw; 17/5; 7/2; ; 3; 7/2; 3; 33/10; 10/3; 10/3; ; 16/5; 3; 10/3; ; ; 10/3; 33/10; 16/5; 3; 3; 33/10; 18/5; ; 16/5; ; ; 21/10; ; 
North Ferriby Utd; 6; 6; ; 5; 6; 11/2; 13/2; 11/2; 6; ; 13/2; 9/2; 6; ; ; 6; 59/10; 6; 5; 6; 59/10; 61/10; ; 6; ; ; 4/11; ; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-19 20:22:16 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 2/5; 4/11; 4/11; 4/11; 2/5; 4/11; 2/5; 2/5; 4/11; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 1/3; 6/17; 10/29; 1/3; 1/3; 4/9; 4/11; 6/17; ; ; 4/11; 4/11; 
Draw; 15/4; 7/2; 17/5; 16/5; 19/5; 3; 19/5; 10/3; 7/2; 7/2; 7/2; 10/3; 7/2; 10/3; 15/4; 7/2; 19/5; 7/2; 7/2; 7/2; 19/5; 75/19; 39/11; 7/2; ; ; 7/2; 10/3; 
North Ferriby Utd; 15/2; 6; 7; 13/2; 7; 11/2; 15/2; 6; 7; 15/2; 15/2; 7; 15/2; 7; 7; 15/2; 15/2; 13/2; 6; 13/2; 15/2; 33/5; 6; 13/2; ; ; 36/5; 36/5; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-20 00:21:58 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 4/11; 2/5; 4/11; 2/5; 2/5; 2/5; 1/3; 2/5; 2/5; 2/5; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 6/17; 10/29; 1/3; 4/11; 4/9; 4/11; 6/17; ; ; 2/5; 4/11; 
Draw; 15/4; 10/3; 10/3; 16/5; 18/5; 3; 18/5; 7/2; 7/2; 7/2; 10/3; 10/3; 7/2; 16/5; 15/4; 7/2; 18/5; 7/2; 7/2; 7/2; 18/5; 75/19; 38/11; 7/2; ; ; 3; 3; 
North Ferriby Utd; 7; 7; 13/2; 6; 7; 11/2; 7; 7; 13/2; 13/2; 13/2; 7; 7; 13/2; 7; 7; 7; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; ; 36/5; 7; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-20 04:21:42 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5; 1/3; 2/5; 2/5; 2/5; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 6/17; 10/29; 1/3; 4/11; 4/9; 4/11; 6/17; ; ; 2/5; 2/5; 
Draw; 15/4; 10/3; 10/3; 16/5; 18/5; 3; 18/5; 7/2; 7/2; 7/2; 10/3; 10/3; 7/2; 16/5; 15/4; 7/2; 18/5; 7/2; 7/2; 7/2; 18/5; 75/19; 38/11; 7/2; ; ; 3; 3; 
North Ferriby Utd; 7; 13/2; 13/2; 6; 7; 11/2; 7; 7; 13/2; 13/2; 13/2; 7; 7; 13/2; 7; 7; 7; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; ; 36/5; 36/5; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-20 08:22:00 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5; 1/3; 2/5; 2/5; 2/5; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 6/17; 10/29; 1/3; 4/11; 4/9; 4/11; 6/17; ; ; 2/5; 2/5; 
Draw; 15/4; 10/3; 10/3; 16/5; 18/5; 3; 18/5; 7/2; 7/2; 7/2; 10/3; 10/3; 7/2; 16/5; 15/4; 7/2; 39/11; 7/2; 7/2; 7/2; 39/11; 75/19; 38/11; 7/2; ; ; 3; 3; 
North Ferriby Utd; 7; 13/2; 13/2; 6; 7; 11/2; 7; 7; 13/2; 13/2; 13/2; 7; 7; 13/2; 7; 7; 7; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; ; 36/5; 36/5; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-20 12:22:14 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5; 1/3; 2/5; 2/5; 2/5; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 6/17; 10/29; 1/3; 4/11; 4/9; 4/11; 6/17; ; ; 2/5; 1/3; 
Draw; 15/4; 10/3; 10/3; 16/5; 18/5; 3; 18/5; 7/2; 7/2; 7/2; 10/3; 10/3; 7/2; 16/5; 15/4; 7/2; 39/11; 7/2; 7/2; 7/2; 39/11; 75/19; 38/11; 7/2; ; ; 3; 14/5; 
North Ferriby Utd; 7; 13/2; 13/2; 6; 7; 11/2; 7; 7; 13/2; 13/2; 13/2; 7; 7; 13/2; 7; 7; 7; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; ; 36/5; 27/5; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-20 16:22:03 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5; 1/3; 2/5; 2/5; 2/5; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 6/17; 10/29; 1/3; 4/11; 4/9; 4/11; 6/17; ; ; 2/5; 2/5; 
Draw; 15/4; 10/3; 10/3; 16/5; 18/5; 3; 18/5; 7/2; 7/2; 7/2; 10/3; 10/3; 7/2; 16/5; 15/4; 7/2; 39/11; 7/2; 7/2; 7/2; 39/11; 75/19; 38/11; 7/2; ; ; 3; 3; 
North Ferriby Utd; 7; 13/2; 13/2; 6; 7; 11/2; 7; 7; 13/2; 13/2; 13/2; 7; 7; 13/2; 7; 7; 7; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; ; 36/5; 36/5; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-20 20:23:02 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 2/5; 4/11; 4/11; 4/11; 2/5; 4/11; 1/3; 2/5; 4/11; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 10/29; 6/17; 10/29; ; 10/29; 4/9; 4/11; ; ; ; 4/11; 2/5; 
Draw; 15/4; 10/3; 17/5; 3; 19/5; 3; 19/5; 7/2; 7/2; 7/2; 7/2; 10/3; 7/2; 17/5; 15/4; 7/2; 37/10; 7/2; 7/2; ; 39/11; 75/19; 38/11; ; ; ; 10/3; 3; 
North Ferriby Utd; 7; 13/2; 7; 6; 7; 11/2; 8; 7; 7; 15/2; 15/2; 7; 7; 15/2; 7; 15/2; 15/2; 13/2; 6; ; 15/2; 33/5; 6; ; ; ; 8; 36/5; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-21 00:22:21 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 1/3; 2/5; 4/11; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 10/29; 6/17; 10/29; 1/3; 10/29; 4/9; 4/11; 6/17; ; ; 2/5; 2/5; 
Draw; 15/4; 7/2; 17/5; 3; 19/5; 3; 19/5; 7/2; 7/2; 7/2; 7/2; 10/3; 7/2; 17/5; 15/4; 7/2; 37/10; 7/2; 7/2; 7/2; 37/10; 75/19; 38/11; 7/2; ; ; 10/3; 3; 
North Ferriby Utd; 7; 7; 7; 6; 7; 11/2; 8; 7; 7; 15/2; 15/2; 7; 15/2; 15/2; 7; 15/2; 15/2; 13/2; 6; 13/2; 15/2; 33/5; 6; 13/2; ; ; 8; 36/5; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-21 04:21:41 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 4/11; 4/11; 4/11; 2/5; 2/5; 4/11; 1/3; 2/5; 4/11; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 10/29; 6/17; 10/29; 1/3; 10/29; 4/9; 4/11; 6/17; ; ; 2/5; 4/11; 
Draw; 15/4; 7/2; 17/5; 3; 18/5; 3; 19/5; 7/2; 7/2; 7/2; 7/2; 10/3; 7/2; 17/5; 15/4; 7/2; 37/10; 7/2; 7/2; 7/2; 37/10; 75/19; 38/11; 7/2; ; ; 10/3; 10/3; 
North Ferriby Utd; 7; 7; 7; 6; 7; 11/2; 8; 7; 7; 15/2; 15/2; 7; 15/2; 15/2; 7; 15/2; 15/2; 13/2; 6; 13/2; 15/2; 33/5; 6; 13/2; ; ; 8; 15/2; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-21 08:21:21 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 1/3; 2/5; 4/11; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 10/29; 6/17; 10/29; 1/3; 10/29; 4/9; 4/11; 6/17; ; ; 2/5; 4/11; 
Draw; 15/4; 7/2; 17/5; 3; 18/5; 3; 19/5; 7/2; 7/2; 7/2; 7/2; 10/3; 7/2; 17/5; 15/4; 7/2; 37/10; 7/2; 7/2; 7/2; 37/10; 75/19; 38/11; 7/2; ; ; 10/3; 10/3; 
North Ferriby Utd; 7; 7; 7; 6; 15/2; 11/2; 8; 7; 7; 15/2; 15/2; 7; 15/2; 15/2; 7; 15/2; 15/2; 13/2; 6; 13/2; 15/2; 33/5; 6; 13/2; ; ; 8; 15/2; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-21 12:22:33 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 1/3; 2/5; 4/11; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 10/29; 6/17; 10/29; 1/3; 10/29; 4/9; 4/11; 6/17; ; ; 2/5; 4/11; 
Draw; 15/4; 7/2; 17/5; 3; 18/5; 3; 19/5; 7/2; 7/2; 7/2; 7/2; 10/3; 7/2; 17/5; 15/4; 7/2; 37/10; 7/2; 7/2; 7/2; 37/10; 75/19; 38/11; 7/2; ; ; 10/3; 10/3; 
North Ferriby Utd; 7; 7; 7; 6; 15/2; 11/2; 8; 7; 7; 15/2; 15/2; 7; 15/2; 15/2; 7; 15/2; 15/2; 13/2; 6; 13/2; 15/2; 33/5; 6; 13/2; ; ; 8; 15/2; 
META; english/non-league/national-league/boreham-wood-v-north-ferriby-utd; 2016-10-21 16:24:56 GMT+3; 2016-10-22 15:00; e70300-dr003
Boreham Wood; 4/11; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 1/3; 2/5; 4/11; 4/11; 2/5; 4/11; 7/20; 4/11; 4/11; 10/29; 6/17; 10/29; 1/3; 10/29; 4/9; 4/11; 6/17; ; ; 2/5; 4/11; 
Draw; 15/4; 7/2; 17/5; 3; 18/5; 3; 19/5; 7/2; 7/2; 7/2; 7/2; 16/5; 7/2; 17/5; 15/4; 7/2; 37/10; 7/2; 7/2; 7/2; 37/10; 75/19; 38/11; 7/2; ; ; 10/3; 10/3; 
North Ferriby Utd; 7; 7; 7; 6; 15/2; 11/2; 8; 7; 7; 15/2; 15/2; 8; 15/2; 15/2; 7; 15/2; 15/2; 13/2; 6; 13/2; 15/2; 33/5; 6; 13/2; ; ; 8; 15/2; 
