META; english/non-league/national-league/forest-green-v-torquay; 2016-12-20 20:26:32 GMT+2; 2017-01-01 15:00; e70300-dr003
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 23/10; ; 
Torquay; ; ; 13/2; 6; ; ; 8; ; 13/2; ; 7; ; ; ; ; ; 27/4; 31/5; ; 31/5; 27/4; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-23 08:23:27 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; ; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; ; ; ; 33/10; ; ; 23/10; ; 
Torquay; ; ; 13/2; 6; ; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-23 12:23:48 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; ; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; ; ; ; 33/10; ; ; 23/10; ; 
Torquay; ; ; 13/2; 6; ; ; 8; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-23 16:23:42 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; ; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; ; ; ; 33/10; ; ; 13/5; ; 
Torquay; ; ; 13/2; 6; ; ; 8; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-23 20:23:54 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; ; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 39/11; 33/10; ; 3; 39/11; ; ; 33/10; ; ; 23/10; ; 
Torquay; ; ; 13/2; 6; ; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-24 00:23:23 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; ; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 39/11; 33/10; ; 3; 39/11; ; ; 33/10; ; ; 23/10; ; 
Torquay; ; ; 13/2; 6; ; ; 8; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-24 04:23:19 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; ; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 39/11; 33/10; ; 3; 39/11; ; ; 33/10; ; ; 23/10; ; 
Torquay; ; ; 13/2; 6; ; ; 8; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-24 08:23:15 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; ; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 39/11; 33/10; ; 3; 39/11; ; ; 33/10; ; ; 5/2; ; 
Torquay; ; ; 13/2; 6; ; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-24 12:23:45 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; ; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 39/11; 33/10; ; 3; 39/11; ; ; 33/10; ; ; 23/10; ; 
Torquay; ; ; 13/2; 6; ; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-24 16:24:25 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; ; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; ; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 39/11; 33/10; ; 3; 39/11; ; ; 33/10; ; ; 5/2; ; 
Torquay; ; ; 13/2; 6; ; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-24 20:23:22 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-25 00:23:32 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 8; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-25 04:23:32 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-25 08:23:34 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 1/6; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-25 12:23:31 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 8/11; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-25 16:36:39 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 8/11; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-25 20:23:52 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 8; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 8/11; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-26 00:23:52 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 8/11; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-26 04:23:41 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 15/2; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 8/11; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-26 08:23:52 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 2/5; 4/11; 2/5; ; 4/11; ; 2/5; ; 2/5; ; ; ; ; ; 10/29; 2/5; ; 2/5; 10/29; ; ; 2/5; ; ; 1/4; ; 
Draw; ; ; 10/3; 16/5; 18/5; ; 18/5; ; 7/2; ; 10/3; ; ; ; ; ; 7/2; 33/10; ; 3; 7/2; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 13/2; 6; 7; ; 8; ; 13/2; ; 7; ; ; ; ; ; 13/2; 31/5; ; 31/5; 13/2; ; ; 31/5; ; ; 8/11; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-26 12:25:07 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 4/11; 4/11; 2/5; ; 4/11; ; 2/5; 2/5; 4/11; ; ; ; ; ; 1/3; 2/5; 6/17; 2/5; 1/3; ; ; 2/5; ; ; 3/10; ; 
Draw; ; ; 17/5; 3; 18/5; ; 15/4; ; 7/2; 7/2; 17/5; ; ; ; ; ; 39/11; 33/10; 17/5; 3; 39/11; ; ; 33/10; ; ; 27/10; ; 
Torquay; ; ; 7; 13/2; 7; ; 15/2; ; 13/2; 7; 7; ; ; ; ; ; 27/4; 31/5; 6; 31/5; 27/4; ; ; 31/5; ; ; 10/9; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-26 16:25:46 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; ; 4/11; 4/11; 2/5; 1/3; 4/11; ; 2/5; 2/5; 2/5; ; ; 4/11; ; ; 1/3; 2/5; 6/17; 2/5; 1/3; ; 4/11; 2/5; ; ; 1/3; ; 
Draw; ; ; 10/3; 3; 18/5; 33/10; 15/4; ; 7/2; 7/2; 10/3; ; ; 16/5; ; ; 7/2; 33/10; 17/5; 3; 7/2; ; 7/2; 33/10; ; ; 14/5; ; 
Torquay; ; ; 7; 7; 7; 6; 15/2; ; 13/2; 7; 7; ; ; 7; ; ; 27/4; 31/5; 6; 31/5; 27/4; ; 6; 31/5; ; ; 31/5; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-26 20:23:55 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; 2/5; 4/11; 4/11; 2/5; 1/3; 4/11; ; 2/5; 2/5; 2/5; ; ; 4/11; ; ; 10/29; 2/5; 6/17; 2/5; 10/29; 21/50; 4/11; 2/5; ; ; 1/3; ; 
Draw; ; 10/3; 10/3; 3; 18/5; 33/10; 15/4; ; 7/2; 7/2; 10/3; ; ; 16/5; ; ; 38/11; 33/10; 17/5; 3; 38/11; 77/20; 7/2; 33/10; ; ; 14/5; ; 
Torquay; ; 6; 7; 7; 7; 6; 15/2; ; 13/2; 7; 7; ; ; 7; ; ; 27/4; 31/5; 6; 31/5; 27/4; 77/10; 6; 31/5; ; ; 31/5; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-27 00:23:42 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; 2/5; 4/11; 4/11; 4/11; 1/3; 4/11; ; 2/5; 4/11; 4/11; 2/5; 4/11; 1/3; 2/5; 2/5; 10/29; 2/5; 6/17; 2/5; 10/29; 21/50; 4/11; 2/5; ; ; 4/11; ; 
Draw; ; 10/3; 17/5; 16/5; 18/5; 33/10; 15/4; ; 7/2; 7/2; 7/2; 7/2; 7/2; 16/5; 7/2; 7/2; 17/5; 33/10; 17/5; 3; 17/5; 77/20; 7/2; 33/10; ; ; 10/3; ; 
Torquay; ; 6; 7; 13/2; 15/2; 6; 8; ; 7; 7; 7; 7; 15/2; 15/2; 13/2; 7; 13/2; 31/5; 6; 31/5; 13/2; 77/10; 6; 31/5; ; ; 36/5; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-27 04:22:35 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; 2/5; 4/11; 4/11; 4/11; 1/3; 4/11; ; 2/5; 4/11; 4/11; 2/5; 4/11; 1/3; 2/5; 2/5; 10/29; 2/5; 6/17; 2/5; 10/29; 21/50; 4/11; 2/5; ; ; 4/11; ; 
Draw; ; 10/3; 17/5; 16/5; 18/5; 33/10; 15/4; ; 7/2; 7/2; 7/2; 7/2; 7/2; 16/5; 7/2; 7/2; 17/5; 33/10; 17/5; 3; 17/5; 77/20; 7/2; 33/10; ; ; 10/3; ; 
Torquay; ; 6; 7; 13/2; 15/2; 6; 8; ; 7; 7; 7; 7; 15/2; 15/2; 13/2; 7; 13/2; 31/5; 6; 31/5; 13/2; 77/10; 6; 31/5; ; ; 36/5; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-27 08:22:39 GMT+2; 2017-01-01 15:00; e70300-dr003
Forest Green; ; 2/5; 4/11; 4/11; 4/11; 1/3; 4/11; ; 2/5; 4/11; 4/11; 2/5; 4/11; 1/3; 2/5; 2/5; 1/3; 2/5; 6/17; 2/5; 1/3; 21/50; 4/11; 2/5; ; ; 4/11; ; 
Draw; ; 10/3; 17/5; 16/5; 18/5; 10/3; 15/4; ; 7/2; 7/2; 7/2; 7/2; 7/2; 16/5; 7/2; 7/2; 38/11; 33/10; 17/5; 3; 38/11; 77/20; 7/2; 33/10; ; ; 10/3; ; 
Torquay; ; 6; 7; 13/2; 15/2; 6; 8; ; 7; 7; 7; 7; 15/2; 15/2; 13/2; 7; 27/4; 31/5; 6; 31/5; 27/4; 77/10; 6; 31/5; ; ; 36/5; ; 
META; english/non-league/national-league/forest-green-v-torquay; 2016-12-27 12:22:37 GMT+2; 2017-01-01 15:00; e70300-dr003
