META; english/non-league/national-league/southport-v-wrexham; 2016-12-20 20:26:40 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; ; ; ; ; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-21 00:24:13 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; ; ; ; ; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-21 04:24:14 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Southport; ; ; ; ; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-21 08:24:23 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 7/5; ; 7/5; ; ; ; 7/5; ; ; ; ; 
Southport; ; ; ; ; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; ; 17/10; ; 17/10; ; ; ; 17/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-21 12:24:58 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; 6/4; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 7/5; ; 7/5; ; ; ; 7/5; ; ; ; ; 
Southport; ; ; ; 8/5; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; ; 17/10; ; 17/10; ; ; ; 17/10; ; ; ; ; 
Draw; ; ; ; 21/10; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-21 16:25:29 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; 11/8; ; ; 7/5; ; 6/4; ; 6/4; ; ; ; ; ; 5/4; 7/5; ; 7/5; 5/4; ; ; 7/5; ; ; ; ; 
Southport; ; ; ; 8/5; ; ; 15/8; ; 13/8; ; 17/10; ; ; ; ; ; 24/13; 17/10; ; 17/10; 24/13; ; ; 17/10; ; ; ; ; 
Draw; ; ; ; 23/10; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-21 20:29:24 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; 11/8; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; 7/5; 7/5; ; 7/5; 7/5; ; ; 7/5; ; ; ; ; 
Southport; ; ; ; 8/5; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; 8/5; 17/10; ; 17/10; 8/5; ; ; 17/10; ; ; ; ; 
Draw; ; ; ; 23/10; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-22 00:24:13 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; 11/8; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; 7/5; 7/5; ; 7/5; 7/5; ; ; 7/5; ; ; ; ; 
Southport; ; ; ; 8/5; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; 8/5; 17/10; ; 17/10; 8/5; ; ; 17/10; ; ; ; ; 
Draw; ; ; ; 23/10; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-22 04:24:08 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; 11/8; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; 7/5; 7/5; ; 7/5; 7/5; ; ; 7/5; ; ; ; ; 
Southport; ; ; ; 8/5; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; 8/5; 17/10; ; 17/10; 8/5; ; ; 17/10; ; ; ; ; 
Draw; ; ; ; 23/10; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-22 08:23:54 GMT+2; 2017-01-01 15:00; e70300-dr003
Wrexham; ; ; ; 11/8; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; 7/5; 7/5; ; 7/5; 7/5; ; ; 7/5; ; ; ; ; 
Southport; ; ; ; 8/5; ; ; 7/4; ; 13/8; ; 17/10; ; ; ; ; ; 8/5; 17/10; ; 17/10; 8/5; ; ; 17/10; ; ; ; ; 
Draw; ; ; ; 23/10; ; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; ; 23/10; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; ; ; 
META; english/non-league/national-league/southport-v-wrexham; 2016-12-22 12:24:02 GMT+2; 2017-01-01 15:00; e70300-dr003
