META; english/non-league/national-league/solihull-moors-v-aldershot; 2017-03-26 04:22:55 GMT+2; 2017-04-01 15:00; e70300-dr003
Aldershot; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-aldershot; 2017-03-27 04:19:30 GMT+2; 2017-04-01 15:00; e70300-dr003
Aldershot; 5/4; 23/20; 5/4; ; 13/10; ; 5/4; ; 5/4; ; ; 6/5; 5/4; ; ; 6/5; ; ; 6/5; ; ; ; 6/5; ; 6/5; ; ; ; 
Solihull Moors; 21/10; 2; 41/20; ; 21/10; ; 21/10; ; 2; ; ; 2; 2; ; ; 11/5; ; ; 2; ; ; ; 39/19; ; 39/19; ; ; ; 
Draw; 12/5; 23/10; 9/4; ; 23/10; ; 12/5; ; 12/5; ; ; 21/10; 47/20; ; ; 12/5; ; ; 23/10; ; ; ; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-aldershot; 2017-03-27 12:08:53 GMT+3; 2017-04-01 15:00; e70300-dr003
Aldershot; 23/20; 23/20; 11/10; ; 23/20; 21/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; ; 23/20; 15/13; 15/13; 15/13; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Draw; 12/5; 23/10; 23/10; ; 12/5; 11/5; 12/5; ; 12/5; 12/5; ; 11/5; 47/20; ; 23/10; 12/5; 9/4; 11/5; 23/10; 9/4; ; ; 23/10; ; 23/10; ; ; ; 
Solihull Moors; 9/4; 2; 23/10; ; 23/10; 21/10; 5/2; ; 23/10; 12/5; ; 11/5; 23/10; ; 23/10; 9/4; 21/10; 2; 2; 21/10; ; ; 39/19; ; 39/19; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-aldershot; 2017-03-28 00:20:44 GMT+3; 2017-04-01 15:00; e70300-dr003
Aldershot; 6/5; 23/20; 6/5; 5/4; 6/5; 11/10; 5/4; ; 5/4; 6/5; 6/5; 23/20; 6/5; 6/5; 6/5; 6/5; 15/13; 15/13; 11/10; 15/13; ; 9/8; 11/10; ; 11/10; ; ; ; 
Solihull Moors; 11/5; 2; 43/20; 2; 11/5; 2; 21/10; ; 11/5; 11/5; 21/10; 21/10; 11/5; 11/5; 11/5; 11/5; 28/13; 2; 9/4; 28/13; ; 2; 9/4; ; 9/4; ; ; ; 
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 43/20; 12/5; ; 23/10; 23/10; 11/5; 21/10; 23/10; 21/10; 23/10; 12/5; 9/4; 11/5; 23/10; 9/4; ; 40/17; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-aldershot; 2017-03-28 04:21:38 GMT+3; 2017-04-01 15:00; e70300-dr003
Aldershot; 6/5; 23/20; 6/5; 5/4; 6/5; 11/10; 5/4; 11/10; 5/4; 6/5; 23/20; 23/20; 6/5; 23/20; 6/5; 6/5; 15/13; 15/13; 11/10; 15/13; ; 9/8; 11/10; ; 11/10; ; ; ; 
Solihull Moors; 11/5; 2; 43/20; 2; 11/5; 41/20; 21/10; 21/10; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 2; 9/4; 28/13; ; 2; 9/4; ; 9/4; ; ; ; 
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 23/10; 11/5; 23/10; 12/5; 9/4; 11/5; 23/10; 9/4; ; 40/17; 23/10; ; 23/10; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-aldershot; 2017-03-28 12:39:14 GMT+3; 2017-04-01 15:00; e70300-dr003
Aldershot; 6/5; 23/20; 6/5; 5/4; 6/5; 11/10; 5/4; 11/10; 5/4; 6/5; 6/5; 23/20; 6/5; 6/5; 6/5; 6/5; 15/13; 15/13; 11/10; 15/13; ; 9/8; 11/10; ; 11/10; ; ; ; 
