META; english/non-league/national-league/york-v-chester; 2016-10-16 00:26:28 GMT+3; 2016-10-22 15:00; e70300-dr003
York; ; 11/8; ; ; 29/20; ; 29/20; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chester; ; 17/10; ; ; 9/5; ; 9/5; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-chester; 2016-10-16 04:22:58 GMT+3; 2016-10-22 15:00; e70300-dr003
York; ; 11/8; ; ; 29/20; ; 29/20; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chester; ; 17/10; ; ; 9/5; ; 9/5; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-chester; 2016-10-16 08:23:42 GMT+3; 2016-10-22 15:00; e70300-dr003
York; ; 11/8; ; ; 29/20; ; 29/20; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chester; ; 17/10; ; ; 9/5; ; 9/5; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; 12/5; ; 12/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-chester; 2016-10-16 12:24:58 GMT+3; 2016-10-22 15:00; e70300-dr003
York; ; 11/8; ; ; 29/20; ; 29/20; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
