META; english/non-league/national-league/aldershot-v-wrexham; 2016-08-10 16:20:46 GMT+3; 2016-08-13 15:00; e70300-dr003
Wrexham; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Aldershot; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/non-league/national-league/aldershot-v-wrexham; 2016-08-10 20:21:06 GMT+3; 2016-08-13 15:00; e70300-dr003
Wrexham; 13/10; 7/5; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; ; ; ; 5/4; 7/5; ; ; 4/11; ; 
Aldershot; 21/10; 17/10; 2; 9/5; 2; 2; 21/10; 2; ; ; ; 7/4; ; ; ; ; 2; ; ; ; 21/10; 21/10; ; ; 4/11; ; 
Draw; 9/4; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; 9/4; 5/2; ; ; 1/4; ; 
META; english/non-league/national-league/aldershot-v-wrexham; 2016-08-11 00:21:12 GMT+3; 2016-08-13 15:00; e70300-dr003
Wrexham; 13/10; 7/5; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; ; ; ; 5/4; 7/5; ; ; 4/9; ; 
Aldershot; 21/10; 17/10; 2; 9/5; 2; 2; 21/10; 2; ; ; ; 7/4; ; ; ; ; 2; ; ; ; 39/19; 21/10; ; ; 8/5; ; 
Draw; 9/4; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; 9/4; 5/2; ; ; 7/4; ; 
META; english/non-league/national-league/aldershot-v-wrexham; 2016-08-11 04:21:41 GMT+3; 2016-08-13 15:00; e70300-dr003
Wrexham; 13/10; 7/5; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; ; ; ; 6/5; ; ; ; ; 13/10; ; ; ; 5/4; 7/5; ; ; 11/10; ; 
Aldershot; 21/10; 17/10; 2; 9/5; 2; 2; 21/10; 2; ; ; ; 7/4; ; ; ; ; 2; ; ; ; 39/19; 21/10; ; ; 7/4; ; 
Draw; 9/4; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; 9/4; 5/2; ; ; 2; ; 
