META; english/non-league/national-league/solihull-moors-v-barrow; 2017-03-19 16:26:51 GMT+2; 2017-03-25 15:00; e70300-dr003
Barrow; 6/5; ; ; ; ; ; 6/5; ; ; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; 9/4; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 9/4; ; ; ; ; ; 12/5; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-barrow; 2017-03-19 20:25:33 GMT+2; 2017-03-25 15:00; e70300-dr003
Barrow; 6/5; ; 6/5; ; 6/5; ; 6/5; ; 6/5; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 9/4; ; 11/5; ; 9/4; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; 11/5; ; 12/5; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-barrow; 2017-03-20 00:21:43 GMT+2; 2017-03-25 15:00; e70300-dr003
Barrow; 6/5; ; 6/5; ; 6/5; ; 6/5; ; 6/5; ; 23/20; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 9/4; ; 11/5; ; 9/4; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; 11/5; ; 12/5; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-barrow; 2017-03-20 04:21:18 GMT+2; 2017-03-25 15:00; e70300-dr003
Barrow; 6/5; ; 6/5; ; 6/5; ; 6/5; ; 6/5; ; 23/20; 11/10; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; 11/5; ; 23/10; ; 23/10; ; 23/10; ; 11/5; 21/10; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Solihull Moors; 9/4; ; 11/5; ; 23/10; ; 23/10; ; 23/10; ; 11/5; 21/10; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-barrow; 2017-03-20 08:21:41 GMT+2; 2017-03-25 15:00; e70300-dr003
Barrow; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 11/10; ; ; ; 6/5; ; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Draw; 9/4; ; 11/5; ; 9/4; ; 9/4; ; 23/10; ; 11/5; 21/10; ; ; ; 9/4; ; ; 21/10; 28/13; ; ; 21/10; ; 21/10; ; ; ; 
Solihull Moors; 9/4; ; 11/5; ; 23/10; ; 23/10; ; 23/10; ; 11/5; 21/10; ; ; ; 9/4; ; ; 9/4; 28/13; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-barrow; 2017-03-20 12:24:28 GMT+2; 2017-03-25 15:00; e70300-dr003
Barrow; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 11/10; ; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Draw; 9/4; ; 11/5; ; 9/4; ; 9/4; ; 23/10; ; 11/5; 21/10; ; ; ; 9/4; 21/10; ; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Solihull Moors; 9/4; ; 11/5; ; 23/10; ; 12/5; ; 23/10; ; 11/5; 21/10; ; ; ; 23/10; 11/5; ; 9/4; 11/5; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-barrow; 2017-03-20 16:23:47 GMT+2; 2017-03-25 15:00; e70300-dr003
Barrow; 6/5; ; 6/5; ; 6/5; ; 6/5; ; 6/5; ; 23/20; 11/10; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Draw; 9/4; ; 11/5; ; 9/4; ; 9/4; ; 23/10; ; 11/5; 21/10; 11/5; ; ; 9/4; 21/10; ; 21/10; 21/10; ; ; 21/10; ; 21/10; ; ; ; 
Solihull Moors; 9/4; ; 11/5; ; 12/5; ; 12/5; ; 23/10; ; 11/5; 21/10; 9/4; ; ; 23/10; 11/5; ; 9/4; 11/5; ; ; 9/4; ; 9/4; ; ; ; 
META; english/non-league/national-league/solihull-moors-v-barrow; 2017-03-20 20:22:05 GMT+2; 2017-03-25 15:00; e70300-dr003
Barrow; 6/5; ; 6/5; ; 5/4; ; 6/5; ; 6/5; ; 23/20; 11/10; 6/5; ; ; 6/5; 6/5; ; 6/5; 6/5; ; ; 6/5; ; 6/5; ; ; ; 
